course_code,course_name,course_subject,course_credits,course_description
EXW 535,Advanced Exercise Assessment and Prescription,Exercise and Wellness,3,Theory and practice of laboratory methods in applied exercise physiology. Procedures for assessment and prescription for individuals with chronic disease.
EXW 536,Physiological Aspects of Physical Activity and Chronic Disease,Exercise and Wellness,3,Role of physiological mechanisms associated with acute and long-term physical activity and its influence on chronic disease and wellness.
EXW 538,"Obesity, Exercise and Health",Exercise and Wellness,3,Examines the impact of exercise and diet on energy balance and body weight. Prepares students to evaluate research on acute responses and long-term adaptations to exercise and caloric restriction. Compares and contrasts paradigms for obesity treatment.
EXW 540,"Mindfulness, Stress and Health",Exercise and Wellness,3,"Overview of the theory, measurement, research and efficacy of mindful awareness practices and programs on stress reduction, health outcomes and health behavior. Includes an experiential learning component focused on practices and content consistent with mindfulness-based stress reduction."
EXW 542,Health Promotion,Exercise and Wellness,3,Examines the major theories of behavior change and their application to improving health behaviors. Includes practical application through intervention development and critical evaluation of the literature.
EXW 544,Fitness/Wellness Management,Exercise and Wellness,3,"Development of the fitness/wellness industry. Planning, organizing, promoting, and managing fitness/wellness programs."
EXW 554,Planning and Implementation in Health Promotion,Exercise and Wellness,3,"Covers selected topics in health promotion across a variety of domains of health. Program planning concepts include the application of planning frameworks, needs assessments, and theory in health promotion program planning and development. Also focuses on practical issues related to health promotion program implementation such as implementation planning, resource management and program marketing. Also covers process evaluation and quality improvement strategies."
EXW 556,Program Evaluation in Health Promotion,Exercise and Wellness,3,"Comprehensive and systematic introduction to the key concepts and methodologies of program evaluation, specifically related to health programs. Discusses approaches to program evaluation in relation to the program's stage of development, resources and informational needs for decision-making. Focus includes program evaluation literature related to physical activity and nutrition."
EXW 560,Cardiopulmonary Rehabilitation,Exercise and Wellness,3,"Exercise testing and prescription for cardiac and pulmonary patients as well as pharmacology, electrocardiography, pathophysiology of chronic diseases, and leadership of patients in cardiac rehabilitation and pulmonary rehabilitation programs."
EXW 562,Functional Assessment and Exercise Prescription for Older Adults,Exercise and Wellness,3,"Assessment of functional capacity and prescription of exercise that is appropriate for older adults including healthy, frail, diseased and very old."
EXW 564,Aging and Lifestyle Behaviors,Exercise and Wellness,3,"Provides an overview of health behaviors in older adults. Centers on the perceptions and behaviors of older adults in reference to illness prevention, health promotion and reactions to acute and chronic illness and the context in which these behaviors occur. Specifically examines the psychological, familial, cultural and contextual factors which influence older adults' personal health practices and illness behaviors. Considers the older person as an individual in a complex system, engaged in decision making and his/her subsequent actions to maintain or improve health status. Solidifies concepts through the use of in-class case studies and discussions."
EXW 565,Cardiovascular and Pulmonary Physiology,Exercise and Wellness,3,In-depth study of the physiology of exercise with special regard to cardiovascular and pulmonary responses in healthy and chronically diseased individuals.
EXW 568,Management and Treatment of Chronic Disease for the Clinical Exercise Physiologist,Exercise and Wellness,3,"Studies the physiology, pathophysiology and pharmaceutical interventions of common chronic disease incorporating the current research for recommendations on appropriate exercise prescription for this population."
EXW 584,Internship,Exercise and Wellness,1 - 12,"Structured practical experience following a contract or plan, supervised by faculty and practitioners."
EXW 590,Reading and Conference,Exercise and Wellness,1 - 12,"Independent study in which a student meets regularly with a faculty member to discuss assignments. Course may include such assignments as intensive reading in a specialized area, writing a synthesis of literature on a specified topic, or writing a literature review of a topic."
EXW 591,Seminar,Exercise and Wellness,1 - 12,"A small class emphasizing discussion, presentations by students, and written research papers."
EXW 592,Research,Exercise and Wellness,1 - 12,"Independent study in which a student, under the supervision of a faculty member, conducts research that is expected to lead to a specific project such as a thesis or dissertation, report, or publication. Assignments might include data collection, experimental work, data analysis, or preparation of a manuscript."
EXW 593,Applied Project,Exercise and Wellness,1 - 12,Preparation of a supervised applied project that is a graduation requirement in some professional majors.
EXW 595,Continuing Registration,Exercise and Wellness,1,"Used in situations where registration is necessary but where credit is not needed. Replaces arbitrary enrollment in reading and conference, research, thesis, dissertation, etc. Used by students when taking comprehensive examinations, defending theses or dissertations, or fulfilling the continuous enrollment requirement in doctoral programs. Credit is not awarded, and no grade is assigned."
EXW 597,Capstone Project,Exercise and Wellness,1 - 12,For non-thesis students in the MS degree program to provide a culminating field experience or non-research project for students to apply the coursework and healthy aging concepts.
EXW 598,Special Topics,Exercise and Wellness,1 - 4,"Topical courses not offered in regular course rotation--e.g., new courses not in the catalog, courses by visiting faculty, courses on timely topics, highly specialized courses responding to unique student demand."
EXW 599,Thesis,Exercise and Wellness,1 - 12,"Supervised research focused on preparation of thesis, including literature review, research, data collection and analysis, and writing."
EXW 635,Physical Activity and Aging,Exercise and Wellness,3,Examines and discusses the physiological effects of aging on the major systems of the body and the health related research on physical activity and aging.
EXW 640,Analysis of Variance for Exercise and Wellness,Exercise and Wellness,3,Analyzes variance methods with an emphasis on research measures of human performance.
EXW 642,Exercise Epidemiology,Exercise and Wellness,3,Covers the historical and current perspectives of physical activity and exercise epidemiology as applied to population health. Examines public health surveillance information and evaluates and synthesizes strategies to increase physical activity across health care and community settings.
EXW 643,Correlation/Regression/Multivariate Statistics,Exercise and Wellness,3,Graduate-level statistics course for PhD/master's students who will be doing research in the area of exercise and wellness.
EXW 645,Advanced Applied Methods and Data Analysis,Exercise and Wellness,3,"Applies research methods and statistical modeling techniques in health promotion sciences. Addresses practical issues in using appropriate statistical techniques, reporting standards and manuscript submission. Covers use of relevant software (SPSS)."
EXW 655,Physical Activity and Public Health,Exercise and Wellness,3,"In-depth analysis of the role of physical inactivity as a public health problem and public health approaches to the study and practice of increasing physical activity. Includes analysis of public health strategies for increasing physical activity at the community, national and international levels."
EXW 691,Seminar,Exercise and Wellness,1 - 12,"A small class emphasizing discussion, presentations by students, and written research papers."
EXW 692,Research,Exercise and Wellness,1 - 12,"Independent study in which a student, under the supervision of a faculty member, conducts research that is expected to lead to a specific project such as a thesis or dissertation, report, or publication. Assignments might include data collection, experimental work, data analysis, or preparation of a manuscript."
EXW 700,Research Methods,Exercise and Wellness,1 - 12,Course on research methods in a specific discipline.
EXW 701,Scientific Grant Writing,Exercise and Wellness,3,Prepares students to write competitive scientific grant applications for submission to federal funding agencies and foundations. Covers the essential elements of scientific grant applications and best practices for proposal development. Explores the different types of funding mechanisms.
EXW 780,Practicum,Exercise and Wellness,1 - 12,"Structured practical experience in a professional program, supervised by a practitioner and/or faculty member with whom the student works closely."
EXW 784,Internship,Exercise and Wellness,1 - 12,"Structured practical experience following a contract or plan, supervised by faculty and practitioners."
EXW 791,Seminar,Exercise and Wellness,1 - 12,"A small class emphasizing discussion, presentations by students, and written research papers."
EXW 792,Research,Exercise and Wellness,1 - 15,"Independent study in which a student, under the supervision of a faculty member, conducts research that is expected to lead to a specific project such as a dissertation, report, or publication. Assignments might include data collection, experimental work, data analysis, or preparation of a manuscript."
EXW 799,Dissertation,Exercise and Wellness,1 - 15,"Supervised research focused on preparation of dissertation, including literature review, research, data collection and analysis, and writing."
FAS 101,Personal Growth and Relationships,Family Studies,3,"Learn how to set and achieve personal growth goals in addition to learning the science behind attraction, dating, love and how to build and maintain healthy relationships."
FAS 191,First-Year Seminar,Family Studies,1 - 3,Small course emphasizing student-faculty discussion and interaction.
FAS 194,Special Topics,Family Studies,1 - 4,Covers topics of immediate or special interest to a faculty member and students.
FAS 201,Careers in Family and Human Development,Family Studies,1,Introduces the program in family and human development and aids in career exploration and development for majors and nonmajors who may be interested in declaring this as a major. Students learn what careers and jobs family and human development students typically enter and what skills can be translated into practice for a career in different professions.
FAS 264,Sociology of Gender,Family Studies,3,Examines how society influences perceptions of difference and identity within institutions and interactions.
FAS 290,Introduction to Social Science Research,Family Studies,3,"Students learn the fundamentals of how social research is conducted and use critical thinking skills to access, analyze, interpret and summarize research. Students gain an appreciation for the value of social research in our everyday lives. Explores both qualitative and quantitative methods."
FAS 294,Special Topics,Family Studies,1 - 4,Covers topics of immediate or special interest to a faculty member and students.
FAS 301,Introduction to Parenting,Family Studies,3,Integrated approach to understanding parenting and parent-child interactions.
FAS 324,Sociology of Work and Organizations,Family Studies,3,"Historical and comparative examination of changes in the structure and meaning of work and current shifts in people's work lives with a focus on race, ethnicity, gender, social class and social networks."
FAS 331,Modern Family Relationships,Family Studies,3,"Family structures and processes. Explores the science on dating, cohabitation, marriage, parenting, divorce, finances (and more) in multiple family forms, including single-parents, multi-generational, LGBTQ+, childless and blended families."
FAS 332,Human Sexuality,Family Studies,3,"Relationship of sexuality to family life and to major societal issues. Emphasizes developing healthy, positive, and responsive ways of integrating sexual and other aspects of human living."
FAS 361,Applied Research Methods,Family Studies,3,"Learn how to apply methodological approaches to social research questions. Learn to evaluate, interpret, synthesize, produce and present research."
FAS 370,Family Ethnic and Cultural Diversity,Family Studies,3,Integrative approach to understanding historical and current issues related to the structure and internal dynamics of diverse American families.
FAS 390,Supervised Research Experience,Family Studies,1 - 3,"Practical, firsthand experience within current faculty research projects in family studies or child development or sociology. May be repeated for total of 6 hours."
FAS 394,Special Topics,Family Studies,1 - 4,Covers topics of immediate or special interest to a faculty member and students.
FAS 410,Military Family Systems in a Democracy,Family Studies,3,"In-depth overview of recent research, issues, trends relating to military families and the interactions within the military culture and societal cultures."
FAS 435,Advanced Topics in Modern Family Relationships,Family Studies,3,"Applies critical evaluation to research on relationships and families. Analyzes and discusses contemporary topics related to families, including LGBTQ+ rights, racial justice, immigration and healthcare decisions."
FAS 436,Sexuality in Mid-Life and Beyond,Family Studies,3,"Analyzes physical changes, myths and stereotypes, gender issues, and relationship issues pertaining to sexuality in the middle and older adult years."
FAS 440,Fundamentals of Marriage and Family Therapy,Family Studies,3,Introduces the fundamental orientations of marriage and family therapy.
FAS 460,"Leadership, Research, and Collaboration in Community Change",Family Studies,3,"Advanced understanding of leadership and the development of proposals for innovative plans that enhance the well-being of children, youth and families."
FAS 484,Internship,Family Studies,1 - 12,"Structured practical experience following a contract or plan, supervised by faculty and practitioners."
FAS 492,Honors Directed Study,Family Studies,1 - 6,"Independent study in which a student, under the supervision of a faculty member, conducts research or creative work that is expected to lead to an undergraduate honors thesis or creative project."
FAS 493,Honors Thesis,Family Studies,1 - 6,Supervised research or creative activity focused on preparation and completion of an undergraduate honors thesis or creative project.
FAS 494,Special Topics,Family Studies,1 - 4,Covers topics of immediate or special interest to a faculty member and students.
FAS 497,Honors Colloquium,Family Studies,1 - 6,"A class emphasizing discussion, written and/or oral presentation by students, and active participation."
FAS 498,Pro-Seminar,Family Studies,1 - 7,Small-group study and research for advanced students within their majors.
FAS 499,Individualized Instruction,Family Studies,1 - 3,"Provides an opportunity for original study or investigation in the major or field of specialization, on an individual and more autonomous basis."
FAS 500,Research Methods,Family Studies,1 - 12,Course on research methods in a specific discipline.
FAS 503,Academic Professional Development,Family Studies,1,"Becoming and working as a academic, including how to write a vita, choose a thesis topic, or find dissertation data."
FAS 505,Applied Regression Analysis,Family Studies,3,Multiple linear regression topics relevant to social science data analysis. Computer applications.
FAS 507,Categorical Data Analysis,Family Studies,3,Logistic regression and related topics relevant to categorical data analysis in social sciences. Computer applications.
FAS 508,Structural Equation Analysis for the Social Sciences,Family Studies,3,"Theory and application of structural equation modeling. Path analysis and latent variable models such as CFA, multiple group analysis and models for longitudinal data. Projects involve conducting analyses and writing results."
FAS 509,Event History Analysis,Family Studies,3,Proportional hazards models and other methods for analyzing longitudinal data and establishing hazard rates of events for exploratory variables.
FAS 510,Bayesian Analyses in the Social Sciences,Family Studies,3,"Discusses principles and practices of Bayesian approaches to statistical inference and modeling. Topics include: philosophical underpinnings of Bayesian inference; associated interpretations of probability; univariate and multivariate models prevalent in the social sciences; Markov chain Monte Carlo estimation; data-model fit; model comparisons procedures; missing data analyses. Course consists of lectures, demonstrations of software, reading assignments, homework assignments and a project. Exposes students to key concepts in Bayesian methods and gains technical foundations necessary to be consumers and contributors to applied and methodological research. Assumes previous knowledge of statistics through multiple regression, and recommends additional topics: multivariate statistics, latent variable modeling, probability theory."
FAS 512,Secondary Data Analysis,Family Studies,3,Works with existing data to produce a publishable article.
FAS 513,Introduction to Regression and Linear Models,Family Studies,4,"Covers the general linear model as a data analytic framework through which applications such as correlation, multiple regression and analysis of variance can be carried out to address predictive research questions frequently posed by behavioral and social scientists. Also teaches practical applications of data analysis with real data issues, covering topics such as power analysis and sample size planning, data transformation and dealing with data nonlinearity and nonnormality."
FAS 514,Advanced Regression and Nonlinear Models,Family Studies,4,"Deepens understanding of how to analyze and interpret research data using techniques that build off a traditional multiple correlation/regression framework as frequently brought to bear to address questions posed by behavioral and social scientists. Enhances understanding of interaction terms (e.g., polynomial terms, moderation, among continuous and categorical predictors). Introduces generalized linear models for analyses specifying non-normal distributions such as logistic and Poisson regression, as well as maximum likelihood estimation and model-based reasoning perspectives to statistical inference."
FAS 517,Exploratory and Confirmatory Factor Analysis,Family Studies,3,Offers a thorough treatment of the theory and application of exploratory and confirmatory factor analysis and related methods.
FAS 520,Structural Equation Modeling with Longitudinal Data,Family Studies,3,"Emphasizes practical applications of longitudinal data analyses from a structural equation modeling perspective. In addition to discussing concepts related to longitudinal methods and design, students learn how to prepare data, model longitudinal data using software (e.g., Mplus), interpret output and report results of analyses. Example topics include panel models with observed and latent variables, measurement and structural invariance testing across time and group, fixed-effects panel models and mediation."
FAS 521,Latent Growth and Longitudinal Mixture Models,Family Studies,3,"Emphasizes practical applications of longitudinal data analyses from a structural equation modeling perspective as well as practical applications of growth mixture models. In addition to discussing concepts related to longitudinal methods and design, students learn how to model longitudinal data using software (e.g., Mplus), interpret output and report results of analyses."
FAS 531,Theoretical Issues in Family Sciences,Family Studies,3,"Historical and current approaches to theory development, evaluation, and application in family studies."
FAS 533,Advanced Studies in Family Diversity,Family Studies,3,"Emphasizes issues of diversity to better understand the context of the individual within the family and within society, with a focus on family systems theory and larger systemic issues affecting diversity, utilizing intersectionality and critical race theory. Today, families--and by extension, neighborhoods, cities, governing states and nations--are more diverse in terms of structure, culture, ethnicity, sexuality and religious/philosophical ideology, than at any other point in history. At the same time, common intrapersonal (within individuals) and interpersonal (between individuals) experiences are shared transpersonally (across groups, across cultures and across borders). Explores risk and protective factors associated with ethnoracial, physical, religious and sexual diversity, as well as resilience, prevention strategies and future directions. Atypical course in its approach to diversity issues in that it does not examine families by categorizing them into groups that are viewed as monolithic and unchanging. In this way, students should not expect to learn about 'Asian Americans' or 'Latinos' or 'African families'; rather, students should gain an enhanced appreciation of the reciprocal influence of historical, cultural, ethnic, economic and political diversity on social interaction and constructions."
FAS 534,Advanced Issues in Parenting,Family Studies,3,"Emphasizes understanding children, the developmental changes that take place from birth through adolescence, and how these changes relate to caring for, nurturing and promoting children's development through parent-child interactions. In this way, an enhanced appreciation of children and their changing needs should be gained, as well as an appreciation of the issues involved in parenting. Focuses on how the major theories and empirical research findings related to parenting can have practical applications to not only parents, but also anyone working with children."
FAS 535,Theories of Marriage and Family Relationships,Family Studies,3,"Contributes to students' understanding of family theory and the use of theory to understand family interactions. Introduces major theoretical perspectives on family relationships from a variety of disciplines, including sociology, psychology, history and economics. Emphasizes enhancing students' ability to critique, compare/contrast and integrate family theories. Each module includes scholarly discussions and analyses of the ideas contained in the reading material and the implications of the theories for our understanding and study of families."
FAS 536,Leadership and Family/Child Advocacy,Family Studies,3,Designed to aid in the development of leadership and advocacy skills to effect positive social change in the area of family.
FAS 539,Research Issues in Family Interaction,Family Studies,3,Critical review of current and past research in the area of family dynamics. Emphasizes interactional processes within the family.
FAS 570,Introduction to Marriage and Family Therapy,Family Studies,3,"Introduces major marriage and family therapy orientations. Reviews history, theory, application, and outcome research for each orientation."
FAS 571,Assessment in Marriage and Family Therapy,Family Studies,3,Assessment and outcome evaluation of couples and families involved in marital and family therapy.
FAS 572,Advanced Techniques in Marriage and Family Therapy,Family Studies,3,In-depth review of assumptions and advanced techniques associated with contemporary marriage and family therapy approaches.
FAS 573,Dysfunctional Families,Family Studies,3,Critical review of current theory and empirical evidence connecting marital and family interaction patterns with aberrant behavior.
FAS 574,Family Theory for Marriage and Family Therapy,Family Studies,3,"Examines the theoretical orientations within the family therapy field, including the evolution, premises, and assumptions of each."
FAS 575,Applied Issues in Couples - Therapy,Family Studies,3,"Examines issues unique to therapeutic work with couples, including lifespan transition, multicultural issues, divorce, parenting, and remarriage. Seminar. Enroll requirements: Pre-requisites: Admission into MAS-MFT program."
FAS 576,Applied Issues in Human Development for MFT: Psychopathology,Family Studies,3,Recognition and diagnosis of maladaptive behavior according to DSM criteria across human development.
FAS 577,Applied Issues in Children and Adolescents in Marriage and Family Therapy,Family Studies,3,"Examines developmental factors that lead to disorders in children and adolescents, with an emphasis on a systemic framework."
FAS 578,Applied Issues in Sexuality for Marriage and Family Therapy,Family Studies,3,Examines the major methods used to assess and treat sexual issues and the treatment of sexual disorders.
FAS 579,Applied Research in Marriage and Family Therapy,Family Studies,3,"Critical examination of research concepts, quantitative and qualitative research designs, and applicability in clinical settings."
FAS 580,Practicum,Family Studies,1 - 12,"Structured practical experience in a professional program, supervised by a practitioner and/or faculty member with whom the student works closely."
FAS 581,Professional Issues and Ethics,Family Studies,3,"Examines legal and ethical concerns of marriage and family therapists, emphasizing licensing standards and the Code of Ethics."
FAS 584,Internship,Family Studies,1 - 12,"Structured practical experience following a contract or plan, supervised by faculty and practitioners."
FAS 586,Masters Professional Development,Family Studies,3,"Allows students to explore, specify and identify resources and strategies to obtain their professional goals. This process of professional exploration and goal specification ensures that students engage in a meaningful masters experience leading up to a capstone culminating experience at the end of their masters program."
FAS 587,Community Engagement and Solutions,Family Studies,3,Develops professional expertise and area of focused interest.
FAS 588,Capstone Culminating Experience,Family Studies,3,"Provides hands-on, real-world experience that furthers the students¿ professional goals with an opportunity to reflect upon and engage with peers about the experience."
FAS 590,Reading and Conference,Family Studies,1 - 12,"Independent study in which a student meets regularly with a faculty member to discuss assignments. Course may include such assignments as intensive reading in a specialized area, writing a synthesis of literature on a specified topic, or writing a literature review of a topic."
FAS 591,Seminar,Family Studies,1 - 12,"A small class emphasizing discussion, presentations by students, and written research papers."
FAS 592,Research,Family Studies,1 - 12,"Independent study in which a student, under the supervision of a faculty member, conducts research that is expected to lead to a specific project such as a thesis or dissertation, report, or publication. Assignments might include data collection, experimental work, data analysis, or preparation of a manuscript."
FAS 593,Applied Project,Family Studies,1 - 12,Preparation of a supervised applied project that is a graduation requirement in some professional majors.
FAS 594,Conference and Workshop,Family Studies,1 - 12,"Topical instruction, usually in compressed format, leading to academic credit. Often offered off campus to groups of professionals."
FAS 595,Continuing Registration,Family Studies,1,"Used in situations where registration is necessary but where credit is not needed. Replaces arbitrary enrollment in reading and conference, research, thesis, dissertation, etc. Used by students when taking comprehensive examinations, defending theses or dissertations, or fulfilling the continuous enrollment requirement in doctoral programs. Credit is not awarded, and no grade is assigned."
FAS 598,Special Topics,Family Studies,1 - 4,"Topical courses not offered in regular course rotation--e.g., new courses not in the catalog, courses by visiting faculty, courses on timely topics, highly specialized courses responding to unique student demand."
FAS 599,Thesis,Family Studies,1 - 12,"Supervised research focused on preparation of thesis, including literature review, research, data collection and analysis, and writing."
FAS 680,Practicum,Family Studies,1 - 12,"Structured practical experience in a professional program, supervised by a practitioner and/or faculty member with whom the student works closely."
FAS 691,Seminar,Family Studies,1 - 12,"A small class emphasizing discussion, presentations by students, and written research papers."
FAS 780,Practicum,Family Studies,1 - 12,"Structured practical experience in a professional program, supervised by a practitioner and/or faculty member with whom the student works closely."
FAS 784,Internship,Family Studies,1 - 12,"Structured practical experience following a contract or plan, supervised by faculty and practitioners."
FAS 791,Seminar,Family Studies,1 - 12,"A small class emphasizing discussion, presentations by students, and written research papers."
FAS 792,Research,Family Studies,1 - 15,"Independent study in which a student, under the supervision of a faculty member, conducts research that is expected to lead to a specific project such as a dissertation, report, or publication. Assignments might include data collection, experimental work, data analysis, or preparation of a manuscript."
FAS 795,Continuing Registration,Family Studies,1,"Used in situations where registration is necessary but where credit is not needed. Replaces arbitrary enrollment in reading and conference, research, thesis, dissertation, etc. Used by students when taking comprehensive examinations, defending theses or dissertations, or fulfilling the continuous enrollment requirement in doctoral programs. Credit is not awarded, and no grade is assigned."
FAS 799,Dissertation,Family Studies,1 - 15,"Supervised research focused on preparation of dissertation, including literature review, research, data collection and analysis, and writing."
FSH 101,The ASU FIDM Experience,Fashion,1,"Introduces the culture, resources and opportunities available at ASU FIDM. Students explore their academic and career goals, participate in meaningful discussions, engage in valuable programming and events and meet creative industry professionals as they broaden their network."
FSH 108,Digital Literacy for the Arts,Fashion,3,"Effective, efficient, practical and innovative computer-aided visual communication has become essential for business in the contemporary art market. Serves as an introduction to computing in art and design fields. Students use computers to create, design, analyze and problem solve through the exploration of visual design software, fundamental elements of computer-aided design, and peer feedback."
FSH 122,Apparel Construction I,Fashion,3,"Prepares students for a career in the apparel industry or for continued study in graduate school. Introduces core concepts of fashion materials and construction: cutting, sewing and finishing techniques for creating garment prototypes. Focuses on the fashion industry as well as apparel construction and production."
FSH 125,Survey of the Fashion Industry,Fashion,3,"Prepares the student to know how the fashion industry operates and what to expect when working in it. From manufacturing to retail, it is important for all members of the fashion industry to understand how the processes interrelate."
FSH 135,Foundations in Fashion Design Communications,Fashion,3,"Immerses students in the language and practices of fashion design through drawing communications. Through in-class exercises, students learn to analyze, describe and critically think about editorial and design-related content. Provides an opportunity to consider and practice figure and clothing essentials such as creating line, shapes, shading, folds, forms, proportions, silhouettes, prints and color theories."
FSH 152,Apparel Construction and Finishing Techniques,Fashion,3,"Introduction to garment construction provides students with a comprehensive foundation in the essential techniques of fashion construction. Explores the fundamental aspects of garment creation, including various seam types, stitching techniques, fabric treatments, pressing methods, hemming and edge finishes. Through hands-on projects and interactive workshops, students gain practical experience in both traditional and modern construction techniques. Emphasizes the importance of technical proficiency and attention to detail, enabling students to develop a well-rounded understanding of garment creation from start to finish. Provides a solid understanding of garment construction, equipping students with the skills needed to approach fashion design with both technical insight and creativity."
FSH 155,Product Development Fundamentals,Fashion,3,"Highlights the processes involved in the preproduction phase of apparel product development: planning, forecasting, fabrication, developing silhouettes and specifications, pricing and sourcing. Examines the best practices of the most successful brands in the fashion business to understand how companies must position themselves to be successful in this field. Defines and explores career paths and job opportunities."
FSH 158,Fundamentals of Technical Flat Sketching,Fashion,3,"Flat sketching course for line development, line sheets and specification sheets. Students learn basic drawing skills for garment illustration and the correct terminology used for identifying design details on garments."
FSH 175,Merchandising Essentials,Fashion,3,"Introduces merchandising concepts that support assortment planning, pricing strategy, open-to-buy management and inventory management as a fashion merchandiser. Teaches technical retail math concepts and explains their conceptual functions in industry context. Utilizes a mix of lecture to introduce key topics and computer-lab workshop to practice application of merchandising concepts."
FSH 194,Special Topics,Fashion,1 - 4,Covers topics of immediate or special interest to a faculty member and students.
FSH 200,Textiles Science Lab,Fashion,1,"Complements and supports the learning objectives and outcomes for the textiles survey lecture. Hands-on, interactive experience conducted in a lab setting. Includes identification of fibers, yarns and fabrics using various methods of observation, scientific testing and activities to reinforce the student's understanding of textile characteristics and performance properties, along with their end uses. Both FSH 200 and FSH 201 must be taken to secure General Studies Gold SCIT credit."
FSH 201,Textiles Science,Fashion,3,"Investigates the organic and chemical foundations of fibers along with the manufacturing processes that form the backbone of the textile and apparel industry. From the natural world or lab processes through to the mechanical and chemical finishing, investigates, evaluates, manipulates and determines the viability, potential and environmental impact of all elements in textile production. Engages students in the scientific process by participating in lab experiments with binary (pass or fail) or nonbinary (qualitative) possibilities, acquiring the skills necessary to question, form hypotheses, initiate and perform testing, evaluate results and ultimately determine the viability of materials selected for specific products. Employs fundamental skills in chemistry, math and physics with repeatable methodologies in order to evaluate results in product development. Uses the scientific method as a unifying theme, manifested in all lectures and labs. Also considers the ever-changing global landscape of textiles, the limited availability of natural resources and their ultimate disposal. Considers consumer's demand for carbon-neutral choices. Both FSH 200 and FSH 201 must be taken to secure General Studies Gold SCIT credit."
FSH 203,Fashion Illustration I,Fashion,3,"In this studio setting, students practice drawing the fashion figure from a live model, both in leotard and in clothing, facilitating understanding of drape, shape, shadow, silhouette and how it relates to fashion design. Demonstrates and practices fundamental skills of visual communication and problem solving, including fabric rendering and proportion and how it relates to the fashion designer's sketch. Brief lectures, demos and critiques are an integral component of each class. Materials used in class include, yet are not limited to, charcoal and gouache."
FSH 204,Social Aspects of Fashion,Fashion,3,"Introduces ways of examining clothing and fashion in context. How do we read images and representations of clothing and how do they manipulate the meaning of the garment and its wearer? In what ways is this visual language used to select and produce fashion? What influences how we dress on a daily basis and over time? These are just some of the questions about appearance, clothing and culture that are used to embark on a participatory research project and as a point of departure for class discussions and related readings."
FSH 205,Fundamentals of Fashion Design,Fashion,3,"Focuses on the important job of the patternmaker and shows how quickly fashion is created in the fashion industry using the flat pattern method and its principles. It is the fastest, most cost-effective way to create garments used by brands today. This course does not have a sewing competency and is intended for fashion majors in business/merchandising, styling, technical design, product development or the fashion minor."
FSH 206,Flat Patternmaking I,Fashion,3,"Provides a foundation for the design process through drafting, flat pattern, construction and draping the professional way. In this hands-on setting, students apply principles of art to clothing design. Develops an understanding of the design concept based on the relationship of the two-dimensional pattern shape to the three-dimensional body."
FSH 208,Creative Digital Literacy for the Fashion Industry,Fashion,3,"Studio course that introduces the fundamental technology used for fashion design, technical design and business uses within the fashion industry. Explores the concepts, procedures and digital tools used for creating technical packages, manipulating images and crafting compelling visual presentations."
FSH 209,Quantitative Digital Literacy for the Fashion Industry,Fashion,3,"Introduces the fundamental concepts, procedures and techniques used for quantifying and analyzing data and documents in business and data management software for fashion industry applications. Explores the concepts, procedures and digital tools used for data management, merchandising and strategic planning."
FSH 222,Apparel Construction II,Fashion,3,"Provides quality preparation for a profession in the apparel industry. In this hands-on setting, students continue to work on the core concepts of sewing, construction and finishing techniques for fashion garment as demonstrated in class."
FSH 224,Accessories Design,Fashion,3,"Introduces the principles of developing a brand of fashion accessories. Provides the opportunity to develop student's own designs for a range of handbags, belts, shoes, scarves and hats. Through practical and experimental exercises, covers how to research accessory styles and trends to develop ideas and concepts. Students gain an understanding of what it takes to design their own brand and look into the world of accessory manufacturing by hearing from designers working in the industry."
FSH 256,Digital Patternmaking and Fit Analysis I,Fashion,3,"Students build a foundation of understanding how to operate the software Optitex. Students learn how to approach digital pattern drafting and digital fitting through 3D prototyping, as well as undergoing workshops to improve their skills. Each week students undergo intensives that assist in developing their critical thinking, approach to fit and technical design solutions. At the end of the course, students are ready to further develop their skills having a base-level understanding of the Optitex software."
FSH 258,Technical Design I,Fashion,3,Introduces Adobe Illustrator and its use as a tool for drawing technical flat sketches with accurate proportions and garment details. Instruction in the use of Adobe Illustrator tools and workspace to create effectively organized and editable digital files.
FSH 275,Merchandising Applications,Fashion,3,"Explores and practices the application of merchandising concepts in real-world settings. Exposes challenges facing the ever-changing fashion industry and specific challenges faced in fashion merchandising. Further develops students' creativity, critical thinking and retail math skills to address merchandising challenges. As a foundation to applying merchandising concepts, students study business models that are vertically integrated including mono-brand, multi-brand and fashion resell models. Further examines channels of client engagement and distribution (e.g., omni-channel, e-commerce or private showroom). Interactive course engages students through vivid experiences, interaction with experienced professionals and application of retail math concepts that bring merchandising to life."
FSH 280,Fashion Merchandising,Fashion,3,Examines the business side of the fashion industry with a focus on fashion marketing and the fundamentals of merchandising and retailing.
FSH 294,Special Topics,Fashion,1 - 4,Covers topics of immediate or special interest to a faculty member and students.
FSH 300,Global Fashion Industry,Fashion,3,Considers the textile and apparel industries in a global context. Examines issues from several viewpoints providing the facts and data needed to consider the ramifications of events with unbiased perspectives.
