"department","course_code","course_name","course_hours","course_description"
"History (HIST)","HIST 6000","American Studies: Methods and Major Texts.","(3 Credits)","(Also offered as AMST 6000.) Introduction to the methodologies and topics of American Studies through a survey of major texts in the field, past and present. Course also provides a history of the field."
"History (HIST)","HIST 6850","American Studies: Keywords.","(3 Credits)","(Also offered as AMST 6850.) Detailed study of a specific topic in American cultural studies with an emphasis on developing skills in interdisciplinary research. Topics vary from semester to semester."
"Human Behavior Elective (HBEL)","HBEL 5300","Substance Use I: Intro to Alcohol and Other Drugs.","(3 Credits)","Examines the special issues and problems in dealing with alcohol and drug abuse. Focuses on: developing a conceptual framework of drug abuse and addiction; major classifications of drugs; examining high risk populations with an emphasis on their unique problems and needs; integrating knowledge with practice by giving careful consideration to treatment issues such as identification, assessment, referral, therapeutic strategies, treatment modalities and settings; providing information on the role of federal, state, and voluntary organizations which impact on prevention, education and treatment programs. Elective course for Substantive Area: Focused Area of Study on Mental Health and Substance Abuse in Social Work Practice."
"Human Behavior Elective (HBEL)","HBEL 5301","Substance Use II: Prevention and Treatment of Alcohol and Other Drug Use.","(3 Credits)","Builds upon HBEL 5300, an overview of the various classes of drugs and the acute and chronic effects of drugs on human behavior and the body. Focuses on traditional and new intervention techniques that could be applied to social work practice. Provides knowledge of clinical applications and the empirical validation of effectiveness of major intervention strategies used in treatment of addictions. Elective course for Substantive Area: Focused Area of Study on Mental Health and Substance Abuse in Social Work Practice."
"Human Behavior Elective (HBEL)","HBEL 5327","Ethnic Minorities and the Social Work Profession: Black Experience.","(3 Credits)","Considers the Black Experience from historical, social, political, and economic perspectives. Addresses the evolution of male/female roles and relationships, the genesis of Black family patterns, and the consequences for social work practice. Examines the impact of poverty and discrimination in a context of international and national cultural factors. Required course for Substantive Area: Focused Area of Study on Black Studies for Social Work Practice; Elective course for Substantive Area: Focused Area of Study on Urban Issues in Social Work."
"Human Behavior Elective (HBEL)","HBEL 5328","Ethnic Minorities and the Social Work Profession: The Puerto Rican/Latino/a Experience.","(3 Credits)","Considers the Puerto Rican experience in the United States from the historical, social, political, economic, and cultural perspectives. Examines the impact of poverty, migration, and discrimination on individuals, families and communities. Required course for Substantive Area: Focused Area of Study on Puerto Rican/Latino/a Studies Social Work; Elective course for Substantive Area: Focused Area of Study on Urban Issues in Social Work; Elective course for Substantive Area: Focused Area of Study on International Issues in Social Work."
"Human Behavior Elective (HBEL)","HBEL 5352","Grief and Loss.","(3 Credits)","This course prepares M.S.W. students for social work practice with clients, along the lifespan, who are experiencing grief as a result of death, illness, disability, loss of home, loss of country of origin, divorce, foster care, and other more symbolic losses. Special consideration for the myriad losses due to the COVID pandemic will be included throughout the course. Theories of attachment and loss are used as a framework for assessing grief reactions in clients in different developmental stages. Special emphasis in this course will also focus on rituals and theories of loss and grief from a world-cultural perspective. Therapeutic interventions are examined and applied through case discussions and experimental exercises that will incorporate a multi-cultural understanding of grief and loss. The use of teletherapy will be explored in general and specifically to grief and loss. Throughout the course, students will examine their own natural reactions and fears regarding loss and grief to increase their awareness of various means of the self-care necessary to successfully work in the field of social work where loss and grief are ever-present clinical themes."
"Human Behavior Elective (HBEL)","HBEL 5357","Social Gerontology.","(3 Credits)","Considers the societal aspects of aging, including the social psychological concomitants of adjustments, changing roles, and systems of social relationships. Includes an overview of the economic aspects of aging and the service delivery system. Required course for Substantive Area: Focused Area of Study on Social Work Practice with Older Adults."
"Human Behavior Elective (HBEL)","HBEL 5370","The LGBTQ Experience: Sexual and Gender Diversities.","(3 Credits)","Examines the problems of America's homosexual minority. Presents homophobia (fear of homosexuals or homosexuality) as a prejudice held by all people, gay and straight, in a society which holds that heterosexuality is the ""normal"" and ""acceptable"" behavior and attitude. Intended to expand the students' awareness of how homophobic attitudes affect them and their relationships with other people in both professional and non-professional settings."
"Human Behavior Elective (HBEL)","HBEL 5381","Child Maltreatment: History, Theory, Prevention and Intervention.","(3 Credits)","Primarily for students with some practice experience in family and children's services, examines the phenomena of child abuse and neglect and societal and professional responses aimed at their prevention and treatment. As with other courses in the Substantive Area in Family and Children's Services, it is presented in the context of ecologically oriented, family-centered child welfare policy and practice. Elective course for Substantive Area: Focused Area of Study on Social Work with Women and Children in Families."
"Human Behavior Elective (HBEL)","HBEL 5386","Studies in the Holocaust: Implications for Social Work.","(3 Credits)","Focuses on the Holocaust and its many implications for social work students. The course traces the rise of the Nazi totalitarian state resulting from defeat after World War I, the world wide depression of the 1930's and Hitler's targeting of Jews in Germany and eventually Europe-wide. The lessons for social workers will be drawn from these experiences. The integration of this material by students into other courses is encouraged."
"Human Behavior Elective (HBEL)","HBEL 5393","Emerging Issues in Mental Health and Substance Abuse.","(3 Credits)","This course is designed to introduce students to current issues confronting providers of mental health and addiction services and consumers of these services as we enter the 21st Century. Philosophies about people with mental health, addiction and co-occurring disorders are changing in response to the developing knowledge base and the rise of consumer movements. Specific emphasis on the growing need for broad based multicultural service systems for consumers will be fostered. Issues of poverty and the ""severely and predominantly mentally ill"" will be discussed. Required course for Substantive Area: Focused Area of Study on Mental Health and Substance Abuse in Social Work Practice."
"Human Development and Family Sciences (HDFS)","HDFS 5001","Orientation to Human Development and Family Sciences.","(1 Credit)","Seminar in professional orientation to the field of human development and family sciences."
"Human Development and Family Sciences (HDFS)","HDFS 5003","Research Methods in Human Development and Family Sciences I.","(3 Credits)","Family and human development procedures, research experience related to analyzing interpersonal interaction and developmental processes."
"Human Development and Family Sciences (HDFS)","HDFS 5004","Mixed Methods in Social and Behavioral Research.","(3 Credits)","The evolution of mixed methods research and its place in contemporary social science, including the sequential and concurrent use of mixed methods in experimental, quasi-experimental, and observational designs. Readings, class discussion, and practical exercises will focus on specific designs, methods of data collection, and analysis to identify and evaluate meaning and structure in thought, behavior, and culture."
"Human Development and Family Sciences (HDFS)","HDFS 5005","Qualitative Research Methods in Human Development and Family Sciences.","(3 Credits)","Philosophical bases of qualitative research in the social sciences; developing qualitative strategies; including: existential-phenomenological, intensive interviews, participant observation, and textual analysis."
"Human Development and Family Sciences (HDFS)","HDFS 5006","Professional Development in Human Development and Family Sciences.","(3 Credits)","Professional, ethical, and career development issues related to human development and family sciences. Covers conceptual ideas related to ethics as well as practical tools for professional and career development."
"Human Development and Family Sciences (HDFS)","HDFS 5008","Quantitative Analysis for Human Development and Family Sciences.","(3 Credits)","Introduction to quantitative analysis in Human Development and Family Sciences. Introduction to hypothesis testing using correlational and group designs central to the study of individuals across the lifespan in a range of sociocultural contexts."
"Human Development and Family Sciences (HDFS)","HDFS 5010","Practicum in University Teaching of Human Development and Family Sciences.","(3 Credits)","Supervised teaching of undergraduate courses in Human Development and Family Sciences."
"Human Development and Family Sciences (HDFS)","HDFS 5020","Culture, Health and Human Development.","(3 Credits)","Introduction to current interdisciplinary approaches to the study of human development and health in the context of culture. An overview of theoretical approaches; presentations of current research by invited speakers, focusing on how to combine disciplinary perspectives and methods in order to build a new integrative science of health and development across and within cultures."
"Human Development and Family Sciences (HDFS)","HDFS 5030","Research Practicum.","(1-6 Credits)","Supervised research in Human Development and Family Sciences. May be repeated for a maximum of 24 credits."
"Human Development and Family Sciences (HDFS)","HDFS 5031","Culture, Health and Human Development Project.","(3 Credits)","Group discussion and guidance through planning, implementation, and write-up of a publishable research project in fulfillment of a core requirement for the Graduate Certificate in Culture, Health, and Human Development."
"Human Development and Family Sciences (HDFS)","HDFS 5032","Research Seminar in Qualitative Methods.","(3 Credits)","Discussion and application of qualitative methods as applied to students' individual ongoing research projects. Participants must be currently conducting research using qualitative methods."
"Human Development and Family Sciences (HDFS)","HDFS 5088","Supervised Field Work in Family Development.","(1-6 Credits)","Work in a community agency related to the field of family development."
"Human Development and Family Sciences (HDFS)","HDFS 5095","Special Topics in Human Development and Family Sciences.","(1-3 Credits)","In-depth investigation of a recent issue of human development and family sciences. With a change of topic, students may enroll up to four times for a maximum of 12 credits."
"Human Development and Family Sciences (HDFS)","HDFS 5098","Current Issues in Human Development and Family Sciences.","(1-3 Credits)","Focused presentation and discussion of an aspect of theory or methods related to advancing the field of human development and family sciences."
"Human Development and Family Sciences (HDFS)","HDFS 5099","Independent Study.","(1-6 Credits)","Advanced study for qualified students who present suitable projects for intensive, independent investigation in human development and family sciences."
"Human Development and Family Sciences (HDFS)","HDFS 5101","Infant and Toddler Development.","(3 Credits)","Contemporary theories and research on infant and toddler development; evaluation of prevention and intervention programs designed to address contemporary social issues facing infants/toddlers and their families."
"Human Development and Family Sciences (HDFS)","HDFS 5102","Early and Middle Childhood Development.","(3 Credits)","Theory and research related to early and middle childhood as a developmental period. Focus will be on topics such as executive functioning and cognitive development, language and literacy development, peer relations, gender roles, aggression, and prosocial behaviors, as well as on prevention and intervention programs designed to address contemporary social issues facing children and their families."
"Human Development and Family Sciences (HDFS)","HDFS 5103","Adolescent Development.","(3 Credits)","Adolescent development; understanding the various forces related to adolescent behavior."
"Human Development and Family Sciences (HDFS)","HDFS 5150","Human Attachment Across the Lifespan.","(3 Credits)","Theory and research on attachment, separation, trauma, and loss; lifespan approach to studying continuity or discontinuity from infant-parent attachment to peer-peer interactions to adult relationships."
"Human Development and Family Sciences (HDFS)","HDFS 5215","Models and Concepts of Lifespan Human Development.","(3 Credits)","Overview of approaches to understanding human development across the lifespan. Emphasis on models that cross disciplinary boundaries to explore development in social and cultural contexts."
"Human Development and Family Sciences (HDFS)","HDFS 5240","Aging: Personality and Social Interaction.","(3 Credits)","Patterns of adjustment to aging; continuity versus change in personality, role changes, and family relations of the elderly."
"Human Development and Family Sciences (HDFS)","HDFS 5248","Adaptation and Development in Adulthood.","(3 Credits)","Young adulthood through middle-age with particular attention on transition episodes; stability and change in adult personality with attention to familial and other social relationships."
"Human Development and Family Sciences (HDFS)","HDFS 5250","Close Relationships.","(3 Credits)","Formation, maintenance, and dissolution of close relationships across the life span; relationships like courtship, marriage, parent-child, and friendships."
"Human Development and Family Sciences (HDFS)","HDFS 5255","Living with Chronic or Life-threatening Illness.","(3 Credits)","Chronic and/or life-threatening illness from diagnosis through long term management. Psychological, interpersonal, family, and ethical aspects of the chronic illness experience across the life span, in contexts for culture and health policy."
"Human Development and Family Sciences (HDFS)","HDFS 5277","Human Sexuality.","(3 Credits)","Human sexual behavior and attitudes."
"Human Development and Family Sciences (HDFS)","HDFS 5310","Patterns and Dynamics of Family Interaction.","(3 Credits)","Readings and research concerning the family, stressing interpersonal processes and communication."
"Human Development and Family Sciences (HDFS)","HDFS 5311","Theories of Family Development.","(3 Credits)","Concepts and theories in the area of family development."
"Human Development and Family Sciences (HDFS)","HDFS 5312","An Intersectional Approach to Individual and Family Diversity in the U.S..","(3 Credits)","A developmental, interdisciplinary, and intersectional examination of the issues and experiences of diverse individuals and families across the lifespan and within sociological and psychological contexts in the United States. Explores both family-level diversity and individual-level diversity, the role of structural oppression, and how these intersect across the lifespan. Students will critically examine theory, empirical research, and methodological issues in the field related to the study of these topics."
"Human Development and Family Sciences (HDFS)","HDFS 5321","Seminar on Parent-Child Relations in Cross-Cultural Perspective.","(3 Credits)","Research and theory regarding the antecedents and effects of major dimensions of parental behavior on child development in the U.S.A. and cross-culturally, parental warmth, control, punishment, and their interactions."
"Human Development and Family Sciences (HDFS)","HDFS 5340","Prevention, Intervention, and Public Policy.","(3 Credits)","Survey course of the theory, practice and science of primary prevention of human problems. Prevention concepts and case studies are presented. Students give analysis and critique of course content and develop personal and professional perspectives on prevention practice and possible social policy initiatives."
"Human Development and Family Sciences (HDFS)","HDFS 5342","Parenting, Parenthood, and Family Science Interventions.","(3 Credits)","Parents’ roles, identities, and behavior and the dynamics of parenthood across the lifespan. Interpersonal, familial, and societal roles of parents and the interventions that support individual parent and family well-being outcomes are presented."
"Human Development and Family Sciences (HDFS)","HDFS 5345","Designing and Evaluating Health and Wellness Interventions.","(3 Credits)","Seminar in designing and evaluating health and wellness interventions using the intervention mapping process, behavior change theory, and the socio-ecological model."
"Human Development and Family Sciences (HDFS)","HDFS 5442","Latina/o Health Disparities.","(3 Credits)","Overview of health and health care issues among Latina/os in the United States with particular focus on health disparities."
"Human Development and Family Sciences (HDFS)","HDFS 5550","Social Policy, Law, and Child Welfare.","(3 Credits)","Application of theory and research on child development, family relations, and intervention/prevention practices to legal, policy and child welfare contexts."
"Human Rights (HRTS)","HRTS 5005","Special Topics in Human Rights.","(3 Credits)","In-depth investigation of an issue in human rights research."
"Human Rights (HRTS)","HRTS 5055","Theory and Practice of International Criminal Justice.","(3 Credits)","An introduction to foundational concepts of international criminal justice such as international humanitarian and criminal law, genocide, crimes against humanity, war crimes and aggression, and theories of individual criminal responsibility. An exploration of the complex challenges, successes, and failures of international criminal courts and tribunals."
"Human Rights (HRTS)","HRTS 5095","Special Topics.","(1-3 Credits)",""
"Human Rights (HRTS)","HRTS 5270","History of Human Rights.","(3 Credits)","(Also offered as HIST 5270.) Covers the field's classic texts, controversies, and recent topics. Incorporates political, social, intellectual, and cultural history."
"Human Rights (HRTS)","HRTS 5282","Practicum in Human Rights.","(3 Credits)","Project-based fieldwork with an approved partnering organization related to the field of human rights. Practicum provides the students with hands-on experience with real problem solving experiences related to their career goals. A minimum of 200 practicum hours required."
"Human Rights (HRTS)","HRTS 5301","Contemporary Debates in Human Rights.","(3 Credits)","Key Debates in Human Rights will introduce students to the main modern debates in the academic field of human rights.  It is interdisciplinary in scope, including recent intellectual contributions from philosophy, law, political science, sociology, anthropology, literature and history.  It will address a number of central issues and questions, including the normative philosophical foundations of human rights, whether human rights are universal or relative, whether human rights can be held collectively, and the justifications for women's rights and cultural rights."
"Human Rights (HRTS)","HRTS 5327","Propaganda, Disinformation, and Hate Speech.","(3 Credits)","(Also offered as ANTH 5327.) Draws on current social science research and legal scholarship to understand the effects of disinformation and hate speech on individual moral decision-making, as well as on wider politics and culture. Evaluates various private and public initiatives to regulate speech."
"Human Rights (HRTS)","HRTS 5351","Topics in Human Rights Practice.","(3 Credits)","Seminar on topics in theoretical and practice-based knowledge and skills related to human rights. Topics vary by semester. May be repeated with a change of topic to a maximum of nine credits."
"Human Rights (HRTS)","HRTS 5390","Economic Rights.","(3 Credits)","(Also offered as ECON 5128.) Explores the conceptual bases, measurement, and policy applications of economic rights. Specific topics will include: child labor, the right to development, non-governmental initiatives, and the institutionalization of economic rights (e.g., constitutionalization versus statutory implementation versus discretionary policies)."
"Human Rights (HRTS)","HRTS 5401","Methods in Human Rights Research and Practice.","(3 Credits)","An introduction to professional modes of human rights research and practice from multi-disciplinary perspectives. An exploration of roles of data collection, creation, and analysis in policy making and advocacy using principles of human rights evaluation. Examination of the relationship between human rights research and practical interventions affecting human rights outcomes."
"Human Rights (HRTS)","HRTS 5428","Torture.","(3 Credits)","Examination of the use of torture by state and non-state actors, both historically and today. Topics may include: Why torture is perpetrated; extant domestic and international legal frameworks to remedy torture and their effectiveness; the business of torture; and the effect of torture on transitional justice."
"Human Rights (HRTS)","HRTS 5450","Contemporary Issues in Genocide Studies.","(3 Credits)","Interdisciplinary analysis of critical topics in contemporary studies of genocide including the legal and social meaning of genocide and crimes against humanity, the causes and dynamics of genocide and mass atrocities, the immediate and intergenerational effect of genocide on individuals and groups, the question of accountability, and the role of perpetrators and bystanders."
"Human Rights (HRTS)","HRTS 5460","Human Rights and Armed Conflict.","(3 Credits)","Examines the relationship between human rights and armed conflict from a social science perspective. Explores human rights abuses as cause and consequence of armed conflict. Evaluates the effectiveness of the human rights and humanitarian approaches to conflict management."
"Human Rights (HRTS)","HRTS 5499","Independent Study.","(1-6 Credits)",""
"Human Rights (HRTS)","HRTS 5600","Human Rights Practice Lab.","(3 Credits)","Critical engagement with human rights issues, strategies, tactics, institutions, and law in a practical setting. Students work collaboratively on a project addressing a pressing human rights issue and refine skills integral to working in the human rights field. Skills include information gathering, ethical analysis, effective communication across diverse audiences, and creative problem-solving."
"Human Rights (HRTS)","HRTS 5640","Human Rights Archives I: Documenting and Curating Community Memory.","(3 Credits)","(Also offered as DMD 5640.) The use of human rights archival materials in documentary storytelling. Students will be trained in different documentary techniques and storytelling approaches working with oral history narratives and archival materials. This is the first part of a two-semester unit addressing a common theme. Part I is not a prerequisite for Part II."
"Human Rights (HRTS)","HRTS 5641","Human Rights Archives II: Visual Storytelling Practices.","(3 Credits)","(Also offered as DMD 5641.) The use of human rights archival materials in documentary storytelling. Students will be trained in different documentary techniques and storytelling approaches working with oral history narratives and archival materials. This is the second part of a two-semester unit addressing a common theme. Part I is not a prerequisite for Part II."
"Human Rights (HRTS)","HRTS 5899","Seminar in Human Rights.","(3 Credits)","Variable topics in the study of human rights."
"Independent Study (Social Work) (IS)","IS 5394","Independent Study.","(1-9 Credits)","Special social work topics not included in the curriculum may be the subject of an Independent Study.  A proposal to do an independent study must be presented no later than the second session of the semester in which the course is to be completed and be approved by the Director of Student Services. A maximum of three independent study courses or nine credits may be applied toward degree requirements."
"Individuals, Groups, and Families (Social Work) (IGFP)","IGFP 5301","Practice with Individuals, Groups and Families.","(3 Credits)","In-depth exploration of the skills of working with individuals, groups, and families. Social work practice with individuals, emphasizes the interdependence between assessment and intervention, the transactional nature of helping, and monitoring and evaluation of practice. Social work practice with groups, focuses on types of groups, leadership, forming and beginning the group, the role of mutual aid and use of program activities. Practice with families give emphasis to the family as a functional unit and the diversity of life style and structure and its capacity to respond to the needs of its members and changing environmental factors."
"Individuals, Groups, and Families (Social Work) (IGFP)","IGFP 5302","Advanced Practice with Individuals, Groups and Families: Theoretical Approaches.","(3 Credits)","Overview of theoretical approaches to working with individuals, groups and families. Helps students to think critically about the use of theory in practice, evidence based practice, and ways of learning and knowing, including use of supervision. Introduction to psychodynamic, attachment, cognitive, and behavioral, as well as solution-focused approaches and motivational interviewing. The stages of group development, group dynamics and other content related to social work practice with groups. Theoretical frameworks such as systems, multisystemic and attachment on which family practice approaches are based."
"Individuals, Groups, and Families (Social Work) (IGFP)","IGFP 5303","Advanced Practice with Individuals, Groups and Families, Across Settings and Populations.","(3 Credits)","Builds upon content in previous IGFP courses about practice with individuals, groups and families within the context of oppression and privilege, while integrating core concepts related to trauma, strengths, resilience, and empowerment. Primary focus on the differential knowledge and skills needed to work effectively in various fields of practice (e.g., health care, schools,and the criminal justice, child protection, substance abuse and mental health systems). Systems of care, interdisciplinary teams, and policies impacting social work within each field of practice, as well as common clinical approaches and other interventions with the populations served in these settings."
"Individuals, Groups, and Families (Social Work) (IGFP)","IGFP 5340","Skills Lab.","(1 Credit)","Required of all students in the Advanced Standing Program in the Individuals, Groups and Families Concentration.  Builds on knowledge gained and intervention skills developed from students' BSW course work and field work. Students will have an opportunity to identify, practice, and analyze a range of assessment intervention skills."
"Individuals, Groups, and Families (Social Work) (IGFP)","IGFP 5342","Clinical Conditions with Groups.","(3 Credits)","Provides a theoretical base and group work practice skills for working with populations who have been diagnosed with a clinical condition(s). Focus on understanding how to use a strength-based, recovery oriented therapeutic group to foster the social and emotional growth that will promote optimal functioning and prevent relapse in persons with clinical conditions. Biological, behavioral, cognitive-behavioral and psychodynamic theories will be used to understand factors that contribute to clinical conditions and to develop the type of therapeutic group that responds to the social and emotional needs of the members of the group. Focus will be on diverse settings (inpatient, outpatient, prison, residential halfway houses) where clients with clinical conditions are served in open-ended and closed groups. DSM V will be used to develop diagnostic skills and understanding."
"Individuals, Groups, and Families (Social Work) (IGFP)","IGFP 5343","Clinical Conditions with Families.","(3 Credits)","This course provides a theoretical and evidence-based perspective on engaging, involving and supporting families to meet the needs of family members with clinical conditions. Content will include assessment of and family-centered interventions for various types of clinical conditions and family interaction issues, using the DSM-5 and family-centered theories to understand family risks and resiliencies that affect clinical conditions in individuals. This course will emphasize strengths-based and family-centered approaches to ethical social work practice with families. Included in the content will be online and in-class discussions to assist students in developing knowledge of and respect for cultural differences and differences in family formations, such as single parent families, families across the life cycle, adoptive families, families affected by immigration/displacement, multi-generational families and LGBTQI+ families. This course will use lectures, online discussion, small group activities and case-based approaches to learning, using a wide range of family types as part of this learning strategy."
"Individuals, Groups, and Families (Social Work) (IGFP)","IGFP 5345","Clinical Conditions with Children and Adolescents.","(3 Credits)","Practice course paying equal attention to the values, skills, and knowledge required for social work practice with children, adolescents, and their families. These youth have a range of bio-psychosocial problems related to mental disorders. Students will learn a range of assessment and intervention skills and will become familiar with current psychiatric classification systems, such as the Diagnostic and Statistical Manual (DSM) and the International Classification of Diseases (ICD). Students will demonstrate the ability to access the most recent empirical and practice knowledge, and to develop skills related to work in a variety of mental health settings. Mental disorders will be learned within the context of larger bio-psychosocial systems. Attention is paid to differences based upon such variables as age, gender, ethnicity, race, religion, sexual orientation, and physical ability."
"Individuals, Groups, and Families (Social Work) (IGFP)","IGFP 5346","Clinical Conditions with Adults and Older Adults.","(3 Credits)","Practice course paying equal attention to the values, skills, and knowledge required for social work practice with adults and older adults who have a range of bio-psychosocial problems related to mental disorders. Students will learn a range of assessment and intervention skills and become familiarized with current psychiatric classification systems, such as the Diagnostic and Statistical Manual (DSM) and the International Classification of Diseases (ICD). Students will demonstrate the ability to access the most recent empirical and practice knowledge and to develop skills related to work in a variety of mental health settings. Mental disorders will be learned within the context of the larger bio-psychosocial system and attention is paid to differences based upon such variables as age, gender, ethnicity, religion, sexual orientation, and physical ability."
"Individuals, Groups, and Families (Social Work) (IGFP)","IGFP 5353","Advanced Field Education III.","(4 Credits)","Focuses primarily on the student's method concentration, emphasizing preparation for competent, advanced specialized practice. Students taking this course will be assigned a final grade of S (satisfactory) or U (unsatisfactory)."
"Individuals, Groups, and Families (Social Work) (IGFP)","IGFP 5354","Advanced Field Education IV.","(4 Credits)","Focuses primarily on the student's method concentration, emphasizing preparation for competent, advanced specialized practice. Students taking this course will be assigned a final grade of S (satisfactory) or U (unsatisfactory)."
"Individuals, Groups, and Families (Social Work) (IGFP)","IGFP 5355","Field Block Placement for Individuals, Groups and Families.","(8 Credits)","Field education in Individuals, Groups and Families for well-prepared students who have completed all course requirements except the second year of field education. Students taking this course will be assigned a final grade of S (satisfactory) or U (unsatisfactory)."
"Institute for Systems Genomics (ISG)","ISG 5091","Internship.","(1-3 Credits)","Experiential learning to integrate knowledge and theory from the classroom with practical application and skills development in a professional setting."
"Institute for Systems Genomics (ISG)","ISG 5095","Investigation of Special Topics.","(1-3 Credits)","Comprehensive coverage of topic with emerging issues, significant trends, unique perspectives, or major advances."
"Institute for Systems Genomics (ISG)","ISG 5099","Independent Study.","(1-3 Credits)","Independent investigation toward scholarship in the discipline."
"Institute for Systems Genomics (ISG)","ISG 5100","Foundations of Genetic and Genomic Medicine.","(3 Credits)","Foundational concepts and application of genetics and genomics in the context of human disease."
"Institute for Systems Genomics (ISG)","ISG 5101","Principles of Human Embryology and Teratology.","(3 Credits)","Investigation of fundamental mechanisms underlying normal and abnormal development related to embryogenesis and organogenesis. Relates defects in development to congenital anomalies."
"Institute for Systems Genomics (ISG)","ISG 5102","Clinical Applications of Genetic and Genomic Technologies.","(3 Credits)","Principles, clinical applications, and interpretation of genetic and genomic testing methods."
"Institute for Systems Genomics (ISG)","ISG 5103","Theories and Methods of Clinical Genetics.","(3 Credits)","An Introduction to the theoretical framework, skillsets, and applications necessary to provide scientific communication of genetics and genomics, resources, diagnoses, and counseling in the clinical setting."
"Institute for Systems Genomics (ISG)","ISG 5140","Systems Medical Genetics.","(3 Credits)","Focuses on the connections between human development and inherited disease. Includes core principles of development of the body plan and signaling pathways involved in development and differentiation. Discusses fundamental principles regarding congenital malformations, dysmorphology and syndromes. Discussion of a number of genetic disorders from a systems approach. Discussions include diagnosis, etiology, genetics, prognosis and management. Either semester and summer. Online."
"Institute for Systems Genomics (ISG)","ISG 5141","Metabolic and Cardiovascular Genomics.","(3 Credits)","Focuses on the connections between human development and inherited disease. The course will include core principles of inborn errors of metabolism and cardiovascular genomics."
"Institute for Systems Genomics (ISG)","ISG 5142","Clinical Cancer Genetics.","(3 Credits)","Provides knowledge and skills fundamental to the practice of cancer genetic counseling. Students will apply cancer genetics knowledge to multiple clinical situations. This course will cover hereditary cancer syndromes, cancer risk assessment models, and germline and somatic genomic testing. Either semester and summer. Online."
"Institute for Systems Genomics (ISG)","ISG 5143","Clinical Prenatal Genetics.","(1 Credit)","Introduces the genetics specialty focusing on potential risks to pregnancy, including chromosome disorders, genetic conditions, or congenital disabilities. Applying knowledge of genetics and genomics core concepts, selecting screening, diagnostic, and assisted reproductive techniques dependent on clinical indication, family history, and ultrasound findings."
"Institute for Systems Genomics (ISG)","ISG 5144","Clinical Practice for Genetic Counselors I.","(1 Credit)","Developing skills necessary to support personal values and client well-being while managing genetic counseling cases. Exploration of professional guidelines and issues related to clinical genetics practice within a framework of inclusivity and according to ethical, legal, and societal guidelines."
"Institute for Systems Genomics (ISG)","ISG 5145","Clinical Practice for Genetic Counselors II.","(1 Credit)","Advanced career skills development toward effective practice in health care research, diagnostic and/or clinic settings. This course uses practice-based exploration of more complex clinical genetic counseling and builds upon foundational concepts found within ISG 5144. Either semester and summer. Online."
"Institute for Systems Genomics (ISG)","ISG 5146","Research Methods.","(3 Credits)","Essential skills to propose new research questions, articulate research progress, and evaluate research outcomes. Incorporating history, diversity, equity, inclusion, and justice, prepare a research proposal for genetics/genetic counseling in health care."
"Institute for Systems Genomics (ISG)","ISG 5200","Communication and Counseling Skills for Effective Health Care Conversations.","(3 Credits)","Theoretical knowledge and practical communication, counseling and support skills for the benefit of connecting practitioners and consumers within the context of health care and genomics."
"Institute for Systems Genomics (ISG)","ISG 5201","Cultural Awareness: Working with Diverse Populations in Health Care.","(3 Credits)","Connecting the impact of cultural differences with the delivery of counseling services and health care discussions."
"Institute for Systems Genomics (ISG)","ISG 5202","Creating a Therapeutic Alliance.","(3 Credits)","Critical concepts and application of health literacy, health communication, and provider-consumer communication models."
"Institute for Systems Genomics (ISG)","ISG 5203","Death, Dying, Grief, and Coping.","(3 Credits)","Critical concepts of death, loss, and grief and their impact on consumer-provider discussions of death, within a health care setting."
"Institute for Systems Genomics (ISG)","ISG 5301","Concepts in Genomic Data Analysis I.","(2 Credits)","Fundamentals of genomic data analysis, high throughput sequencing technologies, and computational tools and infrastructure used to analyze and communicate results from genomic data."
"Institute for Systems Genomics (ISG)","ISG 5302","Concepts in Genomic Data Analysis II.","(2 Credits)","In-depth introduction to genome assembly, variant detection, functional genomics, and tools to manage bioinformatic code-bases and ensure reproducibility, git and nextflow."
"Institute for Systems Genomics (ISG)","ISG 5311","Genomic Data Analysis in Practice I.","(4 Credits)","Practical introduction to genomic data analysis. Introduction to coding using Linux/bash, R/tidyverse and SLURM on a high performance computing cluster through the use of real data."
"Institute for Systems Genomics (ISG)","ISG 5312","Genomic Data Analysis in Practice II.","(4 Credits)","Practical instruction in how to accomplish various genomic workflows including genome assembly, variant detection, differential expression using RNA-seq."
"Institute for Systems Genomics (ISG)","ISG 5496","Laboratory Rotation.","(1-3 Credits)","Introduction to research questions and techniques within a specialized discipline of systems genomics."
"Institute for Systems Genomics (ISG)","ISG 5501","Genetic Counseling Fieldwork Rotation I - Spring First Year.","(1 Credit)","The first of six experiential supervised fieldwork placements applying genetic counseling theory from the classroom to practical clinical and non-clinical professional settings to support the development of genetic counseling practice-based competencies."
"Institute for Systems Genomics (ISG)","ISG 5502","Genetic Counseling Fieldwork Rotation II - Spring First Year.","(1 Credit)","The second of six experiential supervised fieldwork placements applying genetic counseling theory from the classroom to practical clinical and non-clinical professional settings to support the development of genetic counseling practice-based competencies."
"Institute for Systems Genomics (ISG)","ISG 5503","Genetic Counseling Fieldwork Rotation III - Summer.","(1 Credit)","The third of six experiential supervised fieldwork placements applying genetic counseling theory from the classroom to practical clinical and non-clinical professional settings to support the development of genetic counseling practice-based competencies."
