"course_code","course_title","department","credits","description"
"FINA396","Independent Study","Finance (FINA)","Credit Hours:1-6","Description:Faculty supervised independent study."
"FINA396H","Honors: Independent Study","Finance (FINA)","Credit Hours:3-6","Description:Faculty supervised independent study."
"FINA401","Quantitative Financial Analysis","Finance (FINA)","Credit Hours:3","Description:Applications of quantitative analysis in finance.  Development of time value of money principles, asset pricing models and valuation methods in Finance. Emphasis on applications using appropriate software."
"FINA405","Entrepreneurial Finance","Finance (FINA)","Credit Hours:3","Description:Analysis of the financing of new enterprises and the private equity industry.  Identify the life cycle of a new firm including the fundamentals of financing startups, sources of funding, types of securities for startup contributors, capitalization tables, exit strategies, and valuation. Analysis of leveraged buyouts and performance measurement of private equity."
"FINA412","Life and Health InsuranceCrosslisted withFINA 812","Finance (FINA)","Credit Hours:3","Description:The economic functions of life insurance. The human-life value concept and the basic forms of life insurance and annuities used in insuring life values. Life insurance pricing, functional company operations, legal aspects, and contractual provision. Health and other specialized forms of human-life value insurance."
"FINA420","Retirement and Employee Benefit PlansCrosslisted withFINA 820","Finance (FINA)","Credit Hours:3","Description:Analysis of group life insurance, group medical expense and disability income insurance, private pension plans, profit sharing and thrift plans, Section 401(k) plans, individual retirement accounts (IRAs), Keogh plans for the self-employed, group property and liability insurance, and other employee benefits. An analysis of major public policy issues."
"FINA421","Estate Planning","Finance (FINA)","Credit Hours:3","Description:The efficient management and transfer of wealth, consistent with the client's goals. The legal, tax, financial and non-financial aspects of this process, including trusts, wills, probate advanced directives, charitable giving, wealth transfers and related taxes."
"FINA422","Cases in Financial Planning","Finance (FINA)","Credit Hours:3","Description:Analysis of the professional issues in financial planning, including ethical considerations, regulation and certification requirements, written communication skills, professional responsibility, and client-centered financial behavioral issues.  Includes completion of mini-cases and a comprehensive financial planning case."
"FINA429","Undergraduate Seminar in Japanese Business","Finance (FINA)","Credit Hours:6","Description:Japanese business techniques in the five functional areas: accounting, economics, finance, management, and marketing. Historical perspective and current practices are emphasized. Strong academic emphasis as well as lectures by academicians, business people, and civil servants.  
Student may apply only 3 hrs towards satisfying the requirements for their major. The other 3 hrs will be used as business elective credit. Course offered in English only by the faculty of the College of Business of Senshu University, Tokyo, Japan. Plant and office visits required."
"FINA438","Enterprise Risk ManagementCrosslisted withFINA 838","Finance (FINA)","Credit Hours:3","Description:Major and minor pure loss exposures facing business firms, the alternative risk management techniques for dealing with these exposure, the most appropriate technique(s) for controlling each exposure, and the financial results so the risk management program remains effective. Actual risk management audits of business firms and case studies are used to integrate the concepts, techniques, and tools."
"FINA450","International Financial Management","Finance (FINA)","Credit Hours:3","Description:International aspects of corporate financial management and financial institutions. Decision making by individual businesses in foreign operations. Explores interaction of multinational corporations and world capital markets with emphasis on quantitative techniques. Current theoretical and practical issues in international finance."
"FINA461","Advanced Finance","Finance (FINA)","Credit Hours:3","Description:Advanced development of the corporate finance tools used in financial management. Application of quantitative techniques used in financial statement forecasting, advanced capital budgeting, advanced cost of capital estimation, corporate valuation, and external financing policy of the firm."
"FINA463","Security Analysis and Warren Buffett Business Valuation Techniques","Finance (FINA)","Credit Hours:3","Description:Analysis of security instruments, fixed income, equities, convertibles, and business valuation. Both fundamental and technical analysis are treated. Valuation methodologies employed by analysts. The criteria used by Warren Buffett for evaluation of potential acquisitions and investments. Application of computer techniques and models."
"FINA464","Investors with Purpose","Finance (FINA)","Credit Hours:3","Description:The purpose and function of capital markets. The role of asset managers in fixed income markets, public equity markets and private markets. Emphasis is on the purpose of finance and investing and how it impacts lives. Core topics include ESG investing and private wealth management."
"FINA465","Bank ManagementCrosslisted withFINA 865","Finance (FINA)","Credit Hours:3","Description:Bank asset management; policy and practices for reserves, loans and investments. Internal organization of commercial banks. New problems and recent innovations in commercial banking."
"FINA467","Options, Futures and Derivative SecuritiesCrosslisted withFINA 867","Finance (FINA)","Credit Hours:3","Description:The use of derivative securities in risk reduction and portfolio management strategies."
"FINA468","Portfolio Practicum I","Finance (FINA)","Credit Hours:3","Description:Practical experience in financial asset management. Economic and industry information, money and capital market forecasts, to determine how to select individual securities and how to develop a portfolio strategy."
"FINA469","Portfolio Practicum II","Finance (FINA)","Credit Hours:3","Description:Practical experience in financial asset management. Economic and industry information, money and capital market forecasts, to determine how to select individual securities and how to develop a portfolio strategy."
"FINA475","Strategic Financial Management","Finance (FINA)","Credit Hours:3","Description:Strategic corporate financial decisions on firm value. Cases and projects that synthesize material from other courses within the finance major and core business classes. The application of financial and business principles in value-based management."
"FINA482","Real Estate FinanceCrosslisted withFINA 882","Finance (FINA)","Credit Hours:3","Description:Consideration of procedure, instruments, techniques, and trends in financing urban real property; an examination of realty credit markets and sources of funds (private and public); valuation of real property for lending and investment purposes; and measurement of investment performance."
"FINA499H","Honors Thesis","Finance (FINA)","Credit Hours:3-6","Description:Conduct a scholarly research project. Write a University Honors Program or undergraduate thesis."
"FDST90","Success in Food Science and Technology","Food Science and Technology (FDST)","Credit Hours:0","Description:An orientation for majors within the Department of Food Science & Technology. Introduction to advising and university services, undergraduate research, study abroad, career paths and community building with faculty and fellow students."
"FDST101","Introductory Food Science","Food Science and Technology (FDST)","Credit Hours:2","Description:Food composition, safety, processing, packaging, labeling, product development, food marketing and related topics."
"FDST131","The Science of FoodCrosslisted withCHEM 131,NUTR 131","Food Science and Technology (FDST)","Credit Hours:3","Description:Covers general and food chemistry, nutrition, food microbiology, food safety and quality, standards that are enforced by regulatory agencies, and food processes applied to improve food quality, shelf life and safety."
"FDST131H","The Science of FoodCrosslisted withCHEM 131H,NUTR 131H","Food Science and Technology (FDST)","Credit Hours:3","Description:Covers general and food chemistry, nutrition, food microbiology, food safety and quality, standards that are enforced by regulatory agencies, and food processes applied to improve food quality, shelf life and safety."
"FDST132","Practical Applications in Food Science","Food Science and Technology (FDST)","Credit Hours:1","Description:Food processing, preservation, nutrition, safety, quality, marketing, and related topics. Food processing procedures and equipment. Microbiological and chemical procedures."
"FDST205","Food Composition and Analysis","Food Science and Technology (FDST)","Credit Hours:3","Description:Major components of foods, their structures, and their role in the functional and nutritional properties of foods. Chemical methods for the determination and characterization of major food components."
"FDST280","Contemporary Issues in Food Science","Food Science and Technology (FDST)","Credit Hours:3","Description:Current issues in food science, including the impact of COVID-19 in food science, food psychology and culture, the edible cannabis industry, organic foods, obesity, world hunger, food allergens, plant-based meat and milk, food safety, GMOs, probiotics and gut health, and sustainability."
"FDST301","Chemistry of Food","Food Science and Technology (FDST)","Credit Hours:3","Description:Emphasizes essential principles of chemistry and their application to food systems. Covers the molecular properties of food components (proteins, carbohydrates, and lipids) and their chemical reactions. Provides understanding of how chemistry impacts food quality and contributes to wellness."
"FDST363","Heat and Mass TransferCrosslisted withAGST 363","Food Science and Technology (FDST)","Credit Hours:3","Description:Fundamentals of food engineering including material and energy balances, fluid mechanics, heat transfer and mass transfer."
"FDST367","Pet Food ManufacturingCrosslisted withAGST 367","Food Science and Technology (FDST)","Credit Hours:3","Description:The companion animal industry, products, processes and career opportunities."
"FDST369","Food Preservation Principles and Packaging","Food Science and Technology (FDST)","Credit Hours:3","Description:Examination of additions, removals, treatments, packaging and preventions taken in order to maintain safety, quality and healthiness of food materials during distribution and storage for the benefit of the global population and its food system."
"FDST391","International Study Tour","Food Science and Technology (FDST)","Credit Hours:0-3","Description:Individual or group educational experience combining classroom lectures, discussions, and/or seminars with tours to broaden the student's knowledge of specific aspects of food science and technology in a foreign country. Choice of subject matter and coordination of on- and off-campus study is at the discretion of the instructor."
"FDST392","Food Industry Study Tour","Food Science and Technology (FDST)","Credit Hours:1","Description:Study tour of food industry processors and government agencies. Provide an understanding of the industry's operations and problems."
"FDST396","Independent Study in Food Science and Technology","Food Science and Technology (FDST)","Credit Hours:1-5","Description:Individual or group projects in research, literature review, or extension of course work under supervision and evaluation of a departmental faculty member."
"FDST401","Teaching Applications of Food ScienceCrosslisted withFDST 801","Food Science and Technology (FDST)","Credit Hours:3","Description:Overview of the science of food and how food can be used in the classroom to enhance science education."
"FDST403","Food Quality AssuranceCrosslisted withFDST 803","Food Science and Technology (FDST)","Credit Hours:3","Description:Quality related issues as they pertain to manufacturing, processing, and/or testing of foods, with a major emphasis on food regulations, statistical process control and Hazard Analysis of Critical Control Points (HACCP)."
"FDST405","Food MicrobiologyCrosslisted withBIOS 445,BIOS 845,FDST 805","Food Science and Technology (FDST)","Credit Hours:3","Description:Nature, physiology, and interactions of microorganisms in foods. Introduction to food-borne diseases, the effect of food processing systems on the microflora of foods, principles of food preservation, food spoilage, and foods produced by microorganisms. Food plant sanitation and criteria for establishing microbial standards for food products."
"FDST406","Food Microbiology LaboratoryCrosslisted withBIOS 446,BIOS 846,FDST 806","Food Science and Technology (FDST)","Credit Hours:2","Description:The microorganisms in foods and the methods used to study them."
"FDST412","Cereal TechnologyCrosslisted withFDST 812","Food Science and Technology (FDST)","Credit Hours:3","Description:Chemistry and technology of the cereal grains. Post-harvest processing and utilization for food and feed. Current industrial processes and practices, and the theoretical basis for these operations."
"FDST413","Baking TechnologyCrosslisted withFDST 813","Food Science and Technology (FDST)","Credit Hours:3","Description:Chemistry and technology of bakery products, including formulation, ingredient functionality, processing, and quality evaluation."
"FDST415","Food MycologyCrosslisted withFDST 815","Food Science and Technology (FDST)","Credit Hours:3","Description:The role of fungi in human food, including edible and poisonous mushrooms, fungi used in food processing (especially yeasts), and the occurrence, growth, and mycotoxin production of molds in human foods, animal feeds, and the human environment. Methods and techniques for culturing, enumerating and identifying molds, yeasts, and mushrooms. Analytical methods for mycotoxins, and effects of food and feed processing on mycotoxin stability."
"FDST419","Meat InvestigationsCrosslisted withASCI 419,ASCI 819,FDST 819","Food Science and Technology (FDST)","Credit Hours:1-3","Description:Conduct independent research and study meat industry problems in processing, production, storage, and preparation of meat and meat products."
"FDST420","Fruit and Vegetable TechnologyCrosslisted withFDST 820","Food Science and Technology (FDST)","Credit Hours:3","Description:Harvesting and postharvest handling of fruit and vegetables, processing and safety issues, processes of ripening and/or maturation in fresh fruits and vegetables."
"FDST424","Food Safety MicrobiologyCrosslisted withFDST 824","Food Science and Technology (FDST)","Credit Hours:3","Description:Microbiological sampling, testing, and foodborne pathogen detection tools to support current food safety and sanitation regulatory requirements and the design and implementation of food safety management systems."
"FDST425","Food ToxicologyCrosslisted withFDST 825","Food Science and Technology (FDST)","Credit Hours:2","Description:Toxic substances that may be found in foods with emphasis on bacterial toxins, mycotoxins, and naturally occurring toxicants of plants, animals, and seafood. Basic toxicological methodology and the effects of food processing and handling on food-borne toxicants."
"FDST426","Food Safety AuditorCrosslisted withFDST 826","Food Science and Technology (FDST)","Credit Hours:2","Description:Preparation for a career that will include inspections and audits as a standard part of ensuring a safe food production chain."
"FDST429","Dairy Products TechnologyCrosslisted withFDST 829","Food Science and Technology (FDST)","Credit Hours:3","Description:Physical, chemical, and microbiological properties of milk. Principles of milk processing and manufacture of cultured dairy products, cheeses, ice cream, and concentrated dairy products."
"FDST430","Sensory EvaluationCrosslisted withFDST 830,STAT 430,STAT 830","Food Science and Technology (FDST)","Credit Hours:3","Description:Food evaluation using sensory techniques and statistical analysis."
"FDST442","My Gut, My Health, My FoodCrosslisted withFDST 842","Food Science and Technology (FDST)","Credit Hours:3","Description:Detailed examples and conceptual overview of studies that define the digestive tract microbial ecosystem both at the local and systemic scale in the context of omnivores such as humans and animals are presented. The concepts in focus are associated with high-dimensional datasets (or big data) used for studying these complex biosystems, and the multi-dimensional interactions between the microbiomes in its ecosystem. Topics include the host-cycle of life in health and disease in relation to the bacteria of the digestive tract, as well as the modification of their ecology due to health issues, nutrition, and microbial competition or chemical modification."
"FDST448","Food ChemistryCrosslisted withFDST 848","Food Science and Technology (FDST)","Credit Hours:3","Description:Molecular components of various foods and the reactions of these components during the processing of foods."
"FDST449","Food Chemistry LaboratoryCrosslisted withFDST 849","Food Science and Technology (FDST)","Credit Hours:1","Description:Experiments involving the isolation, purification, and characterization of the molecular components of foods."
"FDST451","Food Science and Technology Seminar","Food Science and Technology (FDST)","Credit Hours:1","Description:Student presentations of food science literature and research."
"FDST452","Physical Chemistry of FoodsCrosslisted withFDST 852","Food Science and Technology (FDST)","Credit Hours:2","Description:The basic theory of physical chemistry that is relevant in food science and technology. Understand and predict changes occurring in a food during processing, storage, and handling using physical chemistry theory. Design and improvement of processes to make foods having specific qualities in an efficient way."
"FDST455","Microbiology of Fermented FoodsCrosslisted withFDST 855,MBIO 455","Food Science and Technology (FDST)","Credit Hours:2","Description:Physiology, biochemistry, and genetics of microorganisms important in food fermentation. How microorganisms are used in fermentation and the effects of processing and manufacturing conditions on production of fermented foods."
"FDST455L","Microbiology of Fermented Foods LaboratoryCrosslisted withFDST 855L,MBIO 455L","Food Science and Technology (FDST)","Credit Hours:1","Description:Experiments involving the microorganisms and fermentation of foods and beverages."
"FDST458","Advanced Food AnalysisCrosslisted withFDST 858","Food Science and Technology (FDST)","Credit Hours:3","Description:Theory and application of molecular and atomic spectroscopy, immunochemistry and thermal methods to the analysis of foods. Chemical separation techniques for the isolation of food constituents."
"FDST460","Food Product Development Concepts ICrosslisted withFDST 860","Food Science and Technology (FDST)","Credit Hours:3","Description:Develop a commercially viable food product using chemical, microbiological and sensory analysis principles, and marketing and packaging sciences."
"FDST465","Food Engineering Unit OperationsCrosslisted withFDST 865,AGST 465,AGST 865","Food Science and Technology (FDST)","Credit Hours:3","Description:Unit operations and their applications to food processing."
"FDST470","Nutraceuticals and Functional FoodsCrosslisted withFDST 870","Food Science and Technology (FDST)","Credit Hours:3","Description:Evaluation of natural compounds impact on human health. Inflammation, cancer, heart disease, and the impact of gut micro-flora on health."
"FDST492","Special Topics in Food Science and TechnologyCrosslisted withFDST 892","Food Science and Technology (FDST)","Credit Hours:1-6","Description:Special topics that address current and emerging issues in food science and technology."
"FDST495","Internship Experience","Food Science and Technology (FDST)","Credit Hours:0-3","Description:Professional experience in a food science and technology area. Experience may be with a business, government agency, organization, or a university research, extension, or teaching program."
"FDST498","Undergraduate Research Experience","Food Science and Technology (FDST)","Credit Hours:1-3","Description:Conduct a scholarly research project investigating a specific problem."
"FDST499H","Honors Thesis","Food Science and Technology (FDST)","Credit Hours:1-3","Description:Conduct a scholarly research project and write a University Honors Program or undergraduate thesis."
"FORS120","Introduction to Forensic Science","Forensic Science (FORS)","Credit Hours:2","Description:The United States legal system, serology, DNA analysis, crime scene investigation, comparative analysis, digital forensics, and behavioral sciences."
"FORS120L","Introduction to Forensic Science Laboratory","Forensic Science (FORS)","Credit Hours:1","Description:Practical aspects of forensic sciences. Forensic entomology, soil science, blood spatter, fingerprints, trace evidence, odontology, footmark analysis, palynology, and osteology."
"FORS200","Forensic Science Seminar","Forensic Science (FORS)","Credit Hours:1","Description:Current issues in research, ethics, and professional practice related to forensic science."
"FORS215","Laboratory Safety in Forensic Science","Forensic Science (FORS)","Credit Hours:1","Description:Explores different types of laboratory designs, basic laboratory and chemical safety, biosafety, radiation safety, and large animal/agricultural safety. Topics will include worker/employer responsibilities, examples of laboratory accidents and preventative measures, and applicable regulatory authorities."
"FORS300","Forensic Taphonomy","Forensic Science (FORS)","Credit Hours:3","Description:Forensic application of processes associated with decomposition and preservation of organic materials."
"FORS302","Principles of Forensic Photography","Forensic Science (FORS)","Credit Hours:1","Description:Concepts, techniques, analysis and interpretation of photographic evidence."
"FORS306","Crime Scene Management","Forensic Science (FORS)","Credit Hours:1","Description:Critical thinking, reasoning, investigative failure, resource management, and supervision in criminal investigation."
"FORS307","Forensic DNA for Crime Scene Investigators","Forensic Science (FORS)","Credit Hours:3","Description:Basic terminology, concepts, and techniques that are currently, or have been previously used in operational crime laboratories.  The concepts of laboratory techniques, measurements, analysis of the various analytical methods, and quality assurance/quality control are also included."
"FORS320","Latent Print Analysis","Forensic Science (FORS)","Credit Hours:3","Description:An introduction to the history of latent print examination; physiology and biology of fingerprints; fingerprint pattern recognition; recording finger and palm prints; latent print analysis and comparison."
"FORS330","Introduction to Firearms Examination","Forensic Science (FORS)","Credit Hours:3","Description:Introduction to the history of firearms examination, manufacturing methods for firearms and ammunition components, examination of cartridge cases and current legal issues firearms examiners encounter."
"FORS340","Forensic Chemistry","Forensic Science (FORS)","Credit Hours:4","Description:Introduction to theory and practice of Forensic Chemistry. Forms a foundation for more advanced studies in Forensic Chemistry. Study of current techniques used in operational crime laboratories in the United States. Also covers laboratory safety, QA/QC, data analysis, and statistical analysis."
"FORS400","Crime Scene Investigation","Forensic Science (FORS)","Credit Hours:3","Description:Identification, collection, preservation, presentation of physical evidence. Ethics and chain of custody."
"FORS400L","Crime Scene Investigation Laboratory","Forensic Science (FORS)","Credit Hours:1",""
"FORS401","Forensic Biology","Forensic Science (FORS)","Credit Hours:3","Description:Ethics, quality assurance, quality control, analysis, and interpretation of biological evidence for the legal system."
"FORS401L","Forensic Biology Laboratory","Forensic Science (FORS)","Credit Hours:1",""
"FORS403","Advanced Forensic Photography","Forensic Science (FORS)","Credit Hours:1","Description:Advanced concepts, techniques, analysis, and interpretation of photographic evidence."
"FORS404","Bloodstains as Evidence","Forensic Science (FORS)","Credit Hours:2","Description:Documentation and interpretation of geometric bloodstains, calculating probable origins, and collecting blood as a source of DNA evidence."
"FORS410","Advanced Forensic DNA Methods","Forensic Science (FORS)","Credit Hours:3","Description:Provides a comprehensive description of forensic DNA analysis and includes a complete discussion of the process of forensic DNA analysis, from evidence collection to statistical analysis of DNA profiles, including the subjects of DNA extraction, quantitation, PCR amplification, allele detection, PCR artifact identification, and DNA profile interpretation. Particular attention will be given to the areas of mixed profile interpretation and statistical methods"
"FORS411","Overview of Forensic Comparative Analysis","Forensic Science (FORS)","Credit Hours:3","Description:Covers the main forensic science comparisons that are seen in most crime scene investigation units and forensic science labs. Provides a broad overview of the concepts and analytical techniques of forensic comparative science. Covers basic microscopic applications, photography, computer applications, courtroom testimony, ethics, cognitive bias, and the concepts of error and sufficiency in forensic science."
"FORS414","Forensic EntomologyCrosslisted withENTO 414,ENTO 814,FORS 814","Forensic Science (FORS)","Credit Hours:3","Description:Application of entomology to legal issues. Criminal investigations, insects of forensic importance, insect succession on carrion, and case studies."
"FORS415","Forensic Toxicology","Forensic Science (FORS)","Credit Hours:3","Description:Provides a comprehensive understanding of the principles of toxicology, pharmacokinetics, metabolism, analytical methods and instrumentation relative to forensic science."
"FORS445","Human Remains in Forensic Science","Forensic Science (FORS)","Credit Hours:4","Description:Forensic anthropology within the broader context of forensic sciences and biological anthropology. Estimation of biological profile and trauma assessment."
"FORS446","Pollen Analysis for Behavioral, Biological and Forensic ScienceCrosslisted withFORS 846,NRES 446,NRES 846","Forensic Science (FORS)","Credit Hours:4","Description:Collection, processing, identification of common North American pollen types.  Pollination ecology relating to scene reconstruction.  Fundamental statistics and presentation requirements for a legal and scientific audience."
"FORS485","Forensic Science Capstone","Forensic Science (FORS)","Credit Hours:3","Description:Application and integration of principles to address emerging issues involving forensic science."
"FORS495","Internship in Forensic Science","Forensic Science (FORS)","Credit Hours:1-4",""
"FORS496","Independent Study in Forensic Science","Forensic Science (FORS)","Credit Hours:1-6",""
"FORS498","Special Topics in Forensic ScienceCrosslisted withFORS 898","Forensic Science (FORS)","Credit Hours:1-6","Description:Current issues in forensic science."
"FORS499H","Honors Thesis","Forensic Science (FORS)","Credit Hours:1-6","Description:Conduct a research project and write a University Honors Program or undergraduate thesis."
"FREN101","Beginning French I","French (FREN)","Credit Hours:5","Description:Main emphasis on the development of comprehension of written and spoken French; reading of simple texts dealing primarily with contemporary France and French life; oral and aural drill supplemented by practice in language laboratory."
"FREN102","Beginning French II","French (FREN)","Credit Hours:5","Description:Continuation ofFREN 101."
"FREN181","Beginning Grammar and Readings","French (FREN)","Credit Hours:3","Description:Rapid course in the essentials of grammar designed to prepare mature students for reading various types of literary or technical prose texts."
"FREN201","Second-Year French I","French (FREN)","Credit Hours:3","Description:Practice in oral and written expression and introduction to narrative texts. Grammar review and vocabulary expansion are tied to different situations of interaction."
"FREN202","Second-Year French II","French (FREN)","Credit Hours:3","Description:Continuation ofFREN 201, with emphasis on reading comprehension. Class discussion in French based on texts."
"FREN203","Intermediate French I","French (FREN)","Credit Hours:3","Description:Review of grammar, with an emphasis on conversation."
"FREN204","Intermediate French II","French (FREN)","Credit Hours:3","Description:Review of grammar, with an emphasis on writing skills."
"FREN210","Accelerated Second-Year French","French (FREN)","Credit Hours:6","Description:Covers the same material asFREN 201-202."
"FREN301","Introduction to Literary French","French (FREN)","Credit Hours:3","Description:Overview of French-language writing from the Middle Ages to the present day."
"FREN302","Themes in French Literature, Culture, Film, and Theater","French (FREN)","Credit Hours:3","Description:Study of a single cultural theme throughout French writing, from the Middle Ages to the present."
"FREN303","Advanced Grammar and Conversation","French (FREN)","Credit Hours:3","Description:Emphasis on oral expression. Review of difficult concepts of French grammar."
"FREN304","Advanced Communication and Writing","French (FREN)","Credit Hours:3","Description:Emphasis on written expression. Review of difficult concepts of French grammar."
"FREN319","French Phonetics and Pronunciation","French (FREN)","Credit Hours:3","Description:Analysis of French sounds, meaningful contrasts, stress and intonation patterns; correction of specific mistakes in pronunciation. Phonetic transcription, studies in articulation and aural training with use of recordings and individualized exercises."
"FREN382","Avant-Garde : Music, Art, and Ideas in Modern France","French (FREN)","Credit Hours:3","Description:A survey of developments in and interrelations of the arts and of ideas in France since the Revolution."
"FREN386","Historical Highlights of French QueernessCrosslisted withWMNS 386","French (FREN)","Credit Hours:3","Description:A survey of normative and subversive gender identities in France 1600-2000."
"FREN387","The Environment and the French-Speaking WorldCrosslisted withENGL 387,GLST 387","French (FREN)","Credit Hours:3","Description:An examination of environmental engagement in the novels, short stories, poetry, films, and music of the French-speaking world."
"FREN388","Body Language: Love, Politics, and the Self in French LiteratureCrosslisted withENGL 388,MRST 388,WMNS 388","French (FREN)","Credit Hours:3","Description:French texts from the sixteenth to twentieth centuries (drama, prose, poetry, autobiography), all of which use the body as a reference point to explore developments in gender, religion, science, and society in French literature and civilization."
"FREN391","Special Topics in French","French (FREN)","Credit Hours:1-6","Description:Special topics vary."
"FREN396","Independent Study in French","French (FREN)","Credit Hours:1-3","Description:Special research project or reading program under the direction of a staff member in the department."
"FREN403","Advanced GrammarCrosslisted withFREN 803","French (FREN)","Credit Hours:3","Description:Detailed analysis of French syntax giving students the means to achieve greater sophistication in self-expression."
"FREN404","French StylisticsCrosslisted withFREN 804","French (FREN)","Credit Hours:3","Description:Principles of explication of texts, translation and composition in French, review of linguistic principles, for advanced students, particularly prospective teachers, who wish to acquire a more sophisticated means of expression in French."
"FREN406","TranslationCrosslisted withFREN 806","French (FREN)","Credit Hours:3","Description:Principles of translation, French-English and English-French. Attention to problems of vocabulary, syntax, semantics, and technical, literary, and commercial translation."
"FREN422","Topics in French CivilizationCrosslisted withFREN 822","French (FREN)","Credit Hours:3","Description:Analysis of interrelationships of cultural, social, economic, and political factors contributing to French culture and civilization."
"FREN445","Topics in Medieval and Early Modern French WritingCrosslisted withFREN 845","French (FREN)","Credit Hours:3","Description:Readings and discussion on a topic, genre, author, and/or geographical area of the French-speaking world from the medieval period to the seventeenth century"
"FREN453","Topics in Nineteenth Century French Culture and WritingCrosslisted withFREN 853","French (FREN)","Credit Hours:3","Description:Readings in the major cultural, historical and literary developments from 1789 to 1914"
"FREN457","Modern French WritingCrosslisted withFREN 857","French (FREN)","Credit Hours:3","Description:Main trends in French writing from 1900 to the present."
"FREN460","Literatures of French ExpressionCrosslisted withFREN 860","French (FREN)","Credit Hours:3","Description:Survey of writing and film from French-speaking cultures of Africa, the Caribbean, Oceania, Canada, and the Indian Ocean."
"FREN461","Cultural Productions of the French-Speaking WorldCrosslisted withFREN 861","French (FREN)","Credit Hours:3","Description:A topic, genre, author, or geographical area of the French-speaking world."
"FREN482","Short FictionCrosslisted withFREN 882","French (FREN)","Credit Hours:3","Description:A survey of short fiction, including topics from the medieval period to the present. Theme and scope of readings will vary based on instructor."
"FREN483","French/Francophone TheaterCrosslisted withFREN 883","French (FREN)","Credit Hours:3","Description:Examines the theatre of French expression from the Middle Ages to the present in France and the French-speaking world. Thematic approaches, authors, and plays examined will vary depending on the instructor."
"FREN484","Repeating Islands: Caribbean Literature and Culture Across LanguagesCrosslisted withSPAN 484,FREN 884,SPAN 884","French (FREN)","Credit Hours:3","Description:Examines the way Caribbean subjects see and represent themselves within a globalized world though contemporary Caribbean literature and culture with a focus on the French-speaking and the Spanish-speaking islands. Analyzes how authors and artists have undertaken topics such as migration, rebellion, violence, slavery, race, gender, and environmental disaster."
"FREN485","Writing the Self: Autofiction in/and the French-Speaking WorldCrosslisted withFREN 885","French (FREN)","Credit Hours:3","Description:An exploration of the various modes, techniques, and impacts of auto-fictional writing in the French-speaking world. Includes a strong creative writing component."
"FREN486","French and Francophone Women WritersCrosslisted withFREN 886","French (FREN)","Credit Hours:3","Description:Considers women writers in the French-speaking world from the medieval period to the present. Addresses questions of gender, sexuality, theory via writings, film, and song."
"FREN491","Special Topics in FrenchCrosslisted withFREN 891","French (FREN)","Credit Hours:1-6","Description:Language, literature, and civilization."
"FREN496","Independent Study in FrenchCrosslisted withFREN 896","French (FREN)","Credit Hours:1-3","Description:Special research project or reading program under the direction of a staff member in the department."
"GEOG109","Water in SocietyCrosslisted withSCIL 109,AECN 109,NRES 109,ENVR 109","Geography (GEOG)","Credit Hours:3","Description:Introduction to the scientific, social, and economic dimensions of historical and contemporary water systems.  Students will develop an understanding of hydrologic systems and analyze and engage in decision-making about complex challenges associated with water resource use."
"GEOG140","Introductory Human Geography","Geography (GEOG)","Credit Hours:3","Description:Human populations, cultures, and landscapes, with particular attention to human-environment relations and global interconnections."
"GEOG155","Elements of Physical Geography","Geography (GEOG)","Credit Hours:4","Description:Investigation of the basic elements of the physical environment of the earth and its atmosphere. Includes atmospheric processes, temperature distributions, weather systems, severe weather, climates, water balance, vegetation and soil distributions, landforms and their processes, and natural hazards. Modifying influences that humans have on the physical environment and atmosphere examined."
"GEOG170","Introduction to Great Plains StudiesCrosslisted withANTH 170,GPSP 170,NRES 170,SOCI 170","Geography (GEOG)","Credit Hours:3","Description:Interdisciplinary study of the natural environment, social environment, human heritage, arts and humanities of the Great Plains."
"GEOG181","Global Environmental Issues","Geography (GEOG)","Credit Hours:3","Description:Exploration of urgent global environmental issues and their relationships with physical, social, biological, and economic process. Investigation between human activity, wellbeing, and environmental change. Topics include landscape transformation, climate change, environmental health and disease, and water quality."
"GEOG189H","University Honors Seminar","Geography (GEOG)","Credit Hours:3","Description:Topic varies."
"GEOG191","Special Topics in Geography","Geography (GEOG)","Credit Hours:1-6","Description:Examine current problems in geography."
"GEOG200","Landscape and Environmental AppreciationCrosslisted withPLAS 200,LARC 200","Geography (GEOG)","Credit Hours:3","Description:Values and processes in human landscapes and natural environments. Concepts and tools to understand the context of local and global environments and significant historical landscapes. Landscape as an indicator of aesthetic quality, design principles and processes as integrators of humans and nature, and the garden as a model for creating sustainable landscapes."
"GEOG217","Principles of GIS","Geography (GEOG)","Credit Hours:4","Description:Introduction to theories and methods of Geographic Information Science (GIScience) and Geographic Information Systems (GISystems). Focuses on spatial thinking, analysis skills, and the fundamental knowledge needed to use GIS effectively, accurately, and ethically. Topics include: geodesy, cartography and geovisualization, map projections, geospatial data collection, GPS, spatial data models, spatial databases, and spatial analysis."
"GEOG250","Global Economies: Globalization and Economic Development","Geography (GEOG)","Credit Hours:3","Description:Basic factors influencing the location of economic activity. Influence of space and location on the evolution and development of economic systems. World and regional patterns of economic activities."
"GEOG271","Exploring North America and its Cultural Diversity","Geography (GEOG)","Credit Hours:3","Description:Introduction to the regional geography of North America. Attention to the significance of location, advantages and limitations of the natural environment, population distribution, and economic development considered regionally."
