"subject","course_code","course_name","credits","description"
"Electrical and Computer Engineering","EGEC 522","Spread Spectrum Communications","3","EGEC 522 - Spread Spectrum Communications (3)Spread Spectrum (SS) Systems. Performance analysis of coherent digital signaling schemes. Synchronization. Direct sequence, frequency hopping, time hopping and Hybrid Spread Spectrum Modulations. Binary shift register sequences. Code tracking loops. SS systems performance in a jamming environment, with forward error correction.Prerequisites:EGEC 443,EGEC 580.Graduate-levelTypically Offered: Fall periodically"
"Electrical and Computer Engineering","EGEC 523A","VLSI and Nano Technology and Devices","3","EGEC 523A - VLSI and Nano Technology and Devices (3)Silicon crystal, PN junction physics, oxide and interface physics and wafer fabrication technology; oxidation, diffusion, ion-implantation, epitaxy, photolithography and thin films process. Layout design principle for integrated circuits. Nano-electronic devices and technology.Prerequisite:EGEC 455or graduate standing.Graduate-levelTypically Offered: Spring periodically"
"Electrical and Computer Engineering","EGEC 523B","CMOS VLSI Design","3","EGEC 523B - CMOS VLSI Design (3)Surface physics of MOS system and MOS device physics. Short channel effect; hot carrier effect, subthreshold conduction. CMOS fabrication process. Layout design rules. Scaling design and analysis of CMOS circuits. Standard cell method. CAD design and SPICE simulation.Prerequisites:EGEC 465,EGEC 448or graduate standing.Graduate-levelTypically Offered: Fall periodically"
"Electrical and Computer Engineering","EGEC 526","Digital Control Systems","3","EGEC 526 - Digital Control Systems (3)Analysis, design and implementation of digital control systems; Z-transform methods; frequency domain and state-space approach for discrete-time systems.Prerequisite:EGEC 416or graduate standing.Graduate-levelTypically Offered: Periodically"
"Electrical and Computer Engineering","EGEC 529","Principles of Neural Systems","3","EGEC 529 - Principles of Neural Systems (3)Principles of neural systems and their hardware implementation. Basic properties, discrete and continuous bidirectional associative memories. Temporal associative memories. Neural nets classifiers, perceptrons, supervised and unsupervised learning. Forward and backward propagation. Electrical models of neural networks using op-amp., analog VLSI.Prerequisites:EGEC 310,EGEC 409or graduate standing.Graduate-levelTypically Offered: Fall periodically"
"Electrical and Computer Engineering","EGEC 531","Digital Communication and Phase Locked Loop","3","EGEC 531 - Digital Communication and Phase Locked Loop (3)Theory of digital communications. Baseband modulation and demodulation/detection. Bandpass modulation/demodulation. Theory of noise and linear system. FM feedback principles. Theory and design of phase locked loops and their application in communication and control.Prerequisite:EGEC 443or graduate standing.Graduate-levelTypically Offered: Spring periodically"
"Electrical and Computer Engineering","EGEC 536","Modern Power Systems","3","EGEC 536 - Modern Power Systems (3)Modern electrical power system containing interconnected generation, transmission and distribution subsystems. Mathematical foundations for analysis, such as per unit systems and symmetrical components. Power flow analysis, simulation, fault analysis, optimal power flow, microgrids and integration of renewable energy.Prerequisites:EGEC 203,EGEC 215,EGEC 309,EGEC 313; or graduate standing.Graduate-levelTypically Offered: Fall periodically"
"Electrical and Computer Engineering","EGEC 537","Satellite Communications","3","EGEC 537 - Satellite Communications (3)Satellite systems, link analysis, propagation effects, SNR/CNR calculations, modulation schemes, TDMA, FDMA, and CDMA techniques.Prerequisite:EGEC 443or graduate standing.Graduate-levelTypically Offered: Spring periodically"
"Electrical and Computer Engineering","EGEC 540","Computer Arithmetic Structures","3","EGEC 540 - Computer Arithmetic Structures (3)Suitability of signed binary number systems for high-speed arithmetic, normalized and denormalized binary floating-point representation formats, high-speed algorithms, implementations and design tradeoffs for fast arithmetic operations - addition, subtraction, multiplication and division, floating point arithmetic.Prerequisite:EGEC 381; or Computer Engineering graduate standing.Graduate-levelTypically Offered: Fall"
"Electrical and Computer Engineering","EGEC 541","Mixed-Signal IC Design","3","EGEC 541 - Mixed-Signal IC Design (3)IC design techniques for: Op-amps; phase-locked loops (PLL); high-speed RF circuits; high-speed broadband circuits; clock/data recovery (CDR) circuits; analog and optical signal processing circuits; CMOS digital camera technologies.Prerequisite:EGEC 441or graduate standing.Graduate-levelTypically Offered: Spring periodically"
"Electrical and Computer Engineering","EGEC 542","VLSI Testing and Design for Testability","3","EGEC 542 - VLSI Testing and Design for Testability (3)Fault model, equivalence and dominance; combinational and sequential circuit test generation ; design for testability (DFT); test compression; memory testing and diagnosis; boundary scan; testing analog circuits; mixed-signal testing strategies; logic and mixed signal built-in self test (BIST).Prerequisite:EGEC 441or graduate standing.Graduate-levelTypically Offered: Periodically"
"Electrical and Computer Engineering","EGEC 543","Advanced Cyber-Physical Systems Security","3","EGEC 543 - Advanced Cyber-Physical Systems Security (3)Secure cyber-physical design and implementation; cryptographic hardware primitives; cryptographic modules; trusted platforms; reverse engineering of cryptographic modules using passive/active attacks; and cryptanalytic techniques, countermeasures against reverse engineering, threats to cyber-physical systems in various domains, such as network and IoT.Prerequisite:EGEC 447.Graduate-levelTypically Offered: Spring"
"Electrical and Computer Engineering","EGEC 548","Real-Time Audio and Language Processing","3","EGEC 548 - Real-Time Audio and Language Processing (3)Introduction to designing, developing and implementing audio and language processing algorithms, in real time, on dedicated processors.Prerequisite:CPSC 121.Graduate-levelTypically Offered: Fall"
"Electrical and Computer Engineering","EGEC 556","Advanced Nanoelectronics","3","EGEC 556 - Advanced Nanoelectronics (3)Novel nanoelectronic devices. CAD analysis of nanoelectronic devices, advanced MOSFETs-SOI, FinFETs, SiGe, carbon nanotubes and ribbons, nanowires, quantum devices: RTD, tunnel FET, qubits; nanomemory, DRAM, flash, M/F RAM, spin torque devices.Prerequisite:EGEC 456or graduate standing.Graduate-levelTypically Offered: Fall periodically"
"Electrical and Computer Engineering","EGEC 557","Microprogramming and Embedded Microprocessors","3","EGEC 557 - Microprogramming and Embedded Microprocessors (3)Introduction to microprogramming concepts and applications to the control unit of a computer, microprogrammable control, arithmetic-logic unit, implementation of an embedded process on FPGA and interfacing with external memories.Prerequisite:EGEC 448or graduate standing.Graduate-levelTypically Offered: Fall periodically"
"Electrical and Computer Engineering","EGEC 558B","Microprocessors and Systems Applications II","3","EGEC 558B - Microprocessors and Systems Applications II (3)Advanced microprocessor architecture and their applications to microcomputer networking; RISC VS CISC architectures, communication protocol, distributed-operating system, and local area networks.Prerequisite:EGEC 404or graduate standing.Graduate-levelTypically Offered: Fall periodically"
"Electrical and Computer Engineering","EGEC 559","Introduction to Robotics","3","EGEC 559 - Introduction to Robotics (3)Science of robotics from an electrical engineering standpoint, including modeling, task planning, control, sensing and robot intelligence.Prerequisite:EGEC 416or graduate standing.Graduate-levelTypically Offered: Fall periodically"
"Electrical and Computer Engineering","EGEC 565","Rapid Prototyping for Internet of Things","3","EGEC 565 - Rapid Prototyping for Internet of Things (3)Introduction to Internet of Things (IoT), IoT network architecture and design, application protocols for IoT, data and analytics for IoT, integration of embedded devices in web-based, distributed applications, and prototyping IoT devices.Prerequisite:CPSC 121; or graduate standing.Graduate-levelTypically Offered: Spring periodically"
"Electrical and Computer Engineering","EGEC 570","Introduction to Digital VLSI Logic Design and Computer Organization","3","EGEC 570 - Introduction to Digital VLSI Logic Design and Computer Organization (3)Introduction to digital VLSI design (MOSFETs, logic design, timing issues), FPGA design with HDL, computer architecture (CPU structure and function, instruction set).Prerequisites:EGEC 180,EGEC 245; or Computer Engineering or Electrical Engineering graduate standing.Graduate-levelTypically Offered: Spring periodically"
"Electrical and Computer Engineering","EGEC 580","Analysis of Random Signals","3","EGEC 580 - Analysis of Random Signals (3)Random processes pertinent to communications, controls and other physical applications, Markov sequences and processes, the orthogonality principle.Prerequisite:EGEC 323,EGEC 409or graduate standing.Graduate-levelTypically Offered: Spring"
"Electrical and Computer Engineering","EGEC 581","Theory of Linear Systems","3","EGEC 581 - Theory of Linear Systems (3)State space analysis, linear spaces, stability of systems; numerical methods of linear systems analysis and design.Prerequisites:EGEC 416,EGGN 403or graduate standing.Graduate-levelTypically Offered: Periodically"
"Electrical and Computer Engineering","EGEC 582","Linear Estimation Theory","3","EGEC 582 - Linear Estimation Theory (3)Mathematical models of continuous-time and discrete-time stochastic processes; the Kalman filter, smoothing and suboptimal filtering computational studies.Prerequisites:EGEC 580,EGEC 581.Graduate-levelTypically Offered: Periodically"
"Electrical and Computer Engineering","EGEC 597","Project","3","EGEC 597 - Project (3)Project proposal must be approved prior to last day of class instruction of the preceding semester. Requires classified graduate status; consent of graduate program adviser and program coordinator.Graduate-levelDepartment Consent RequiredTypically Offered: Fall/Spring"
"Electrical and Computer Engineering","EGEC 598","Thesis","1-6","EGEC 598 - Thesis (1-6)Unless approved by the department chair, EGEC 598 cannot be taken if EGEC 597 has been completed. May be repeated for a maximum of 6 units. Requires consent of adviser. Classified graduate students only.Graduate-levelDepartment Consent RequiredTypically Offered: Fall/Spring"
"Electrical and Computer Engineering","EGEC 599","Independent Graduate Research","1-3","EGEC 599 - Independent Graduate Research (1-3)Unless approved by department chair, EGEC 599 cannot be taken if EGEC 597 has been completed. May be repeated for a maximum of six units. Requires consent of adviser.Graduate-levelDepartment Consent RequiredTypically Offered: Fall/Spring"
"Engineering Management","EGMT 545","Foundations of System Engineering","3","EGMT 545 - Foundations of System Engineering (3)Introduction to challenges and considerations when designing complex systems. Fundamentals of systems engineering and system level modeling methods used in practice. Models and tools used to enable the use of models for trade studies during the design of complex systems.Graduate-level"
"Engineering Management","EGMT 550","Decision and Risk Analysis","3","EGMT 550 - Decision and Risk Analysis (3)This course aims at providing a well-rounded learning experience on risk management and decision making. This course will enable students to have an exposure to deal with engineering and business problems facing uncertainties.Graduate-level"
"Engineering Management","EGMT 560","Optimal Decision-Making in Project Management","3","EGMT 560 - Optimal Decision-Making in Project Management (3)Fundamentals of management science techniques in engineering project management, including linear, integer, goal programming, multi-objective optimization, simulation, decision analysis, Analytic Hierarchy Process and deterministic dynamic programming. Applications on Critical Path Method, resource management and other areas in engineering management.Prerequisite: Civil Engineering or Engineering Management graduate standing.Graduate-level"
"Engineering Management","EGMT 571","Modern Product Design","3","EGMT 571 - Modern Product Design (3)Modern product development, design and prototyping are covered. Product development and prototyping is examined from a research standpoint in this course. Customer outcomes gathering, functional modeling, product architecture, modern techniques for concept generation and selection are explored. Also covered are recently developed theories and techniques for prototyping. The topics’ place in the overall design process is shown through a product development and prototyping project.Prerequisites:EGME 322L,EGME 335,EGME 421; or graduate standing.Graduate-level"
"Engineering Management","EGMT 572","Decision Based Design","3","EGMT 572 - Decision Based Design (3)This course will focus on decision-based design as a generic tool for optimal decision-making, with an emphasis on applications in engineering design. It will also cover uncertainty quantification, and study the mathematical fundamentals of utility theory and discrete choice analysis.Prerequisite:EGME 454; or graduate standing.Graduate-level"
"Engineering Management","EGMT 597","Project","3","EGMT 597 - Project (3)Preparation for and completion of written and oral comprehensive case studies culminating experience requirement for the Master of Science in Engineering Management Degree. Supervising faculty advisor and Graduate Coordinator permissions are required.Graduate-level"
"English","ENGL 101","Beginning College Writing","3","ENGL 101 - Beginning College Writing (3)Introduction to the fundamentals of expository prose. Grammatical and basic rhetorical concepts and practices necessary for successful college writing. Placement to be determined by multiple measures. Instructional fee.Placement to be determined by multiple measures. Students may be required to takeENGL 101P.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring/Summer"
"English","ENGL 101P","Preparatory College Writing","3","ENGL 101P - Preparatory College Writing (3)Practice and instruction in college-level writing. Writing, revision, grammar, rhetorical and research skills necessary for success in ENGL 101. Enrollment determined by appropriate placement assessment. (ENGL 101P and ESE 101P are the same course.)Placement based on appropriate iBT or IELTS writing subscores. Students who score lower than 24 on the TOEFL iBT writing section or lower than 6.5 on the IELTS writing section must takeTESL 100.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring/Summer"
"English","ENGL 105","Introduction to Creative Writing","3","ENGL 105 - Introduction to Creative Writing (3)Exploratory creative writing with the opportunity to write in various genres. No credit toward the major or English minor.Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 200","Literature and Popular Culture","3","ENGL 200 - Literature and Popular Culture (3)For non-English majors who like to read. Uses subjects in popular culture to study fiction, drama and poetry; including non-conformity and rebellion in modern music, conspiracy theory, visual literacy and the influence of science.  Carries no credit toward the major.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring"
"English","ENGL 206","Introduction to Language Structure and Language Use","3","ENGL 206 - Introduction to Language Structure and Language Use (3)Introduction to the nature, structure, development and use of English. How sounds are articulated and patterned in meaningful units (phonology); symbolic correspondence (phonics); rules of word formation (morphology); word history (etymology); and language use (pragmatics). (ENGL 206 and LING 206 are the same course.)Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Periodically"
"English","ENGL 211","British Literature to 1760","3","ENGL 211 - British Literature to 1760 (3)Major periods and movements, major authors and major forms through 1760.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 212","British Literature from 1760","3","ENGL 212 - British Literature from 1760 (3)Major periods and movements, major authors and major forms from 1760 through modern times.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 221","American Literature to 1865","3","ENGL 221 - American Literature to 1865 (3)Major writers, such as Hawthorne, Poe, Melville, Emerson, Thoreau, Whitman and Dickinson.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 222","American Literature from 1865","3","ENGL 222 - American Literature from 1865 (3)Major writers such as Twain, James, Crane, Hemingway, Faulkner, O’Neill, Frost and Eliot.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring"
"English","ENGL 250","Introduction to Multi-Ethnic Literatures of the U.S.","3","ENGL 250 - Introduction to Multi-Ethnic Literatures of the U.S. (3)Introducing multi-ethnic literatures of the U. S., the course considers texts within their cultural, historical, and socio-political contexts. Relates multi-ethnic literature to the creative and performing arts. Themes covered may include diaspora, migration, memory, history, citizenship, and/or ethnic identities. (CHIC 250, AFAM 250, ASAM 250 and ENGL 250 are the same course.)Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 300","Analysis of Literary Forms","3","ENGL 300 - Analysis of Literary Forms (3)Main literary forms-prose fiction, poetry and drama-are studied and analyzed. English majors should schedule this basic course as early as possible.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 301","Advanced College Writing","3","ENGL 301 - Advanced College Writing (3)Writing expository prose for non-English majors. Precision in rhetoric and development of individual style by concentration on matters of diction, audience, emphasis and persuasion.Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring"
"English","ENGL 302","Advanced Composition and Rhetoric for English Teachers","3","ENGL 302 - Advanced Composition and Rhetoric for English Teachers (3)Expository prose, journalistic prose and creative writing for prospective teachers of English. Meets the university upper-division writing requirement for English majors. Requirement for application to English teaching credential.Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 303","The Structure of Modern English","3","ENGL 303 - The Structure of Modern English (3)Grammar of contemporary English. Modern English usage. Requirement for application to English Teaching Credential.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 305","The English Language in America","3","ENGL 305 - The English Language in America (3)American English, its origins, regional and social dialects and role in American history and in such institutions as schools, corporations, government and media.  Requirement for application to English Teaching Credential. (ENGL 305 and LING 305 are the same course.)Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring/Summer"
"English","ENGL 306","Intermediate Creative Writing","3","ENGL 306 - Intermediate Creative Writing (3)Creative writing beyond the introductory level. Poetry, the short story and/or the one-act play.Prerequisite: completion of G.E. Category C.1 or C.2.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 307","Advanced College Writing for English Studies","3","ENGL 307 - Advanced College Writing for English Studies (3)Interpretive frameworks of communities within the discipline of English Studies (literary studies, creative writing, English education, composition, cultural criticism). Uses discursive conventions of these communities to produce formal and informal texts of various genres. Requires completion of all lower-division writing requirements.Prerequisite: English or Comparative Literature major.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 315","Chaucer","3","ENGL 315 - Chaucer (3)Canterbury Tales and Chaucer’s language. Vocabulary, pronunciation, grammar and syntax of the East Midland dialect of Middle English.Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 316","Shakespeare","3","ENGL 316 - Shakespeare (3)Study of the major plays.Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 317","Milton","3","ENGL 317 - Milton (3)Poetry and prose in the light of Milton’s intellectual development.Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 324","Introduction to African American Literature","3","ENGL 324 - Introduction to African American Literature (3)Literary contributions by major black American authors. Contemporary black writers and the recurring themes of protest and quest for identity. Not available for graduate degree credit. (AFAM 324 and ENGL 324 are the same course.)Prerequisite: completion of G.E. Category C.2.Undergraduate Course not available for Graduate CreditTypically Offered: Fall"
"English","ENGL 326","The American Frontier in Literature","3","ENGL 326 - The American Frontier in Literature (3)Thematic study of American literature as it reflects the changing frontier experience and establishes national myths and symbols.Prerequisite: any course in American literature, American studies or American history.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 327","Asian American Literature","3","ENGL 327 - Asian American Literature (3)Introduces early literary expressions of the Asian American experience. Readings include poetry, short stories, novels and autobiographies. Fundamental understanding of Asian American literary history and awareness of the cultural diversity in America. (ASAM 327 and ENGL 327 are the same course.)Prerequisite: completion of G.E. Category C.2.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 328","Literature of the American Indians","3","ENGL 328 - Literature of the American Indians (3)The prose and poetry of the North American Indian tribes.Prerequisite: completion of G.E. Category C.1 or C.2.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 331","Shakespeare on Film","3","ENGL 331 - Shakespeare on Film (3)Analyze representative Shakespeare plays; view and analyze film versions of each play. Use literary and film terminology to write critical responses to drama and film, develop storyboards and conceptualize a Shakespeare play adaptation “pitch” with set, costume design, marketing strategy. (ENGL 331 and THTR 331 are the same course.)Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 341","Children’s Literature","3","ENGL 341 - Children’s Literature (3)World literature written primarily for children, including material from the oral tradition, realistic fiction, fantasy and poetry.Prerequisite: completion of G.E. Category C.1 or C.2.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 345T","Trends and Movements in English Studies and Comparative Literature","3","ENGL 345T - Trends and Movements in English Studies and Comparative Literature (3)Various trends and movements in literature, composition and rhetoric, cultural studies, creative writing, or linguistics through a variety of critical lenses. (ENGL 345T and CPLT 345T are the same course.)Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 350","Literature and the Environment","3","ENGL 350 - Literature and the Environment (3)How literature represents human relationships to the environment. How writers express environmental values and concerns and construct definitions of “the environment.” Covers multiple genres, such as nature writing, ecopoetry, place-based memoir and “cli-fi,” or climate-change fiction.Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditTypically Offered: Spring"
"English","ENGL 355T","Images of Women in Literature","3","ENGL 355T - Images of Women in Literature (3)Images of women in genres such as autobiography, poetry, drama, novel. Individual sections may treat conventional literary periods or specific cultures. May be repeated with different topics for a maximum of 6 units. (ENGL 355T and CPLT 355T are the same course.)Prerequisite: junior or senior standing.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 356","Queer Literature and Theory","3","ENGL 356 - Queer Literature and Theory (3)Representations and productions of heteronormativity, sexual orientation and gender roles in literature and critical theory. Considers literary texts from different genres and critical theory from a variety of theorists. (ENGL 356 and CPLT 356 are the same course.)Prerequisite: sophomore, junior or senior standing.Undergraduate Course not available for Graduate CreditTypically Offered: Fall"
"English","ENGL 360","Technical Writing","3","ENGL 360 - Technical Writing (3)Advanced composition stressing professional rhetorical situations, genres and styles. Professional writing, designing and editing, with attention to outlines and abstracts, description, process explanation, instructions and fundamentals of reports, feasibility studies, proposals, internal memos and letters.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 363","Scientific Writing","3","ENGL 363 - Scientific Writing (3)Advanced composition stressing scientific rhetorical situations, genres and styles. Writing, designing and editing journal articles, proposals, personal statements, research posters and portfolios. Communicating with effective, scientific style at the sentence, paragraph and document levels.Prerequisite: completion of G.E. Category A.2.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 365","Legal Writing","3","ENGL 365 - Legal Writing (3)Advanced composition stressing logic, reasoning and legal analysis.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring"
"English","ENGL 370","Horror Fiction","3","ENGL 370 - Horror Fiction (3)Horror/occult fiction (or “dark fantasy”) from Mary Shelley to the present, including such writers as E.A. Poe, J.S. LeFanu, Bram Stoker, H.P. Lovecraft, Fritz Leiber and Stephen King.Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 371","Fantasy Fiction","3","ENGL 371 - Fantasy Fiction (3)Fantasy in literature from Ariosto to Brautigan.Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 372","Crime Fiction","3","ENGL 372 - Crime Fiction (3)Crime fiction from Edgar Allan Poe to the present, including Sayers, Christie, Chandler, Hammett and Ross MacDonald.Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 373","Science Fiction","3","ENGL 373 - Science Fiction (3)Science fiction as a literary genre, including future-science fiction, the utopian novel, the superman/woman novel and short stories.Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditTypically Offered: Odd years"
"English","ENGL 375","Literature in the Age of Film","3","ENGL 375 - Literature in the Age of Film (3)The world-wide impact of cinema on literary texts in the 20th century, especially the way storytelling in literature has been transformed by the incorporation of cinematic techniques. All texts in English/English translation.Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 379","Caribbean Literature","3","ENGL 379 - Caribbean Literature (3)Major authors and literary movements from the post-colonial Caribbean. Covers work from a range of national and linguistic contexts in a comparative framework. Texts will be read in translation.Prerequisite:ENGL 101.Undergraduate Course not available for Graduate Credit"
"English","ENGL 380","Introduction to Asian Literature","3","ENGL 380 - Introduction to Asian Literature (3)Selected translations of Arabic, Persian, Indian, Chinese or Japanese literature. (CPLT 380 and ENGL 380 are the same course)Prerequisite: completion of G.E. Category C.2.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 381","African Literature","3","ENGL 381 - African Literature (3)African literature written in the English language; the fiction, poetry and drama of the new nations. (ENGL 381 and CPLT 381 are the same course.)Prerequisite: completion of G.E. Category C.1 or C.2.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 384","The European Novel","3","ENGL 384 - The European Novel (3)Survey of the modern European novel (excluding England and Ireland) from the 19th century to the present. All texts in English translation. (CPTL 384 and ENGL 384 are the same course)Prerequisite:ENGL 101.Undergraduate Course not available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 388","Reading Food in Literature","3","ENGL 388 - Reading Food in Literature (3)Representation of food in literature and its meaning and significance. (ENGL 388 and CPLT 388 are the same course.)Prerequisite: junior or senior standing.Undergraduate Course not available for Graduate CreditTypically Offered: Spring"
"English","ENGL 402","Theories of Response to Written Composition","2","ENGL 402 - Theories of Response to Written Composition (2)Theories and practices in tutoring writing. Prepares students to work with writers from diverse backgrounds and disciplines. May be taken for letter grade or Credit/No credit.Prerequisite: completion of G.E. category A.2.; or graduate standing. Corequisite:ENGL 402S.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall"
"English","ENGL 402S","Tutor Supervision","1","ENGL 402S - Tutor Supervision (1)May be taken for letter grade or Credit/No credit.Pre- or corequisite:ENGL 402.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall"
"English","ENGL 404T","Advanced Creative Writing","3","ENGL 404T - Advanced Creative Writing (3)Instruction and practice in a workshop setting for students with some experience in creative writing; emphasizes writing for professional markets. Consult the class schedule to determine section’s emphasis. May be repeated once with different topic.Pre- or corequisite:ENGL 306or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 410","Language and Power in African American Culture","3","ENGL 410 - Language and Power in African American Culture (3)Language use within the African American community. Topics include language history, dialect vs. language, communicative practices, language in education policy, language and ideology, and language attitudes. (ENGL 410 and AFAM 410 are the same course.)Prerequisite: Fulfill Upper Division Writing Requirement.400-level Undergraduate Course available for Graduate CreditTypically Offered: Spring"
"English","ENGL 416","Studies in Shakespeare","3","ENGL 416 - Studies in Shakespeare (3)Problems of dramatic structure and artistic meanings.Pre- or corequisite:ENGL 316or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 423","Early American Literature","3","ENGL 423 - Early American Literature (3)Literature of colonial and revolutionary America, including the Puritans, 18th-century deism and rationalism, and the literary antecedents of American democratic thought.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall"
"English","ENGL 424","African American Modernism","3","ENGL 424 - African American Modernism (3)African American literature from 1920 to 1965, including work from the Harlem Renaissance, Urban Realism and the Civil Rights era.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Even years"
"English","ENGL 429","American Landscape in Literature","3","ENGL 429 - American Landscape in Literature (3)Literary perception of our environment, with special attention to what perceptions of the landscape reveal about human nature.400-level Undergraduate Course available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 434","Young Adult Literature","3","ENGL 434 - Young Adult Literature (3)Evaluation, selection and interpretation of fiction, non-fiction, drama and poetry reflecting the interests of young people ages 12 to 17.Prerequisite: G.E. Category C.2 or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 442","Changing Words: History, Semantics and Translation","3","ENGL 442 - Changing Words: History, Semantics and Translation (3)Etymology, related problems of lexicography and translation. Recent developments in theory of semantic change as related to cultural shifts. Emphasizes words, collocations, idioms. (LING 442 and ENGL 442 are the same course.)Prerequisite:LING 351orLING 430; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Spring"
"English","ENGL 450","Medieval Literature","3","ENGL 450 - Medieval Literature (3)Readings in modern English translation from the medieval literature of England and the continent from St. Augustine to Sir Thomas Malory. (ENGL 450 and CPLT 450 are the same course.)Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Even years"
"English","ENGL 451","Elizabethan and Jacobean Drama","3","ENGL 451 - Elizabethan and Jacobean Drama (3)Dramatic tradition in plays by such dramatists as Marlowe, Jonson, Webster, Beaumont and Fletcher.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 452","Elizabethan Poetry and Prose","3","ENGL 452 - Elizabethan Poetry and Prose (3)Non-dramatic literature of the English Renaissance.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Spring"
"English","ENGL 453","17th-Century Poetry and Prose","3","ENGL 453 - 17th-Century Poetry and Prose (3)Non-dramatic literature of the period from 1603 to 1660 excluding Milton.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall"
"English","ENGL 455","Restoration and 18th-Century Literature","3","ENGL 455 - Restoration and 18th-Century Literature (3)Major writers from prose, poetry and dramatic genres, such as Butler, Rochester, Dryden, Pepys, Swift, Addison and Steele, Pope, Boswell, Johnson, Sheridan, Wycherly and Gay, as well as selected minor writers.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall"
