"code","title","credits","subject","description"
"25:705:428","NURSING CARE OF ADULTS & OLDER ADULTS WITH COMPLEX HEALTH CONDITIONS",6.0,"NK",""
"26:001:015","GRAD EXCHANGE NJIT","","NK",""
"26:001:017","GRAD EXCHANGE RBHS","","NK",""
"26:001:815","MED SCHOOL RUTGERS","","NK",""
"26:001:897","FT STUDY ON CAMPUS",0.0,"NK",""
"26:001:898","FT STUDY OFF CAMPUS",0.0,"NK",""
"26:001:899","FULL TIME MATRICULATION CONTINUED",1.0,"NK",""
"26:010:651","ACCOUNTING THEORY I",3.0,"NK",""
"26:010:671","INTRODUCTION TO ACCOUNTING INFORMATION SYSTEMS DOCTORAL STUDIES",3.0,"NK",""
"26:010:675","TEXT MINING",3.0,"NK",""
"26:010:686","1ST EAR RES SEM  ACC",3.0,"NK",""
"26:010:687","SEC EARL RES SEM ACC",3.0,"NK",""
"26:010:688","IND STDY ACCOUNTING","","NK",""
"26:010:689","ACCT RESEARCH FORM",0.0,"NK",""
"26:010:799","DISS RES-ACCOUNTING","","NK",""
"26:050:501","INTRODUCTION TO AMERICAN STUDIES",3.0,"NK",""
"26:050:502","RESEARCH SEMINAR",3.0,"NK",""
"26:050:510","TOPICS IN AMERICAN IMMIGRATION AND BORDER STUDIES",3.0,"NK",""
"26:050:521","TOPICS IN AMERICAN STUDIES I",3.0,"NK",""
"26:050:530","TOPICSRACETHNICITY",3.0,"NK",""
"26:050:540","TOPICSURBANCULTURES",3.0,"NK",""
"26:050:550","TOPICS IN CULTURAL HISTORY & ARTISTIC PRODUCTION",3.0,"NK",""
"26:050:570","GENDER & SEXUALITY",3.0,"NK",""
"26:050:595","INDIVIDUAL STUDY IN AMERICAN STUDIES","","NK",""
"26:050:597","INDIVIDUAL RESEARCH IN AMERICAN STUDIES",3.0,"NK",""
"26:050:598","MASTER'S THESIS ESSAY IN AMERICAN STUDIES",3.0,"NK",""
"26:050:619","INTERNSHIP IN AMERICAN STUDIES",3.0,"NK",""
"26:050:701","DISSERTATION RESEARCH","","NK",""
"26:050:800","MATRICULATION CONT'D",1.0,"NK",""
"26:112:511","RESEARCH IN NSC I","","NK",""
"26:112:565","FOUN IN NEUROSCI I",4.0,"NK",""
"26:112:627","COLLOQUIUM IN NSC I",1.0,"NK",""
"26:112:650","CRIT THINKING NEU I",3.0,"NK",""
"26:112:706","INDEPENDENT RESEARCH","","NK",""
"26:112:709","INDIV STUDY NEUROSCI","","NK",""
"26:112:800","MATRICULATION CONTD",1.0,"NK",""
"26:112:866","GRAD ASSISTANTSHIP","","NK",""
"26:112:877","TCHNG ASSISTANTSHIP","","NK",""
"26:120:505","BIOSTAT&COMPTR METH",3.0,"NK",""
"26:120:509","ADVANCED PROBLEMS IN BIOLOGY","","NK",""
"26:120:512","CELL BIOLOGY: METHODS & APPLICATION",3.0,"NK",""
"26:120:515","MOLECULAR BIOLOGY OF EUKARYOTES",3.0,"NK",""
"26:120:548","BIOLOGY OF CANCER",3.0,"NK",""
"26:120:616","TOPICS IN BIOLOGY",3.0,"NK",""
"26:120:697","GROWTH FACTORS IN NERVOUS SYSTEM",3.0,"NK",""
"26:120:701","RESEARCH IN BIOLOGY","","NK",""
"26:120:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:120:811","GRADUATE FELLOWSHIP",0.0,"NK",""
"26:120:844","RESEARCH INTERNSHIP",0.0,"NK",""
"26:120:866","GRAD ASSISTANTSHIP","","NK",""
"26:120:877","TCHNG ASSISTANTSHIP","","NK",""
"26:160:564","ORGANIC REACT & MECH",3.0,"NK",""
"26:160:579","SPC TPC INORGAN CHEM",3.0,"NK",""
"26:160:596","SPECIAL TOPICS IN CHEMISTRY",3.0,"NK",""
"26:160:601","PHD SEMINAR PRESENT",2.0,"NK",""
"26:160:698","INDEP STUDY IN CHEM","","NK",""
"26:160:701","RESEARCH CHEMISTRY","","NK",""
"26:160:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:160:811","GRADUATE FELLOWSHIP",0.0,"NK",""
"26:160:844","RESEARCH INTERNSHIP",0.0,"NK",""
"26:160:866","GRAD ASSISTANTSHIP","","NK",""
"26:160:877","TCHNG ASSISTANTSHIP","","NK",""
"26:198:641","ADV DATABASE SYSTEMS",3.0,"NK",""
"26:198:644","DATA MINING",3.0,"NK",""
"26:198:645","DATA PRIVACY",3.0,"NK",""
"26:198:685","SPECIAL TOPICS IN INFORMATION SYSTEMS",3.0,"NK",""
"26:198:686","EAR RES SEM INFO SYS",3.0,"NK",""
"26:198:687","2ND EARLY RES IN IS",3.0,"NK",""
"26:198:688","IND STDY INFO SYSTEM","","NK",""
"26:198:689","INFO TECH RES FORUM",0.0,"NK",""
"26:198:799","DISS RES INFO SYSTEM","","NK",""
"26:200:550","MFA FICTION WORKSHOP I",3.0,"NK",""
"26:200:552","MFA FICTION WORKSHOP III",3.0,"NK",""
"26:200:554","MFA POETRY WORKSHOP I",3.0,"NK",""
"26:200:556","MFA POETRY WORKSHOP III",3.0,"NK",""
"26:200:558","MFA NON-FICTION WORKSHOP I",3.0,"NK",""
"26:200:562","MFA CRAFT OF POETRY",3.0,"NK",""
"26:200:563","MFA CRAFT OF FICTION",3.0,"NK",""
"26:200:565","M.F.A. THESIS INDEPENDENT STUDY",3.0,"NK",""
"26:200:566","M.F.A. THESIS IN CONFERENCE",3.0,"NK",""
"26:200:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:202:701","DISSERTATION RESEARCH IN CRIMINAL JUSTICE",3.0,"NK",""
"26:202:702","DISSERTATION RESEARCH IN CRIMINAL JUSTICE",3.0,"NK",""
"26:202:703","DISSERTATION RESEARCH IN CRIMINAL JUSTICE",3.0,"NK",""
"26:202:704","DISSERTATION RESEARCH IN CRIMINAL JUSTICE","","NK",""
"26:202:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:220:504","MACROECONOMIC THEORY",3.0,"NK",""
"26:220:553","URBAN ECONOMICS",3.0,"NK",""
"26:220:595","INTERNSHIP IN ECONOMICS",3.0,"NK",""
"26:220:598","INDIVIDUAL STUDY IN ECONOMICS AND QUANTITATIVE ANALYSIS","","NK",""
"26:220:800","MATRICULATION CONTD",1.0,"NK",""
"26:223:686","EAR RES SEM APPL ECO","","NK",""
"26:223:687","RESEARCH SEMINAR IN APPLIED ECONOMICS","","NK",""
"26:223:688","INDEPENDENT STUDY IN APPLIED ECONOMICS","","NK",""
"26:223:689","ECONOMIC RESEARCH FORUM",0.0,"NK",""
"26:223:799","DISSERTATION RESEARCH IN APPLIED ECONOMICS","","NK",""
"26:300:500","SOCIAL FOUNDATIONS OF URBAN SCHOOLS",3.0,"NK",""
"26:300:501","CHILD AND ADOLESCENT PSYCHOLOGY IN THE URBAN EXPERIENCE",3.0,"NK",""
"26:300:511","BILINGUAL/BICULTURAL EDUCATION",3.0,"NK",""
"26:300:512","LANGUAGE AND CULTURE",3.0,"NK",""
"26:300:524","PUBLICLY ENGAGED RESEARCH AND PEDAGOGY",3.0,"NK",""
"26:300:525","COLLABORATIVE LEADERSHIP AND SOCIAL INNOVATION",3.0,"NK",""
"26:300:550","TEACHER INQUIRY",3.0,"NK",""
"26:350:508","CRITICAL THEORIES:",3.0,"NK",""
"26:350:521","TOPICS IN LITERATURE",3.0,"NK",""
"26:350:522","INDEPENDENT STUDY","","NK",""
"26:350:554","MILTON",3.0,"NK",""
"26:350:696","MASTER'S THESIS","","NK",""
"26:350:697","MASTER'S THESIS","","NK",""
"26:350:800","MATRICULATION CONTD",1.0,"NK",""
"26:350:811","GRADUATE FELLOWSHIP",0.0,"NK",""
"26:375:602","GEOGRAPHIC INFORMATION SYSTEM",3.0,"NK",""
"26:375:701","RESEARCH IN ENVIRONMENTAL SCIENCE","","NK",""
"26:375:725","INDEPENDENT STUDY","","NK",""
"26:375:790","DOCTORAL DISSERTATION","","NK",""
"26:375:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:380:561","ENVIRONMENTAL SOIL GEOCHEMISTRY",3.0,"NK",""
"26:380:608","GRND PENETRATE RADAR",3.0,"NK",""
"26:380:701","RESEARCH IN GEOLOGY","","NK",""
"26:380:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:380:866","GRAD ASSISTANTSHIP","","NK",""
"26:380:877","TCHNG ASSISTANTSHIP","","NK",""
"26:390:686","1ST EAR RES SEM FIN",3.0,"NK",""
"26:390:687","2ND EARLY RES FIN",3.0,"NK",""
"26:390:688","IND STDY IN FINANCE","","NK",""
"26:390:689","FINANCE RES FORUM",0.0,"NK",""
"26:390:799","DISS RES IN FINANCE","","NK",""
"26:478:701","DISSERTATION RESEARCH IN GLOBAL AFFAIRS","","NK",""
"26:478:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:478:877","TEACHING ASSISTANTSHIP","","NK",""
"26:485:575","RESEARCH CAREER WKSP",1.0,"NK",""
"26:485:576","RESEARCH CAREER WKSP",1.0,"NK",""
"26:485:799","CROSS-REGISTRATION",0.0,"NK",""
"26:485:800","MATRICULATION CON'T",1.0,"NK",""
"26:510:526","READINGS IN AFRICAN AMERICAN HISTORY",3.0,"NK",""
"26:510:533","TOPICS AMER HISTORY",3.0,"NK",""
"26:510:533","TOPICS AMER HISTORY",3.0,"NK",""
"26:510:534","TOPICS AMER HISTORY",3.0,"NK",""
"26:510:543","TOPICS WORLD HISTORY",3.0,"NK",""
"26:510:551","AM INTELLCT&CULT HST",3.0,"NK",""
"26:510:600","HISTORY RESEARCH SEMINAR",3.0,"NK",""
"26:510:619","INTERNSHIP IN PUBLIC HISTORY",3.0,"NK",""
"26:510:694","MASTER'S ESSAY","","NK",""
"26:510:695","INDIVIDUAL STUDIES IN HISTORY","","NK",""
"26:510:696","ADV IND STUDY HIST","","NK",""
"26:510:697","RESEARCH IN HISTORY","","NK",""
"26:510:800","MATRICULATION CONTD",1.0,"NK",""
"26:510:877","TCHNG ASSISTANTSHIP","","NK",""
"26:553:602","HISTORY OF IB",3.0,"NK",""
"26:553:686","EAR RES SEM INT BUS","","NK",""
"26:553:687","EAR RES SEM INTR BUS","","NK",""
"26:553:688","IND STDY INT'L BUS","","NK",""
"26:553:689","INTL BUS RES FORUM",0.0,"NK",""
"26:553:799","DISS RES INT'L BUS.","","NK",""
"26:606:617","INDEPENDENT STUDY","","NK",""
"26:606:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:620:015","GRAD EXCH NJIT (MGT)","","NK",""
"26:620:556","THEORY & RES ORG STR",3.0,"NK",""
"26:620:558","SEMINAR STRAT MGT",3.0,"NK",""
"26:620:686","EAR RES SEM ORG MGMT","","NK",""
"26:620:687","RES SEM ORGANI MGT","","NK",""
"26:620:688","IND STDY ORGANIZ MGT","","NK",""
"26:620:689","ORG MGMT RES FORUM",0.0,"NK",""
"26:620:700","PROFESSIONAL DEVELOPMENT SEMINAR",0.0,"NK",""
"26:620:799","DIS RES ORGANIZ MGT","","NK",""
"26:620:800","MATRICULATION CONTD",1.0,"NK",""
"26:620:877","TEACHING ASSISTANTSHIP","","NK",""
"26:630:686","1ST EAR RES SEM MARK","","NK",""
"26:630:687","EAR RES SEM MARKETIN","","NK",""
"26:630:688","IND STDY MARKETING","","NK",""
"26:630:689","MARKETING RESEARCH FORUM",0.0,"NK",""
"26:630:799","DISS RES MARKETING","","NK",""
"26:645:611","REAL ANALYSIS I",3.0,"NK",""
"26:645:631","ALGEBRA I",3.0,"NK",""
"26:645:641","TOPOLOGY I",3.0,"NK",""
"26:645:750","INDEPENDENT STUDY","","NK",""
"26:645:799","DOCTORAL DISSERTATION & RESEARCH","","NK",""
"26:645:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:645:811","GRAD FELLOWSHIP","","NK",""
"26:645:866","GRADUATE ASSISTANTSHIP","","NK",""
"26:645:877","TEACHING ASSISTANTSHIP","","NK",""
"26:705:703","DISSERTATION RESEARCH","","NK",""
"26:705:800","MATRICULATION CONTD",1.0,"NK",""
"26:711:564","OPTIMIZATION MODELS IN FINANCE",3.0,"NK",""
"26:711:686","1ST EARLY SEM IN MS",3.0,"NK",""
"26:711:687","2ND EARLY RES SEM",3.0,"NK",""
"26:711:688","IND STDY MGT SCIENCE","","NK",""
"26:711:689","MGMT SCI RES FORUM",0.0,"NK",""
"26:711:799","DIS RES MGT SCIENCE","","NK",""
"26:711:799","DIS RES MGT SCIENCE","","NK",""
"26:735:501","INTRODUCTION TO PEACE & CONFLICT STUDIES",3.0,"NK",""
"26:735:610","INTERNSHIP IN PEACE & CONFLICT STUDIES","","NK",""
"26:735:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:755:600","MASTERS PROJECT","","NK",""
"26:755:611","SPECIAL TOPICS IN PHYSICS: THEORETICAL",3.0,"NK",""
"26:755:650","PHYSICS EDUCATION",3.0,"NK",""
"26:755:691","DOCTORAL SEMINAR","","NK",""
"26:755:701","DISSERTATION RESEARCH","","NK",""
"26:755:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:755:811","GRAD FELLOWSHIP","","NK",""
"26:755:866","GRAD. ASSISTANTSHIP","","NK",""
"26:755:877","TCHING ASSISTANTSHIP","","NK",""
"26:790:503","APPROACHES TO POLITICAL SCIENCE",3.0,"NK",""
"26:790:505","POLITICAL SCIENCE CAPSTONE PROJECT",3.0,"NK",""
"26:790:537","GLOBAL GOVERNANCE",3.0,"NK",""
"26:790:539","GENDER POLITICS U.S.",3.0,"NK",""
"26:790:571","US POLITICS&POLICY",3.0,"NK",""
"26:790:574","INTERNSHIP IN POLITICAL SCIENCE",3.0,"NK",""
"26:790:597","ADVANCED STUDIES IN POLITICAL SCIENCE",3.0,"NK",""
"26:790:697","RESEARCH IN POLITICAL SCIENCE",3.0,"NK",""
"26:790:698","RESEARCH IN POLITICAL SCIENCE",3.0,"NK",""
"26:790:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:799:685","SPECIAL TOPICS IN SUPPLY CHAIN          MANAGEMENT",3.0,"NK",""
"26:799:686","1ST EARLY RESEARCH IN SUPPLY CHAIN      MANAGEMENT",3.0,"NK",""
"26:799:687","2ND EARLY RESEARCH IN SUPPLY CHAIN      MANAGEMENT",3.0,"NK",""
"26:799:688","INDEPENDENT STUDY IN SUPPLY CHAIN       MANAGEMENT","","NK",""
"26:799:689","SUPPLY CHAIN MANAGEMENT RESEARCH FORUM",0.0,"NK",""
"26:799:799","DISSERTATION RESEARCH IN SUPPLY CHAIN   MANAGEMENT","","NK",""
"26:830:514","SOCIAL AND AFFECTIVE NEUROSCIENCE",3.0,"NK",""
"26:830:571","INDIV STUDIES PSYCH",3.0,"NK",""
"26:830:596","RESEARCH METHODS IN PSYCHOLOGY",3.0,"NK",""
"26:830:667","COGNITIVE PROCESSES",3.0,"NK",""
"26:830:675","RESEARCH SEMINAR IN PSYCHOLOGY",1.0,"NK",""
"26:830:700","RESEARCH IN PSYCHOLOGY","","NK",""
"26:830:701","RESRCH IN PSYCHOLOGY","","NK",""
"26:830:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:830:866","GRAD ASSISTANTSHIP","","NK",""
"26:830:877","TEACHING ASSISTANTSHIP","","NK",""
"26:834:601","STUDY OF PUBLIC ORGANIZATIONS",3.0,"NK",""
"26:834:605","GOVERNMENT BUDGETING & RESOURCES ACQUISITION",3.0,"NK",""
"26:834:608","QUANTITATIVE METHODS II",3.0,"NK",""
"26:834:617","INTELLECTUAL HISTORY OF PUBLIC ADMINISTRATION",3.0,"NK",""
"26:834:698","INDEPENDENT STUDY IN PUBLIC ADMINISTRATION","","NK",""
"26:834:698","INDEPENDENT STUDY IN PUBLIC ADMINISTRATION","","NK",""
"26:834:701","DISSERTATION RESEARCH IN PUBLIC ADMINISTRATION","","NK",""
"26:834:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:834:811","GRADUATE FELLOWSHIP","","NK",""
"26:834:877","TEACHING ASSISTANTSHIP","","NK",""
"26:960:575","INTRO TO PROBABILITY",3.0,"NK",""
"26:960:577","INTRO STAT LINEAR MD",3.0,"NK",""
"26:960:580","STOCHASTIC PROCESSES",3.0,"NK",""
"26:977:616","URBAN THEORY AND THE CONTEMPORARY CITY",3.0,"NK",""
"26:977:635","POSTCOLONIAL AND QUEER FEMINIST PERSPECTIVES ON GLOBAL CITIES",3.0,"NK",""
"26:977:639","WRITING THE DISSERTATION PROPOSAL",3.0,"NK",""
"26:977:692","EARLY DISSERTATION - EP",3.0,"NK",""
"26:977:698","INDEPENDENT STUDY","","NK",""
"26:977:701","DISSERTATION RESEARCH","","NK",""
"26:977:800","MATRICULATION CONTINUED",1.0,"NK",""
"26:988:532","FEMINIST THEORY & HISTORY",3.0,"NK",""
"27:202:511","FOUNDATIONS OF CRIMINOLOGICAL THEORY",3.0,"NK",""
"27:202:513","ISSUES IN CRIMINAL JUSTICE",3.0,"NK",""
"27:202:521","CRIMINAL JUSTICE POLICY",3.0,"NK",""
"27:202:523","DATA ANALYSIS & MANAGEMENT",3.0,"NK",""
"27:202:525","JUSTICE, LAW, POLICY",3.0,"NK",""
"27:202:542","INTRO STATISTICS",3.0,"NK",""
"27:202:553","MA PROJECT SEM",3.0,"NK",""
"27:202:562","ACNTING&FINAN BASICS",3.0,"NK",""
"27:202:563","FINANCIAL CRIME I",3.0,"NK",""
"27:202:605","FOUNDATIONS IN GIS CRIME MAPPING AND PUBLIC SAFETY",3.0,"NK",""
"27:202:641","ADVANCED STATISTICS",3.0,"NK",""
"27:202:648","QUALITATIVE RESEARCH METHODS",3.0,"NK",""
"27:202:650","INDEPENDENT STUDY","","NK",""
"27:202:652","ISSUES IN CRIMINOLOGY",3.0,"NK",""
"28:120:315","PRINCIPLES OF NEUROBIOLOGY",3.0,"NK",""
"28:120:342","DEVELOPMENTAL BIOLOGY",3.0,"NK",""
"28:120:376","GEOGRAPHIC INFORMATION SYSTEMS",3.0,"NK",""
"28:120:383","NEURAL BASIS OF BEHAVIOR",3.0,"NK",""
"28:120:421","CMPRTVE VRTBRATE ANT",3.0,"NK",""
"28:120:423","PHYSIOLOGICAL MECHANISMS",3.0,"NK",""
"28:120:441","NEUROPHYSIOLOGY",3.0,"NK",""
"28:120:443","BIOLOGY OF ADDICTION",3.0,"NK",""
"28:120:448","NEUROPATHOPHYSIOLOGY",3.0,"NK",""
"28:510:213","20TH CENTURY WORLD",3.0,"NK",""
"28:510:300","HISTORICAL PROBLEMS OF THE 20TH CENTURY THROUGH FILM",3.0,"NK",""
"28:510:320","LAW AND EVIDENCE",3.0,"NK",""
"28:510:388","THE RISE OF MODERN SCIENCE",3.0,"NK",""
"28:512:214","TECHNOLOGY AND CULTURE IN AMERICAN HISTORY",3.0,"NK",""
"28:512:363","US AS A WORLD POWER",3.0,"NK",""
"28:750:320","ASTRONOMY & ASTROPHYSICS I",3.0,"NK",""
"28:750:361","CLASSICAL MECHANICS I",3.0,"NK",""
"28:750:385","ELECTROMAGNETISM I",3.0,"NK",""
"28:750:420","SPECIAL RELATIVITY",3.0,"NK",""
"29:010:203","INTRODUCTION TO FINANCIAL ACCOUNTING",3.0,"NK",""
"29:010:204","INTRODUCTION TO MANAGERIAL ACCOUNTING",3.0,"NK",""
"29:010:304","COST ACCOUNTING",3.0,"NK",""
"29:010:305","INTERMEDIATE ACCOUNTING I",3.0,"NK",""
"29:010:306","INTERMEDIATE ACCOUNTING II",3.0,"NK",""
"29:010:319","BUSINESS LAW I: INTRODUCTION TO BUSINESSLAW & GOVERNMENT REGULATION",3.0,"NK",""
"29:010:413","FEDERAL TAX I: FUNDAMENTALS OF FEDERAL INCOME TAXATION",3.0,"NK",""
"29:010:414","FED TAX II-ADV CORP",3.0,"NK",""
"29:010:423","ADVANCED ACCOUNTING",3.0,"NK",""
"29:010:430","AUDITING",3.0,"NK",""
"29:010:460","AUDIT ANALYTICS",3.0,"NK",""
"29:010:485","ACCOUNTING INFORMATION SYSTEMS",3.0,"NK",""
"29:010:496","INTERNSHIP/COOPERATIVE","","NK",""
"29:010:498","INDEPENDENT STUDY IN ACCOUNTING","","NK",""
"29:011:270","BYOC CONTINUOUS BUSINESS MONITORING",1.0,"NK",""
"29:011:271","BYOC EMERGING TECHNOLOGIES IN BUSINESS",1.0,"NK",""
"29:011:272","BYOC BUSINESS PROCESS AUTOMATION",1.0,"NK",""
"29:011:273","BYOC CLOUD COMPUTING BLOCKCHAIN & CRYPTO",1.0,"NK",""
"29:011:274","BYOC AI IN ACCOUNTING & AUDIT",1.0,"NK",""
"29:011:275","BYOC DESIGN IN YOURSELF IN ACCOUNTING & AUDIT",1.0,"NK",""
"29:011:301","FOUNDATIONS FOR YOUR CAREER JOURNEY",1.0,"NK",""
"29:011:302","BUILDING YOUR BRAND",1.0,"NK",""
"29:011:303","CONQRNG TRANSITION",1.0,"NK",""
"29:011:390","PERSONAL FINANCIAL PLANNING",3.0,"NK",""
"29:011:495","INTERNSHIP IN BUSINESS","","NK",""
"29:134:475","INDUSTRY OF FASHION I",3.0,"NK",""
"29:134:496","INTERNSHIP IN FASHION",3.0,"NK",""
"29:382:302","INTRODUCTION TO ENTREPRENEURSHIP",3.0,"NK",""
"29:382:303","MANAGING GROWING VENTURES",3.0,"NK",""
"29:382:496","ENTREPRENEURSHIP PRACTICUM",3.0,"NK",""
"29:390:300","FINANCIAL ECONOMETRICS",3.0,"NK",""
"29:390:315","INVESTMENTS",3.0,"NK",""
"29:390:329","FINANCE",3.0,"NK",""
"29:390:330","CORPORATE FINANCE",3.0,"NK",""
"29:390:331","ETHICS IN FINANCE",3.0,"NK",""
"29:390:370","FINANCIAL INSTITUTIONS & MARKETS",3.0,"NK",""
"29:390:375","INTERNATIONAL FINANCIAL MANAGEMENT",3.0,"NK",""
"29:390:386","DERIVATIVES",3.0,"NK",""
"29:390:468","ANALYSIS AND FIXED INCOME",3.0,"NK",""
"29:390:480","REAL ESTATE FINANCE",3.0,"NK",""
"29:390:496","INTERNSHIP/COOPERATIVE","","NK",""
"29:390:498","INDEPENDENT STUDY IN FINANCE","","NK",""
"29:522:334","ETHICS IN BUSINESS",3.0,"NK",""
"29:620:301","INTRODUCTION TO MANAGEMENT",3.0,"NK",""
"29:620:302","MANAGEMENT SKILLS",3.0,"NK",""
"29:620:345","MANAGEMENT OF HUMAN RESOURCES",3.0,"NK",""
"29:620:350","NEGOTIATIONS",3.0,"NK",""
"29:620:362","EFFECTIVE LEADERSHIP COMMUNICATIONS",3.0,"NK",""
"29:620:368","INTERNATIONAL BUSINESS",3.0,"NK",""
"29:620:370","DIVERSITY EQUITY AND INCLUSION IN ORGANIZATIONS",3.0,"NK",""
"29:620:402","GLOBAL MANAGEMENT & STRATEGY",3.0,"NK",""
"29:620:410","EXECUTIVE LEADERSHIP",3.0,"NK",""
"29:620:418","BUSINESS POLICY & STRATEGY",3.0,"NK",""
"29:620:479","GLOBAL EXPERIENCE -",3.0,"NK",""
"29:620:496","INTERNSHIP/COOPERATIVE","","NK",""
"29:620:498","INDEPENDENT STUDY IN MANAGEMENT","","NK",""
"29:623:220","MANAGEMENT INFORMATION SYSTEMS",3.0,"NK",""
"29:623:311","PRODUCTION & OPERATIONS MANAGEMENT",3.0,"NK",""
"29:623:318","SYSTEM ANALYSIS & DESIGN",3.0,"NK",""
"29:623:319","DATABASE MANAGEMENT SYSTEMS",3.0,"NK",""
"29:623:321","DESIGNING AND CREATING WEBSITES",3.0,"NK",""
"29:623:335","DATA WAREHOUSING & DATA MINING",3.0,"NK",""
"29:623:340","INTRODUCTION TO BUSINESS RESEARCH METHODS",3.0,"NK",""
"29:623:345","CYBER SECURITY",3.0,"NK",""
"29:623:350","STRUCTURED PROGRAMMING APPLICATIONS",3.0,"NK",""
"29:623:375","COMPUTER NETWORK APPLICATIONS",3.0,"NK",""
"29:623:385","INTRODUCTION TO ENTERPRISE RESOURCE PLANNING",3.0,"NK",""
"29:623:496","INTERNSHIP/COOPERATIVE","","NK",""
"29:623:499","MIS INDEPENDENT STUDY","","NK",""
"29:630:301","INTRODUCTION TO MARKETING",3.0,"NK",""
"29:630:363","ADVERTISING",3.0,"NK",""
"29:630:368","RETAIL MARKETING",3.0,"NK",""
"29:630:369","NEW PRODUCT PLANNING",3.0,"NK",""
"29:630:374","CONSUMER BEHAVIOR",3.0,"NK",""
"29:630:375","SPORTS & NIL MARKETING",3.0,"NK",""
"29:630:385","MARKETING RESEARCH",3.0,"NK",""
"29:630:401","SALES MANAGEMENT",3.0,"NK",""
"29:630:428","NONPROFIT MARKETING",3.0,"NK",""
"29:630:452","MARKETING STRATEGY",3.0,"NK",""
"29:630:475","THE BRANDING OF FASHION",3.0,"NK",""
"29:630:485","INTRO TO PROFESSIONAL SELLING",3.0,"NK",""
"29:630:486","INDEPENDENT STUDY IN MARKETING","","NK",""
"29:630:488","SP TPC: A.I. IN MARKETING",3.0,"NK",""
"29:630:491","INTERNSHIP/COOPERATIVE","","NK",""
"29:630:497","DIGITAL MARKETING",3.0,"NK",""
"29:630:498","BRAND MANAGEMENT",3.0,"NK",""
"29:799:301","INTRODUCTION TO SUPPLY CHAIN MANAGEMENT",3.0,"NK",""
"29:799:305","GLOBAL PROCUREMENT & SOURCE STRATEGY",3.0,"NK",""
"29:799:310","DEMAND PLAN & FULFIL",3.0,"NK",""
"29:799:330","BUSINESS LOGISTICS AND TRANSPORTATION",3.0,"NK",""
"29:799:340","SPECIAL TOPICS: SMART MANUFACTURING FOR GLOBAL SUPPLY CHAINS",3.0,"NK",""
"29:799:380","PROJECT MANAGEMENT",3.0,"NK",""
"29:799:410","SERVICE MANAGEMENT",3.0,"NK",""
"29:799:420","SCMS INDUSTRY CLIENT PROJECT",3.0,"NK",""
"29:799:421","SCMS INDUSTRY CLIENT PROJECTS CO-OP","","NK",""
"29:799:450","FUNDAMENTAL OF SUPPLY CHAIN SOLUTIONS WITH SAP",3.0,"NK",""
"29:799:460","INTRODUCTION TO SIX SIGMA AND LEAN MANUFACTURING",3.0,"NK",""
"29:799:465","SUPPLY CHAIN ANALYTICS ESSENTIALS",3.0,"NK",""
"29:799:475","SUPPLY CHAIN MANAGEMENT I FOR FASHION & OTHER CREATIVE PURSUITS",3.0,"NK",""
"29:799:491","SUPPLY CHAIN FINANCE",3.0,"NK",""
"29:799:493","INTERNSHIP/COOPERATIVE","","NK",""
"29:799:498","INDEPENDENT STUDY IN SUPPLY CHAIN MANAGEMENT","","NK",""
"29:851:350","REAL ESTATE LAW",3.0,"NK",""
"29:851:432","REAL ESTATE DEVELOPMENT",3.0,"NK",""
"40:834:200","UNDERSTANDING PUBLIC ADMINISTRATION AND THE PUBLIC SECTOR",3.0,"NK",""
"40:834:201","PUBLIC SERVICE AS RESPONSIBLE           CITIZENSHIP",3.0,"NK",""
"40:834:203","UNDERSTANDING THE WORLD OF NONPROFITS",3.0,"NK",""
"40:834:301","ETHICS IN PUBLIC AND NONPROFIT ORGANIZATIONS",3.0,"NK",""
"40:834:302","US & GLOBAL URBAN EXPERIENCE",3.0,"NK",""
"40:834:304","TECHNOLOGY & PUBLIC SERVICE",3.0,"NK",""
"40:834:306","GRANT WRITING FOR ORGANIZATIONS",3.0,"NK",""
"40:834:330","SPECIAL TOPICS IN PUBLIC SERVICE",3.0,"NK",""
"40:834:330","SPECIAL TOPICS IN PUBLIC SERVICE",3.0,"NK",""
"40:834:331","PUBLIC SERVICE INDEPENDENT STUDY","","NK",""
"40:834:406","ORGANIZATIONAL DYNAMICS",3.0,"NK",""
"40:834:408","LEADERSHIP IN PUBLIC SERVICE",3.0,"NK",""
"40:834:429","CAREER EXPLORATION IN PUBLIC SERVICE",1.0,"NK",""
"43:600:101","INTRODUCTION TO AMERICAN LAW",3.0,"NK",""
"47:202:102","CRIMINOLOGY",3.0,"NK",""
"47:202:103","INTRODUCTION TO CRIMINAL JUSTICE",3.0,"NK",""
