"course_code","course_title","credits","department","description"
"FASH 130","History Of Western Fashion.","3 Units","Fashion Merchandising and Management (FASH)","An overview of dress and fashion in western civilization from antiquity to the present. An interdisciplinary approach is used to examine how western fashion has evolved over time and functions as a reflection of trends in technology, political events, social ideals, and cultural developments such as art and music. Emphasis on the contributions and perspectives of women, as well as the differing roles in the production, dissemination, and consumption of clothing in relation to socioeconomic groups. Lecture, discussion."
"FASH 131","Quality Analysis: Apparel.","3 Units","Fashion Merchandising and Management (FASH)","Analysis of apparel construction and production; current industrial and technological developments.  Discussion of sizing and quality standards with emphasis on identification of fabrics, garment styles, finding and trims.  Lecture, discussion, demonstration, field trips."
"FASH 133","Creative Principles of Apparel Design.","3 Units","Fashion Merchandising and Management (FASH)","Study of the functional and aesthetic elements of apparel design.  The creative process and development of illustrative techniques. Development of creative approaches through projects of experimental, contemporary and traditional techniques with emphasis on elements of design, and selection and organization of colors, forms, materials and accessories for apparel production. Studio-activity six hours."
"FASH 134","Introduction to Fashion Industry.","3 Units","Fashion Merchandising and Management (FASH)","Designed to develop an awareness and understanding of the total fashion industry including past, present and future directions of costume design, manufacturing, textiles, retailers' publications, buying offices, advertising and the consumer."
"FASH 135","Merchandise Buying.","3 Units","Fashion Merchandising and Management (FASH)","Detailed study of merchandising mix, purchasing plan, inventory plan, assortment plan, pricing, markdown, markup, and reports.  Review of planning and control processes and the buyer's role in merchandise management and decision-making.  Lecture, discussion."
"FASH 136","Fashion Retailing.","3 Units","Fashion Merchandising and Management (FASH)","A in-depth exploration of fashion retailing from different perspectives, including organizational structure, store location and image with a focus on visual merchandising techniques, and fashion advertising and promotion strategies."
"FASH 137","Clothing, Society, and Culture.","3 Units","Fashion Merchandising and Management (FASH)","Study of the relationship of humans and clothing within their cultural and social environment. Introduction to the fundamentals of social psychology in the examination of clothing and appearance. Clothing and appearance are studied as forms of nonverbal communication and as devices for expressing cultural and social values."
"FASH 139","Textiles and Apparel in the Global Economy.","3 Units","Fashion Merchandising and Management (FASH)","Overview of global factors affecting the textiles and apparel industries and trade, the impact of textiles and apparel industries on the economy and consumers, the US textiles and apparel in the global economy, and strategies for balancing conflicting interest."
"FASH 146","Fashion Entrepreneurship.","3 Units","Fashion Merchandising and Management (FASH)","This is a Service Learning course addressing the essentials of entrepreneurship in the fashion industry, enabling students to learn effective entrepreneurial and general management practice through service learning. Emphasis is placed on the essentials of planning that are vital to entrepreneurial success, step by step guide for starting a fashion business and effective business models, which focus on problems, solutions, key metrics and competitive advantages that will assist in pitching the business. Students complete 45 hours of fieldwork."
"FASH 148","Fashion Law.","3 Units","Fashion Merchandising and Management (FASH)","This course provides an overview of legal issues affecting the fashion industry and its professionals with an emphasis on fashion entrepreneurship, design, advertising and promotion, production, sourcing, marketing and retailing. Students will also learn about fashion regulatory and policy issues, intellectual property (copyright, trademarks, patents), contractual agreements, leasing, commercial operations and expansion, and the international development of a fashion business."
"FILM 20A","Audio Production.","2 Units","Film (FILM)","Introduction to the theory and practice of audio production in radio, television, film and recording applications."
"FILM 20B","Audio Production Lab.","1 Unit","Film (FILM)","Experience in audio console operation, microphone selection and use, and audio recording in radio, television, film and recording applications."
"FILM 27A","Digital Film/Video Production.","2 Units","Film (FILM)","Introduction to the techniques and aesthetics of digital film making. The course covers camera technique and cinematography."
"FILM 27B","Digital Film/Video Production Lab.","1 Unit","Film (FILM)","Introduction to the techniques and aesthetics of digital film making. The course covers camera angles, basic lighting, framing, and non-linear editing techniques."
"FILM 97","Introduction to Film Studies.","3 Units","Film (FILM)","Examines cinematic techniques, styles, vocabulary, and discourses. Introduces different ways for writing about films and for working with a variety of cinematic terms. Film form and style will be studied by examining specific scenes in films from different genres, nations, and directors. Film used throughout the course will be selected from different historical periods."
"FILM 98","Introduction to Film Discourse and Analysis.","4 Units","Film (FILM)","An introduction to cinematic vocabulary, film history, and film analysis. Through this introduction, students will learn how to write about and analyze film. The course prepares students for upper division work in film studies and cultural analysis. The course includes a significant research and/or creative project."
"FILM 105","Film Theory and Criticism.","4 Units","Film (FILM)","Survey of film theory focusing on Auteurism, Class, Expressionism, Formalism, Genre, Gender, Narratology, Neorealism, Phenomonology, Post-Structuralism, Psychoanalysis, Realism, Semiology, Structuralism, and Third Cinema."
"FILM 121","Media Aesthetics.","3 Units","Film (FILM)","Overview and analysis of the primary aesthetic tools used to create messages in video and film. The basic properties of light, color, area, space, shape, sound, time and motion are defined and discussed as they relate to media production. Introduces students to the concepts and vocabulary necessary for effectively conceiving, producing or criticizing mediated messages. Designed primarily for students with interest in digital media. Provides a foundation for students working in media criticism."
"FILM 124","Writing Scripts for Film/Video.","3 Units","Film (FILM)","Developing narratives, documentaries, educational, promotional, and experimental short screenplays. Students are expected to develop a writing style and master screenwriting and audio/visual scripting formats. Scripts will be developed to be produced in advanced production courses: COMS/FILM 128and COMS/FILM 185."
"FILM 124F","Avant-Garde Film.","3 Units","Film (FILM)","A survey of experimental films from the beginning of the cinema in the 1890s through today's avant garde. The course will emphasise film making as a means of personal, artistic expression and will pay particular attention to those aspects of cinema that are typically ignored or marginalized in mainstream Hollywood movies. Films we will study include those by: Melies, Porter, Richter, Leger, Cornell, Deren, Brackhage and Gehr."
"FILM 127","Directing for Film.","3 Units","Film (FILM)","Students learn film directing skills and techniques through study of film movements, auteur theory, and practical application. Students learn leadership skills and practice creative collaboration through group exercises and production of short-film projects."
"FILM 128","Intermediate Production.","3 Units","Film (FILM)","Continued exploration of the digital filmmaking process through lecture, lab, and practical application. Project-based learning emphasizes working as a crew and the three distinct stages of production: prep, production, and post. Students write, produce, direct and edit original content to bring projects to fruition."
"FILM 129","Production Management for Film.","3 Units","Film (FILM)","Prepares students to effectively organize  and schedule a  film  production. Essential activities include: script breakdown, budgeting, scheduling, location scouting, attaining permits, risk management, and other pre-production necessities. Students will learn roles and responsibilities of: producer, production manager, production assistant, and assistant director."
"FILM 130","Staging and Lighting Digital Video.","3 Units","Film (FILM)","Introduction to the aesthetics, concepts and techniques used to control lighting in digital video productions. Aspects of staging, blocking and composition in the context of studio and location lighting."
"FILM 141","Editing for Film.","3 Units","Film (FILM)","Provides intensive practice in the technique of film editing. Students learn industry standard approaches to major steps in the post-production process. Students also view and analyze historical and contemporary film scenes to understand how editing of image and sound creates meaning and emotional responses for the viewer."
"FILM 155","Contemporary World Cinema.","3 Units","Film (FILM)","A historical review of the development of major international film styles and themes. Theoretical and critical concepts derived from this study of international film and then used as the basis to analyze contemporary films of South America, Europe, India, East Asia, Africa and the Middle East. Emphasis is on both the development of formal film techniques and a comparison of the unique cultural values that shape the film narrative style."
"FILM 185","Senior Practicum in Video Production.","3 Units","Film (FILM)","Assignments in various phases of video production including creative use of camera, sound and lighting, editing, production design, production planning/management, and directing."
"FILM 192","Senior Seminar in Film.","3 Units","Film (FILM)","Research seminar that provides an in-depth investigation of film as an art form, a medium of mass communication and a means of personal expression. Subject will vary according to instructor."
"FIN 10","Personal Finance.","3 Units","Finance (FIN)","This course provides the tools necessary for students to make informed financial decisions. The course also provides a set of practical applications to help students understand the complexities of financial decision-making. Students who complete the course will be in a position to evaluate common financial services, evaluate and invest in financial securities, and improve their financial well-being."
"FIN 19","Real Estate Principles.","3 Units","Finance (FIN)","Examination of real estate principles and practices necessary for the acquisition, financing, management, and disposition of real estate. Incidents of ownership, the brokerage business, state regulation and transactional ethics are emphasized."
"FIN 101","Business Finance.","3 Units","Finance (FIN)","Study of principles of finance and their application to typical financial problems of business enterprises. Special emphasis on financial analysis, management of working capital, cost of capital, capital budgeting, long-term financing, dividend policy, and internal financing."
"FIN 134","Financial Management.","3 Units","Finance (FIN)","Trends in the development of financial policy are analyzed and reports on specific aspects are presented in class. The student is placed in the position of the financial manager who must make decisions and implement them."
"FIN 135","Investments.","3 Units","Finance (FIN)","Significant characteristics of numerous types of investments; securities markets and financial institutions; principles of investment analysis; investment management."
"FIN 136","Modern Portfolio Management.","3 Units","Finance (FIN)","Asset management utilizing the major aspects of modern portfolio theory, portfolio construction and selection, portfolio performance evaluation, capital asset pricing models, and recent theoretical developments in asset pricing behavior."
"FIN 137","Financial Institutions and Markets.","3 Units","Finance (FIN)","Designed to broaden understanding of the financial system to include the network of institutions which bring into existence the increasingly important substitutes for money in the traditional sense. Emphasis is given to flow of funds analysis within the context of emerging financial theories."
"FIN 138","Principles of Risk Management and Insurance.","3 Units","Finance (FIN)","Study of the concept of pure risk and its implications for decision making. Provides business students the basics of risk theory and its application to risk management or insurance purchasing using a personal consumer's viewpoint. Practical personalized examples and cases will be used to illustrate risk decision making, primarily on a personal basis, but also in selected business decisions. Topics include risk theory and applications, life insurance, medical coverage, property insurances, and liability insurances."
"FIN 139","Business Property and Liability Insurance.","3 Units","Finance (FIN)","Concentrated and analytical approach to the study of property and liability loss exposures for the business enterprise. While the emphasis is on the different types of business insurance coverage's, a risk management approach and examples are used. Topics include business property insurances; liability, especially workers' compensation; the SMP and CGL contracts; business auto, crime coverage's; bonds; transportation insurance; consequential coverage's; and capacity and other related marketplace problems. Case studies and problems, as well as a computer analysis are used. The course is an excellent supplement for insurance, finance, real estate and pre-law majors, small business owners, and anyone who will be making business financial decisions, or providing insurance products in the insurance industry. Successfully completingFIN 138and139substitutes for the one-year experience requirement for those interested in taking the Insurance Broker's Licensing Exam."
"FIN 140","Employee Benefits.","3 Units","Finance (FIN)","Intensive and analytical examination of the employee benefit planning environment and its risk exposures. Using a risk management approach, the topical areas studied include mandatory programs, especially OASDHI and ERISA; health care; group life and disability; retirement income and capital accumulation plans; paid time off; family-centered benefits; flexible benefits and cafeteria plans; and benefit cost information. Case studies and extensive contact with the business community as well as team projects are required. This is an important class for specialists in human resources management, especially personnel, pre-law, and health care or those who will be providing insurance products to fulfill employment benefit needs."
"FIN 141","Managerial Real Estate Law.","3 Units","Finance (FIN)","Examination of the decision making process in land utilization transactions relative to the minimization of risks of legal confrontation. Traditional conflicts underlying real estate transactions are examined and principles of preventive law are derived. The management of litigation and transaction attorneys is considered. Court remedies that are pertinent to land utilization transactions are analyzed and compared to nonjudicial alternatives."
"FIN 142","Real Estate Finance.","3 Units","Finance (FIN)","Examination of the mechanisms of real estate finance, sources of funds, loan contracts, principles of mortgage risk analysis, and the role of group equity investment. The evolution of secondary mortgage markets, government policy, and market interference will be investigated from a risk management standpoint."
"FIN 143","Real Estate Investment.","3 Units","Finance (FIN)","Analyzes non-financial and financial factors influencing investment decision making in income producing property. Topics include: location and its linkages; methods of estimating demand for real estate; methods for evaluating competing supply; use of market analysis in decision making; development of cash flow statements, alternative investment criteria, risk, legal, financing, and tax analysis, operating, financing investment and reversion decisions."
"FIN 144","Real Estate Market Analysis.","3 Units","Finance (FIN)","Introduction to real estate markets, economic analysis of property markets, and impact of local governments on real estate markets. Topics include space and asset markets; location, land use and competitive bidding; land markets, housing markets, and site selection; economic growth and real estate markets, office, retail, and industrial markets; impact of local governments on real estate markets; tools of market analysis, computer applications and geographic information systems."
"FIN 145","Real Estate Development and Land Use.","3 Units","Finance (FIN)","Process of real estate development and the federal and state laws that regulate development. Topics may include creating industrial real estate, office space, shopping centers, and hotel/recreation facilities, strategy, market and feasibility analysis; site planning/design; capital cost analysis; construction; financial structuring; federal and state laws that regulate environment impact; land use and real estate development. Emphasis on case studies and a project analysis."
"FIN 149","Real Estate Analytics.","3 Units","Finance (FIN)","Examines contemporary and emerging issues in real estate trends, space and asset market equilibrium, land use controls and regulation, market analysis, mortgage markets, property markets, real estate cycles, real estate development, real estate finance and investments, real estate securities, and/or real estate taxation. Use of computer software and applications are emphasized to understand real estate analytics and geographic information systems applications to real estate data."
"FIN 150","Capstone in Professional Financial Planning.","3 Units","Finance (FIN)","This course will engage the student in critical thinking and decision-making about personal financial management topics in the context of the financial planning process. The purpose of this course is to refine and develop skills needed for personal financial planners when working with individuals, families, and business owners in meeting financial needs and objectives."
"FIN 160","Student Investment Fund Management.","3 Units","Finance (FIN)","Students will manage a real investment portfolio by applying theories of investment analysis and portfolio management. Topics include economic analysis, valuation theories, risk measurement and management, performance measurement, and benchmarking."
"FIN 190","Multinational Business Finance.","3 Units","Finance (FIN)","Principles of international financial management. Issues covered include the international environment of financial management, uses of foreign exchange spot, forward, futures, options, and swap markets, foreign exchange risk management, international investment and financing decisions."
"FIN 194","Cooperative Education Experiences in Real Estate.","6 - 12 Units","Finance (FIN)","In-depth supervised work experience in Real Estate and Land Use Affairs. This supervised work experience allows the student to become familiar with the practices of the real estate industry and/or governmental agencies."
"FIN 195","Internship In Finance.","3 Units","Finance (FIN)","Supervised work experience in business, governmental or service agencies for the purpose of increasing student understanding of the nature and scope of their operations.  Supervision is provided by the faculty and the cooperating agencies."
"FIN 195A","Internship in Real Estate and Land Use Affairs.","3 - 6 Units","Finance (FIN)","Supervised work experience in business, governmental or service agencies for the purpose of increasing student understanding of the nature and scope of their operations. Supervision is provided by the faculty and the cooperating agencies. Open to upper division students, subject to permission. Petitions can be obtained from the Student Affairs Office, Tahoe 2065."
"FIN 196A","Exper Offer Finance.","3 Units","Finance (FIN)","Students will manage a real investment portfolio by applying theories of investment analysis and portfolio management. Topics include economic analysis, valuation theories, risk measurement and management, performance measurement, and benchmarking."
"FIN 199","Special Problems in Finance.","1 - 3 Units","Finance (FIN)","Individual projects or directed reading for students qualified to carry on independent work."
"FIN 200","Financial Reporting and Analysis.","3 Units","Finance (FIN)","Designed for business students with prior knowledge of accounting who intend to use corporate financial statements intensively in valuation, credit or equity analysis, or strategic competitor analysis. Topics include inventory, pensions, business combination, income tax and other current issues for their impacts on financial statement. Emphasis on financial statement analysis and interpretation of financial disclosures for improving risk assessment, forecasting, and decision-making."
"FIN 210","Financial Institution Management.","3 Units","Finance (FIN)","Develop an understanding of the theory and practice of the management of financial institutions. Emphasis is placed on risk measurement and management. Financial institutions include commercial banks, investment banks, savings banks, credit unions insurance companies and financial companies such as mutual funds."
"FIN 220","Corporate Finance.","3 Units","Finance (FIN)","Investigate the principles that corporations use in their investing, financing, and day-to-day management decisions. Topics include financial statement analysis, capital investment decision, capital structure, dividend policy, mergers and acquisitions, corporate governance and its impact on valuation."
"FIN 230","Equity Analyses.","3 Units","Finance (FIN)","Covers advanced concepts and techniques essential to asset valuation. Key topics include, but not limited to, free cash flow, price multiples, asset-based and contingent claim valuations. Applications of various valuation techniques are emphasized. Provides a framework for selecting the most appropriate model for specific circumstances."
"FIN 240","Fixed Income.","3 Units","Finance (FIN)","Discuss a wide range of fixed income products. Topics include trading concepts and mechanics, pricing, duration, convexity, term structure of interest rates, and options embedded fixed income securities."
"FIN 250","Derivatives.","3 Units","Finance (FIN)","Discuss major types of financial derivatives and derivative markets. Topics include forward contracts, futures, options, SWAP's and credit derivatives. Emphasis on characteristics, trading process, pricing, parity conditions, risk involved, and investment strategies for different financial derivatives."
"FIN 260","Alternative Investments.","3 Units","Finance (FIN)","Discuss major types of alternative investments including real estate, hedge funds, commodities, private equity, and venture capital. Emphasis on the technical aspects and the performance analyses of alternative investments, their advantages and disadvantages, role of alternative investments, and strategies of selection."
"FIN 270","Portfolio Management.","3 Units","Finance (FIN)","Cover topics of asset management utilizing the major aspects of Markowitz portfolio theory, Capital ASSET Pricing Model, and Arbitrage Pricing theory. Discuss the comprehensive approach, starting with portfolio construction and asset selection, following with portfolio performance evaluation, and concluding with rebalancing strategies. Introduce and utilize worksheet modeling techniques which are useful for portfolio management."
"FIN 280","Global Financial Markets.","3 Units","Finance (FIN)","Cover advanced concepts and applied techniques essential to understand the mechanism of the global financial markets. Key topics include global capital allocation, international tax management, foreign exchange markets, derivatives, parity relationships, and others. Focuses on the core concepts and techniques are applied in the global financial markets using different case studies. Integrate the key principles of finance and extends them to a multinational setting. Topics follow the Chartered Financial Analyst (CFA) Level 1 and 2 Exam on equity valuation."
"FIN 299","Special Problems in Finance.","3 Units","Finance (FIN)","Individual projects or directed reading for students qualified to carry on independent work."
"FIN 500","Culminating Experience Project in Finance and Ethics.","3 Units","Finance (FIN)","Each student conducts an individual project to fulfill the culminating experience graduation requirement of the MS in Finance program as required in Title V of the CA Educational Code. The course also covers the ethical conducts and professional standards as outlined in CFA institute standards."
"FREN 1A","Elementary French.","4 Units","French (FREN)","Focuses on the development of elementary linguistic skills, with emphasis on the spoken language. The relationship of the language to French civilization and culture is given special attention."
"FREN 1B","Elementary French.","4 Units","French (FREN)","Continuation ofFREN 1A, with emphasis on reading, writing, listening and speaking. French culture and its relationship to language is given continued attention."
"FREN 2A","Intermediate French.","4 Units","French (FREN)","Emphasis on speaking, reading and writing ability. Dialogues, discussions and compositions in French."
"FREN 2B","Intermediate French.","4 Units","French (FREN)","Continuation ofFREN 2A."
"FREN 100","Phonetics and Pronunciation.","3 Units","French (FREN)","Review and practice all the main phonetic features of the spoken French language. Complete familiarization with the international phonetic alphabet. Practice in written transcription and oral pronunciation of all vowel and consonant sounds in French. Review and practice characteristics of diction, articulation, intonation, the musical movement of the sentence and rhythm. Orthographic problems and the phenomena of spelling and pronunciation are integrated with all written and oral exercises. Elimination of specific pronunciation problems for English speakers (r/l, mute, e, nasals, final consonants, etc.)."
"FREN 101","Advanced Grammar.","3 Units","French (FREN)","Review of general principles of French grammar and its application in oral and written exercises. Presentation and application of complex structures. Conducted in French."
"FREN 102","Advanced Conversation.","3 Units","French (FREN)","Mastery of spoken French language through discussion of personal readings to develop vocabulary and syntactical skills. Conducted in French. May be taken for credit twice."
"FREN 103","Advanced Composition.","3 Units","French (FREN)","Special attention to help students learn the dynamics of good writing, become sensitive to style and develop ability to express their thoughts coherently, in essentially correct and well structured French prose.  Conducted in French."
"FREN 104A","French Translation (French-English).","3 Units","French (FREN)","Development of translating techniques applicable to texts in areas such as literature, sciences, journalism, history, art. Review and comparative study of French and English grammars and styles.  Conducted in French."
"FREN 104B","French Translation (English-French).","3 Units","French (FREN)","Development of translating techniques from English to French applicable to texts in such areas as business, culture and/or literature. Continued comparative study of French and English grammars and styles. Conducted in French."
"FREN 107","Business French.","3 Units","French (FREN)","Designed to create awareness of linguistic and crosscultural differences affecting effective communication between American and Francophone speakers in the world of business, and to provide added confidence in transactions and negotiations. Explores how to do business in France, how different business structures work and interact, and how to participate in everyday business activities. Particularly helpful to International Business students to enhance understanding of Francophone and European markets and to develop business oriented French language skills. Prepares student to obtain two different Business French Certificates offered by the Chamber of Commerce and Industries of Paris and the French Ministry of Education.  Conducted in French."
"FREN 109","French Language Practice.","3 Units","French (FREN)","Practice with French conversation, reading, and vocabulary development; supervised individual and small-group instruction designed to develop French vocabulary, including the conversation, listening and reading skills necessary for advanced study in French.  May be taken for credit three times."
"FREN 110","Survey of French Literature.","3 Units","French (FREN)","An introduction to French literature through texts of varied length from different time periods and genres with a focus on the use of language. Conducted in French."
"FREN 111","Topics in Francophone Literature.","3 Units","French (FREN)","Study of literary texts by Francophone writers with an emphasis placed on textual  analysis and the relationship between text and context.  Conducted in French."
"FREN 120","French Civilization.","3 Units","French (FREN)","Presentation of formative cultural achievements of the French world from its origins to the present, i.e., the origin of the French language. Contributions to European Renaissance, Baroque and Classicism, the Revolutionary and Romantic eras, and modern western culture."
"FREN 125","Quebec and French North America.","3 Units","French (FREN)","Development and significance of francophone culture in North America, notably Quebec, French Canada and Louisiana, are explored through historical events, social changes and artistic achievements. Introduces major cultural trends and traditions from the 17th century to the present through non-fiction, literary works and audio-visual presentations in art and music. French majors and minors are required to do all reading, research and papers in French."
"FREN 130","Culture Wars: From Knighthood to Revolution.","3 Units","French (FREN)","Study of the profound influence of culture wars through the interpretation of major French writers, philosophers and scientists ranging from the Middle Ages to the 18th century.  All readings and lectures in English."
"FREN 170","Seminar Conducted in French.","3 Units","French (FREN)","Seminar in French will be offered as needed."
"FREN 194","Field Experience/Internship.","1 - 3 Units","French (FREN)","Directed fieldwork in a project which uses language skills developed through previous study of French. Projects may include interpreting and translating for public and/or private agencies in Sacramento or other projects approved by the faculty supervisor. All work will be monitored by Sacramento State faculty. The student must submit written reports to his/her supervisor. May be taken more than once for credit. Does not apply to major."
"FREN 195","Fieldwork - Tutoring.","1 - 3 Units","French (FREN)","Tutoring of lower division French students under supervision of an instructor. Three hours of tutoring per week for each unit. Does not apply to major."
"FREN 196","Experimental Offerings in French.","3 Units","French (FREN)","Special courses will be scheduled as needed."
"FREN 199","Special Problems.","1 - 3 Units","French (FREN)","Individual projects or directed reading."
"FREN 210","Studies in French Literature.","3 Units","French (FREN)","Studies of authors, periods, movements, genres, criticism or literary history."
"FREN 220","Studies in French Civilization.","3 Units","French (FREN)","Studies in French language and linguistics problems, e.g., history of the language, semiotics, stylistics, translating, interpreting and oral expression."
"FREN 230","Studies in the French Language.","3 Units","French (FREN)","Studies in French language and linguistics problems, e.g., history of the language, semiotics, stylistics, translating, interpreting and oral expression."
"FREN 299","Special Problems.","1 - 3 Units","French (FREN)","Individual projects or directed reading."
"FREN 500","Culminating Experience.","1 - 4 Units","French (FREN)","Completion of a thesis, project or comprehensive examination."
"GM 105","Strategic Management.","3 Units","General Management (GM)","This capstone course focuses on the integration of functional areas of a business and requires students to determine strategies/policies at the general-management level. Students address problems and issues faced by companies from a general management perspective which integrates accounting, financial, marketing, human resources, and operations in relation to the environment within a framework of balance between profit or cost-effectiveness and social responsibility."
"GM 170","Fundamentals of Business Strategy.","3 Units","General Management (GM)","Basics of business-level strategy and how they are applied in modern organizations. Underlying primary principles, theories and practices are examined and discussed.  Cases presenting actual, real-world situations will be analyzed to derive solutions to the business-level opportunities and problems facing strategic managers."
"GM 194","Cooperative Education Experience in Management.","6 - 12 Units","General Management (GM)","In-depth supervised work experience in management for the purpose of exposing the student to comprehensive management experience in business, governmental, or service agencies."
"GM 195","Internship in Strategic Management.","3 Units","General Management (GM)","Supervised work experience in business, governmental or service agencies for the purpose of increasing student understanding of the nature and scope of their operations.  Supervision is provided by the faculty and the cooperating agencies."
"GM 199","Special Problems in Strategic Management.","1 - 3 Units","General Management (GM)","Individual projects or directed reading for students qualified to carry on independent work."
"GNST 21","First Year Seminar: Becoming an Educated Person.","3 Units","General Studies (GNST)","A first-year seminar intended to provide students with an introduction to the meaning of higher education, resources of the University, and skills for lifelong learning. This course is designed to help students develop academic success strategies and to improve information literacy, intercultural competence, and integrative thinking. The seminar also provides students with the opportunity to interact with fellow students, and seminar faculty to build a community of academic and personal support."
"GNST 296","University 200.","1 Unit","General Studies (GNST)","A University 200 seminar is intended to provide students with an introduction to the meaning of graduate education, resources of the University, techniques for developing a sound scholarly argument, and the use of evidence and resources to conduct and present academic research at the graduate and professional level, and skills for lifelong learning. This course is designed to help students develop academic success strategies, increase information literacy skills and abilities, and to improve intercultural and inclusive awareness, and integrative thinking."
"GEOG 1","Atmosphere, Landscapes & Life: Intro to Physical Geography.","3 Units","Geography (GEOG)","This course provides an overview of Earth's physical systems, including the atmosphere, biosphere, hydrosphere, and lithosphere. Topics covered include weather and climate, biological systems, plate tectonics, volcanoes and earthquakes, and weathering and erosion. Emphasis is placed on the role of humans in influencing Earth's physical systems."
"GEOG 2","Cultural Geography.","3 Units","Geography (GEOG)","Consideration of the diversity of patterns of land use, settlement and movement established and evolved by humans as a result of the interaction of cultural and physical factors; emphasis on student use of maps and other tools of geographic presentation for analyzing the nature, variation and distribution of cultural features of the earth's surface."
"GEOG 2H","Cultural Geography - Honors.","3 Units","Geography (GEOG)","Consideration of the diversity of patterns of land use, settlement and movement established and evolved by humans as a result of the interaction of cultural and physical factors; emphasis on student use of maps and other tools of geographic presentation for analyzing nature, variation and distribution of cultural features of the earth's surface."
"GEOG 3","Introduction to Maps and Geographic Technologies.","3 Units","Geography (GEOG)","Introduction to maps, map concepts, and geographic technologies. Maps are the most effective way to communicate spatial data, and introduces students to the quickly changing world of maps (both hard-copy and digital) and geographic technologies including map and aerial photograph interpretation, spreadsheet operations, introductory statistics, global positioning systems (GPS), Internet mapping, satellite and aerial images, and geographic information systems (GIS) that aid in data collection, analysis, and presentation. Lecture two hours; laboratory two hours."
"GEOG 4","Global Urbanism: Cities and World Regions.","3 Units","Geography (GEOG)","Examination of cities and urban processes across the globe. Emphasizes comparative approaches to understanding the urban condition using examples from world regions. Social, cultural, political, and historical dimensions of urban life are considered."
"GEOG 5","Violent Weather/Changing Atmosphere.","3 Units","Geography (GEOG)","Introduction to meteorological and climatological principles and concepts. These principles will be used to examine severe atmospheric phenomena, including hurricanes, tornadoes, thunderstorms, lightning, destructive winds, severe storms, heat waves, droughts and floods, particularly in relation to human-caused climate change and the effects of these phenomena on humanity."
"GEOG 11","Laboratory in Physical Geography.","1 Unit","Geography (GEOG)","Makes the ideas and relationships of introductory physical geography more clear by observation and experiment.  Use is made of maps, globes, models, meteorological instruments and records, satellite photos and observations of the local scene.  Laboratory, three hours."
"GEOG 100","Themes In World Geography.","3 Units","Geography (GEOG)","Study of the content of geography with a consideration of basic concepts and methods. Emphasis is on patterns and relationships of the elements and manifestations of physical and cultural geography, including both topical and regional discussions."
"GEOG 102","Ideas and Skills in Geography.","3 Units","Geography (GEOG)","Study and discussion of geographic ideas, including the history of the discipline. Introduction to library resources appropriate to geographic inquiry. Practice in geographic descriptive and analytical writing and research. Extensive use of maps. Required of Geography majors in the junior year. Lecture three hours."
"GEOG 105","Cartography.","3 Units","Geography (GEOG)","Introduction to principles map design for the digital era. Use of illustration software for the production of printed and electronic maps, and other visualizations of spatial information. Theory and history of cartography, including color theory, map projections, visual variables and cartographic scale. Lecture two hours; laboratory three hours."
"GEOG 107","Remote Sensing.","3 Units","Geography (GEOG)","Aerial photographs and scanned satellite images, emphasis on the former. Topics include the electromagnetic spectrum, cameras, films, image geometry as related to planimetric and topographic mapping, multispectral techniques, and interpretation of imagery, emphasizing land use and landforms. Lecture two hours; laboratory three hours."
"GEOG 109","Geographic Information Systems.","3 Units","Geography (GEOG)","Introduction to GIS, including history and overview of current applications; the nature of spatial data; geographic data structures, acquisition, analysis, and display of geographic data. Lab exercises use various computers and include both raster- and vector-based GIS systems. Lecture two hours; laboratory three hours."
"GEOG 110","Spatial Analysis in GIS.","3 Units","Geography (GEOG)","Focus on core raster and vector analytical functions within GIS needed by a beginning GIS analyst. Students will acquire conceptual understanding of these functions, and the technical ability to apply them within industry-standard GIS software."
"GEOG 111","Elements Of Meteorology.","3 Units","Geography (GEOG)","Basic concepts of weather and weather elements: structure and general circulation of the atmosphere, earth's heat and water balance, precipitation, air masses and fronts, air pollution meteorology. Some micrometeorological concepts with application to air pollution, agriculture, and similar problems."
"GEOG 113","Climate.","3 Units","Geography (GEOG)","Study of the distribution of heat and moisture over the earth's surface. Basic processes by which heat and moisture acquire unequal distributions in space and time. Classification of climate. Climatic change. Climate models."
"GEOG 115","Biogeography.","3 Units","Geography (GEOG)","Introduction to the geographic distribution of life. Communities and biomes, changing continents and climates, dispersal, colonization, extinction, life on islands, and past and present human impacts are examined."
"GEOG 116","Global Climate Change.","3 Units","Geography (GEOG)","Study of past climate change and the techniques with which they are reconstructed.  Focus on the various temporal scales at which climate change operates.  Spatial variability of past, present and future climate changes.  Anthropogenic climate change in the context of natural climate variability."
"GEOG 117","Landforms.","3 Units","Geography (GEOG)","Study of the surface forms of the land with particular attention to their distribution and to the accompanying distribution of natural forces and processes which have brought the landforms into being. Study of landforms in the context of Quaternary environmental change. Identification and analysis of landforms using maps and other spatial data. Lecture three hours."
"GEOG 118","Earth Transformed.","3 Units","Geography (GEOG)","Explores the evolving human role in transforming Earth's physical environments. Topics range from prehistoric extinction's to modern environmental problems in select regions. Emphasis is placed on wide-ranging effects of resource use and disposal, with particular reference to atmosphere and biological problems and sustainable solutions."
