"course_code","course_title","department","credits","description"
"HIST 334","Modern Europe, 1789-1914","History (HIST)","4 units","Europe's 'long nineteenth century' reveals continuity and dramatic changes in politics, social structures and identities, forms of cultural expression, and scientific and technological knowledge.  Topics include the French and Industrial revolutions; liberalism; nationalism; socialism; modernism; imperialism; and World War I.  4 lectures.   Crosslisted as HIST/HNRS 334.  Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs)."
"HIST 335","Modern Europe, 1914-Present","History (HIST)","4 units","Examination of twentieth-century European history.  Topics include:  First World War, World Economic Crisis, communism, fascism, mass culture, shifting gender roles, Second World War, Cold War, Velvet Revolution, and the European Union.  4 lectures.   Crosslisted as HIST/HNRS 335.  Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs)."
"HIST 336","Britain at War: The British, the Americans and the Struggle for Freedom, 1939-1945","History (HIST)","4 units","Historical examination of Great Britain's challenge to its sovereignty and freedom by the regime of Nazi Germany from 1939-1945.  An account of how Britain formed an alliance with the United States, and how that partnership forged a successful campaign that culminated in the survival of Britain and destruction of the Nazi regime.  4 lectures.  Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs)."
"HIST 337","Colonial Latin America","History (HIST)","4 units","Survey of Latin American history in the colonial period from 1492 to the early nineteenth century.  Special attention to the indigenous cultures, the Iberian civilization, and the evolving relationship between them.  4 lectures.   Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs)."
"HIST 338","Modern Latin America","History (HIST)","4 units","Social, economic and political history of Latin America from the 19th century to the present.  Historical development of economic structures and political and cultural institutions in the region, including Central America, the Hispanic Caribbean, and South America.  4 lectures.   Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs)."
"HIST 341","Modern Central America","History (HIST)","4 units","Political, social, and economic development of Central American countries in the context of regional history and international politics during the nineteenth and twentieth Centuries.  3 lectures and research project."
"HIST 350","The Scientific Revolution, c","History (HIST)","1500-1800.4 units","History of the intellectual, social, and cultural changes in the early modern period known as the 'Scientific Revolution.' Main topics include the Copernican Revolution, mechanical philosophy, natural history, and the social and material practices of early modern science.  4 lectures.   Crosslisted as HIST/HNRS 350.  Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs)."
"HIST 355","History of Network and Information Technologies","History (HIST)","4 units","History of computer networks and other information technologies from the Cold War to the present.  ARPANET, USENET, Internet, World Wide Web, Web 2.0.  Cybernetics, information theory, data science.  Issues of diversity and inclusivity in cyberspace and the information technology professions.  4 lectures."
"HIST 400","Special Problems for Advanced Undergraduates","History (HIST)","1-4 units","Individual investigation, research, studies, or surveys of selected problems.  Total credit limited to 4 units, with a maximum of 4 units per quarter."
"HIST 401","Early America","History (HIST)","4 units","Age of exploration.  European powers in eastern North America.  English settlements, development of the English colonies, with emphasis on Virginia and Massachusetts.  Proprietary interests, growth of internal control, and colonial conflicts.  3 lectures and research project."
"HIST 405","African-American History to 1865","History (HIST)","4 units","History of African Americans from the colonial period to the Civil War, roughly 1619-1865.  The slave trade, slavery in the colonies, plantation slavery, the Black West, and free Black culture and institutions.  3 lectures and research project."
"HIST 406","African-American History from 1865","History (HIST)","4 units","History of African-Americans from the Civil War to the present.  Reconstruction, racial segregation, the Harlem Renaissance, the Great Migration, the Civil Rights Movement, Black Feminism and Black Power.  3 lectures and research project.  Fulfills USCP."
"HIST 407","Science and Society in Cold War America","History (HIST)","4 units","American science during the Cold War, including the development of weapons-related technologies, the effects of economic change and foreign policy, ethical debates among scientists, and shifting public perceptions of science.  3 lectures and research project."
"HIST 408","The Age of Roosevelt: Depression and World War, 1929-50","History (HIST)","4 units","Principle forces affecting the nation's political, social and economic life during the Age of Franklin Roosevelt.  Included are the politics of the New Deal, government regulation of the economy and response to the Depression, the rise of the modern presidency, racial and ethnic conflict, the politics of class and gender, the home front at war and post-war tension.  3 lectures and research project."
"HIST 409","Vietnam War at Home and Abroad","History (HIST)","4 units","Interaction of revolutionary Vietnamese nationalism with U.S.  foreign policy.  Analysis of the conduct of the war.  Assessment of the impact of the war on U.S.  society.  Course may be offered in classroom-based, online, or hybrid format.  3 lectures and research project."
"HIST 413","Turbulent Decades: The United States in the 1960s and 1970s","History (HIST)","4 units","Topics include liberalism, conservatism, civil rights, foreign policy, the war in Vietnam, stagflation and deregulation, and key social and cultural movements.  Emphasis on politics, economic conditions, and ideology.  3 lectures and research project."
"HIST 416","Modern Japan","History (HIST)","4 units","Japan's development as a modern state (1800-2000 CE).  Themes include Japan's engagement with modernity and nationalism, the emperor system, Japanese imperialist expansion, and postwar reconstruction of Japanese society.  3 lectures and research project."
"HIST 417","20th Century China","History (HIST)","4 units","Chinese history in the twentieth century:  the fall of the Qing Dynasty and founding of Republic of China in 1912, problems of imperialism and modernity, Chinese Communist Party and People's Republic of China since 1949.  3 lectures and research project."
"HIST 418","Chinese Film and History","History (HIST)","4 units","Examination of 20th century Chinese history through the use of Chinese feature films.  Films (with English subtitles) serve as main texts for understanding the tremendous changes in modern Chinese history, and the evolving relationships between film and Chinese society.  4 lectures."
"HIST 419","Modern Southeast Asia","History (HIST)","4 units","Modern history of mainland and maritime Southeast Asia, focusing on the development of political institutions and changing political and cultural identities.  Early empires, expansion of capitalism, colonial rule and wars through era of independence.  3 lectures and research project."
"HIST 421","The History of Prostitution","History (HIST)","4 units","Comparative history of prostitution from antiquity to present.  Analysis of prostitution from social, cultural, political, gendered and economic perspectives.  Course may be offered in classroom-based, online, or hybrid format.  4 lectures.  Crosslisted as HIST/WGQS 421.  Formerly WGS 421."
"HIST 422","Japanese Postwar Film and History","History (HIST)","4 units","Relationships between film and postwar Japanese society; recurring themes and images that link the diverse body of postwar Japanese film.  Films (with English subtitles) serve as main texts for understanding of the tremendous changes in recent Japanese history.  3 lectures, 1 activity."
"HIST 423","The History of Vietnam","History (HIST)","4 units","The history of Vietnam and the influences on its national identities, including migration, cultural adaptations, temporality and territoriality, foreign influences, and racial formations within and outside of the borders of today's Vietnam.  Course may be offered in classroom-based, online, or hybrid format.  3 lectures and research project."
"HIST 424","Organizing and Teaching History","History (HIST)","4 units","Organization, selection, presentation, application, and interpretation of subject matter in history in secondary schools.  4 seminars."
"HIST 425","History-Social Sciences Student Teaching Seminar","History (HIST)","2 units","Supervised practicum for part-time and full-time student teachers in the Social Science Credential Program.  Teaching techniques and strategies useful for addressing a wide range of issues that arise in grades 6-12 social science classrooms.  Credit/No Credit grading only.  Total credit limited to 8 units.  2 seminars."
"HIST 426","Imperial Russia","History (HIST)","4 units","Political, social, intellectual and economic roots of Russian Absolutism.  Emergence of Russia as an imperial power, reform, reaction and revolution - 1689-1914.  3 lectures and research project."
"HIST 427","Soviet Russia","History (HIST)","4 units","Transformation of Russian autocracy from tsarist to Bolshevik under the impact of World War I and the Revolution of 1917.  The formative force of Marxism-Leninism; Civil War; the ""experimental"" 20s; forced collectivization and industrialization; the Purges; ""engineering"" a new Soviet Woman and Man for a new communist world; War:  Second and Cold.  3 lectures and research project."
"HIST 428","The Indian Ocean","History (HIST)","4 units","History of the Indian Ocean from pre-Islamic times to the present.  Exploration of unity and diversity of interconnected societies of the sea and shores of the Indian Ocean.  Examination of geography, trade, travel, naval power and exploration in the political, religious, cultural, maritime and economic history of this vital region.  4 lectures."
"HIST 429","Precolonial African History","History (HIST)","4 units","Survey of African history from earliest times.  Ancient African civilizations, Moslem penetration, the rise of indigenous kingdoms and the continuous impact of Atlantic slave trade.  3 lectures and research project."
"HIST 430","Modern African History","History (HIST)","4 units","Survey of African history in the 19th and 20th centuries including European colonialism, African resistance, the rise of African nationalism and problems since independence.  3 lectures and research project."
"HIST 432","United States Environmental History","History (HIST)","4 units","Consideration of major themes in human interactions with the environment from the colonial period to the present.  Major topics include:  changing subsistence systems; the environmental impact of industrialization; conservation and sustainability; and the rise of modern environmental movements.  3 lectures and a research project."
"HIST 433","History of the American West, Southwest Borderlands, and California","History (HIST)","4 units","Historiographical and chronological survey since European contact.  Emphasis on the frontier and borderlands concepts, Native America, the Hispanic Southwest, US expansion and conquest, industrial capitalism, inter-societal and transnational economies, immigration, public memory, and racial identity formation.  3 lectures and a research project."
"HIST 434","American Women's History to 1870","History (HIST)","4 units","Female ideology and experience from the colonial period through the American Civil War.  Use of a variety of sources, including women's own writing, in order to understand the history of women as it both reflects and shapes American culture and society.  3 lectures and research project.  Crosslisted as HIST/WGQS 434.  Formerly WGS 434."
"HIST 435","American Women's History from 1870","History (HIST)","4 units","The female past in the modern period of U.S.  history.  Considers how transformations in gender roles are reflective of other significant changes in American culture and society.  Emphasis on class, race, and ethnic variations in women's experience.  3 lectures and research project.  Crosslisted as HIST/WGQS 435.  Fulfills USCP.  Formerly WGS 435."
"HIST 437","Nazi Germany","History (HIST)","4 units","Background of German Romantic Nationalism; national unification and defeat in World War I; the failure of Weimar Democracy and political radicalization; the Nazi political, economic, and social revolution 1933-1939.  3 lectures and research project."
"HIST 440","Topics and Issues in the History of the United States","History (HIST)","4 units","Selected topics and issues in United States history.  Descriptive subtitles assigned to each course.  The Class Schedule will list topic selected.  May be repeated to 8 units.  3 lectures and a research project."
"HIST 441","Topics and Issues in European History","History (HIST)","4 units","Selected topics and issues in European history.  Descriptive subtitles assigned to each course.  The Class Schedule will list topic selected.  May be repeated to 8 units.  3 lectures and research project."
"HIST 442","Topics and Issues in Latin American History","History (HIST)","4 units","Selected topics and issues in Latin American history.  Descriptive subtitles will be assigned to each course.  The Class Schedule will list topic selected.  May be repeated to 8 units.  3 lectures and research project."
"HIST 443","Topics and Issues in Asian History","History (HIST)","4 units","Selected topics and issues in Asian history.  Descriptive subtitles will be assigned to each course.  The Class Schedule will list topic selected.  May be repeated to 8 units.  3 lectures and research project."
"HIST 444","Topics and Issues in African History","History (HIST)","4 units","Selected topics and issues in African history.  Descriptive subtitles will be assigned to each course.  The Class Schedule will list topic selected.  May be repeated to 8 units.  3 lectures and research project."
"HIST 445","Topics and Issues in Comparative History","History (HIST)","4 units","Selected topics and issues in comparative history.  Descriptive subtitles will be assigned to each course.  The Class Schedule will list topic selected.  May be repeated to 8 units.  3 lectures and research project."
"HIST 452","Renaissance and Reformation Europe","History (HIST)","4 units","Europe from 1348 to 1620 CE, with topics including the urban milieu, Renaissance philosophy and artistic expression, the new prince, the educational revolution, the Renaissance Church, Martin Luther, Jean Calvin, and the monumental economic, social, and political changes of the sixteenth century.  3 lectures and research project."
"HIST 453","Religious Wars and Absolutism","History (HIST)","4 units","Europe from 1559 to 1715 CE, focusing on the Catholic-Protestant conflict, the rise of the Absolutist state (especially Louis XIV), the ""Crisis of the Seventeenth Century,"" the Thirty Years War, the English Civil War and Cromwell, and the Newtonian Paradigm.  3 lectures and research project."
"HIST 458","Gender and Sexuality in Modern Europe","History (HIST)","4 units","Social, economic, political, and cultural effects of changing gender systems in modern Europe, particularly but not exclusively with regard to sex and sexuality.  3 lectures and research project.  Crosslisted as HIST/WGQS 458.  Formerly WGS 458."
"HIST 459","Imperialism and Postcolonial Studies","History (HIST)","4 units","The history of imperialism and postcolonial studies and the influences of social, economic, and political impact of the empire system on indigenous people, cultures, economy, and politics.  3 lectures and research project."
"HIST 460","Senior Project I","History (HIST)","2 units","Completion of paper or creative project under faculty supervision.  Must be historical in nature, investigate a question of significance, include an historiographical analysis, and make an argument based on primary and secondary sources.  TakeHIST 461during a subsequent quarter."
"HIST 461","Senior Project II","History (HIST)","2 units","Completion of paper or creative project begun inHIST 460under faculty supervision."
"HIST 467","History Internship","History (HIST)","4-12 units","Supervised work experience using skills of the discipline of history in a public agency ranging from 12 to 36 hours per week.  Interns work directly under the supervision of an employee of the agency and are subject to the professional responsibilities typical of the state.  Total credit limited to 12 units.  Credit/No Credit grading only."
"HIST 470","Selected Advanced Topics","History (HIST)","1-4 units","Directed group study of selected topics for advanced students.  Open to undergraduate and graduate students.  The Class Schedule will list topic selected.  Total credit limited to 8 units.  1 to 4 lectures."
"HIST 475","Arabia and the Arab Gulf States","History (HIST)","4 units","History of Arabia from pre-Islamic times to the present.  Political, cultural, social and economic history of Oman, the United Arab Emirates, Qatar, Bahrain, Kuwait, Saudi Arabia and Yemen.  Emphasis on regional connectivity, imperialism and the origins of modern Gulf nation states, and historical roots to contemporary problems in the region.  4 lectures."
"HIST 477","Topics and Issues in Public Engagements with History","History (HIST)","4 units","Intensive study of how contemporary historians engage the public.  Focus on tools and methodologies.  Special attention to forms of public engagement designed for diverse audiences.  Organized around individual and group projects.  The Class Schedule will list topic selected.  Total credit limited to 8 units.  4 lectures."
"HIST 485","Cooperative Education Experience","History (HIST)","6 units","Part-time work experience in business, industry, government, and other areas of student career interest.  Positions are paid and usually require relocation and registration in course for two consecutive quarters.  Formal report and evaluation by work supervisor required.  No major credit allowed; total credit limited to 12 units.  Credit/No Credit grading only."
"HIST 495","Cooperative Education Experience","History (HIST)","12 units","Full-time work experience in business, industry, government, and other areas of student career interest.  Positions are paid and usually require relocation and registration in course for two consecutive quarters.  Formal report and evaluation by work supervisor required.  No major credit allowed; total credit limited to 24 units.  Credit/No Credit grading only."
"HIST 500","Special Problems for Graduate Students","History (HIST)","1-4 units","Individual investigation, research, studies, or surveys of selected problems.  Total credit limited to 8 units."
"HIST 504","Graduate Study in History","History (HIST)","4 units","Weekly reading and discussion course on practical methods and theoretical approaches to the study and writing of history.  4 seminars."
"HIST 505","Graduate Seminar in United States History","History (HIST)","4 units","Intensive study of selected topics in United States history.  The Class Schedule will list topic selected.  Total credit limited to 12 units.  4 seminars."
"HIST 506","Graduate Seminar in European History","History (HIST)","4 units","Intensive study of selected topics in modern European history.  The Class Schedule will list topic selected.  Total credit limited to 12 units.  4 seminars."
"HIST 507","Graduate Seminar in East Asian History","History (HIST)","4 units","Intensive study of selected topics in East Asian history.  The Class Schedule will list topic selected.  Total credit limited to 12 units.  4 seminars."
"HIST 508","Graduate Seminar in Latin American History","History (HIST)","4 units","Intensive study of selected topics in Latin American history.  The Class Schedule will list topic selected.  Total credit limited to 12 units.  4 seminars."
"HIST 509","Graduate Seminar in African History","History (HIST)","4 units","Intensive study of selected topics in African history.  The Class Schedule will list topic selected.  Total credit limited to 12 units.  4 seminars."
"HIST 510","Graduate Seminar in Comparative History","History (HIST)","4 units","Intensive study of selective topics in comparative history.  The Class Schedule will list topic selected.  Total credit limited to 12 units.  4 seminars."
"HIST 511","Graduate Seminar in Middle Eastern History","History (HIST)","4 units","Intensive study of selected topics in Middle Eastern history.  The Class Schedule will list topic selected.  Total credit limited to 12 units.  4 seminars."
"HIST 512","Supervised Reading for Comprehensive Exams","History (HIST)","2 units","Directed supervision of reading for MA comprehensive exams.  Regular consultation between advisor and student.  Total credit limited to 4 units."
"HIST 570","Selected Advanced Topics","History (HIST)","1-4 units","Directed group study of selected topics for graduate students.  Open to undergraduate and graduate students.  The Class Schedule will list topic selected.  Total credit limited to 8 units.  1 to 4 lectures."
"HIST 599","Thesis","History (HIST)","3 units","Directed supervision of MA thesis.  Regular consultation between advisor and student.  Course to be taken three times over three separate quarters; total credit limited to 9 units."
"HNRC 199","Honors Contract","Honors Contract (HNRC)","0 unit","Students in the Honors Program are required to take at least eight courses for honors credit before graduation.  Taking an Honors course may not be possible due to scheduling conflicts or unavailability of courses.  In these cases and with the permission of the Director of the Honors Program, the student may enter into a ""Contract"" to engage in honors-level work in a class on an individual basis.  Credit/No Credit grading only.  Students can register for a maximum of 2 Honors Contracts; repeatable in same term."
"HNRC 200","Honors Leadership Experience","Honors Contract (HNRC)","0 unit","The Honors Program encourages its students to develop leadership skills through serving on the Honors Board, chairing Honors Committees, or by participating in other approved leadership activities.  To receive Honors credit for these activities, students must also participate in a number of formal leadership-training seminars/workshops, and contribute their insights to the Honors and greater Cal Poly communities.  Credit/No Credit grading only.  Total credit limited to two courses."
"HNRC 399","Honors Contract","Honors Contract (HNRC)","0 unit","Students in the Honors Program are required to take at least eight courses for honors credit before graduation.  Taking an Honors course may not be possible due to scheduling conflicts or unavailability of courses.  In these cases and with the permission of the Director of the Honors Program, the student may enter into a ""Contract"" to engage in honors-level work in a class on an individual basis.  Credit/No Credit grading only.  Students can register for a maximum of 2 Honors Contracts; repeatable in same term."
"HNRC 400","Honors Professional, Social and Global Experience","Honors Contract (HNRC)","0 unit","The Honors Program encourages its students to enhance their academic coursework by broadening their professional, social and global perspectives through professional internships/co-ops, participation in community projects and study abroad experience.  To receive Honors credit, students must also reflect on these experiences and contribute their insights through presentations (oral and/or written) to the Honors and greater Cal Poly communities.  Credit/No Credit grading only.  Total credit limited to two courses, repeatable in the same term."
"HNRS 100","Introduction to the Honors Community","Honors (HNRS)","2 units","Topics on sustainability, diversity, ethics, and transition to life at Cal Poly. Introduction to Honors Program opportunities. Mentoring and building community. Collaboration with local service organizations. For University Honors Program students only. Credit/No Credit grading only. 2 lectures."
"HNRS 101","Public Speaking","Honors (HNRS)","4 units","Introduction to the principles of oral communication and the tradition of public speaking in political and social life. Practical experience in the development, presentation, and critical analysis of speeches to inform and to persuade. Not open to students with credit inCOMS 102. Course may be offered in classroom-based, online, or hybrid format. 4 lectures. Crosslisted as COMS/HNRS 101. Fulfills GE Area A1 with a grade of C- or better (GE Area A2 for students on the 2019-20 or earlier catalogs)."
"HNRS 102","Principles of Oral Communication","Honors (HNRS)","4 units","Introduction to the fundamentals and principles which underlie effective oral communication. Practical experience in various types of speaking situations: informative speaking, persuasive speaking, and panel discussion. Not open to students with credit inCOMS 101. 4 lectures. Crosslisted as COMS/HNRS 102. Fulfills GE Area A1 with a grade of C- or better (GE Area A2 for students on the 2019-20 or earlier catalogs)."
"HNRS 112","Race, Culture, and Politics in the United States","Honors (HNRS)","4 units","Interdisciplinary study of race and ethnicity as created by historical processes and American institutions (social, political, economic, legal and cultural institutions). Attention to interlocking systems of race, class, gender and sexuality. Course may be offered in classroom-based, online, or hybrid format. 4 lectures. Crosslisted as ES/HNRS 112. Fulfills GE D1 and USCP."
"HNRS 120","Music Appreciation","Honors (HNRS)","4 units","Explores the elements of music with emphasis on Western tradition. Language of music, the role of music in society. Historical context and major composers from the Middle Ages to the present. 3 lectures, 1 activity. Crosslisted as HNRS/MU 120. Fulfills GE Area C1 (GE Area C3 for students on the 2019-20 or earlier catalogs)."
"HNRS 132","General Physics II","Honors (HNRS)","4 units","Oscillations, waves in elastic media, sound waves.  Temperature, heat and the first law of thermodynamics.  Kinetic theory of matter, second law of thermodynamics.  Geometrical and physical optics.  3 lectures, 1 laboratory.  Crosslisted asHNRS 132/PHYS 142.  Fulfills GE Areas B1 and B3 (GE Areas B3 and B4 for students on the 2019-20 or earlier catalogs).  Formerly PHYS 132."
"HNRS 134","General Physics I","Honors (HNRS)","4 units","Fundamental principles of mechanics.  Vectors, particle kinematics.  Equilibrium of a rigid body.  Work and energy, linear momentum, rotational kinematics and dynamics.  Primarily for engineering and science students.  Course may be offered in classroom-based or online format.  4 lectures.  Crosslisted asHNRS 134/PHYS 141.  Fulfills GE Area B1 (GE Area B3 for students on the 2019-20 or earlier catalogs)."
"HNRS 141","Calculus I","Honors (HNRS)","4 units","Limits, continuity, differentiation.  Introduction to integration.  4 lectures.  Crosslisted as HNRS/MATH 141.  Fulfills GE Area B4 (GE Area B1 for students on the 2019-20 or earlier catalogs); a grade of C- or better is required in one course in this GE area."
"HNRS 142","Calculus II","Honors (HNRS)","4 units","Techniques of integration, applications to physics, transcendental functions.  4 lectures.  Crosslisted as HNRS/MATH 142.  Fulfills GE Area B4 (GE Area B1 for students on the 2019-20 or earlier catalogs); a grade of C- or better is required in one course in this GE area."
"HNRS 143","Calculus III","Honors (HNRS)","4 units","Infinite sequences and series, vector algebra, parametric curves.  4 lectures.  Crosslisted as HNRS/MATH 143.  Fulfills GE Area B4 (GE Area B1 for students on the 2019-20 or earlier catalogs); a grade of C- or better is required in one course in this GE area."
"HNRS 145","Writing Arguments","Honors (HNRS)","4 units","Examination of rhetorical principles and ethical rhetorical action.  Application of these principles and practices to arguments across a range of genres and media.  Evaluate credibility of evidence and sources.  Course may be offered in classroom-based, online, or hybrid format.  4 lectures.  Crosslisted as ENGL/HNRS 145.  Fulfills GE Area A3 with a grade of C- or better."
"HNRS 147","Writing Arguments about STEM","Honors (HNRS)","4 units","Critical analysis of arguments about STEM topics.  Examination and application of logical and rhetorical principles.  Evaluation of sources and evidence.  Composing arguments across a range of genres and media.  Course may be offered in classroom-based, online, or hybrid format.  4 lectures.  Fulfills GE Area A3 with a grade of C- or better.  Crosslisted as ENGL/HNRS 147."
"HNRS 161","Creating Sustainable Communities I","Honors (HNRS)","2 units","Environmental, historical, and social dimensions of sustainability. Elements of sustainable communities in a local and global context. Resilience and systems thinking. Introduction to research skills. Developing community within Honors. Includes a service learning component. Upon completion ofHNRS 161andHNRS 162, a student will receive 4 units of GE credit for Area D2 (GE Area D3 for students on the 2019-20 or earlier catalogs). Field trip required. 1 lecture, 1 activity."
"HNRS 162","Creating Sustainable Communities II","Honors (HNRS)","2 units","Continuation ofHNRS 161.  Environmental, historical, and social dimensions of sustainability.  Institutional views of sustainability.  Environmental justice.  Appropriate technology.  Developing community within Honors.  Includes a service learning component.  Upon completion ofHNRS 161andHNRS 162, a student will receive 4 units of GE credit for Area D2 (GE Area D3 for students on the 2019-20 or earlier catalogs).  Field trip required.  1 lecture, 1 activity."
"HNRS 163","Creating Sustainable Communities III","Honors (HNRS)","2 units","Continuation ofHNRS 161and 162.  Implementation and assessment of a year-long community service project, initiative, or campaign.  Project management and interpersonal communication.  Developing community within the Honors Program.  For University Honors Program students only.  1 lecture, 1 activity."
"HNRS 164","Sustainability and Communities","Honors (HNRS)","4 units","Environmental, historical, and social dimensions of sustainability. Elements of sustainable communities in a local and global context. Resilience and systems thinking. Developing community at Cal Poly. Includes a service learning component. Not open to students with credit inHNRS 161andHNRS 162. 4 lectures. Fulfills GE Area D2 (GE Area D2 or GE Area D3 for students on the 2019-20 or earlier catalogs)."
"HNRS 200","Special Problems for Undergraduates","Honors (HNRS)","1-2 units","Individual investigation, research, projects, or surveys of selected problems.  Total credit limited to 4 units, with a maximum of 2 units per quarter.  Credit/No Credit grading only."
"HNRS 201","Survey of Economics","Honors (HNRS)","4 units","Basic principles of microeconomics and macroeconomics. Emphasis on applications to current local, national and global economic issues. Not open to student with credit inECON 222. Course may be offered in classroom-based or hybrid format. 4 lectures. Crosslisted as ECON/HNRS 201. Fulfills GE Area D2 (GE Area D2 or GE Area D3 for students on the 2019-20 or earlier catalogs)."
"HNRS 202","United States History Since 1865","Honors (HNRS)","4 units","Survey of the second half of U.S. history, including reconstruction, industrialization, the regulatory state, foreign affairs, and the remaking of citizenship rights and society. Particular attention to how race, class, and gender shaped changing definitions of freedom and equality. Not open to students with credit inHIST 206. Course may be offered in classroom-based or online format. 4 lectures. Crosslisted as HIST/HNRS 202. Fulfills GE Area D1 and USCP."
"HNRS 203","United States History to 1865","Honors (HNRS)","4 units","Survey of the first half of U.S. history, including: contact and settlement, American Revolution, slavery, westward expansion, early California, Civil War, and California and U.S. Constitutions. Particular attention to how race, class, and gender shaped changing definitions of freedom and equality. Not open to students with credit inHIST 206. Course may be offered in classroom-based or online format. 4 lectures. Crosslisted asHIST 201/HNRS 203. Fulfills GE Area D1 and USCP."
"HNRS 204","Gender and Sexuality in US Society and Politics","Honors (HNRS)","4 units","Survey and exploration, via intersectional frameworks, of the ways that gender and sexuality have impacted, and been impacted by, US society and politics, from the formation of the US as a settler colonial nation-state into the present day. Course may be offered in classroom-based, online, or hybrid format. 4 lectures. Crosslisted asHNRS 204/WGS 201. Fulfills GE Area D1 and USCP."
"HNRS 210","Gender and Sexuality in Visual and Popular Culture","Honors (HNRS)","4 units","Survey and exploration of key developments in visual and popular culture, considered through the lenses of intersectional approaches to gender and sexuality, and examined across multiple mediums and practices including: visual art, film, television, performance, mass media and material culture. Course may be offered in classroom-based, online, or hybrid format. 4 lectures. Crosslisted as HNRS/WGQS 210. Fulfills GE Area C1 (GE Area C3 for students on the 2019-20 or earlier catalogs). Formerly WGS 210."
"HNRS 211","Engineering Statics","Honors (HNRS)","3 units","Analysis of forces on engineering structures in equilibrium.  Properties of forces, moments, couples, and resultants.  Equilibrium conditions, friction, centroids, area moments of inertia.  Introduction to mathematical modeling and problem solving.  Vector mathematics where appropriate.  Course may be offered in classroom-based, online, or hybrid format.  3 lectures.  Crosslisted as HNRS/ME 211."
"HNRS 213","Modern Political Economy","Honors (HNRS)","4 units","The relationship between states and economies in the modern period. Modernization, industrialization, and colonialism. Modern systems of political economy, especially mercantilism, capitalism, communism, and social democracy. Modern theories of political economy, especially liberalism, Marxism, and Keynesianism. Course may be offered in classroom-based or online format. 4 lectures. Crosslisted as HIST/HNRS 213. Fulfills GE Area D2 (GE Area D2 or GE Area D3 for students on the 2019-20 or earlier catalogs)."
"HNRS 214","Engineering Dynamics","Honors (HNRS)","3 units","Analysis of motions of particles and rigid bodies encountered in engineering.  Velocity, acceleration, relative motion, work, energy, impulse, and momentum.  Further development of mathematical modeling and problem solving.  Vector mathematics where appropriate.  Course offered in hybrid format with classroom-based and online learning.  3 lectures.  Crosslisted asHNRS 214/ME 212."
"HNRS 216","Comparative Social Movements","Honors (HNRS)","4 units","History of social movements worldwide from the late nineteenth century to the present. May include, but not limited to: socialism and other labor movements, feminism, white supremacy, pacifism, decolonization, Indigenous peoples, racial justice, LGBTQIA, environmentalism, fair trade, and independent living movement. 4 lectures. Crosslisted as HIST/HNRS 216. Fulfills GE Area D2 (GE Area D2 or GE Area D3 for students on the 2019-20 or earlier catalogs)."
"HNRS 223","World History, 1800 - Present","Honors (HNRS)","4 units","Comparative history of Western and non-Western societies in global perspective. Examines the history of cross-cultural exchange, interaction, and conflict in the making of the modern world, concentrating on economic, political, and cultural transformations that facilitated and emerged from imperialism. Course may be offered in classroom-based or online format. 4 lectures. Crosslisted as HIST/HNRS 223. Fulfills GE Area D2 (GE Area D2 or GE Area D3 for students on the 2019-20 or earlier catalogs)."
"HNRS 230","Philosophical Classics: Knowledge and Reality","Honors (HNRS)","4 units","Critical examination of primary philosophical works with focus on the nature of reality and the sources and limits of human knowledge.  Course may be offered in classroom-based, online, or hybrid format.  4 lectures.  Crosslisted as HNRS/PHIL 230.  Fulfills GE Area C2 (GE Area C1 or GE Area C2 for students on the 2019-20 or earlier catalogs)."
"HNRS 231","Philosophical Classics: Ethics and Political Philosophy","Honors (HNRS)","4 units","Critical examination of primary philosophical works, with focus on the identification and evaluation of the central ethical, social and political themes and arguments presented in them.  Course may be offered in classroom-based, online, or hybrid format.  4 lectures.  Crosslisted as HNRS/PHIL 231.  Fulfills GE Area C2 (GE Area C1 or GE Area C2 for students on the 2019-20 or earlier catalogs)."
"HNRS 232","British Literature: 1789 to the Present","Honors (HNRS)","4 units","Broadly surveys Romantic, Victorian, Modern, and Contemporary British literature in an historical-cultural context.  Investigates works from several genres and a variety of national and cultural voices.  May include such writers as Wordsworth, Wollstonecraft, Dickens, G.  Eliot, Wilde, Woolf, Yeats, and Gordimer.  4 lectures.  Crosslisted asENGL 231/HNRS 232.  Fulfills GE Area C2 (GE Area C1 or GE Area C2 for students on the 2019-20 or earlier catalogs)."
"HNRS 241","Calculus IV","Honors (HNRS)","4 units","Partial derivatives, multiple integrals, introduction to vector analysis.  4 lectures.  Crosslisted as HNRS/MATH 241."
"HNRS 242","American Literature: 1830 to the Present","Honors (HNRS)","4 units","A broad survey of later U.S.  American literature from the rise of literary nationalism to the present.  A wide range of writers and genres, including novels, short stories, poems, plays, essays, and autobiographies.  Not open to students with credit in ENGL 240.  Course may be offered in classroom-based or online format.  4 lectures.  Crosslisted as ENGL/HNRS 242.  Fulfills GE Area C2 (GE Area C1 or GE Area C2 for students on the 2019-20 or earlier catalogs)."
