"department","course_code","course_name","course_hours","course_description"
"French (FREN)","FREN 202","French for Careers","3 Hours.","Semester course; 3 lecture hours (delivered online, face-to-face or hybrid). 3 credits. Prerequisite:FREN 201or a satisfactory score on the VCU Language Placement Test within the one-year period immediately preceding the beginning of the course. Conducted in French. Increasing intermediate-level cultural competence and proficiency in listening, speaking, reading and writing through authentic materials. Content in preparation for a Global Seal of Biliteracy attesting to working proficiency at the intermediate level on the American ACTFL rating scale or at the B1 level on the European CEFR scale."
"French (FREN)","FREN 205","Intermediate Conversation","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:FREN 201. Designed to increase the student's proficiency in the spoken language through audio-oral exercises, dialogues and free conversation."
"French (FREN)","FREN 210","Intensive French II","6 Hours.","Semester course; 6 lecture and laboratory hours per week. 6 credits. Prerequisites:FREN 101and102, orFREN 110. This intensive course combinesFREN 201and202/205 into a single semester."
"French (FREN)","FREN 300","Communication and Composition","3 Hours.","Semester course; 3 lecture hours (delivered online, face-to-face or hybrid). 3 credits. Prerequisite:FREN 202,FREN 205or a satisfactory score on the VCU Language Placement or one of the following: (a) a placement test with a 300-level score, (b) a Virginia Seal of Biliteracy, (c) evidence of ACTFL intermediate low proficiency as determined by a VCU French faculty member. Conducted in French. Building toward intermediate-high proficiency in the three modes of communication: interpretive, interpersonal and presentational. Authentic materials enhance intercultural competence and communication skills."
"French (FREN)","FREN 301","Self and Society: Effective Writing","3 Hours.","Semester course; 3 lecture hours (delivered online, face-to-face or hybrid). 3 credits. Prerequisite:FREN 202,FREN 205or one of the following: (a) a placement test with a 300-level score, (b) a Virginia Seal of Biliteracy, (c) evidence of ACTFL intermediate low proficiency as determined by a VCU French faculty member. Conducted in French. Students advance their knowledge of the French language and French-speaking cultures while developing their reading and writing skills. Students examine a variety of texts and media and gain strategies for interpretation and discussion, with a focus on effective writing."
"French (FREN)","FREN 305","Oral Communication","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:FREN 202,FREN 205,FREN 300or a satisfactory score on the VCU Language Placement Test within the one-year period immediately preceding the beginning of the course. Conducted in French. Practice in the spoken language with emphasis on discussions relating to topics of current interest."
"French (FREN)","FREN 307","French Conversation and Film","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:FREN 202,205or300. The course is designed to develop the student's conversational skills, oral comprehension ability and knowledge of contemporary culture through discussion of selected French films. Emphasis is also placed on vocabulary development and writing practice."
"French (FREN)","FREN 320","French Civilization and Culture","3 Hours.","Semester course; 3 lecture hours (delivered online, face-to-face or hybrid). 3 credits. Prerequisite:FREN 202,FREN 205or one of the following: (a) a placement test with a 300-level score, (b) a Virginia Seal of Biliteracy, (c) evidence of ACTFL intermediate low proficiency as determined by a VCU French faculty member. A survey of French civilization and culture. Conducted in French. A survey of French civilization and culture from its origins to the French Revolution to the 21st Century."
"French (FREN)","FREN 321","Francophone Civilization and Culture","3 Hours.","Semester course; 3 lecture hours (delivered online, face-to-face or hybrid). 3 credits. Prerequisite:FREN 202,FREN 205or one of the following: (a) a placement test with an appropriate score, (b) a Virginia Seal of Biliteracy, (c) evidence of ACTFL intermediate mid proficiency as determined by a VCU French faculty member. Conducted in French. Gives an overview of civilization and culture of Canada and Haiti in North America, the French Antilles, North Africa and the Levant, French-speaking sub-Saharan Africa, Indochina and French Polynesia. The course highlights the arts and literature of regions in France's former empire and includes political, socioeconomic and cultural components.  Students discuss contemporary topics, such as social justice, health care and the environment."
"French (FREN)","FREN 327","Projects and Themes in French and Francophone Studies","1-6 Hours.","Semester course; 1-6 lecture and/or 1-6 field experience/research/workshop hours (delivered online, face-to-face or hybrid). 1-6 credits. May be repeated for a maximum of six credits. Prerequisite:FREN 202,FREN 205or one of the following: (a) a placement test with a 300-level score, (b) a Virginia Seal of Biliteracy, (c) evidence of ACTFL intermediate low proficiency as determined by a VCU French faculty member. Conducted mostly or entirely in French. Students engage in REAL learning level 3 in one of several ways: study abroad, a community project or a class-to-class project-based learning experience with one or more international partners. Reflection and mentoring are integrated into course requirements. Activities build French proficiency in listening, speaking, reading and writing whether through study abroad or through interactions with international partners or external community members.  Students are encouraged to connect their assignments to their future careers and to go across disciplines as they apply language skills to  a real-world setting."
"French (FREN)","FREN 330","Survey of Literature","3 Hours.","Semester courses; 3 lecture hours. 3, 3 credits. Prerequisite:FREN 202,205or300. Conducted in French. First semester: through the 18th century. Second semester: 19th and 20th centuries."
"French (FREN)","FREN 331","Survey of Literature","3 Hours.","Semester courses; 3 lecture hours. 3, 3 credits. Prerequisite:FREN 202,205or300. Conducted in French. First semester: through the 18th century. Second semester: 19th and 20th centuries."
"French (FREN)","FREN 340","French for the Professions and Social Sciences: ____","1-3 Hours.","Semester course; 1-3 lecture hours (delivered online, face-to-face or hybrid). 1-3 credits. May be repeated with different topics for a maximum of six credits. Prerequisite:FREN 202,FREN 205or one of the following: (a) a placement test with an appropriate score, (b) a Virginia Seal of Biliteracy, (c) evidence of a minimum of B1 proficiency on the Common European Framework Scale from a transcript of grades, (d) evidence of ACTFL intermediate low proficiency as determined by a VCU French faculty member. Conducted in French. Possible topics include business, education, social work and international relations. See the Schedule of Classes for the specific topic to be offered during any time of year."
"French (FREN)","FREN 341","French for Health Care and the Environmental and Natural Sciences: ____","1-3 Hours.","Semester course; 1-3 lecture hours (delivered online, face-to-face or hybrid). 1-3 credits. May be repeated with different topics for a maximum of six credits. Prerequisite:FREN 202,FREN 205or one of the following: (a) a placement test with an appropriate score, (b) a Virginia Seal of Biliteracy, (c) evidence of a minimum of B1 proficiency on the Common European Framework Scale from a transcript of grades, (d) evidence of ACTFL intermediate mid proficiency as determined by a VCU French faculty member. Conducted in French. See the Schedule of Classes for the specific topic to be offered in a given semester or Winterim or Study Abroad."
"French (FREN)","FREN 391","Topics in French Language, Civilization and Culture: ____","1-6 Hours.","Semester course; 1-6 lecture and/or 1-6 field experience/seminar/workshop hours (delivered online, face-to-face or hybrid). 1-6 credits. May be repeated with different topics for a maximum of nine credits. Prerequisite:FREN 202,FREN 205or one of the following: (a) a placement test with a 300-level score, (b) a Virginia Seal of Biliteracy, (c) evidence of ACTFL intermediate low proficiency as determined by a VCU French faculty member. Conducted in French. An in-depth study of a specialized topic in French language, civilization or culture. See the Schedule of Classes for specific topics to be offered each semester."
"French (FREN)","FREN 420","French Regional Culture","1-3 Hours.","Semester course; 1-3 lecture hours. 1-3 credits. Course can be repeated with different topics up to a total of 6 credits. Prerequisites:FREN 301;FREN 305or307;FREN 320or321. Conducted in French. Focuses on the culture and civilization specific to each of France's 22 regions. History, culture, architecture as well as sociopolitical, linguistic identities, artisanal trades and folklore are presented for each region. See the Schedule of Classes for the specific topic to be offered each semester."
"French (FREN)","FREN 421","French and Francophone Contemporary Culture","1-3 Hours.","Semester course; 1-3 lecture hours (delivered online, face-to-face or hybrid). 1-3 credits. May be repeated with different topics for a maximum of six credits. Prerequisite:FREN 300,FREN 301or one of the following to demonstrate intermediate mid proficiency or better on the ACTFL rating scale or its equivalent on the Common European Framework Scale: (a) Placement test with a 400-level placement score, (b) a Virginia Seal of Biliteracy, (c) evidence of ACTFL intermediate mid proficiency as determined by a VCU French faculty member. Conducted in French. Focuses on the contemporary culture found in French and Francophone society. The individuals and events shaping current French and Francophone social, political, artistic and cultural life are examined. Each theme is illustrated by current audiovisual materials. See the Schedule of Classes for the specific topic to be offered each semester."
"French (FREN)","FREN 422","French and Francophone Cinema","1-3 Hours.","Semester course; 1-3 lecture and/or 1-3 field experience/workshop hours (delivered online, face-to-face or hybrid). 1-3 credits. May be repeated with different topics for a maximum of six credits. Prerequisite:FREN 300,FREN 301or one of the following to demonstrate ACTFL intermediate mid proficiency or CEFR B1 proficiency: either a 400-level score on the VCU French Placement Test, an official CEFR rating in a course or a test at another institution, or proficiency at the ACTFL intermediate mid level as determined by the instructor. Conducted in French. Study of French and/or Francophone cinema that began with the Lumiere brothers and Georges Melius and continued through the New Wave to new contemporary directors. This course focuses on thematic selections and stylistic techniques particular to French and/or Francophone cinematographic culture. The class may be offered concurrently with French or Francophone film festivals, thereby permitting students to participate in person or online in a French or Francophone film festival. See the Schedule of Classes for the specific topic to be offered each semester."
"French (FREN)","FREN 425","French Media","1-3 Hours.","Semester course; 1-3 lecture hours (delivered online, face-to-face or hybrid). 1-3 credits. May be repeated with different topics for a maximum of six credits. Prerequisite:FREN 300,FREN 301or one of the following to demonstrate ACTFL intermediate mid proficiency or CEFR B1 proficiency: either a placement test for the 400 level or an official B1 or better CEFR rating in a course or on a test at another institution, or proficiency at the ACTFL intermediate mid level as determined by the instructor. Conducted in French. Analysis of the French media: written press, radio and television. Advanced comprehension skills required and stressed through regular exercises pertaining to different journalistic discourses and styles. Students will develop cultural competence and hone language skills as they listen to and interpret newscasts and reports, read and become familiar with abbreviations used in the written press, and build relevant vocabulary that will be used to express opinions on chosen topics on global issues both orally and in writing. See the Schedule of Classes for the specific topic to be offered each semester."
"French (FREN)","FREN 428","Earth Ahead: Contributions by French Authors, Artists and Activists","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisites:FREN 301;FREN 305orFREN 307; andFREN 320,FREN 321,FREN 330orFREN 331. Conducted in French. Explores the theme of the earth, nature, and the environment in the philosophy, literature and art of contemporary Francophone cultures, and the extent to which these intellectual and cultural contributions have entered academic and popular discussions in 21st-century France and elsewhere in the world. Analyzes how these diverse manifestations of environmental discourse inform, shape and articulate Francophone cultural praxes of activism concerned with defending our natural world."
"French (FREN)","FREN 435","Contemporary French Literature","1-3 Hours.","Semester course; 1-3 lecture hours. 1-3 credits. Prerequisites:FREN 301;FREN 305or307;FREN 330or331. Conducted in French. An overview of French literature from 1900 to the present. Discusses texts that have particular resonance in relation to contemporary issues, including literary works that have contributed most saliently to French culture over this time period."
"French (FREN)","FREN 440","Commercial French","1-3 Hours.","Semester course; 1-3 lecture and/or 1-3 workshop hours (delivered online, face-to-face or hybrid). 1-3 credits. May be repeated for a maximum of six credits. Concurrent prerequisite: ACTFL intermediate high proficiency level. The course introduces students to the cultural, economic and linguistic dimensions of the French and Francophone commercial sector. The course builds students' reading, writing, listening and speaking proficiencies through active engagement with business-related materials and activities."
"French (FREN)","FREN 450","Francophone Literatures and Cultures","1-3 Hours.","Semester course; 1-3 lecture hours. 1-3 credits. Course can be repeated with different topics up to a total of 6 credits. Prerequisite:FREN 301;FREN 305or307;FREN 320or321or330or331. Conducted in French. Introduces students to the literatures and cultures of the Francophone world. Provides an overview of the Francophone world and an in-depth study of literary works written in French from Africa, the Caribbean, North America, Asia and Europe. Also explores the impact of Colonial history on Francophone literatures and cultures. See the Schedule of Classes for the specific topic to be offered each semester. Crosslisted as:INTL 450."
"French (FREN)","FREN 491","Topics in French","1-3 Hours.","Semester course; variable hours. 1-3 credits. May be repeated with different topics for a maximum of 9 credits. Prerequisites:FREN 301;FREN 305or307;FREN 320or321or330or331. An in-depth study of selected topics in French. See the Schedule of Classes for specific topics to be offered each semester."
"French (FREN)","FREN 492","Independent Study","1-3 Hours.","Semester course; variable hours. Variable credit. Maximum of 3 credits per semester; maximum total of 6 credits for all independent study courses in French. Prerequisite:FREN 301;FREN 320or321; Senior standing with a minimum of 85 credits earned toward the degree. Determination of course content and permission of the instructor must be obtained prior to registration of the course. A course designed to give students an opportunity to become involved in independent study in a literary or linguistic area or subject in which they have an interest."
"French (FREN)","FREN 500","French for Graduate Students","3 Hours.","Semester course; 3 lecture hours. 3 credits. This course is designed to prepare graduate students for the reading knowledge examination for higher degrees. Each graduate department will determine the nature and form of certifying examination."
"French (FREN)","FREN 501","French Communication","1-4 Hours.","Semester course; 1-4 lecture hours. 1-4 credits. An intensive study of communication in French. Variable credits; primarily oral, written and listening skills."
"French (FREN)","FREN 511","French Civilization","1-4 Hours.","Semester course; 1-4 lecture hours. 1-4 credits. Prerequisite: functional fluency in French since the class will be taught in French. A comprehensive study of the civilization and culture of France and its global expressions."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 201","Introduction to Gender, Sexuality and Women's Studies","3 Hours.","Semester course; 3 lecture hours. 3 credits. An interdisciplinary and intersectional introduction to the perspectives and core concerns pertaining to gender, sexuality and women's studies."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 202","Introduction to Trans Studies","3 Hours.","Semester course; 3 lecture hours. 3 credits. Introduces students to the field of transgender studies. Introduces students to trans identities, communities and politics and explores the historical and contemporary production of gender norms and the institutions and mechanisms that police those norms."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 205","Introduction to LGBT+ and Queer Studies","3 Hours.","Semester course; 3 lecture hours. 3 credits. Stresses intersectional approaches to LGBT+ and queer studies. Introduces students to a broad field of study across disciplines, cultures and historical periods."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 236","Women in Literature","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:UNIV 112or bothENGL 295andHONR 200. An introduction to literature by and/or about women. Crosslisted as:ENGL 236."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 291","Topics in Women's Studies","3 Hours.","Semester course; 3 lecture hours. 3 credits. May be repeated with different topics for a total of 6 credits. An in-depth examination of specialized areas of interest in women's studies. See the Schedule of Classes for specific topics to be offered each semester."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 301","Feminist Theory","3 Hours.","Semester course; 3 lecture hours. 3 credits. Pre- or corequisite:UNIV 200orHONR 200. This course will introduce students to areas of generative struggle and critique within feminist theory. Will examine these conflicts not as moments of danger, but as constituting a key genealogy of feminism. Will be structured around important debates that constitute this genealogy of feminist theory, including: early woman of color critiques of the notion of “universal sisterhood,” debates over the “proper object” of feminist inquiry, post-structuralist approaches to theorizing the subject, queer theory’s shift toward a “subject-less critique” and transnational feminist praxis."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 302","Trans Theory and Activism","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:GSWS 202. Examines the production and policing of gender norms, both historically and in the contemporary moment. Offers students the opportunity to delve more deeply into the field of trans studies, reading key new works in the field and developing their own substantive research projects."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 303","Sociology of Masculinities","3 Hours.","Semester course; 3 lecture hours. 3 credits. Examines the sociological theories and empirical studies of men and masculinities. Topics include the relational thinking of gender inequality, hegemonic masculinity, subordinated masculinities, inclusive masculinity, hybrid masculinity, toxic masculinity, female masculinity and male femininity, and intersectional masculinities. Addresses the effects and mechanisms of masculinities in social settings, such as the workplace, family, marriage, intimacy, pop culture, politics, migration, globalization and social movements, through empirical studies. Crosslisted as:SOCY 335."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 304","Sociology of Families","3 Hours.","Semester course; 3 lecture hours (delivered online, face-to-face or hybrid). 3 credits. The family in its social and cultural context. Analysis of child rearing, marriage, kinship, family crises and family change in various societies around the world. Crosslisted as:ANTH 304/SOCY 304."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 305","Oppression, Resilience and the Black Family","3 Hours.","Semester course; 3 lecture hours. 3 credits. Explores the historical and contemporary experiences of Black families, with a central focus on the resilience and contributions of Black families in the U.S. Engages in intersectional analysis of systems of oppression and the full range of Black family structures. Centers Black liberation and Black joy. Crosslisted as:AFAM 305/SOCY 305."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 309","Gender and Global Health","3 Hours.","Semester course; 3 lecture hours. 3 credits. Examines how health policies produce and regulate gendered bodies and sexualities. Topics may include how colonial medicine and health policies of detection, diagnosis, surveillance, quarantine and confinement were implemented as methods of social control. Analyzes continuities between colonial medicine and more contemporary interventions that in the name of individual and communal health attempt to shape proper sexualities and gendering. Crosslisted as:AFAM 309/ANTH 309/INTL 309."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 312","Introduction to Health Humanities","3 Hours.","Semester course; 3 lecture hours. 3 credits. Students will learn how the arts and humanities apply to and can support or cultivate human health and wellness, both individually and in the community. In particular, the course will incorporate different disciplinary and transdisciplinary perspectives from the humanities and the arts to the concepts of “health” and “care,” in their cultural, social and lived complexities, to better understand the structural and systematic forces and processes that produce or reinforce health and health care disparities. Students will analyze how the arts and humanities can help address and challenge inequities, cultivate empathy in individual interactions and practices, and imagine alternatives. Crosslisted as:AMST 312."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 316","Women and the Law","3 Hours.","Semester course; 3 lecture hours. 3 credits. This course will introduce students to the history, politics and status of women under the American legal system. Topics to be covered may include equal protection, sexual violence, the particular rights of women of color and lesbians, reproductive rights of women of color and lesbians, reproductive rights, women criminals and women in the legal profession. Crosslisted as:POLI 316."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 318","Politics of Race, Class and Gender","3 Hours.","Semester course; 3 lecture hours. 3 credits. A study of the racial, class and gender influences on the history and development of political values, conflicts, processes, structures and public policy in the United States. Crosslisted as:AFAM 318/POLI 318."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 319","Women and American Politics","3 Hours.","Semester course; 3 lecture hours. 3 credits. This course analyzes the participation of women in American politics. Attention is given to both women's historical and contemporary roles in politics, their participation as voters and citizens, and their behavior as candidates and office holders. Additional topics may include workplace, family and education issues and reproductive rights. Crosslisted as:POLI 319."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 333","Gender in Society","3 Hours.","Semester course; 3 lecture hours. 3 credits. Explores different theoretical approaches to gender and its intersections with other sources of inequality, including sexuality, race, class and age. Possible topics include masculinities, gender and the body, and how gender operates in various institutional settings, such as the economy and the family. Crosslisted as:SOCY 333."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 334","Sociology of Women","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:SOCY 101or consent of instructor. This course will examine the position and status of women across societies and the social forces that maintain existing patterns and arrangements. The integration of family and work in women's lives will be emphasized. Crosslisted as:SOCY 334."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 335","Psychology of Women","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:PSYC 101. Overview of issues in psychology relevant to women. Topics include: research methods of women's issues; sex-role socialization; women and hormones; psychological androgyny; personality theory and counseling strategies for women; women and language; women and violence; and rape and abuse. Crosslisted as:PSYC 335."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 336","Violence Against Women","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:SOCY 101orGSWS 201. An examination of violence against women from a global and local perspective with a primary focus on violence perpetrated against women in the U.S. Requires a minimum of 20 hours of community service. Crosslisted as:SOCY 336."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 339","Gender and Sexuality in Europe to 1700","3 Hours.","Semester course; 3 lecture hours. 3 credits. Analyzes historical changes in gender and sexuality from c. 500 BCE through industrialization.  Explores the notions of femininity and masculinity as they were expressed in the economics, family structures and intellectual and religious discourse within and amid Greek, Hellenistic, Roman, Germanic and Norse, and medieval Latin Christian cultures, and traces the changes brought to the medieval cultural synthesis by European colonial expansion, the reformations and the Industrial Revolution. Crosslisted as:HIST 330."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 340","Gender and Sexuality in Europe Since 1700","3 Hours.","Semester course; 3 lecture hours. 3 credits. A study of gender and sexuality in Europe since industrialization. The course offers a particular focus on the lives of European women, as well as sexual and gender minorities who by the end of the 20th century would identify as LGBTQ+. Topics will include the development of European feminisms, treatment of gender and sexuality under fascism, and the sexual revolution. Crosslisted as:HIST 331."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 341","Gender and Sexuality in America I","3 Hours.","Semester course; 3 lecture hours. 3 credits. Analyzes historical changes in gender and sexuality from the first colonial settlements through the Civil War. Explores the changing relation of femininity and masculinity to families, economics, politics, religions, race and culture for the wide variety of peoples who inhabited, immigrated to or were forced to migrate to America and the subsequent United States. Crosslisted as:HIST 365."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 342","Gender and Sexuality in America II","3 Hours.","Semester course; 3 lecture hours. 3 credits. Analyzes historical changes in gender and sexuality from Reconstruction to the present. Examines the relationship between gender, race, ethnicity and class within American society and the struggles for suffrage, social reform, employment opportunities and sexual freedom in the modern United States. Crosslisted as:HIST 366."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 352","Feminist Literary Theory","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:ENGL 201,ENGL 202,ENGL 203,ENGL 204,ENGL 205,ENGL 206,ENGL 211,ENGL 215,ENGL 217,ENGL 236,ENGL 250,ENGL 291,ENGL 295orNEXT 240. The study of contemporary feminist thought and feminist approaches to analyzing literature and culture. This course examines the history and development of feminist theory as a methodology in the humanities, explores several of the major theoretical trends of the past 30 years and examines applications of feminist theory to specific works of literature. Crosslisted as:ENGL 352."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 353","Women's Writing","3 Hours.","Semester course; 3 lecture hours. 3 credits. May be repeated for credit once (for a maximum of six credits) when a different group of writers is studied. Prerequisite:ENGL 201,ENGL 202,ENGL 203,ENGL 204,ENGL 205,ENGL 206,ENGL 211,ENGL 215,ENGL 217,ENGL 236,ENGL 250,ENGL 291,ENGL 295orNEXT 240. A study of selected literature written by woman-identified writers. Crosslisted as:ENGL 353."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 354","Queer Literature: ____","3 Hours.","Semester course; 3 lecture hours. 3 credits. May be repeated with a different topic for a maximum of six credits. Prerequisite:ENGL 201,ENGL 202,ENGL 203,ENGL 204,ENGL 205,ENGL 206,ENGL 211,ENGL 215,ENGL 217,ENGL 236,ENGL 250,ENGL 291,ENGL 295orNEXT 240. A study of queer literature. Considers issues of history, theory, aesthetics, politics, authorship and/or interpretive communities and examines the intersection of social identities with particular attention to race/ethnicity, sex, sexual orientation, gender expression, class and/or nationality. Topics will vary by section. Crosslisted as:ENGL 354."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 355","Queer Cinema","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:UNIV 200orHONR 200. Theoretical focus on cinematic works about and/or by those identifying as lesbian, gay, bisexual, transgender or queer. Examines concepts of gender, sexuality and women’s studies through analysis of selected works in the medium of film as well as engages with theoretical texts in the field."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 356","Open Minds","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:UNIV 200orHONR 200. Experiential seminar held at a local correctional institution that connects students to inmates as learning partners. Examines the history and development of American prisons in context, supplementing theoretical studies with the lived experiences of inmates."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 358","Sex and Power","3 Hours.","Semester course; 3 lecture hours. 3 credits. Pre-or corequisite:GSWS 201. Challenges the taken-for-granted beliefs about the naturalness of sexuality and, instead, considers the relationship between and among individual sexualities, sexual (sub)cultures, institutions and politics. Links the contemporary context for sexual lives, experiences and feelings with the history of sexuality in the United States, focusing on how sex and power interact. Covers a wide range of topics, including but not limited to sexual identities (e.g. LGBQA+ and plurisexualities); racism, White Supremacy and desireability; abortion, birth control, reproduction and sterilization; relationships, intimacies and kinship (including non-monogamies); commercial sex, pornography, prostitution and sex work; sexual health and “disease”; and sexual exploitation and violence."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 359","Black Women Writers","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:ENGL 201,ENGL 202,ENGL 203,ENGL 204,ENGL 205,ENGL 206,ENGL 211,ENGL 215,ENGL 217,ENGL 236,ENGL 250,ENGL 291,ENGL 295orNEXT 240. Explores the variety of ways African-diasporan women and woman-identified writers gained self-expression in the midst of gender and race oppression from slavery to the present. Also explores the rise of Black feminist discourse as a project of reclaiming and giving voice to writers who had previously been silenced or suppressed. Crosslisted as:ENGL 355."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 360","Mujerista Ethics","3 Hours.","Semester course; 3 lecture hours. 3 credits. Pre- or co-requisite:GSWS 201. Introduces students to the study of ethics from a “mujerista” feminist perspective. Focuses on decolonial philosophies from Latin American and Latinx perspective as centered on community and from the organizational perspectives of women in the Latin American and Latinx community. Emphasizes the inherent connections between liberation theory and political action that have inspired decolonial thought."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 366","Women and Global Politics","3 Hours.","Semester course; 3 lecture hours. 3 credits. A study of women and global politics, providing both a feminist re-examination of traditional international-relations theories and a comparative analysis of the political, legal and economic status of the world's women. The impact of women on global political institutions such as the United Nations will be addressed as well as other feminist and grass roots means of taking political action. Crosslisted as:POLI 366/INTL 368."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 371","Women in Islam","3 Hours.","Semester course; 3 lecture hours. 3 credits.
Prerequisite:UNIV 200orHONR 200,RELS 108,GSWS 201orENGL 215. Critical study of the roles and rights of women in Islam. Crosslisted as:RELS 371."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 382","Gender, Crime and Justice","3 Hours.","Semester course; 3 lecture hours. 3 credits. Examines the role of gender as it relates to crime and justice. Special attention will focus on the gendered experiences of practitioners, offenders and victims within the criminal justice system in terms of processing, adjudication and institutional responses. Crosslisted as:CRJS 382."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 383","Beyoncé: Music, Race and Fame","3 Hours.","Semester course; 3 lecture hours. 3 credits. Explores the popular music industry, the celebrity industry, Black Twitter, divas and the racial politics of beauty to offer a critical context for Beyoncé, divadom and Black female performance."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 384","Queer Nightlife","3 Hours.","Semester course; 3 lecture hours. 3 credits. Explores the boundaries between nightlife, queer worldmaking and subcultural media. Explores queer nightlife as a space where transgressive performances of the self are made possible via music, media, fashion and performance. Through close readings and sustained cultural analysis, students acquire a critical understanding of the potentialities of queer ""after hours"" in the making of subcultural identity and emerging aesthetic practices."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 390","Forced and Coerced Labor in Africa and the Americas","3 Hours.","Semester course; 3 lecture hours. 3 credits. Examines a broad range of forced and coerced labor in Africa and selected parts of the Americas, including the United States, Canada and the Caribbean, from around the 17th century to the 20th century. The role that gender and race played in slavery and coerced labor will be given particular attention. Crosslisted as:AFAM 390/HIST 380."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 391","Topics in Gender, Sexuality and Women's Studies","3 Hours.","Semester course; 3 lecture hours. 3 credits. May be repeated with different topics for a maximum of 12 credits. An in-depth examination of specialized areas of interest in gender, sexuality and women's studies. See the Schedule of Classes for specific topics to be offered each semester."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 392","Gender and Health Across the Life Span","3 Hours.","Semester course; 3 lecture hours. 3 credits. Uses a gendered perspective to critically examine the inequity in access to health care and differential treatment by health care researchers and service providers. Places the issues of gender in their historical and geographical context by reading critical texts and authors in the field of gender, sexuality and women’s studies, alongside historical accounts and current social science texts at the intersection of gender and health."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 393","Feminist Research and Methods of Inquiry","3 Hours.","Semester course; 3 lecture hours. 3 credits. Examines attempts to challenge traditional Western ways of knowing and to propose alternative feminist methods for research. Students will engage in critical, autobiographical and/or creative projects that address some of the central questions posed by the class about what constitutes research, evidence and authoritative knowledge."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 401","Topical Senior Seminar","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite: 21 credits in gender, sexuality and women's studies or permission of the instructor. Students are required to produce a senior research project on a topic related to the theme of the seminar."
"Gender, Sexuality and Women’s Studies (GSWS)","GSWS 409","LGBTQ Health and Wellness","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisites:GSWS 201; andUNIV 200orHONR 200. Examines LGBTQ health and wellness, broadly defined. Examines core health issues, such as physical and mental health disparities, health care access, wellness practices and policy/care systems dimensions. Focuses on multiplicative marginalization and how race, ethnicity, class, gender, rurality, poverty, immigration and adolescence, among other factors, impact core health issues."
