"course_code","course_title","department","credits","description"
"EDSP 4131","Math Practicum","Edu Special Education (EDSP)","(1 Credit)","Prerequisite(s): University Advanced Standing and admission to Professional Education Program or permission of department chairCorequisite(s):EDSP 4130Provides students the opportunity spend time in practicum placements to practice applying skills, competencies, and techniques to teach math to students with mild or moderate disabilities. Provides students with an opportunity to work with practicum coordinators to analyze and solve instructional and management problems by making data-based decisions."
"EDSP 4135","Reading and Writing Instruction for Students with Mild/Moderate/Severe Disabilities K-12","Edu Special Education (EDSP)","(2 Credits)","Prerequisite(s): University Advanced Standing and admission to Professional Education Program or permission of department chairCorequisite(s):EDSP 4136Provides specific strategies and techniques to use in teaching students with learning difficulties both in pull-out special educational settings and in more inclusive general education settings. Features reading and writing curricula aligned with the Utah Core standards using Utah Effective Teaching standards. Emphasizes evidence-based practices and empirically supported instruction for teaching reading and writing to students with disabilities combined with data based decision making."
"EDSP 4136","Reading Practicum","Edu Special Education (EDSP)","(1 Credit)","Prerequisite(s): University Advanced Standing and admission to Professional Education Program or permission of department chairCorequisite(s):EDSP 4135Provides students practicum placements to practice applying skills, competencies, and techniques to teach reading and writing to students with mild or moderate disabilities. Provides students with practicum coordinators to analyze and solve instructional and management problems by making data-based decisions."
"EDSP 4140","Collaboration and Consultation with Parents and School Staff","Edu Special Education (EDSP)","(3 Credits)","Prerequisite(s): University Advanced Standing and admission to Professional Education Program or permission of department chairProvides strategies for collaborating and communicating with families, other educators, related service providers, individuals with exceptionalities, and personnel from community agencies in culturally responsive ways. Provides a review of interagency collaboration and consultation for life skills. Emphasizes creating multidisciplinary teams and professional learning communities who are prepared to assist parents and other teachers in collaborative problem solving."
"EDSP 4160","Assessment and Evaluation in Special Education","Edu Special Education (EDSP)","(3 Credits)","Prerequisite(s): University Advanced Standing and admission to Professional Education Program or permission of department chairProvides an overview of multiple methods of assessment. Presents the connection between gathering assessment information and applying results to decisions regarding students' eligibility for special education services. Includes administering eligibility assessment tests, interpreting results, and communicating results of assessment tools."
"EDSP 4170","Instruction in Life Skills for Students with Severe and Significant Disabilities","Edu Special Education (EDSP)","(3 Credits)","Prerequisite(s): (Admission to Professional Education Program or permission of department chair) and University Advanced StandingProvides special education pre-service teachers with knowledge and understanding of the characteristics and needs of individuals with severe and significant disabilities. Includes Instructional programs and practices for Students with Moderate and Severe Disabilities. Evaluates procedures for data based evaluation of student progress."
"EDSP 4180","Curriculum and Instruction for Students with Severe and Significant Disabilities","Edu Special Education (EDSP)","(3 Credits)","Prerequisite(s): (Admission to Professional Education Program or permission of department chair) and University Advanced StandingExamines the history of instructional models and characteristics for students with moderate and severe disabilities. Creates instruction and assessment that includes accommodations, adaptations and materials appropriate for teaching individuals with moderate and severe disabilities. Evaluates methods of assessment for purposes of classification and educational placement."
"EDSP 4200","Classroom Management I","Edu Special Education (EDSP)","(2 Credits)","Prerequisite(s): (Admission to Professional Education Program or permission of department chair) and University Advanced StandingProvides effective classroom management procedures (including classroom setup). Develops strategies to build strong student-teacher relationships and classroom management philosophy, rules, and consequences. Identifies strategies for 1st day success and strategies to handle behavior problems encountered in the classroom."
"EDSP 4250","Classroom Management II","Edu Special Education (EDSP)","(2 Credits)","Prerequisite(s): (Admission to Professional Education Program or permission of department chair) and University Advanced StandingDevelops strategies for planning and conducting instruction. Establishes appropriate strategies for handling chronic misbehavior and students with behavioral or emotional disorders. Explores practical and appropriate responses, including internal control and behavior modification strategies with an emphasis on self-monitoring. Prepares preservice teachers to interact well with parents."
"EDSP 4440","Content Literacy","Edu Special Education (EDSP)","(3 Credits)","Prerequisite(s): (Admission to Professional Education Program or permission of department chair) and University Advanced StandingPrepares preservice teachers to facilitate reading, writing and study skills achievement in the content areas. Includes field experience in public schools."
"EDSP 4450G","Multicultural and Multilingual Education","Edu Special Education (EDSP)","(3 Credits)","Prerequisite(s): (Admission to Professional Education Program or permission of department chair) and University Advanced StandingPrepares pre-service teachers to understand and facilitate achievement for ethnically and linguistically diverse students in the classroom. Covers foundations of multicultural education and instructional methodology for adaptations for ethnically and linguistically diverse students. Emphasizes inclusive, anti-bias classroom strategies for supporting learning and development of diverse students. Encourages examination of personal beliefs and attitudes about diversity. Introduces teachers to the teaching of multilingual learners not only for linguistic development, but for cognitive, academic and social development. Covers both theoretical and applied aspects of second language learning and teaching and provides techniques, activities, strategies and resources to plan instruction for multilingual learners."
"EDSP 4550G","Curriculum Design and Assessment","Edu Special Education (EDSP)","(3 Credits)","Prerequisite(s): (Admission to Professional Education Program or permission of department chair) and University Advanced StandingExamines state standards to prepare preservice teachers to write objectives, lesson plans, and units using appropriate models of instruction and assessment. Includes a field experience component."
"EDSP 4885","Special Education Student Teaching--Grades K-6","Edu Special Education (EDSP)","(4-10 Credits)","Prerequisite(s): Admission to Professional Education Program, Successful completion of all professional education courses, and University Advanced StandingCorequisite(s):EDSP 4990Provides a 13-week teaching experience in a special education classroom setting, grades K-6. Provides consultation and feedback through observation forms administered by their university consultant and student teaching mentor. Monitors application of knowledge, skills, and attitudes derived in previous course work and program experience. May be graded Credit/No Credit.Course Lab fee of $200 for practical experience applies."
"EDSP 4895","Special Education Student Teaching--7-12","Edu Special Education (EDSP)","(8 Credits)","Prerequisite(s): Admission to Professional Education Program or permission of department chair, successful completion of all other professional coursework, and University Advanced StandingCorequisite(s):EDSP 4990Provides a 13-week teaching experience in a special education classroom setting, grades 7-12. Provides consultation and feedback through observation forms administered by their university consultant and student teaching mentor. Monitors application of knowledge, skills, and attitudes derived in previous course work and program experience.Course Lab fee of $200 for practical experience applies."
"EDSP 4990","Teacher Performance Assessment Project","Edu Special Education (EDSP)","(2 Credits)","Prerequisite(s): University Advanced Standing, admission to Professional Education Program or permission of department chair, and successful completion of all other professional courseworkCorequisite(s):EDSP 4885orEDSP 4895Introduces the teaching and learning cycle: planning, instruction, and assessment. Assists students in completing an authentic assessment tool that shows how they develop and evaluate student learning. Documents authentic practices from the student's teaching experience that address planning, instruction, assessment, analyzing teaching, and academic language to reveal the impact of a candidate's teaching performance on student learning. May be graded credit/no credit."
"EDUC 5100","Personal Finance in Education","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Professional educator license or permission of the Dean of the School of EducationFocuses on teaching how to better manage personal finances. Requires students to develop lesson plans on personal financial planning, including goal setting, time value of money, personal financial statements, cash management, credit cards, credit, loans, buying skills, insurance, taxes, housing, investment alternatives, estate and retirement plans."
"EDUC 5110","Life Skills","Education Curr and Instruction (EDUC)","(3 Credits)","Provides special education preservice teachers with knowledge and understanding of the characteristics and needs of individuals with severe and significant disabilities. Includes instructional programs and practices for students with moderate and severe disabilities. Evaluates procedures for data-based evaluation of student progress."
"EDUC 5120","Curriculum and Instruction for Students with Severe and Significant Disabilities","Education Curr and Instruction (EDUC)","(3 Credits)","Examines the history of instructional models and characteristics for students with severe and significant disabilities. Creates instruction and assessment that includes accommodations, adaptations, and materials appropriate for teaching individuals with severe and significant disabilities. Evaluates methods of assessment for purposes of classification and educational placement."
"EDUC 5135","Reading Instruction for Students with Mild and Moderate Disabilities","Education Curr and Instruction (EDUC)","(3 Credits)","Provides specific strategies and techniques to use in teaching students with learning difficulties both in pull-out special educational settings and in more inclusive general education settings. Features reading curricula aligned with the common core and Utah Effective Teaching Standards. Emphasizes evidence-based practices and empirically supported instruction for teaching reading to students with disabilities combined with data-based decision making."
"EDUC 5200R","Special Topics in Education","Education Curr and Instruction (EDUC)","(0","Prerequisite(s): University Advanced StandingProvides professional educators, administrators, policy makers, and interested members of the public with increased understanding of the latest research affecting K-12 education. Focuses on helping participants keep abreast of effective teaching strategies and curriculum design, alternative learning structures, innovative teaching technologies, educational policies and legislation, etc. May be repeated as many times as desired."
"EDUC 5201","Teacher Performance Assessment Project","Education Curr and Instruction (EDUC)","(2 Credits)","Prerequisite(s): Employment by a state approved LEA, state associates license, completion of LEA required coursework.Introduces the teaching and learning cycle: planning, instruction, and assessment. Assists students in completing an authentic assessment tool that shows how they develop and evaluate student learning. Documents authentic practices from the student's teaching experience that address planning, instruction, assessment, analyzing teaching, and academic language to reveal the impact of a candidate's teaching performance on student learning."
"EDUC 5202","Creating and Managing a Learning Environment","Education Curr and Instruction (EDUC)","(3 Credits)","Provides first-hand, supervised, clinical experience in observing and implementing effective class management practices."
"EDUC 5300","Instructional Design and Assessment","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Professional educator license or permission of the Dean of the School of EducationProvides a foundation in curriculum theory and practice. Introduces instructional design theories, principles and models. Outlines the historical development, current processes and practices of curriculum development, instructional design, implementation, and assessment. Examines applications and processes of curriculum decision making and the impact of national standards on curriculum design and development at the classroom, district, state, and national levels."
"EDUC 5311","Introduction to Special Education","Education Curr and Instruction (EDUC)","(3 Credits)","Provides a comprehensive introduction of characteristics of children and youth with disabilities and topics related to models of service delivery, documentation procedures, and legal/ethical issues. Informs historical factors, legislation, etiology, characteristics, needs, educational strategies, including existing and emerging technologies, accommodations/modifications, assessment, and support services for individuals with disabilities. Discusses the impact of disabilities on academic and social/emotional performances."
"EDUC 5312","Special Education Methods for Mild/Moderate Disabilities","Education Curr and Instruction (EDUC)","(3 Credits)","Provides an overview of the individual education plan (IEP), service delivery patterns, assessment and programming variables, organizational variables, and instruction and classroom management models necessary for teaching students with mild and moderate disabilities. Provides strategies in selecting, adapting, and using a repertoire of evidence-based instructional strategies to advance learning."
"EDUC 5313","Special Education Behavior Management","Education Curr and Instruction (EDUC)","(2 Credits)","Provides effective classroom management procedures. Focuses on strategies to build strong student-teacher relationships and classroom management philosophy, rules, and consequences. Provides strategies to manage behavior problems encountered in the classroom with students with special educational needs."
"EDUC 5314","Special Education Instructional Assessment","Education Curr and Instruction (EDUC)","(3 Credits)","Provides an overview of multiple methods of assessment. Presents the connection between gathering assessment information and applying results to decisions regarding students' eligibility for special education services. Includes administering eligibility assessment tests, interpreting results, and communicating results of assessment tools."
"EDUC 5315","Elementary Math Methods","Education Curr and Instruction (EDUC)","(3 Credits)","Focuses on classroom practices that support and develop children’s mathematical thinking and understanding. Provides specific strategies and techniques to use in teaching students with learning difficulties both in pull-out special educational settings and in more inclusive general education settings. Features Utah Core Standards Mathematics Elementary (K-6) and Utah Effective Teaching Standards. Emphasizes how to implement targeted interventions in Math at the Tier 3 level for students who are not making progress and at the Tier 1 and Tier 2 level interventions. Recommends high leverage teaching practices in math instruction for students with math learning difficulties."
"EDUC 5316","Methods of Elementary Language Arts and Literacy","Education Curr and Instruction (EDUC)","(3 Credits)","Provides foundations in analyzing and delivering research-based language arts instruction to elementary grade students with disabilities, including second language learners with disabilities. Integrates knowledge of language assessments and the components of quality reading instruction to plan well-sequenced and explicit instruction for students with disabilities. Examines objectives that align with the Utah Core Standards for English Language Arts K-6 curriculum and Utah Essential Standards for English Language Arts standards while still providing individualization."
"EDUC 5317","Methods of Secondary Language Arts and Literacy in the Content Areas","Education Curr and Instruction (EDUC)","(3 Credits)","Provides foundations in analyzing and delivering research-based language arts instruction to secondary grade students with disabilities, including second language learners with disabilities. Focuses on competencies for implementing intensive, evidence-based interventions to students who have learning disabilities in reading and writing, for monitoring student progress, and for modifying instruction as needed. Features language arts and literacy in the content areas curricula aligned with the Utah Core Standards English Language Arts Secondary and Utah Essential Standards English Language Arts Secondary. Prepares candidates to administer and analyze assessments and design appropriate interventions. Emphasizes evidence-based practices and empirically supported instruction for teaching reading and writing to students with disabilities."
"EDUC 5318","Secondary Special Education Math Methods","Education Curr and Instruction (EDUC)","(3 Credits)","Integrates foundational knowledge of numeracy acquisition, mathematical concepts, mathematical thinking, mathematics vocabulary, calculation, and problem-solving with instructional methods to plan and deliver well-sequenced and explicit math instruction for students with disabilities. Examines objectives that align with the Utah Math Standards Middle/Junior (6-8) and Utah Math Standards High School (9-12). Highlights evidence-based practices as well as other classroom practices that teachers can use to teach mathematics to students with disabilities."
"EDUC 5319","Collaboration and Consultation with Parents and School Staff","Education Curr and Instruction (EDUC)","(2 Credits)","Prerequisite(s):Permission of a graduate program director.Addresses effective strategies for fostering collaboration and communication with a variety of stakeholders in K-12 settings. Examines interagency collaboration and consultation practices to meet the needs of K-12 students with special needs. Emphasizes cultivating multidisciplinary teams and professional learning communities capable of supporting parents and teachers in collaborative problem-solving endeavors."
"EDUC 5321","Instruction Technology Assessment Planning","Education Curr and Instruction (EDUC)","(3 Credits)","Focuses on instructional design and delivery incorporating various instructional designs and assessments. Introduces a range of instructional models and assessment tools. Requires planning and implementing instruction and assessment using a variety of strategies including technology integration."
"EDUC 5324R","Foundations of Special Education and Teaching in Diversity","Education Curr and Instruction (EDUC)","(2-3 Credits)","Prerequisite(s): Acceptance into a School of Education graduate program at UVU or an approval from a graduate program director.Focuses on skills to assist in the identification of and instruction for K-12 students with disabilities and those from diverse backgrounds in the general classroom. Provides a comprehensive and foundational knowledge of characteristics of K-12 students from diverse backgrounds and those with disabilities. Includes instructional strategies, accommodations/modifications, models of service delivery, documentation procedures, and legal/ethical issues. May be repeated for a maximum of 6 credits toward graduation."
"EDUC 5330","Strategies for Working with Diverse Learners","Education Curr and Instruction (EDUC)","(3 Credits)","Provides an in-depth understanding of differentiated instructional design and delivery. Focuses on planning and implementing instruction for a diverse classroom community. Emphasizes an assets-based perspective and universal design for learning (UDL) to design equitable and challenging instruction for all learners. Demonstrates knowledge of how cultural groups and students’ cultural identities affect student learning. Creates a community of learners responsible for understanding the world we are committed to changing."
"EDUC 5335","Foundations of Reading","Education Curr and Instruction (EDUC)","(1-3 Credits)","Prerequisite(s): Permission of a graduate program director.Examines foundational research on literacy and language development. Addresses application of research- based reading instructional practices in K-12 classrooms. Focuses on essential components of reading instruction. Presents effective approached to teaching reading in K-12 settings."
"EDUC 5340","Planning Managing and Implementation in Second Language Teaching","Education Curr and Instruction (EDUC)","(3 Credits)","Prepares teachers to teach content in students' second language in U.S. public schools. Includes applied aspects of second language learning and teaching. Provides general and special educators, and dual language or second language specialists the techniques, activities, strategies, and resources needed to plan instruction for second language learners. Emphasizes the development of teaching skills in language development, literacy, and content-area instruction for K-12 students."
"EDUC 5350","Theories of Second Language Acquisition for Practitioners","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Professional educator license or permission of the Dean of the School of EducationExamines the intricate web of variables that interact in the second language learning process, including linguistic, cognitive, social, cultural, and political factors. Examines each of these factors in turn and develops understanding of how they work together to foster or inhibit successful second language learning and acquisition. Requires 15 hours of field experience/practicum hours as part of course assignments."
"EDUC 5360","Nature and Role of Culture","Education Curr and Instruction (EDUC)","(3 Credits)","Identifies the connections between language, culture, and identity. Examines multicultural education in the classroom through a focus on the historical, sociological, and philosophical foundations of education in the development of the United States and its education system. Outlines methods to create multicultural /multilingual curricula with a special focus on culturally/ linguistically-responsive instruction and assessment techniques."
"EDUC 5361","Diversity and Equity","Education Curr and Instruction (EDUC)","(3 Credits)","Applies foundational knowledge to lead and guide local educational agencies (LEA) and school-wide efforts to advance diversity and equity. Promotes self-reflection about the effect of culture, beliefs, and potential biases on literacy instruction. Leads professional learning experiences related to diversity for staff by advocating for change in educational practices and institutional structures that are inherently biased or prejudiced."
"EDUC 5370","Standards-Based Assessment for Second Language Learners","Education Curr and Instruction (EDUC)","(3 Credits)","Examines methods and practice for the testing of bilingual students at  the classroom level. Focuses on assessment of language proficiency in English language learners (ELL) and the assessment of academic achievement of bilingual students in specific content areas. Develops and reviews tasks (test items), response formats, scoring systems, and test administration procedures as critical to attaining validity and fairness. Examines major current testing policies for linguistic minority students. Practicum required."
"EDUC 5380","Second Language Acquisition and Development","Education Curr and Instruction (EDUC)","(3 Credits)","Provides teachers with a framework for understanding literacy and linguistic development of students learning in second language acquisition. Provides an understanding of the literacy instructional needs of these students. Increases knowledge and skill in instructional practices that support second language acquisition and literacy development. Facilitates application of concepts, theories, research, and practice in second language acquisition and development."
"EDUC 5381","Supporting Multilingual Learners","Education Curr and Instruction (EDUC)","(3 Credits)","Provides foundational knowledge on supporting multilingual learners (MLs) in K-12 settings, using current research and case studies. Provides tools to evaluate data on ML’s academic and linguistic growth. Addresses reflection on current educational practices to evaluate and improve meeting ML’s needs. Emphasizes goal setting, lesson planning and data collection procedures for ongoing cycles of action research."
"EDUC 5390","Family and Community Engagement through Professionalism","Education Curr and Instruction (EDUC)","(3 Credits)","Provides strategies classroom teachers may use for facilitating community participation in the education of minorities. Examines how the teacher's role impacts the adjustment of students to the classroom environment. Studies the techniques of family-school collaboration as well as constructive methods of evaluation. Practicum required."
"EDUC 5411","Foundations of Instructional Coaching","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Five years of classroom experience or equivalent with at least one year in the Utah Educational system with a utah Professional Educator license; instructional coaching experience; experience providing professional learning for adults; three consecutive years of effective or higher rating on Utah Effective Teaching Standards (UETS).Teaches the Utah State Board of Education (USBE) Instructional Coaching Framework. Ensures a level of consistency statewide among all institutions providing courses for the Instructional Coaching Endorsement."
"EDUC 5412","Adult Learning Theory","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Five years of classroom experience or equivalent with at least one year in the Utah Educational system with a utah Professional Educator license; instructional coaching experience; experience providing professional learning for adults; three consecutive years of effective or higher rating on Utah Effective Teaching Standards (UETS).Ensures that those obtaining the Utah State Board of Education Instructional Coaching endorsement are prepared with the requisite, foundational skill-set to effectively coach their fellow educators’ practice to improve student outcomes and overall educator effectiveness."
"EDUC 5500","Mathematics for Teaching K-6 Numbers and Operations","Education Curr and Instruction (EDUC)","(3 Credits)","Covers the content of Number and Operations to develop a comprehensive understanding of our number system and relate its structure to computation, arithmetic, algebra, and problem solving. Includes number, number sense, computation, and estimation through a coordinated program of activities that develop number concepts and skills. Plans lessons in the mathematical content of number and operations and problem solving strategies. Emphasizes interpreting and assessing students' work and learning, and the integration of the NCTM process standards and the Utah Intended Learning Outcomes (ILOs)."
"EDUC 5510","Mathematics for Teaching K-6 Rational Numbers and Proportional Reasoning","Education Curr and Instruction (EDUC)","(3 Credits)","Provides practicing teachers a deeper understanding of rational numbers, operations with rational numbers, proportionality, and instructional strategies to facilitate the instruction of this content for elementary students."
"EDUC 5520","Mathematics for Teaching K-6 Algebraic Reasoning","Education Curr and Instruction (EDUC)","(3 Credits)","Provides practicing teachers a deeper understanding of algebraic expressions, equations, functions, real numbers, and instructional strategies to facilitate the instruction of this content for elementary students."
"EDUC 5530","Mathematics for Teaching K-6 Geometry and Measurement","Education Curr and Instruction (EDUC)","(3 Credits)","Provides practicing teachers a deeper understanding of the geometry and measurement content that exists in the state core and instructional strategies to facilitate the instruction of this content. Applies content understanding in geometry and measurement to classroom practice, interpreting and assessing students' work and learning, and to integrating NCTM process standards and the Utah Intended Learning Outcomes (ILOs) into instruction."
"EDUC 5540","Mathematics for Teaching K-6 Data Analysis and Problem Solving","Education Curr and Instruction (EDUC)","(3 Credits)","Develops a firm problem-solving foundation. Applies skills and strategies in mathematical contexts. Presents detailed solutions orally to the whole class. Provides a deeper understanding of probability, data representation, and data analysis. Interprets students' learning by integrating National Council of Teachers of Mathematics (NCTM) process standards and the Utah Intended Learning Outcomes (ILOs) into instruction."
"EDUC 5550","Mathematics for Teaching K-6 Assessment and Intervention","Education Curr and Instruction (EDUC)","(3 Credits)","Provides practicing teachers a deeper understanding of the various types of assessment and their appropriate use for guiding instruction, intervention, and evaluation of student learning of mathematics content. Plans for classroom instruction and assessment consistent with the National Council of Teachers of Mathematics (NCTM) process standards and Utah Instructional Learning Outcomes (ILOs)."
"EDUC 5560","Curriculum Instruction and Assessment for Elementary Mathematics Leaders","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Previously earned Elementary Mathematics EndorsementDevelops a broader perspective of curriculum, instruction, and assessment in elementary mathematics education. Emphasizes methods that support teachers and systems."
"EDUC 5570","Elementary Mathematics Education Leadership for School Change","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Earned Elementary Mathematics EndorsementDevelops education leadership knowledge and skills. Analyzes policy and curriculum issues. Analyzes research informing instructional practice. Examines the implementation and evaluation of professional development. Evaluates educational structures that affect equity including use of materials. Examines responsibilities of math coaches and mentors."
"EDUC 5600","Learning Development and Individual Learning Differences in Gifted Education","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Professional educator license or permission of the Dean of the School of EducationIntroduces the characteristics and needs of gifted children and youth. Includes types of programs available to gifted children and youth, the historical and philosophical foundations required of professionals in the field, the history of the gifted child movement, and advocacy for gifted children and youth."
"EDUC 5610","Learning Environments for Gifted Students","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Professional educator license or permission of the Dean of the School of EducationProvides an introduction to creating safe learning environments that foster emotional well-being, positive social interaction, leadership, and cultural understanding for success in a diverse society. Develops knowledge of the impact of giftedness and diversity on social-emotional development. Provides support on how to design environments, within a continuum of services, that encourage independence, motivation, and self-efficacy of individuals from all backgrounds."
"EDUC 5620","Assessment in Gifted Education","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Professional educator license or permission of the Dean of the School of EducationExamines how to collect multiple types of assessment information so that all students are able to demonstrate gifts and talents. Develops competence in differentiating curriculum and instruction by using pre- and post-, performance-based, product-based, and out-of-level assessments. Promotes the importance of using non-biased, technically adequate, and equitable approaches in order to identify students from diverse backgrounds for gifted programs."
"EDUC 5630","Theory into Practice in Gifted and Talented Education","Education Curr and Instruction (EDUC)","(2 Credits)","Prerequisite(s): Professional educator license or permission of the Dean of the School of EducationPrepares teachers to understand societal influences on the development of curricula. Helps teachers to develop long- and short-range units of instruction anchored in both general and special curricula for gifted and talented students, taking into consideration each individual's abilities and needs, the learning environment, and cultural and linguistic factors."
"EDUC 5635","Methods and Materials in Gifted Education for Practictioners","Education Curr and Instruction (EDUC)","(2 Credits)","Prerequisite(s): Utah Teaching License or permission from the Dean of the School of EducationRequires teacher-participants to locate, create, and or adapt curricular materials needed to implement differentiated instruction for gifted and talented learners. Helps teachers develop materials and methods of instruction that will encourage creative problem-solving and should be adaptable for a variety of student abilities and needs, the learning environment, and cultural and linguistic factors that may influence instruction."
"EDUC 5640","Curriculum/Instructional Planning in Gifted Education","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Professional educator license or permission of the Dean of the School of EducationProvides research-based models of curriculum and instruction related to students with gifts and talents. Includes responding to student needs by planning, selecting, adapting, and creating culturally relevant curriculum and by using a repertoire of evidence-based instructional strategies to ensure specific student outcomes. Explains the purpose of using a comprehensive and sequenced core curriculum that is aligned with local, state, and national standards, and how to differentiate and expand it in order to meet the unique needs of students with gifts and talents. Develops competence in selecting, adapting, and planning for the use of a variety of evidence-based instructional strategies to advance learning of gifted and talented individuals."
"EDUC 5650","Leadership in Gifted and Talented Education","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Professional educator license or permission of the Dean of the School of EducationPrepares teachers to effectively use leadership principles to collaborate with students and their families, other educators, and related service providers to advocate for individuals with gifts and talents as they promote the learning and well-being of individuals with gifts and talents across settings and diverse learning experiences."
"EDUC 5655","Professionalism and Collaboration in Gifted Education","Education Curr and Instruction (EDUC)","(3 Credits)","Examines professionalism and collaboration with gifted students and their families. Addresses advocating for individuals with gifts and talents. Focuses on the learning and well-being of gifted students in K-12 settings."
"EDUC 5656","Depth and Complexity for Gifted Learners","Education Curr and Instruction (EDUC)","(3 Credits)","Explores principles of critical thinking and questioning strategies implemented in K-12 classrooms. Presents evidence-based reasoning skills and meaningful questioning techniques for deeper levels of thinking for gifted learners."
"EDUC 5660","Assessment and Evaluation for Literacy","Education Curr and Instruction (EDUC)","(3 Credits)","Helps teachers become proficient in developing and using a variety of formal and informal assessments and instructional procedures to accelerate students’ reading achievement as appropriate. Guides teachers to screen for reading problems, diagnose reading strengths and needs, and monitor progress to ensure students achieve optimal growth in reading within the context of a Multi-Tiered System of Support. Demonstrates procedures for gathering, analyzing, and interpreting data to inform instruction, as well as methods for communicating findings to stakeholders."
"EDUC 5661","Foundational Knowledge of Literacy","Education Curr and Instruction (EDUC)","(3 Credits)","Provides educators with background, depth of knowledge, and tools to teach language and literacy skills to K-12 students who struggle with reading.  Provides teachers with the skills needed to master the fundamentals of reading instruction – phonological awareness, phonics, fluency, vocabulary, comprehension, writing, and language. Explores the difficulties that students face in learning to read and how teachers can use assessments to support student learning. Empowers teachers to differentiate their instruction to meet the varying needs of students in their classroom."
"EDUC 5662","Instruction with Literature and Informational Texts for Children and Young Adults","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Professional educator license or permission of the Dean of the School of EducationProvides an overview of literary and informational texts for children and young adults, with emphasis on classic and recent publications, and their appropriate use in the classroom. Discusses important authors, historical context, and background, and considers current trends and classroom applications in literacy."
"EDUC 5663","Literacy in Content Area","Education Curr and Instruction (EDUC)","(3 Credits)","Develops an in-depth understanding of the research findings, issues, principles, and practices related to exemplary, research-based literacy instruction in the content areas. Prepares teachers to provide every student with meaningful and engaging opportunities to learn high-level skills through reading, writing, and speaking while working with graphics and texts, including images, video, and audio, in the K-12 curriculum. Evaluates texts in various content areas or topics to identify the qualitative and quantitative features of a text and address reader and task considerations."
"EDUC 5664","Curriculum and Instruction for Literacy Development","Education Curr and Instruction (EDUC)","(3 Credits)","Focuses on emergent literacy development for students in grades K-12. Prepares students to design instructions that are appropriate for literacy learning environments, experiences, and interventions for emergent language learners. Covers the history, major perspectives, and theories about how students develop literacy. Delivers knowledge on developmentally appropriate instruction, reading behaviors, and literacy development within the larger framework of the communicative arts, i.e., oracy, written expression, reading, spelling, handwriting, listening, the visual and performing arts, and the social community."
"EDUC 5665","Reading Comprehension Instruction for Practitioners","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Professional educator license or permission of the Dean of the School of EducationHelps practicing teachers acquire knowledge and understanding of current theories and models that impact reading comprehension and apply that knowledge in instruction. Focuses on understanding reading comprehension, increasing the range, quality and complexity of reading materials used by students, and supporting student responses to text. Builds teachers' ability to help their students use texts efficiently and effectively to develop and express complex, critical thinking."
"EDUC 5666","Effective Writing Instruction for Practitioners","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Professional educator license or permission of the Dean of the School of EducationExamines theories, concepts, and methodologies that promote the development of strategic writers. Prepares teachers to provide research-based methods for teaching K-12 students to develop a range of writing skills and applications including how to compose opinion/argumentation, informational/expository, and narrative writing. Facilitates teachers' ability to assess K-12 student writing."
"EDUC 5667","Science of Literacy I - Learning to Read","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Utah Professional Educator LicenseExplores the difficulties that students face in learning to read and how teachers can use assessments to support student learning and differentiate. Teaches how phonological skills are developed, taught, and assessed. Builds a deep understanding of how students learn and why some students may struggle. Focuses on ways to differentiate instruction to meet the varying need of students. Requires practice and implementation in the classroom."
"EDUC 5668","Science of Literacy II – Phonics/Spelling/Word Recognition","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Utah Professional Educator LicenseProvides an overview of phonics and how to assess phonics and word recognition. Focuses on how letters and sounds are connected. Considers best practices to teach spelling and reading fluency. Builds a deeper understanding of how students learn and why some students may struggle. Empowers teachers to differentiate their instruction to meet the varying need of students in their classroom. Requires practice and implementation in the classroom."
"EDUC 5669","Science of Literacy III – Oral Language/Vocabulary","Education Curr and Instruction (EDUC)","(3 Credits)","Prerequisite(s): Utah Professional Educator LicenseFocuses on language comprehension and vocabulary. Describes why each is important and which instructional strategies are effective. Explores ways to create a language-rich classroom environment, and plan effective comprehension instruction. Builds a deeper understanding of how students learn and why some students may struggle. Focuses on ways to differentiate instruction to meet the varying need of students. Requires practice and implementation in the classroom."
