"department","course_code","course_name","course_hours","course_description"
"Electrical Engineering (EE)","EE 2240","SOPHOMORE PROJECT LABORATORY","2 Hours.","A project based course encompassing design and implementation  that provides an opportunity for students to explore and develop comprehensive applications of electrical engineering concepts and technologies to address real-world needs. Students will work in teams and engage in project planning, management, presentation, reporting, and outcome assessment. Prerequisite: Grade of C or better in each of the following:EE 1311,EE 2315,EE 2303(or concurrent enrollment),EE 2341(or concurrent enrollment), andEE 2347(or concurrent enrollment)."
"Electrical Engineering (EE)","EE 2301","MODELING AND ANALYSIS METHODS IN ELECTRICAL ENGINEERING","3 Hours.","Modeling and analysis with emphasis on solution techniques of dynamic problems arising in electrical engineering applications. Problem formulation and solution of first and second order ordinary differential equations (ODEs). Use of Laplace Transform and numerical solution methods to solve initial and boundary value problems. Systems of ODEs. Vectors and matrices. Linear equations and inverse matrices. Vector spaces, Eigenvalues and Eigenvectors. First and second order partial differential equations (PDEs). Solutions to boundary value problems for Laplace's equation and other PDEs. Prerequisite:MATH 2326and an academic history that includes a Linear Algebra and Matrix Theory Course or consent of the instructor."
"Electrical Engineering (EE)","EE 2302","PRINCIPLES OF ACTIVE AND PASSIVE DEVICES","3 Hours.","This course covers electric and magnetic properties of solid materials with applications in the design and fabrication of active and passive devices. Topics include charge carriers, drift and diffusion currents, electrostatics, magnetostatics, dielectric/conductor/semiconductor properties, magnetic domain, Hall effects, passive circuit elements, electronic energy band diagrams, p-n junction, diode, FET, LED, semiconductor lasers, sensor and device applications. Prerequisite: Grade of C or better in bothCHEM 1465andPHYS 1444."
"Electrical Engineering (EE)","EE 2303","ELECTRONICS I","3 Hours.","Review of semiconductors, drift and diffusion current, and p-n junction. Electrical characteristics of diodes, bipolar junction transistors (BJTs), and field-effect transistors (FETs). Circuit applications: switches, square-law detector, and amplifier. Digital and analog electronic circuits. Logic circuits. Single and multistage electronic circuit analysis and design. Amplifier operating point and frequency response. Low frequency and high frequency analysis and design. Prerequisite: Grade C or better in each of the followingEE 2302(or concurrent enrollment),EE 2315andMATH 3319."
"Electrical Engineering (EE)","EE 2315","CIRCUIT ANALYSIS I","3 Hours. (TCCN  = ENGR 2305)","This course covers fundamental concepts and applications in manipulating voltage and current using passive and active circuit elements. Circuit models for passive (lumped) elements (resistor, capacitor, and inductor); independent and dependent sources; switches and active elements (diode and transistor). Circuit topology, governing laws (KCL and KVL), and node and mesh analysis methods. Time-varying and time-harmonic analyses of 1st order and 2nd order passive circuits. Steady-state alternating-current (AC) phasor analysis. Frequency domain analysis and Bode plots. Properties and applications of diode and transistor. Rectifier and switches. Higher level abstractions: Thevenin and Norton equivalents, and op-amps. Properties and applications of op-amps. Computer-assisted circuit analysis and design. Prerequisite: Grade C or better in each of the following:EE 1106,MATH 2425,MATH 3319(or concurrent enrollment) andPHYS 1444(or concurrent enrollment)."
"Electrical Engineering (EE)","EE 2320","CIRCUIT ANALYSIS","3 Hours.","For non-electrical engineering majors. Basic principles of R, L, and C components. Kirchhoff's laws, network analysis, loop and node equations, basic network theorems. Steady-state Alternating Current (AC) phasor analysis, operational amplifiers, filtering, and digital circuits. Prerequisite:  Grade of C or better in eachMATH 2425orHONR-SC 2425andPHYS 1444."
"Electrical Engineering (EE)","EE 2341","DIGITAL CIRCUITS AND SYSTEMS","3 Hours.","An introduction to digital system design with hands-on projects. Number systems and codes. Boolean algebra; combinatorial logic and arithmetic. Digital electronics; CMOS logic gates; digital signals and noise margin; logic gates; and combinatorial logic circuits. Timing hazard and delay. Programmable logic devices; VHDL. State machines; sequential logic elements; counters and shift registers; sequential logic circuits. Arithmetic and computer logic circuits. Prerequisite: Grade C or better in each of the following:EE 1311andEE 2315(or concurrent enrollment)."
"Electrical Engineering (EE)","EE 2347","MATHEMATICAL FOUNDATIONS OF ELECTRICAL ENGINEERING","3 Hours.","This course focuses on mathematical modeling and algorithmic thinking to solve electrical engineering problems and interpret the results. Concepts covered in this course include mathematical representation of electrical signal and system behavior, complex analysis, Fourier series and Fourier transformations, computational modeling using MATLAB or Python, data processing and analysis. Prerequisite: Grade of C or better in each ofEE 1311,MATH 2425, andMATH 3319."
"Electrical Engineering (EE)","EE 2403","ELECTRONICS I","4 Hours.","Introduction to semiconductors, carrier statistics, drift and diffusion, semiconductor diodes, bipolar junction transistors (BJTs), and field-effect transistors (FETs). Circuit applications of diodes. Direct Current (DC) biasing and stability of circuits containing diodes, BJTs, and FETs. Introduction to mid-band single stage small signal analysis of BJT and FET circuits. Laboratory experiments to complement concepts learned in class. Prerequisite: Grade C or better in bothEE 2415andMATH 2326."
"Electrical Engineering (EE)","EE 2415","CIRCUIT ANALYSIS I","4 Hours.","Basic circuit concepts of resistor, inductor, and capacitor (RLC) components. Kirchhoff's laws, resistive network analysis, power calculations, loop and node equations, topology, basic network theorems. Dependent sources and operational amplifiers. Computer-assisted solution of circuit problems. Elementary transient time-domain analysis. Introduction to frequency domain analysis and Bode plots. Steady state A-C phasor analysis, including element laws and phasor diagrams. Problems and experimental demonstrations will be covered during recitation and laboratory sessions. Prerequisite: Grade C or better inEE 1106andMATH 2425. Co-requisite:MATH 3319andPHYS 1444."
"Electrical Engineering (EE)","EE 2440","CIRCUIT ANALYSIS WITH LAB","4 Hours. (TCCN  = ENGT 1401)","For non-electrical engineering majors. Basic principles of R, L, and C components. Kirchhoff's laws, network analysis, loop and node equations, basic network theorems. Steady-state AC phasor analysis, operational amplifiers, filtering, and digital circuits. Concurrent laboratory experiments complement lecture topics. Prerequisite: Grade C or better inMATH 2425andPHYS 1444."
"Electrical Engineering (EE)","EE 2441","DIGITAL DESIGN AND PROGRAMMABLE MICROCONTROLLERS","4 Hours.","Theory and design of digital logic circuits. Number systems and binary arithmetic. Boolean algebra theorems. Optimization by algebraic and mapping methods. Logic gates, arithmetic logic units, decoders, analysis and synthesis of combinatorial logic circuits, sequential circuits. Synchronous and asynchronous state machines, hazards and races conditions with sequential circuits. Introduction of hardware description language (VHDL). Laboratory consists of ""proof of concept"" experiments using digital components. Prerequisite: Grade C or better inCSE 1311."
"Electrical Engineering (EE)","EE 3000","JUNIOR UNDERGRADUATE RESEARCH","0 Hours.","Junior level undergraduate research. Prerequisite: Departmental good standing and permission of instructor. May be taken a maximum of 3 times."
"Electrical Engineering (EE)","EE 3140","JUNIOR PROJECT LABORATORY","1 Hour.","Introduction to electrical engineering design concepts and strategies. Students must complete semester long projects from the areas of sensors, analog, digital, and mixed signal circuits, modules, and systems. Students are expected to use knowledge and skills previously obtained from lecture and laboratory courses (electronics, digital logic and microprocessors, and circuit analysis II) to complete their projects. The project must be well planned with clear performance objectives and constraints. Students are expected to show competency in technical writing and presentation. Prerequisite: Must be in the professional EE program. Grade of C or better inEE 2403,EE 2441. Prerequisite or concurrent enrollment:EE 3446."
"Electrical Engineering (EE)","EE 3240","JUNIOR PROJECT LABORATORY","2 Hours.","Introduction to electrical engineering design concepts and strategies, engineering ethics, professional responsibility and safety. Students must complete semester long projects from the areas of sensors, analog, digital, and mixed signal circuits, modules, and systems. Students are expected to use knowledge and skills previously obtained from lecture and laboratory courses to complete their projects. The project must be well planned with clear performance objectives, specifications, consideration of constraints, timeline, public health, accessibility and environmental impact. Students are expected to show competency in technical writing and presentation. Prerequisite: Must be in the professional EE program and Grade of C or better in each of the following:EE 2303,EE 2341, andEE 3346(or concurrent enrollment)."
"Electrical Engineering (EE)","EE 3301","COMPUTER SOLUTIONS AND CODING FOR ELECTRICAL ENGINEERING","3 Hours.","Introduction to computer architecture and operating systems. Python programming. Programming constructs and strategies. Design and analysis of algorithms and data structures. Applications of searching, sorting, numerical, and simulation algorithms. Prerequisite: Must be in the professional EE program and C or better in each of the following:EE 1311,EE 2341, andEE 3330(or concurrent enrollment)."
"Electrical Engineering (EE)","EE 3302","FUNDAMENTALS OF POWER SYSTEMS","3 Hours.","Introduction to power systems, three-phase circuit analysis, symmetrical components, transformer, polyphase induction motors, synchronous generators, synchronous motors, diode and diode circuits, thyristor and thyristor circuits, DC-DC switching converters, and DC-AC switching converters, Renewable energy sources. Concurrent laboratory experiments complement the course lecture topics. Prerequisite: Must be in the professional EE program and C or better in each of the following:EE 3346andEE 3407(or concurrent enrollment)."
"Electrical Engineering (EE)","EE 3310","ADVANCED MICROCONTROLLERS","3 Hours.","Principles of operation for microcontroller, including assembly language programming, internal architecture of microcontroller, timing analysis, and interfacing techniques. Special emphasis will be placed on hardware-software interactions, design of memory systems for microcontroller and utilization of programmable peripheral devices. Prerequisite: Grade of C or better inEE 2441andEE 2403."
"Electrical Engineering (EE)","EE 3314","FUNDAMENTALS OF EMBEDDED CONTROL SYSTEMS","3 Hours.","Analyses of open-loop and closed loop systems using frequency domain and state variable techniques. Analog and digital control design methods. System design requirements and specifications. Design and implementation of control system using programmable devices. Principles of operation for microcontroller, internal architecture, programming tools and techniques, timing analysis, interfacing with sensors and actuators. Real-time control applications. Prerequisite: Must be in the professional EE program and C or better in each of the following:EE 2341,EE 3316, andEE 3318(or concurrent enrollment)."
"Electrical Engineering (EE)","EE 3316","CONTINUOUS AND DISCRETE SIGNALS AND SYSTEMS","3 Hours.","Time-domain and frequency-domain analyses of periodic, aperiodic, continuous, and discrete time signals. Energy and power signals. System abstraction, signal flow and block diagrams. Linear systems, time invariance, causality, stability, and state-space. Laplace transforms. Impulse and frequency responses of LTI systems. LTI system specification and design. Filters and equalizers. Continuous time and discrete time (DT) signal conversion, sampling theorem, aliasing, and quantization error. Discrete-Time Fourier Transform (DTFT). Time and frequency responses of LTI system to DT signals. Interpolation and low-pass filter. Time and frequency domain analyses of DT LTI systems. z-transform. Causality and stability of DT LTI systems. Applications of DT LTI systems, FIR and IIR filters. Prerequisite: Must be in the professional EE program and C or better in each of the following:EE 2347andEE 2315."
"Electrical Engineering (EE)","EE 3317","LINEAR SYSTEMS","3 Hours.","For non-electrical engineering majors. Time-domain transient analysis, convolution, Fourier Series and Transforms, Laplace Transforms and applications, transfer functions, signal flow diagrams, Bode plots, stability criteria, and sampling. Prerequisite: Grade C or better inMATH 3318,MATH 3330, andEE 2440(or equivalent)."
"Electrical Engineering (EE)","EE 3318","ANALOG AND DIGITAL SIGNAL PROCESSING","3 Hours.","Time and frequency domain analyses of continuous-time (CT) and discrete-time (DT) signals and systems. CT and DT Convolution. DTFT, DFT, and z-transforms of signals. Phase shifting, frequency shifting, and group delay. Modeling of stationary random signals utilizing filtered white noise. Power spectral density and SNR. Improving SNR through filtering. Amplitude, phase, and stability of causal and non-causal digital filters. FIR and IIR digital filter design. Applications of discrete time systems. Program assignments in Matlab. Prerequisite: Must be in the professional EE program and C or better in each of the following:EE 3316andEE 3330(or concurrent enrollment)."
"Electrical Engineering (EE)","EE 3330","PROBABILITY AND STATISTICAL METHODS","3 Hours.","Probability, random variables, functions of random variables, moments, random signals, noise, stochastic models and power spectral density. Data and statistics. Random sampling. Statistical analysis, hypothesis testing, goodness of fit test, and regression. Response of LTI systems to random signals. Rigorous mathematical concepts will be tied to engineering system issues such as characterizing uncertainty due to measurement error, component and system tolerances, and noise sources such as device noise, quantization noise, communication channel noise, and thermal noise. Prerequisite: Must be in the professional EE program and C or better in each of the following:EE 2347andEE 3316(or concurrent enrollment)."
"Electrical Engineering (EE)","EE 3346","CIRCUIT ANALYSIS II","3 Hours.","Time-harmonic single-phase and poly-phase voltages and currents. Instantaneous, time average, and complex powers. Power factor and maximum power transfer. Independent and dependent sources. Time and frequency domain analyses of open-loop and closed-loop circuits. Feedback configurations, poles and zeros, stability analysis. Oscillators and filters. Two-port networks and network parameters. Network theorems and analyses, superposition, reciprocity. Characteristics and applications of operation amplifiers. Amplifiers and active filters. Power distribution networks and transmission lines. Prerequisite: Must be in the professional EE program and C or better in each of the following:EE 2347,EE 2303, andEE 2315."
"Electrical Engineering (EE)","EE 3407","ELECTROMAGNETICS","4 Hours.","Time varying electric and magnetic fields; electromagnetic (EM) sources. Laws governing EM fields and sources. Circuit and transmission line circuits. Wave propagation on transmission line. Power flow and impedance matching. Applications of EM theory in energy conversion. Antenna concept, EM wave radiation and polarization. Applications of EM theory in energy conversion. Waves in unbounded medium.  Wave reflection, transmission, and scattering. Fundamentals and applications of rectangular waveguides. Fundamentals of antenna. Friis' transmission formula. Applications of EM theory in optical transmission, wireless communications, and radar. A designated lab provides experiences using modern RF and EM tools to re-enforce abstract concepts. Prerequisite: Must be in the professional EE program and C or better in each of the following:EE 2347,PHYS 1444, andEE 3346(or concurrent enrollment)."
"Electrical Engineering (EE)","EE 3444","ELECTRONICS II","4 Hours.","Low and high frequency characteristics and circuit models for diodes, bipolar junction transistors (BJTs), and field effect transistors (FETs). Analysis and design of full spectrum small signal BJT and FET circuits. Analysis and transistor level design of active filters, oscillators, feedback configurations, and multistage differential and operational amplifiers. Concurrent laboratory exercises in support of the topics covered in class. Prerequisite: Must be in the professional EE program and C or better in each of the following:EE 2303andEE 3346."
"Electrical Engineering (EE)","EE 3446","CIRCUIT ANALYSIS II","4 Hours.","Analysis and design of filters, oscillators, feedback configurations, and operational amplifiers. Dependent sources, device models, two-port networks, and mutual inductance and transformers. Network response functions, poles and zeros, network theorems, resonance, and the analysis and design of active filters. Application of phasors in steady-state circuit analysis. Introduction to distributed networks and transmission lines. Introduction to single-phase and three-phase balanced and unbalanced power networks, complex power, power factor correction, and maximum power transfer. Concurrent laboratory experiments complement lecture topics. Prerequisite: Must be in the professional EE program. Grade C or better inEE 2347andEE 2415."
"Electrical Engineering (EE)","EE 4000","UNDERGRADUATE RESEARCH","0 Hours.",""
"Electrical Engineering (EE)","EE 4149","ENGINEERING DESIGN PROJECT","1 Hour.","A practicum resulting in the design, construction, and evaluation of a device or system, building on electrical or electronic knowledge and skills acquired in earlier course work, and incorporating appropriate engineering standards. The application of project management techniques in order to meet design specifications through the effective allocation of team resources, scheduling, and budgetary planning. The demonstration of the finished product/prototype through both oral presentation and a written project report. Mode of Instruction: Practicum. Prerequisite: Must be in the professional EE program and Grade of C or better inEE 4240. Grade of C or better in all prior 3000 and 4000 level EE coursework."
"Electrical Engineering (EE)","EE 4240","CONCEPTS & EXERCISES IN ENGINEERING PRACTICE","2 Hours.","Integration of technical knowledge and skills with project planning, project execution, teamwork, and communication skills (written and oral) are utilized to begin the capstone design experience. Student teams are given a project description with requirements and constraints and they design, construct, and evaluate a technical solution to that meets them. It builds on electrical or electronic knowledge and skills acquired in earlier course work while incorporating appropriate engineering standards. Project management techniques are applied in order to meet design specifications through the effective allocation of team resources, scheduling, and budgetary planning. By the end of this course, students are expected to deliver a final project design that is ready to be built and experimentally tested in the second semester 4149 course.  Must be taken in the semester prior toEE 4149. An EE Proficiency Test is administered during the class. Prerequisite: Must be in the professional EE program and grade of C or better in each of the following:COMS 2302,EE 3240,EE 3314,EE 3318,EE 3330, andEE 3407. Co-requisiteECON 2305."
"Electrical Engineering (EE)","EE 4301","POWER SYSTEMS ANALYSIS AND CONTROL","3 Hours.","This course includes an introduction to synchronous machines, power flow analysis, short circuit analysis, power system controls, and the fundamentals of transient stability analysis. Prerequisite: Grade of C or better inEE 3302."
"Electrical Engineering (EE)","EE 4302","ENGINEERING ENTREPRENEURSHIP","3 Hours.","Topics include special problems of newly formed firms, planning, start-up business considerations, business strategy, management basics, and business plan design. Students will engage in business and entrepreneurship training and discussion, become aware of basic business operations, and learn about inventions, intellectual property, and the patenting process. Other topics include assessment of possible markets, venture feasibility, teambuilding, and leadership. Opportunities in university environments will be discussed including incubation centers and patent licensing. We address legal issues, Small Business Innovation Research (SBIR) proposal design, SBIR funding from the National Science Foundation (NSF), National Institutes of Health (NIH), and others. Additional topics include the proposal review process, grant reporting, local high-tech business accelerators, angel-group funding, venture plans, and venture capital. Classes will feature lectures from engineering and business faculty as well as presentations by successful entrepreneurs. Course taught asEE 4302,ENGR 4302andENGR 5302; credit will be granted only once. Prerequisite: Student must be in an engineering professional program."
"Electrical Engineering (EE)","EE 4308","POWER SYSTEM MODELING AND ANALYSIS","3 Hours.","Fundamental concepts for modeling transmission lines, distribution lines, power system generators, power transformers and power system load. The method of symmetrical components is discussed. Simulation of power systems during normal and abnormal conditions are presented. The philosophy of deregulation regarding separation of power systems into generation, transmission and distribution companies is introduced. Prerequisite: Grade of C or better inEE 3302."
"Electrical Engineering (EE)","EE 4310","MICROPROCESSOR SYSTEMS","3 Hours.","Hardware/software development techniques for microprocessors with emphasis on asynchronous and synchronous memory interfaces, optimizing data throughput, and modern bus architectures. Topics include DMA controller design, SDRAM controller design, and real-world interfacing. Prerequisite: Grade of C or better inEE 3314."
"Electrical Engineering (EE)","EE 4311","EMBEDDED MICROCONTROLLER SYSTEMS","3 Hours.","Hardware/software development techniques for microcontroller systems with an emphasis on hardware-software interactions, programming internal peripherals, interfacing with external sensors and devices, and real-time control applications. Prerequisite: Grade of C or better inEE 3314."
"Electrical Engineering (EE)","EE 4312","ADVANCED MICROPROCESSOR SYSTEMS","3 Hours.","Study of the advanced microprocessor architectures including 32/64-bit RISC and CISC families of microprocessors will be compared based on detailed architectural analysis of the selected devices. This course may also include: address/instruction pipelines, burst cycles, memory caching and cache coherency issues, register renaming, speculative instruction execution and other performance-oriented techniques. Prerequisite:EE 4311."
"Electrical Engineering (EE)","EE 4313","CONTROL SYSTEMS FOR NON-EE MAJORS","3 Hours.","For non-electrical engineering majors. Analyses of closed loop systems using frequency response, root locus, and state variable techniques. Analog and digital control design methods. System modeling, identification, and control design based on analytic and computer methods. Classes meet at the same time asEE 4314. Prerequisite: Grade of C or better in eitherEE 3317orMAE 3319."
"Electrical Engineering (EE)","EE 4314","CONTROL SYSTEMS","3 Hours.","Analyses of closed loop systems using frequency response, root locus, and state variable techniques. Analog and digital control design methods. System modeling, identification, and control design based on analytic and computer methods. Use of laboratory experiments with mechatronic systems to complement the course lectures. Prerequisite: Grade of C or better inEE 3316. Co-requisiteEE 3318."
"Electrical Engineering (EE)","EE 4315","INTRODUCTION TO ROBOTICS","3 Hours.","Overview of industrial robots. Study of principles of kinematics, dynamics, and control as applied to industrial robotic systems; robotic sensors and actuators; path planning; programming of industrial robot in the laboratory; survey of robotic applications in various modern and traditional fields; and guidelines to robot arm design and selection. Prerequisite: Grade C or better inEE 4314."
"Electrical Engineering (EE)","EE 4316","OP AMPS IN ANALOG SIGNAL PATHS","3 Hours.","The course covers fundamental concepts involved in the analysis and design of a wide variety of linear and non-linear circuits that use bipolar and CMOS integrated circuit operational amplifiers (op-amps). Applications of these components in practical circuit designs are emphasized. Prerequisite: Grade of C or better inEE 3446."
"Electrical Engineering (EE)","EE 4317","ANALOG CMOS IC DESIGN","3 Hours.","Analysis and design of CMOS analog integrated circuits; MOS device structure and models; single-state and differential amplifiers; current mirror and Operational Amplifier design; noise analysis and feedback; comparators and voltage references. Prerequisite:Must be in the professional EE program and C or better in each of the following:EE 2303andEE 3444."
"Electrical Engineering (EE)","EE 4318","DIGITAL SIGNAL PROCESSING","3 Hours.","Discrete time convolution. Fast convolution using the fast Fourier transform (FFT). Amplitude and phase of digital filters. Stability analyses using the Z-transform. Design of finite impulse response (FIR) digital filters through windowing and optimization approaches. Infinite Impulse Response (IIR) digital filter design approaches using transformation and optimization. Prerequisite: Grade of C or better inEE 3316andEE 3318."
"Electrical Engineering (EE)","EE 4320","DIGITAL VLSI DESIGN","3 Hours.","Introduction to Very Large Scale Integration circuit design and fabrication technology. Metal-Oxide Semiconductor (MOS) device models and digital integrated circuit design with Metal-Oxide Semiconductor Field-Effect Transistor (MOSFETs). Computer Aided Drafting (CAD) tools for VLSI design. Processing models and process flow. MOS integrated circuits for logic gates and digital systems. Prerequisite: Grade of C or better inEE 3444."
"Electrical Engineering (EE)","EE 4327","THEORY AND DESIGN OF ANTENNAS","3 Hours.","Basic theory of antennas with emphasis on design and engineering application. Prerequisite: Grade of C or better inEE 3407."
"Electrical Engineering (EE)","EE 4328","CURRENT TOPICS IN ELECTRICAL ENGINEERING","3 Hours.","To introduce current topics into the curriculum prior to the creation of permanent course numbers. A notice listing a descriptive course title, a course description, and the name of the instructor will be posted on the departmental webpage each time the course contents are changed. Prerequisite: Consent of instructor."
"Electrical Engineering (EE)","EE 4329","SEMICONDUCTOR DEVICES","3 Hours.","Introduction to semiconductors in terms of atomic bonding and electron energy bands. Equilibrium statistics of electrons and holes. Carrier dynamics; continuity, drift, and diffusion currents; generation and recombination processes, including important optical processes. Introduction to P-N junctions, metal-semiconductor junctions; bipolar junction transistors, junction and Metal-Oxide Semiconductor Field-Effect Transistors (MOSFETs). Introduction to optoelectronic devices, including LEDs, lasers, detectors, solar cells, modulators, etc. Prerequisite: Grade of C or better inEE 3407."
"Electrical Engineering (EE)","EE 4330","FUNDAMENTALS OF TELECOMMUNICATIONS SYSTEMS","3 Hours.","Examines analog and digital communication techniques including amplitude modulation, frequency modulation, phase modulation and pulse code modulation. Probabilistic telecom signals introduced. Time domain and frequency domain multiplexing. Analog and digital noise analysis, practical pulse shaping for Digital Telecom transmission. Design of communications systems. Prerequisite: Grade of C or better inEE 3316andEE 3330. Co-requisiteEE 3318."
"Electrical Engineering (EE)","EE 4331","DATA COMMUNICATIONS ENGINEERING","3 Hours.","Layered approach to data communications and networking will be presented. Network models such as TCP/IP and OSI will be introduced. Protocols and technologies related to each layer will be studied in depth. For physical layer, analog and digital signaling, modulation, bandwidth, multiplexing as well as line and block coding techniques. For data link layer, various MAC layer protocols involving multiple access, error detection (CRC), wired (Ethernet) versus wireless (Wi-Fi) LANs, switching. For network layer, internet protocol (IP) and routing principle. Underlying technologies learned from this course are applicable to wide range of traditional and current data communication protocols. Performance analysis of well-known protocols using probabilistic model will also be studied. Prerequisite: Grade of C or better in each of the following:EE 3316,EE 3330, andEE 3318(or concurrent enrollment)."
"Electrical Engineering (EE)","EE 4333","WIRELESS COMMUNICATIONS AND IoT","3 Hours.","Fundamental principles of radio system design and propagation. Basics of cellular systems, environment, propagation models, traffic models and spectral capacity. Multiple-access techniques including FDMA (frequency division multiple access ), TDMA (time division multiple access), CDMA (code division multiple access). Internet of Things (IoT) system architecture, IoT enabling technologies such as sensors and sensor networks, IoT communication and networking protocols, IoT services and applications. IoT demands, impacts, and implications on sensors technologies, big data management, and future internet design for various IoT use cases, such as smart cities, smart environments, smart homes, etc. Prerequisite: Grade of C or better inEE 3316andEE 3330. Prerequisite or concurrent enrollment inEE 3318."
"Electrical Engineering (EE)","EE 4334","PROGRAMMABLE LOGIC DESIGN","3 Hours.","Design of digital systems using programmable logic devices and high-level techniques. The course emphasizes the understanding of state-of-the-art hardware devices as well as design and simulation tools. Hardware description language will be taught and used for digital system design. Various design options and compromises will be explored for typical tasks. Projects will be assigned to develop design proficiency. Prerequisite: Grade of C or better inEE 2341."
"Electrical Engineering (EE)","EE 4336","FOUNDATIONS OF MEDICAL IMAGING","3 Hours.","This course introduces the engineering, physics, mathematics, and signal processing methods fundamental to medical image acquisition and processing. X-ray projection, X-ray computed tomography, magnetic resonance imaging, and ultrasound imaging. Brief introduction to optical and infrared imaging and nuclear imaging (SPECT/PET) will be included. Open to students in an engineering or science professional program. Prerequisite:EE 3316or equivalent."
"Electrical Engineering (EE)","EE 4339","RADIO FREQUENCY CIRCUIT DESIGN","3 Hours.","Analysis of waves on ideal transmission lines, assorted practical transmission line systems, and hollow waveguides. Circuit theory for transmission line systems involving scattering parameters and the Smith chart. Microwave impedance matching techniques. Design of lumped element amplifiers from VHF to microwave frequencies. Real world microwave characterization techniques. Prerequisite: Grade of C or better inEE 3444andEE 3407."
"Electrical Engineering (EE)","EE 4340","CONCEPTS & EXERCISES IN ENGINEERING PRACTICE","3 Hours.","Integration of technical knowledge and skills with project planning, teamwork, and communication skills (written and oral). A project-oriented approach is used including the preparation of literature-based research reports, research proposals, product development proposals, and project management plans. Supporting topics: technical information resources, ethics, safety, intellectual property. Students will begin their engineering capstone design experience, including team formation, project selection, background research, and preparation of preliminary project plan. Must be taken in the semester prior toEE 4349(Engineering Design Project). An EE Proficiency Test will be administered on first day of class. Prerequisite: Grade of C or better in each ofCOMS 2302,EE 3330,EE 3446, andEE 3407. CorequisiteECON 2305."
"Electrical Engineering (EE)","EE 4344","INTRODUCTION TO MEMS AND DEVICES","3 Hours.","Develops the basics for microelectromechanical devices and systems including microsensors, and micromotors, principles of operation, different micromachining techniques, and thin-film technologies as they apply to MEMS. Prerequisite:EE 3407."
"Electrical Engineering (EE)","EE 4349","ENGINEERING DESIGN PROJECT","3 Hours.","A practicum resulting in the design, construction, and evaluation of a device or system, building on electrical or electronic knowledge and skills acquired in earlier course work, and incorporating appropriate engineering standards. The application of project management techniques in order to meet design specifications through the effective allocation of team resources, scheduling, and budgetary planning. The demonstration of the finished product/prototype through both oral presentation and a written project report. Mode of Instruction: Practicum. Prerequisite: Grade of C or better inEE 4340. Grade of C or better in all prior 3000 and 4000 level EE coursework."
"Electrical Engineering (EE)","EE 4357","INTRODUCTION TO MACHINE LEARNING","3 Hours.","The course presents fundamental principles and techniques on detecting meaningful patterns in data.  Supervised learning techniques with applications in regression and classification will be presented, as well as support vector machines in classification. Further, the toolbox of  neural networks will be detailed with applications in classification problems. Unsupervised learning will be studied  on clustering problems. Feature extraction and dimensionality reduction will also be covered. Boosting methods will also be covered. Prerequisite: Grade of B or better inEE 3330,EE 2347,MATH 2326, andMATH 3319."
"Electrical Engineering (EE)","EE 4362","DIGITAL COMMUNICATIONS","3 Hours.","Fundamental principles underlying the transmission of digital data over noisy channels. Basics of source coding techniques including entropy coding, Lempel-Ziv. Channel capacity. Spectral analysis of digital modulation techniques. Optimum receiver design and error probability performance of commonly used modulation schemes. Applications to lightwave and wireless systems. Prerequisite: Grade of C or better inEE 3318and inEE 4330."
"Electrical Engineering (EE)","EE 4364","INFORMATION THEORY FOR DATA SCIENCE","3 Hours.","Entropy, conditional entropy, relative entropy, mutual information, transfer entropy, entropy rates of stochastic process, data compression, Huffman coding, Shannon coding, compressive sensing, encoding of correlated data, source coding with side information, channel capacity, differential entropy, rate distortion, information theoretical foundations for data science, Bayesian inference, probabilistic reasoning, stock market and portfolio theory. Prerequisite: Must be in the professional EE program and grade C or better inEE 3330."
"Electrical Engineering (EE)","EE 4370","ELECTRIC MOTOR DRIVES","3 Hours.","Fundamentals of electromechanical energy conversion devices and systems; Principles of inductors, transformers, force/torque formulation, and reference frame transformation; induction motors and permanent magnet machines; Inverter topologies and switching strategies; Scalar and vector control methods for machine drive systems. Prerequisite: Must be in the professional EE program and grade of C or better inEE 3407."
"Electrical Engineering (EE)","EE 4371","POWER SYSTEM PROTECTIVE RELAYING","3 Hours.","Fundamental understanding of symmetrical components, applications of symmetrical components in system protection, philosophy of power system protection, various protective relay systems, and the special considerations in applying the microprocessor-based relays are covered. Experiments utilizing the Power System Simulation Laboratory are required. Prerequisite: Must be in the professional EE program and grade of C or better inEE 3346."
"Electrical Engineering (EE)","EE 4372","POWER SYSTEM DISTRIBUTION","3 Hours.","The basic functions of a Distribution Company are presented. Load representation, distribution load flow and the philosophy of simulation for a distribution system are discussed in detail. Prerequisite: Must be in the professional EE program and grade of C or better inEE 3346."
"Electrical Engineering (EE)","EE 4373","POWER QUALITY","3 Hours.","Principles of harmonics and filtering, source of voltage surges and surge protection, causes of voltage sags, flickers, and interruptions, and voltage supporting devices, and utility and end-user strategies for improving power quality are covered. Prerequisite: Must be in the professional EE program and grade of C or better inEE 3318(or concurrent enrollment)."
"Electrical Engineering (EE)","EE 4375","INTRODUCTION TO POWER ELECTRONICS","3 Hours.","This course discuses conceptualization, analysis, and design of power electronics components, circuits, and systems. It discusses different classes of switching converters (dc-dc, ac-dc, dc-ac) and elements of power electronics (magnetic design, loads, and capacitors). Applications of power electronics in renewable energy systems and vehicular electronics are discussed. Prerequisite: Grade of C or better inEE 2403andEE 3446."
