"department","course_code","course_name","course_hours","course_description"
"History (HIST)","HIST 2413W","From Nietzsche to Neo-liberalism: Ideas and Ideologies in Twentieth-Century Europe.","(3 Credits)","An examination of twentieth-century European thinkers and their ideas in their social contexts. CA 1."
"History (HIST)","HIST 2421","History of Modern England.","(3 Credits)","Cultural, political, economic, and intellectual development of modern Britain, with special emphasis on changing ideas of national identity."
"History (HIST)","HIST 2451","Germany Since 1815.","(3 Credits)","German political, social, and intellectual history since the Napoleonic Wars. European and world problems as reflected in the emergence of Germany as a pivotal force in international affairs."
"History (HIST)","HIST 2456","Power and Resistance: History of Eastern Europe.","(3 Credits)","Political, social, and intellectual history of Eastern Europe. Main themes include imperial legacies, national identity and state-building, minority identities and politics, democracy, nationalism, fascism, communism, genocide, and war. Special attention to the politics of diversity versus nationalism, political ideologies, dissent and resistance, and contributions to the understanding of rights. CA 4-INT."
"History (HIST)","HIST 2471","History of Russia Since 1855.","(3 Credits)","Continuation of History 3470. Late imperial Russia, the former Soviet Union, and contemporary Russia."
"History (HIST)","HIST 2507","New England and the Caribbean Plantation Complex, 1650-1900.","(3 Credits)","(Also offered as LLAS 2507.) New England’s role in the creation and expansion of the Caribbean plantation complex. CA 1. CA 4."
"History (HIST)","HIST 2525","LGBTQ+ History in the United States.","(3 Credits)","(Also offered as WGSS 2525.) This course traces the history of LGBTQ+ identities, relationships, and politics in the United States from the late 18th century to the present, with a focus on changing forms of romantic and sexual relationships; the growth of LGBTQ+ communities; and the history of LGBTQ+ activism."
"History (HIST)","HIST 2530","Asian American Experience Since 1850.","(3 Credits)","(Also offered as AAAS 2530.) Survey of Asian American experiences in the United States since 1850. Responses by Asian Americans to both opportunities and discrimination."
"History (HIST)","HIST 2541","The History of Urban America.","(3 Credits)","(Also offered as URBN 2541.) The development of Urban America with emphasis on social, political, physical, and environmental change in the industrial city."
"History (HIST)","HIST 2541W","The History of Urban America.","(3 Credits)","(Also offered as URBN 2541W.) The development of Urban America with emphasis on social, political, physical, and environmental change in the industrial city."
"History (HIST)","HIST 2550","Crime, Policing, and Punishment in the United States.","(3 Credits)","(Also offered as AMST 2550.) A survey of political, legal, and cultural development of the American criminal justice system and its social impact from the early republic to the present. Formerly offered as AMST/HIST 2810. CA 1."
"History (HIST)","HIST 2570","American Indian History.","(3 Credits)","Surveys American Indian History in what is now the United States from precolumbian times up to the present. Cultural diversity among Indian peoples the effects of European contact, tribal sovereignty, and other current issues. CA 4."
"History (HIST)","HIST 2621","Cuba in Local and Global Perspective.","(3 Credits)","(Also offered as AFRA 2621.) Major themes in Cuban politics and culture. Local and global perspective. Key topics include race, gender, class, cultural movements and practices, slavery, political economy and movements, nationalism. CA 1. CA 4-INT."
"History (HIST)","HIST 2622","History of Gender and Sexuality in Latin America and the Caribbean.","(3 Credits)","(Also offered as LLAS 2622.) Topics may include: empire and colonialism/anti-colonialism; slavery, science, and the state; cultural practices and institutions; feminisms and masculinities; law and public policies; immigration; forms of labor and political mobilization; sex and reproduction; and human rights from historical perspective. Formerly offered as AFRA/HIST/LLAS/WGSS 3622."
"History (HIST)","HIST 2650","History of Urban Latin America.","(3 Credits)","(Also offered as URBN 2650.) The development of Latin American cities with emphasis on social, political, physical and environmental change, from Spanish conquest to present. CA 1."
"History (HIST)","HIST 2752","Africa in Global History.","(3 Credits)","(Also offered as AFRA 2752.) Broad historical survey of civilizations in Africa, including origins of human life in Africa, economic livelihoods, socio-economic and political structures, state formation, trade, commerce, urbanization, and indigenous systems of belief and world religions. CA 1. CA 4-INT."
"History (HIST)","HIST 2753","History of Modern Africa.","(3 Credits)","(Also offered as AFRA 2753.) The history of African perceptions of and responses to the abolition of the slave trade, Western imperialism and colonialism, and the development of nationalism and struggle for independence. CA 1. CA 4-INT."
"History (HIST)","HIST 2811","Early Modern India: From Muslim Rulers to British Raj.","(3 Credits)","(Also offered as AAAS 2811.) History of India from the 1200s to the 1800s, including the rise and fall of the Muslim-dominated Mughal Empire and the advent of British colonialism. CA 1. CA 4-INT."
"History (HIST)","HIST 2812","Modern India.","(3 Credits)","(Also offered as AAAS 2812.) History of India from the 1800s to the contemporary era, including colonialism under the British crown, the movement for independence, economic development, and ethnic and religious conflict. CA 1. CA 4-INT."
"History (HIST)","HIST 2821","Early Modern China: From Mongols to Manchus.","(3 Credits)","(Also offered as AAAS 2821.) Survey of Chinese history from 1200 to 1800. Topics include economic growth, imperial expansion, ethnic diversity, relations with foreign countries, intellectual currents, and state-society relations. CA 1. CA 4-INT."
"History (HIST)","HIST 2822","Modern China.","(3 Credits)","(Also offered as AAAS 2822.) Survey of patterns of modern China since 1800. Topics will include reforms and revolutions, industrialization and urbanization, and family and population growth. CA 1. CA 4-INT. Formerly offered as AAAS/HIST 3822."
"History (HIST)","HIST 2832","Modern Japan.","(3 Credits)","Examines the dawn of the modern era to the present day in a place we call Japan. In each of our readings, we will seek to understand what constitutes, as one scholar put it, ""history versus the radiant myth of belonging."""
"History (HIST)","HIST 2841","Empire and Nation in Southeast Asia.","(3 Credits)","(Also offered as AAAS 2841.) Major themes in modern Southeast Asian history from the 17th century to the present: growth of global commerce; western imperialism; nationalism; emergence of independent nation-states; challenges of the post-independence period. Emphasis on the region's largest countries: Burma, Cambodia, Indonesia, Malaysia, the Philippines, Thailand, and Vietnam. CA 1. CA 4-INT."
"History (HIST)","HIST 2842","History of Vietnam.","(3 Credits)","(Also offered as AAAS 2842.) Introduction to the history of the Vietnamese from the late Bronze Age to the present: the ancient culture of the Red River delta, the millennium of Chinese rule, the independent kingdom of Dai Viet and its successors, French colonialism, the Vietnam War, and postwar Vietnam. Formerly offered as AAAS/HIST 3842."
"History (HIST)","HIST 2866","China and the West.","(3 Credits)","(Also offered as AAAS 2866.) Survey of China's political and cultural encounters with the West from the sixteenth-century to 1949. Situates these encounters within the context of world history and a dialogue among civilizations. CA 1. CA 4-INT."
"History (HIST)","HIST 2868","Foreign Relations of China Since 1949.","(3 Credits)","(Also offered as AAAS 2868.) A survey of China's foreign policy from the Cold War to the present, including its domestic politics, Communist ideology, economic reforms, and changing role in global affairs. Formerly offered as AAAS/HIST 2688. CA 1."
"History (HIST)","HIST 2868W","Foreign Relations of China Since 1949.","(3 Credits)","(Also offered as AAAS 2868W.) A survey of China's foreign policy from the Cold War to the present, including its domestic politics, Communist ideology, economic reforms, and changing role in global affairs. Formerly offered as AAAS/HIST 2688W. CA 1."
"History (HIST)","HIST 2993","Foreign Study.","(1-12 Credits)","Consent of department head required, normally granted before the student's departure. May count toward the major with consent of advisor."
"History (HIST)","HIST 3095","Special Topics.","(1-6 Credits)",""
"History (HIST)","HIST 3098","Variable Topics.","(3 Credits)",""
"History (HIST)","HIST 3102","Topics in Public History.","(3 Credits)","Introduction to the field of public history; in-depth study and practice of one selected topic in public history, such as exhibit design, oral history, institutional history, or archive management."
"History (HIST)","HIST 3103","Collaborating with Cultural Organizations I: Methods.","(3 Credits)","(Also offered as DMD 3610.) Introduction to mission-driven cultural organizations and methods for meaningful, effective collaboration with them and their communities in the digital age."
"History (HIST)","HIST 3104","Collaborating with Cultural Organizations II: Practice.","(3 Credits)","(Also offered as DMD 3620.) Project-based application of digital public history tools and methods undertaken in partnership with a cultural organization. Provides immersion in issues of contemporary practice while building collaborative competency. Includes an integrated service learning component."
"History (HIST)","HIST 3107","Historical Fiction in Games and Film.","(3 Credits)","(Also offered as DMD 3589.) Critique of historically themed films and video games; comparison to surviving primary documents and artifacts; assessment of historical accuracy and cultural impact."
"History (HIST)","HIST 3201","The History of Human Rights.","(3 Credits)","(Also offered as HRTS 3201.) Case studies in the emergence and evolution of human rights as experience and  concept."
"History (HIST)","HIST 3202","International Human Rights.","(3 Credits)","(Also offered as HRTS 3202.) Historical and theoretical survey of the evolution of human rights since 1945."
"History (HIST)","HIST 3203","History of the Family.","(3 Credits)","(Also offered as HDFS 3423.) Pre-industrial and industrial family life in Western society since the Middle Ages, with emphasis on the changes in demography, family size and structure, family economy, social expectations, sex roles, sexuality, and affective bonds."
"History (HIST)","HIST 3206","Black Experience in the Americas.","(3 Credits)","(Also offered as AFRA 3206.) Major themes in recent scholarship of African-descended communities in the Americas and their interconnection beyond geopolitical boundaries; race, gender, sexuality, class, religion, cultural movements and practices, slavery, political economy, political movements, and African consciousness, from historical perspective. CA 1. CA 4-INT."
"History (HIST)","HIST 3207","Genocide after the Second World War.","(3 Credits)","(Also offered as HRTS 3207.) Origins of the 1948 Genocide Convention. Several case studies of genocide post WWII: Cambodia, Rwanda, the former Yugoslavia, and Darfur. Causes and underlying dynamics of genocide with an emphasis on the international response. Critical evaluation of military, political, and non-governmental measures to prevent genocidal acts."
"History (HIST)","HIST 3208","Making the Black Atlantic.","(3 Credits)","(Also offered as AFRA 3208.) Recent scholarship on the central role played by African-descended communities in shaping the early history of the Americas and their interconnection beyond geopolitical boundaries; race, gender, sexuality, class, religion, cultural movements and practices; slavery, political economy, and political movements."
"History (HIST)","HIST 3209","Maritime Archaeology of the Americas.","(3 Credits)","(Also offered as ANTH 3531.) Archaeological and historical sources to examine the development of seafaring practices, exploration, waterborne trade and economic systems, naval warfare and shipbuilding in the Americas from the fifteenth to the beginning of the twentieth century."
"History (HIST)","HIST 3210","Archaeology of the Age of Sail.","(3 Credits)","(Also offered as ANTH 3532.) Overview of archaeological and historical sources on the development of seafaring and navigation, exploration, waterborne trade and economic systems, colonialism and empire building, naval warfare and shipbuilding in Europe, Asia and Australia from the fifteenth to the beginning of the twentieth century."
"History (HIST)","HIST 3232","History of Refugees, Migration, and Statelessness.","(3 Credits)","(Also offered as HRTS 3232.) Forced and voluntary migration and statelessness in the era of the modern state. Topics include the social and political factors influencing population movement; the experience of migration and statelessness; rights of refugees, migrants, and the stateless; immigration policy; international action; and social and political responses to migration."
"History (HIST)","HIST 3300","Near Eastern Prehistory.","(3 Credits)","(Also offered as ANTH 3513.) From the earliest hunter-gatherers to the rise of the state: the transition from food-gathering to food-production and the development of complex societies in the Near East."
"History (HIST)","HIST 3301","Ancient Near East.","(3 Credits)","(Also offered as CAMS 3301.) The history of Near Eastern civilization from the Neolithic period to the Persian Empire. The birth of civilization in Mesopotamia and Egypt. The political, economic, social and cultural achievements of ancient Near Eastern peoples. Taught in English."
"History (HIST)","HIST 3320","Ancient Greece: Troy to Sparta.","(3 Credits)","(Also offered as CAMS 3320.) The history of Greece from Minoan and Mycenaean times until the Hellenistic Period and Alexander the Great, with special emphasis on the Fifth Century and the ""Golden Age"" of Athens."
"History (HIST)","HIST 3321","Hellenistic World: Alexander to Cleopatra.","(3 Credits)","(Also offered as CAMS 3321.) The Eastern Mediterranean (the Greek east) from Alexander to Cleopatra (336-30 BCE), including historical, cultural, social, and religious developments."
"History (HIST)","HIST 3325","Ancient Rome: Aeneas to Augustus.","(3 Credits)","(Also offered as CAMS 3325.) From the beginning of Rome to the growth of the Roman Republic and the onset of Empire. Roman civilization and its influence upon later history."
"History (HIST)","HIST 3326","Ancient Rome: Emperors and Barbarians.","(3 Credits)","(Also offered as CAMS 3326.) The Roman Empire, from its beginnings until its transformation (or ""fall"") under the ""barbarian"" invasions, and its influence on later history. CA 1."
"History (HIST)","HIST 3330","Palestine Under the Greeks and Romans.","(3 Credits)","(Also offered as HEJS 3330.) The political, historical and religious currents in Greco-Roman Palestine. Includes the Jewish Revolts, sectarian developments, the rise of Christianity and the Talmudic academies. May not be used to meet the foreign language requirement. Taught in English."
"History (HIST)","HIST 3335","The Early Christian Church.","(3 Credits)","(Also offered as CAMS 3335.) The evolution of Christian institutions, leadership and doctrines in the Roman Empire ca. 50-451 CE. Topics may include gnosticism, prophecy, martyrdom, asceticism, pilgrimage, heresy, orthodoxy. Taught in English."
"History (HIST)","HIST 3340","World of the Later Roman Empire.","(3 Credits)","(Also offered as CAMS 3340.) The profound social and cultural changes that redefined the cities, frontiers, and economies of the classical Mediterranean world and led to the Middle Ages. Developments in the eastern and western Mediterranean between the second and seventh centuries."
"History (HIST)","HIST 3360","Early Middle Ages.","(3 Credits)","The history of the medieval West from late antiquity to the eleventh century."
"History (HIST)","HIST 3361","The High and Later Middle Ages.","(3 Credits)","The history of the medieval West from the tenth to the fifteenth centuries."
"History (HIST)","HIST 3362","The Black Death: Medieval and Modern Responses to Catastrophe.","(3 Credits)","(Also offered as HEJS 3362.) The Black Death (1346-50) from its origins in China through Europe. Institutional, medical, religious, literary, and social responses to the plague; how modern scholars reconstruct medieval experience; and new findings by historians and scientists that shed light on the challenges of past, present and future pandemics. CA 1. CA 4-INT."
"History (HIST)","HIST 3370","The Renaissance.","(3 Credits)","Europe in the fourteenth and fifteenth centuries."
"History (HIST)","HIST 3371","The Reformation.","(3 Credits)","Europe in the sixteenth century with emphasis on religious developments, rise of the modern state, birth of science, expansion of Europe, and the Commercial Revolution."
"History (HIST)","HIST 3375","The Devil in German History: Magic, Evil, and Faust.","(3 Credits)","Magic, conjuration, and witchcraft in the northern Renaissance; the problem of evil in historical analysis; the myth of Faust as a metaphor for the long course of German history."
"History (HIST)","HIST 3375W","The Devil in German History: Magic, Evil, and Faust.","(3 Credits)","Magic, conjuration, and witchcraft in the northern Renaissance; the problem of evil in historical analysis; the myth of Faust as a metaphor for the long course of German history."
"History (HIST)","HIST 3400","Europe in the Seventeenth Century.","(3 Credits)","Conflict of constitutionalism and absolutism, colonial expansion and rivalry, development of science, and the age of reason, the age of the baroque, the age of Louis XIV."
"History (HIST)","HIST 3416","Gender and Sexuality in Modern Europe.","(3 Credits)","(Also offered as WGSS 3416.) The construction of gender difference and ideas about sexuality in western Europe since 1789. Masculinity and femininity; sexuality, identity and the state; European power and personhood in global context."
"History (HIST)","HIST 3418","The Holocaust.","(3 Credits)","(Also offered as HEJS 3203.) Origins, development, and legacy of the Holocaust. Topics include the history of modern European anti-Semitism, the creation of the Nazi state, the catalytic role of the Second World War, the actions and attitudes of the perpetrators, victims, and bystanders, and the diverse ways in which scholars and societies have dealt with the legacy of the Holocaust. Taught in English. May not be used to meet the foreign language requirement."
"History (HIST)","HIST 3419","Jewish Responses to the Holocaust.","(3 Credits)","(Also offered as HEJS 3419.) Interdisciplinary exploration of Jewish responses to the Holocaust. Examines social, religious, theological, political, cultural, psychological, and literary responses both during and after the Second World War. CA 1. CA 4-INT."
"History (HIST)","HIST 3420","English History to 1603.","(3 Credits)","A survey of English history from its origin to the close of the Tudor period. Emphasis is placed on the development of the English nation and the growth of its culture. Recommended to majors in English."
"History (HIST)","HIST 3430","History of Ireland.","(3 Credits)","History of Ireland, with emphasis on the modern period. The rise of Irish nationalism, the Irish Literary Revival, and the problems of Northern Ireland."
"History (HIST)","HIST 3440","France Since 1715.","(3 Credits)","The disintegration of the monarchical synthesis prior to and during the French Revolution; the attempts to harmonize French society under subsequent regimes."
"History (HIST)","HIST 3450","Germany from the Reformation to 1815.","(3 Credits)","A political and cultural survey of German history with topical emphasis on the Reformation, the religious wars, the Age of Enlightenment, the rise of Brandenburg-Prussia, Germany during the revolutionary era."
"History (HIST)","HIST 3460","Italy 1250-1600.","(3 Credits)","Italy from the triumph of the city-state and the popolo grosso to the end of the Renaissance. The complex interrelationship between society and culture will be the focus of study."
"History (HIST)","HIST 3463","The Modernization of Italy from 1815 to Present.","(3 Credits)","The modernization of Italy's traditional sociopolitical and economic structure; Industrialization, unification, the liberal regime, fascism, and the republic."
"History (HIST)","HIST 3501","Mariners' Skills for Interpreting the Maritime Humanities.","(3 Credits)","(Also offered as MAST 3501.) Exploration of mariners' operational and technical skills and their use in interpreting maritime history, literature, art, and economic development. Course will pair technical and operational discussions and demonstrations with maritime humanities texts to explore how maritime service has influenced, framed, and contextualized human perspectives of seafaring. Topics may include vessel stability, laminar flow, piloting, navigation, marine cartography, voyage planning, vessel construction, maritime labor recruitment and management, marine engine mechanics, and maritime business management."
"History (HIST)","HIST 3502","Colonial America: Native Americans, Slaves, and Settlers, 1492-1760.","(3 Credits)","(Also offered as AMST 3502.) The legacy of Columbus, creative survival of native Americans in the face of disease and warfare, religious utopianism and the profit motive in colonization. The growth of a distinctive Anglo-American political culture, gender and family relations, and the entrenchment of a racial caste system."
"History (HIST)","HIST 3502W","Colonial America: Native Americans, Slaves, and Settlers, 1492-1760.","(3 Credits)","(Also offered as AMST 3502W.) The legacy of Columbus, creative survival of native Americans in the face of disease and warfare, religious utopianism and the profit motive in colonization. The growth of a distinctive Anglo-American political culture, gender and family relations, and the entrenchment of a racial caste system."
"History (HIST)","HIST 3504","The American Revolution.","(3 Credits)","Creation of the United States of America from the beginnings of the independence movement through the adoption of the Constitution and Bill of Rights."
"History (HIST)","HIST 3510","Civil War America.","(3 Credits)","The social, economic and cultural forces that shaped the Civil War and its aftermath. Sectional conflict, industrialization, reform and abolitionism, race relations, and class, gender and constitutional issues from the 1830s to the 1880s."
"History (HIST)","HIST 3516","Rise of U.S. Global Power.","(3 Credits)","The people, ideas, and cultural patterns that powered the growth of America's global empire. Emphasis on the world wars, the Cold War, the Vietnam War, intervention in Latin America, the global economy, and renewed tensions with Russia and China."
"History (HIST)","HIST 3519","Contemporary America.","(3 Credits)","American politics, society, and economy from 1973 through the present. Topics include: Conservatism, feminism, gay liberation, the end of the Cold War, Latino immigration, deindustrialization, and the New Economy."
"History (HIST)","HIST 3520","Social and Cultural History of Connecticut and New England.","(3 Credits)","Race, class, gender, religion, politics, and economy in New England. Interpretations of the region's culture from the 1600's through the 1800's. Introduces accessible primary sources and interpretive issues at public history sites. Either 3520 or 3522, but not both, may be counted for credit toward the History major."
"History (HIST)","HIST 3531","Japanese Americans and World War II.","(3 Credits)","(Also offered as AAAS 3531.) The events leading to martial law and executive order 9066, the wartime experience of Japanese Americans, and national consequences. CA 1. CA 4."
"History (HIST)","HIST 3535","The History of American Medicine.","(3 Credits)","Historical analysis of the interaction between the American people and the health sciences."
"History (HIST)","HIST 3540E","Environmental History of the Americas.","(3 Credits)","Transformations of one region within the Americas, such as the United States, Caribbean, or South America since 1450: the effects of human practices and policies, varying ideas about nature across cultures and time periods; and the rise of environmental movements. CA 1. CA 4."
"History (HIST)","HIST 3540WE","Environmental History of the Americas.","(3 Credits)","Transformations of one region within the Americas, such as the United States, Caribbean, or South America since 1450: the effects of human practices and policies, varying ideas about nature across cultures and time periods; and the rise of environmental movements. CA 1. CA 4."
"History (HIST)","HIST 3542E","New England Environmental History.","(3 Credits)","(Also offered as AMST 3542E.) Interdisciplinary history of New England's terrestrial and marine environmental change.  Links among land, sea, and human natural resource use and management, including precontact patterns, colonial impacts, agricultural decline, industrial pollution, overfishing, re-forestation, and the rise of eco-tourism."
"History (HIST)","HIST 3544","Atlantic Voyages: European Maritime Expansion, 1400-1650.","(3 Credits)","(Also offered as MAST 3544.) Late medieval and early modern European expansion into the Atlantic and Indian oceans, with particular attention to European, Asian, African, and American contexts within which that expansion took place. Topics include the transatlantic slave trade; technology adoption and adaptation; convergence of trade, racial ideology, imperial expansion, and imperial identity construction; piracy and settlement; historiographical legacies and later imperialism; and decolonization of contemporary understandings."
"History (HIST)","HIST 3545","The Modern Atlantic, 1650-1950.","(3 Credits)","(Also offered as MAST 3545.) The development and decline of the early modern Atlantic imperial system between 1650 and 1950, focusing upon imperial structures, slavery, anti-imperialism, abolitionism, free labor, and self-determination."
"History (HIST)","HIST 3551","Topics in U.S. Legal History.","(3 Credits)","Introduction to legal culture and appellate case materials from the eighteenth through the twentieth centuries. Topics include: child custody and family law, the courts' role in industrial development, the law of slavery and freedom in the North, and various aspects of civil rights."
"History (HIST)","HIST 3551W","Topics in U.S. Legal History.","(3 Credits)","Introduction to legal culture and appellate case materials from the eighteenth through the twentieth centuries. Topics include: child custody and family law, the courts' role in industrial development, the law of slavery and freedom in the North, and various aspects of civil rights."
"History (HIST)","HIST 3554","Immigrants and the Shaping of American History.","(3 Credits)","(Also offered as AAAS 3554.) The origins of immigration to the United States and the interaction of immigrants with the social, political, and economic life of the nation after 1789, with emphasis on such topics as nativism, assimilation, and the ""ethnic legacy."" CA 1. CA 4."
"History (HIST)","HIST 3555","Work and Workers in American Society.","(3 Credits)","Changes in work from the 17th through the 20th centuries. Workers' experiences, ideologies, and activities as shaped by gender, race/ethnicity, region, occupation, and industry."
"History (HIST)","HIST 3555W","Work and Workers in American Society.","(3 Credits)","Changes in work from the 17th through the 20th centuries. Workers' experiences, ideologies, and activities as shaped by gender, race/ethnicity, region, occupation, and industry."
"History (HIST)","HIST 3556W","History Workshop: Topics in American Society and Culture.","(3 Credits)","Techniques of primary historical research based on collaborative research and writing on a topic selected by the instructor."
"History (HIST)","HIST 3559","History of Childhood in the United States, 1620-Present.","(3 Credits)","An overview of the history of childhood in America, examining both adults' perception and children's experience. Attention to changes in childhood over time and to the diversity of childhood within each historical moment."
"History (HIST)","HIST 3560","Constructions of Race, Gender, and Sexuality in U.S. History.","(3 Credits)","(Also offered as WGSS 3560.) Examination of historical development, interconnections, and complexities of conceptions of race, gender, and sexuality in U.S. from European conquest to the present."
"History (HIST)","HIST 3561","History of Women and Gender in the U.S. to 1850.","(3 Credits)","(Also offered as WGSS 3561.) Gender ideologies of indigenous and settler cultures, changing conditions of women's and men's lives as the U.S. became a nation, while emphasizing intersections with ethnicity, race, class, religion, and region."
"History (HIST)","HIST 3562","History of Women and Gender in the United States, 1850-Present.","(3 Credits)","(Also offered as WGSS 3562.) History of gender and the lives and cultural representations of women in the U.S., emphasizing intersections with race, sexuality, class, region, and nation."
"History (HIST)","HIST 3563","African American History to 1865.","(3 Credits)","(Also offered as HRTS 3563.) History of African-American people to 1865, from their West African roots, to their presence in colonial America, through enslavement and emancipation. Adaptation and resistance to their conditions in North America. Contributions by black people to the development of the United States."
"History (HIST)","HIST 3564","African American History Since 1865.","(3 Credits)","(Also offered as AFRA 3564.) History of African American people since the Civil war. Contributions by black people to American development. African American activity in international arenas."
"History (HIST)","HIST 3565","African American Women's History.","(3 Credits)","(Also offered as AFRA 3565.) African American women's history in the United States, including black women's activism and leadership; roles within the larger African Diaspora; engagement in local, national, and international freedom struggles; and redefinitions of identities as wives, mothers, leaders, citizens, and workers. Special attention given to the diversity of black women’s experiences, and to the dominant images of black women in America from Mumbet (the first enslaved woman to sue for her freedom and win) to contemporary issues of race, sex, and class."
"History (HIST)","HIST 3568","Hip Hop, Politics and Youth Culture in America.","(3 Credits)","(Also offered as AFRA 3568.) History of hip-hop, its musical antecedents and its role in popular culture. Race, class, and gender are examined as well as hip-hop's role in popular political discourse."
"History (HIST)","HIST 3569","Slavery in Film.","(3 Credits)","(Also offered as AFRA 3569.) Depictions of chattel slavery in cinema and popular media over time. Topics include histories of slavery, race and identity, media studies, and cultural studies."
"History (HIST)","HIST 3575","Latinos/as and Human Rights.","(3 Credits)","(Also offered as LLAS 3221.) Latino/a issues related to human, civil and cultural rights, and gender differences."
"History (HIST)","HIST 3607","Latin America in the Colonial Period.","(3 Credits)","(Also offered as LLAS 3607.) Pre-Columbian Civilization in America, the epoch of conquest and settlement, together with a study of the Ibero-Indian cultural synthesis which forms the basis of modern Latin American civilization. CA 1. CA 4-INT."
"History (HIST)","HIST 3608W","The Hispanic World in the Ages of Reason and Revolution.","(3 Credits)","(Also offered as LLAS 3608W.) The transformation of Spanish America from the Bourbons in 1700, through the wars of independence and the struggle to build stable national states in the Nineteenth Century."
"History (HIST)","HIST 3609","Latin America in the National Period.","(3 Credits)","(Also offered as LLAS 3609.) Representative countries in North, Central, and South America and the Caribbean together with the historic development of inter-American relations and contemporary Latin American problems. CA 1. CA 4-INT."
"History (HIST)","HIST 3618","Comparative Slavery in the Americas.","(3 Credits)","(Also offered as AFRA 3618.) The rise and fall of trans-Atlantic slavery. Topics include resistance, migration, antislavery mobilization, abolitionism, empire, revolution, cultural production, political economy, labor, gender, race and identity formation."
"History (HIST)","HIST 3619","History of the Caribbean.","(3 Credits)","(Also offered as LLAS 3619.) Encounter experience; slavery, antislavery mobilization, and abolitionism; colonialism; citizenship and nation building; race and gender; political cultures and movements; migration/immigration; cultural production; and political economy; topics will be examined from a historical perspective. CA 1. CA 4-INT."
"History (HIST)","HIST 3619W","History of the Caribbean.","(3 Credits)","(Also offered as AFRA 3619W.) Encounter experience; slavery, antislavery mobilization, and abolitionism; colonialism; citizenship and nation building; race and gender; political cultures and movements; migration/immigration; cultural production; and political economy; topics will be examined from a historical perspective. CA 1. CA 4-INT."
"History (HIST)","HIST 3620","Cuba, Puerto Rico, and the Spanish Caribbean.","(3 Credits)","(Also offered as AFRA 3620.) Discovery and settlement, slavery and plantation economy, recent political and economic developments, and United States relations with the Spanish Caribbean."
"History (HIST)","HIST 3635","History of Modern Mexico.","(3 Credits)","(Also offered as LLAS 3635.) The emergence of modern Mexico from independence to the present with emphasis on the Revolution of 1910. CA 1. CA 4-INT."
"History (HIST)","HIST 3640","Andean Societies.","(3 Credits)","History of the geographical and social region occupied by the Inca Empire: pre-Columbian cultures, the period of Spanish colonial rule, and the modern Andean republics (primarily Ecuador, Peru, and Bolivia)."
"History (HIST)","HIST 3660W","History of Migration in Las Americas.","(3 Credits)","(Also offered as LLAS 3660W.) Applies broad chronological and spatial analyses of origins of migration in the Americas to the experiences of people of Latin American origin in Connecticut.  Addresses a range of topics from the initial settlement of the Americas to 21st century migrations. CA 1. CA 4."
"History (HIST)","HIST 3662","Borderlands of the Americas.","(3 Credits)","(Also offered as LLAS 3662.) A consideration of the importance of borderlands in the expansion and consolidation of European empires in the American continent, and later, in the shaping of newly independent republics. Contemporary issues related to Latin American borders, including migration, smuggling, violence, and the role of the state in shaping the borders of national cultures and societies."
"History (HIST)","HIST 3674","History of Latinos/as in the United States.","(3 Credits)","(Also offered as LLAS 3220.) Settlement and growth of Hispanic-origin populations in the United States today, from Spanish and Mexican settlement of the western United States to the growth of Latino communities. Student oral history project. CA 1. CA 4."
"History (HIST)","HIST 3675","Latina History and Biography.","(3 Credits)","(Also offered as LLAS 3675.) Examination of the history of Latinas in the US with a focus on women, gender, and sexuality. Students will consider how historians use oral histories, life histories, memoirs, biographies, and testimonials as sources to restore Latinas to histories from which they were previously omitted. CA 1. CA 4."
"History (HIST)","HIST 3704","Medieval Islamic Civilization to 1700.","(3 Credits)","The social dynamics of faith, culture, and change from the rise of Islam to the Ottoman decline and the Islamic challenge to Greek and Latin Christendom."
"History (HIST)","HIST 3705","The Modern Middle East from 1700 to the Present.","(3 Credits)","Tradition, change, modernization and development in the Middle East from the Ottoman decline and rise of successor states to the Arab-Israeli and oil crises. CA 1. CA 4-INT."
"History (HIST)","HIST 3710","Islamic Art History.","(3 Credits)","(Also offered as ARTH 3710.) A survey of the arts associated with Islam from the life of Muhammad in the seventh century through the early modern period, with an emphasis upon the Middle East, North Africa, and the Iberian Peninsula. CA 1. CA 4-INT."
"History (HIST)","HIST 3710W","Islamic Art History.","(3 Credits)","(Also offered as ARIS 3710W.) A survey of the arts associated with Islam from the life of Muhammad in the seventh century through the early modern period, with an emphasis upon the Middle East, North Africa, and the Iberian Peninsula. CA 1. CA 4-INT."
"History (HIST)","HIST 3712","The Middle East Crucible.","(3 Credits)","(Also offered as AAAS 3712.) Twentieth-century developments in the Middle East, focusing on political Islam/Islamism, Orientalism, imperialism, the history of struggles for representative government, nationalism, the Israeli-Palestinian conflict, super-power rivalries, and the search for identity, independence, and peace with justice. CA 1. CA 4-INT."
"History (HIST)","HIST 3760","History of Southern Africa.","(3 Credits)","Survey of Southern African societies with an emphasis on the socio-economic and political structure of indigenous societies, the imposition of colonial rule, gendered experiences of colonialism, colonial economies, the rise of nationalism and post-independence developments."
"History (HIST)","HIST 3770","History of Pan Africanism.","(3 Credits)","(Also offered as AFRA 3224.) The development of ideas of Pan-Africanism, beginning with the proto-Pan-Africanists in the nineteenth century; examination of the linkages between those ideas in Africa and the evolution of Pan-Africanism as a movement in the African Diaspora."
