"course_code","course_name","credits","college_name","description"
"WS440","Seminar in Women's Studies","3","College of Arts & Sciences Courses","Courses under this rubric are designed to investigate a particular subject supplemental to regular course offerings. Students in this senior seminar will develop advanced undergraduate research skills and gain a substantial foundation for further study, including graduate work in this area. Writing proficiency is required for a passing grade in this course. A student who does not write with the skill normally required of an upper-division student will not earn a passing grade, no matter how well the student performs in other areas of the course. Prerequisite(s):WS 200or permission of the instructor."
"WS442","Contemporary Women's Studies","3","College of Arts & Sciences Courses","This course will provide students with a writing course in topics important to contemporary feminist theory. Among the topics will be a study of classical texts, such as Antigone,for gender politics, the development of student training in areas of feminist analysis from within the fields of natural science, political science, english, anthropology, rhetoric, art, economics, and American Studies. Demonstrated writing proficiency is a requirement for successful completion of the course. Students will complete at a minimum 5 short papers of from 1-3 pages each, essays derived from course readings and topical assignments, as well as a longer paper of from 7-10 pages. Instructor assessment of student writing and constant feedback is an important part of the course, and students will be asked to develop their own writing through in class assignments as well. Students will read a considerable amount of material in feminist analysis, comment upon this, and engage in classroom discussions on a regular basis. PW: Global Engagement"
"WS445","Seminar in the Study of Gender and Sexuality","3","College of Arts & Sciences Courses","Students will study the different approaches to the study of sexuality within the framework of the disciplines of Women's Studies and African American Studies. The focus is on understanding how gender and sexuality develop through intersectionality, contemporary popular culture, and/or through policy changes. International research in gender and sexuality studies is also a potential focus of the course. PW: Exec Systems  Structures"
"WS450","Independent Study in Women's Studies","1-6","College of Arts & Sciences Courses","Independent study on any subject pertaining to Women's and Gender Studies conducted under the supervision of a professor in the chosen field. Prerequisite(s):Permission of the supervisor and arrangement in advance of the semester in which enrollment is planned."
"WS460","Race, Gender, and the Artist","3","College of Arts & Sciences Courses","Students in this writing seminar will develop advanced undergraduate research skills and gain a substantial foundation for further study. Demonstrated writing proficiency is a requirement for passing this course. This seminar will focus on how issues of gender and race emerge in and shape art and art practices across a range of media. Students will gain the tools to critically engage with a range of such work (including but not limited to visual art, TV, film, music, and theatre); to explore how artists have navigated race and gender and their intersections; and— as artists, audience members, fans, and critics— to develop their own feminist and anti-racist responses to art and popular culture. A student who does not write with the skill normally required of an upper-division student will not earn a passing grade, no matter how well the student performs in other areas of the course. PW: Global Engagement, Writing"
"WS470","Gender, Race, and Class","3","College of Arts & Sciences Courses","Emphasis is placed on theories and research on the inter relationships between the conceptualizations of gender, race, and class. The many different schools of thought on these issues are brought into productive tension with each other, depending on the course content. Students explore through reading primary and secondary texts the interactions between the practices that define these concepts. This course is preparation for further study at the graduate level, and considered a capstone course in the major. PW: Exec Systems  Structures"
"AC148","Intro to the Accounting Major","1","Culverhouse College of Business Courses","AC 148is open to freshmen and sophomores interested in learning more about the accounting profession and the accounting curriculum in the Culverhouse School of Accountancy. This course will introduce basic terminology and methodology, the accounting curriculum, career and educational resources, and career options. Prerequisite(s):GBA 146orGBA 247or GBA 145"
"AC184","Culverhouse LIFT Student Worker","1-3","Culverhouse College of Business Courses","This course revolves around participation as a tutor and mentor in The LIFT (Learning Initiative and Financial Training) Program, teaching computer and financial skills to disadvantaged members of the community. Prerequisite(s):CS 102,CS 285and/or required computer training provided by LIFT program, or permission of the instructor."
"AC188","Culverhouse LIFT - Class Leader","3","Culverhouse College of Business Courses","This course involves participation as a class leader and mentor in The LIFT (Learning Initiative and Financial Training) Program, supervising students and participants in classes involving teaching computer and financial skills to disadvantaged members of the community. Prerequisite(s):Permission of the instructor"
"AC189","Honors LIFT - Class Leader","3","Culverhouse College of Business Courses","This course covers the same material asAC 188but in a depth appropriate for honors students. This course involves participation as a class leader and mentor in The LIFT (Learning Initiative and Financial Training) Program, supervising students and participants in classes involving teaching computer and financial skills to disadvantaged members of the community. Students may not takeAC 189if student has takenAC 184and can only takeAC 189once. Prerequisite(s):Permission of the instructor"
"AC210","Intro To Accounting","4","Culverhouse College of Business Courses","Introduction to accounting and financial reporting concepts and the use of accounting information in financial and managerial decisions. Students who intend to major in accounting should takeCS 285before or concurrently withAC 210or AC310. Students are limited to three attempts for this course, excluding withdrawals. Students cannot receive credit for bothAC 210andAC 211. Prerequisite(s):EC 110orEC 112"
"AC211","Honors Intro To Accounting","4","Culverhouse College of Business Courses","This course covers the same material asAC 210but in a depth appropriate for honors students. Introduction to accounting and financial reporting concepts and the use of accounting information in financial and managerial decisions. Students who intend to major in accounting should takeCS 285before or concurrently withAC 210orAC 310. Students are limited to three attempts for this course, excluding withdrawals. Prerequisite(s):EC 110orEC 112"
"AC310","Intermediate Financial Accounting I","3","Culverhouse College of Business Courses","Promotes technical competency in the accounting process and develops critical thinking, communication, and research skills involving accounting and other business information. By presenting accounting and business consulting issues and requiring the use of technology to solve a typical business entity’s problems, this course exposes students to the professional environment of accounting practice. Students are limited to three attempts for this course, excluding withdrawals. Students who intend to major in accounting should takeCS 285before or concurrently withAC 210orAC 310, as it is a prerequisite forAC 389. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"AC311","Intermediate Financial Accounting II","3","Culverhouse College of Business Courses","Continuation ofAC 310. Students are limited to three attempts for this course, excluding withdrawals. Prerequisite(s):AC 310"
"AC334","Introduction to Fraud Risk Management","3","Culverhouse College of Business Courses","This course provides a basic overview of fraud risk management in business, including the global fraud problem, fraud risk identification, assessment, prevention, detection, and follow-up. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247) or Instructor Permission"
"AC351","Managerial Accounting Decisions","3","Culverhouse College of Business Courses","Study of managerial accounting concepts and their use in business decisions. Not open to accounting majors. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"AC352","Corporate Financial Reporting","3","Culverhouse College of Business Courses","Study of financial accounting concepts and their use in analyzing and interpreting financial reports. Not open to accounting majors. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"AC361","Cost Analysis for Planning & Control","3","Culverhouse College of Business Courses","A study of the theory and application of accounting for measuring the economic attributes of the firm's operations. The course examines the measurement, analysis, and interpretation of accounting information for planning and controlling a firm's business-related activities. Students are limited to three attempts for this course, excluding withdrawals. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"AC371","Introduction To Taxation","3","Culverhouse College of Business Courses","Introduction to tax policy, planning, practice, and research with an emphasis on income taxation. Students are limited to three attempts for this course, excluding withdrawals. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"AC389","Accounting Information Systems - Development, Operation, and Control","3","Culverhouse College of Business Courses","Introduction to the operation and development of accounting information systems, e-business applications, networking, and controls. Computing proficiency is required for a passing grade in this course. Prerequisite(s):CS 285andAC 310"
"AC415","Current Issues in the AC Pro","3","Culverhouse College of Business Courses","This course is for accounting students who are returning from a spring internship. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"AC432","Introduction to Audit and Assurance Services","3","Culverhouse College of Business Courses","A risk-oriented study of standards, concepts, procedures, and professional ethics underlying governance and the practice of external and internal auditing and assurance services. The course will focus on mechanisms and activities that enhance the reliability of information for decision making. Students are limited to three attempts for this course, excluding withdrawals. Prerequisite(s):AC 311andAC 389"
"AC444","Financial Analysis - Investing","3","Culverhouse College of Business Courses","Discussion of a common framework for the analysis of general purpose financial statement information. Includes discussions of the accounting process and availability of financial information, selected intermediate and advanced accounting concepts, required disclosures, modeling & valuation implications, and various analytical techniques available to the investment professional. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"AC456","Government & Nonprofit Accounting","3","Culverhouse College of Business Courses","Special features of budgetary and fund accounting are applied to municipalities, other government units, and institutions such as schools and hospitals. Prerequisite(s):AC 310"
"AC471","Taxation of Business Transactions & Organizations","3","Culverhouse College of Business Courses","Examination of the tax implications of business formations, transactions between the entity and the owners, reorganizations, and liquidations. The course develops tax research skills. Prerequisite(s):AC 371"
"AC491","Independent Study","1-3","Culverhouse College of Business Courses","Accounting Independent Study.  Students can apply a maximum of 3 credits ofAC 491toward their degree. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"AC492","Accounting Internship","1-3","Culverhouse College of Business Courses","Students are selected through a competitive process for assignments in approved business or public sector organizations.  Students can apply a maximum of 3 credits ofAC 492toward their degree. Only students who have not yet graduated are eligible to takeAC 492. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"AC497","Special Topics","1-3","Culverhouse College of Business Courses","Special Topics in Accounting.  Students can apply a maximum of 9 hours ofAC 497toward their degree. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"EC110","Principles of Microeconomics","3","Culverhouse College of Business Courses","Introduction to microeconomic analysis concentrating on consumer and producer behavior, competitive and imperfect markets, public policy and regulation, and income distribution. Prerequisite(s):MATH 100orMATH 110orMATH 112orMATH 113orMATH 115orMATH 121orMATH 125orMATH 126orMATH 145orMATH 146; or UA Math Placement of 310 or higher, ACT Math subscore of 24 or higher, (New) SAT Math subscore of 580 or higher, (Old) SAT Math subscore of 560 or higher."
"EC111","Principles of Macroeconomics","3","Culverhouse College of Business Courses","Introduction to macroeconomic analysis concentrating on national income, price levels, employment, monetary and fiscal policies, and international trade and development. Students are limited to three attempts for this course, excluding withdrawals. Prerequisite(s):EC 110orEC 112"
"EC112","Honors Principles of Microeconomics","3","Culverhouse College of Business Courses","This course covers the same material asEC 110but in a depth appropriate for honors students. It is an introduction to microeconomic analysis concentrating on consumer behavior, producer behavior, and market structure. All topics will be explored in more detail thanEC 110, using math and graphic tools, additional readings and creative discussion sessions. Students are limited to three attempts for this course, excluding withdrawals. Students cannot receive credit for bothEC 110andEC 112. Prerequisite(s):MATH 100orMATH 110orMATH 112orMATH 113orMATH 115orMATH 121orMATH 125orMATH 126orMATH 145orMATH 146; or UA Math Placement of 310 or higher, ACT Math subscore of 24 or higher, (New) SAT Math subscore of 580 or higher, (Old) SAT Math subscore of 560 or higher."
"EC113","Honors Principles of Macroeconomics","3","Culverhouse College of Business Courses","This course covers the same material asEC 111but in a depth appropriate for honors students. Topics include national income, price levels, employment, monetary and fiscal policies, and international trade and development. All topics will be explored in more detail, using math and graphic tools, additional readings and creative discussion sessions. Students cannot receive credit for bothEC 111andEC 113.  Students are limited to three attempts for this course, excluding withdrawals. Prerequisite(s):EC 110orEC 112"
"EC308","Intermediate Microeconomics","3","Culverhouse College of Business Courses","Examination of the theory of price and the theory of resource allocation. Topics include demand theory, production and cost functions, pricing and output under competitive and noncompetitive conditions, resource markets, and rudiments of general equilibrium analysis. Students cannot receive credit for bothEC 308andEC 310. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"EC309","Intermediate Macroeconomics","3","Culverhouse College of Business Courses","A study of the theoretical framework underlying income, employment, and growth analysis. Students cannot receive credit for bothEC 309andEC 311. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"EC310","Honors Intermediate Microeconomics","3","Culverhouse College of Business Courses","This course covers the same material asEC 308but in a depth appropriate for honors students. It focuses on how economic agents make optimal decisions given scarce resources and technological constraints. Topics include consumer behavior, producer behavior, and market structure. Students cannot receive credit for bothEC 308andEC 310. Prerequisite(s):(EN 102; orEN 103; orEN 104;EN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"EC311","Honors Intermediate Macroeconomics","3","Culverhouse College of Business Courses","This course covers the same material asEC 309, which is a study of the theoretical framework underlying income, employment, and growth analysis, but in a depth appropriate for honors students. Students cannot receive credit for bothEC 309andEC 311. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"EC400","Analysis Econ Cond Micro/Macro","3","Culverhouse College of Business Courses","Not open to majors in economics and finance. Uses basic economic theory to assess real-world business and economic conditions at the micro and macro levels. This course may not count toward the Economics major, but may count toward the Economics minor or specialization. Prerequisite(s):(EN 102orEN 103orEN 104orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247) andFI 302"
"EC410","Law And Economics","3","Culverhouse College of Business Courses","This course will use the tools of economic analysis to analyze public policy issues and to explore the intersections between the law and economics. Writing proficiency is required for a passing grade in this course. A student who does not write with the skill normally required of an upper-division student will not earn a passing grade, no matter how well the student performs in other areas of the course. Prerequisite(s):EC 308orEC 310"
"EC412","Industrial Organization","3","Culverhouse College of Business Courses","Study of the various types of industry structure, conduct, and performance; business strategies; and policy alternatives. Emphasizes case studies from the major types of industry. Prerequisite(s):EC 308(Grade of C- or better) orEC 310Grade of C- or better)"
"EC413","Econ Forecasting & Analysis","3","Culverhouse College of Business Courses","Survey of the analytical techniques used by economists to forecast the macro and micro levels of economic activity and the effects of public policy on the economy. Computing proficiency is required for a passing grade in this course. Prerequisite(s):EC 308(Grade of C- or better) orEC 310(Grade of C- or better) andEC 309(Grade of C- or better) orEC 311(Grade of C- or better)"
"EC414","Behavioral Economics","3","Culverhouse College of Business Courses","This course will introduce you to the field of behavioral economics – the economic study of human behavior in individual choices, social interactions, and markets motivated by the goal to improve the descriptive accuracy and explanatory power of traditional economic analysis. Students will explore behavioral economics from the perspective of different methodologies, focusing on fundamental concepts and their applications at different levels of social aggregation (e.g., individuals, groups, and markets). Prerequisite(s):EC 308(Grade of C- or better) orEC 310(Grade of C- or better)"
"EC415","Sports Economics","3","Culverhouse College of Business Courses","Course focuses on the application of economic theories to sports and the sports industry and understanding the behavior of economic agents in sports. Students who complete the course will gain insight into economics, understand how to apply economic models to explain observed behavior in sport, and appreciate empirical economic evidence generated from sports-related data. Prerequisite(s):EC 308(Grade of C- or better) orEC 310(Grade of C- or better)"
"EC416","Monetary Theory & Policy","3","Culverhouse College of Business Courses","Analysis of the role of money in the economy and the conduct of monetary policy. Emphasis is given to the money supply process, the demand for money, and the choice of monetary-policy strategies and procedures. Prerequisite(s):EC 308(Grade of C- or better) orEC 310(Grade of C- or better); andEC 309(Grade of C- or better) orEC 311(Grade of C- or better)"
"EC422","Urban Economics","3","Culverhouse College of Business Courses","Analysis of the economics of community growth and the application of economic principles in solving problems and exploiting opportunities generated by the process of urban development. Prerequisite(s):EC 308(Grade of C- or better) orEC 310(Grade of C- or better)"
"EC423","Public Finance","3","Culverhouse College of Business Courses","Study of the principles of taxation, government expenditures, borrowing, and fiscal administration. Prerequisite(s):EC 308(Grade of C- or better) orEC 310(Grade of C- or better)"
"EC430","International Trade","3","Culverhouse College of Business Courses","Analysis of theoretical principles underlying international trade, with application of these principles to recent developments and to current national policies. Prerequisite(s):EC 308(Grade of C- or better) orEC 310(Grade of C- or better)"
"EC431","International Finance","3","Culverhouse College of Business Courses","Introduction to the field of international finance. Course deals primarily with international financial markets and the macroeconomics of international financial flows. Topics include foreign exchange and international securities markets and international banking. Prerequisite(s):EC 308(Grade of C- or better) orEC 310(Grade of C- or better); andEC 309(Grade of C- or better) orEC 311(Grade of C- or better)"
"EC432","Development Economics","3","Culverhouse College of Business Courses","The course introduces students to the field of development economics. The course covers economic theory and empirical research about contemporary development efforts. Prerequisite(s):EC 308(Grade of C- or better) orEC 310(Grade of C- or better)"
"EC460","Labor Economics","3","Culverhouse College of Business Courses","This course provides an overview of labor economics.  Topics covered include labor supply, labor demand, human capital, minimum wages, immigration, and discrimination. Prerequisite(s):EC 308(Grade of C- or better) orEC 310(Grade of C- or better)"
"EC470","Introduction to Mathematical Economics","3","Culverhouse College of Business Courses","Application of selected mathematical methods to the analysis of economic problems. Prerequisite(s):EC 308(Grade of C- or better) orEC 310(Grade of C- or better)"
"EC471","Econometrics","3","Culverhouse College of Business Courses","This course emphasizes statistical methods for analyzing data used by social scientists. Topics include simple and multiple regression analyses and the various methods of detecting and correcting data problems such as autocorrelation and heteroscedasticity. Prerequisite(s):EC 308(Grade of C- or better) orEC 310Grade of C- or better)"
"EC472","Financial Econometrics","3","Culverhouse College of Business Courses","In this course, we focus on the empirical techniques mostly used in the analysis of financial markets and how they are applied to actual data. We will begin with calculations and stylized facts of financial asset prices and returns. We next introduce statistical and econometric models to capture or reproduce these data features, mainly relying on time series models, estimations and tests. The first application is to apply these techniques to solve the practical financial issue of portfolio optimization. And then, we continue to time-varying asset returns to search for predictors of financial asset returns using CAPM model. To estimate the financial markets/assets fluctuations and the portfolio uncertainty, we start to learn conditional volatility models, including ARCH, GARCH, etc. Finally, from the perspective of risk management, we introduce the tools to estimate market risk of financial assets. Prerequisite(s):EC 110andEC 111; andEC 471(Grade of C-or better) orEC 413(Grade of C- or better)"
"EC473","Games and Decisions","3","Culverhouse College of Business Courses","An introduction to game theory with emphasis on application.  Game theory is a toolbox for analyzing situations where decision makers influence one another. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"EC474","Experimental Economics","3","Culverhouse College of Business Courses","This course introduces students to the field of experimental economics. The course covers methodological issues with designing and conducting experiments and interpreting the results. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"EC480","Econ of Environment","3","Culverhouse College of Business Courses","Survey of the techniques used to estimate benefits of environmental improvements, and an analysis of public policy relating to the environment and use of natural resources. Prerequisite(s):EC 308(Grade of C- or better) orEC 310(Grade of C- or better)"
"EC483","Health Care Economics","3","Culverhouse College of Business Courses","An investigation of the microeconomics of the American health care delivery system. The course focuses on the demand for and supply of health care services and emphasizes the efficiency and equity characteristics of the system. Prerequisite(s):EC 308(Grade of C- or better) orEC 310(Grade of C- or better)"
"EC491","Independent Study","1-6","Culverhouse College of Business Courses","Students can apply a maximum of 6 credits ofEC 491toward their degree. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"EC492","Internship","1-3","Culverhouse College of Business Courses","Students are selected through a competitive process for assignments in approved business or public sector organizations.  Students can apply a maximum of 3 credits ofEC 492toward their degree. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"EC496","Policy Evaluation Methods","3","Culverhouse College of Business Courses","This course teaches students how to analyze policy and program impacts using data. Students will learn several prominent research designs for identifying causal effects, such as matching, instrumental variables, regression discontinuity, and difference-in-differences. Students will also learn to implement these strategies using a statistical software. Students will complete a research project in which they identify a question, build a dataset, apply an appropriate empirical method, and then write up their process and findings, with the ultimate objective of evaluating the effect of the policy or economic issue under evaluation. Prerequisite(s):EC 308(grade of C- or better) orEC 310(grade of C- or better) andEC 309(grade of C- or better) orEC 311(grade of C- or better)"
"EC497","Special Topics in Economics","1-3","Culverhouse College of Business Courses","Students can apply a maximum of 9 credits of ofEC 497toward their degree. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"FI301","Intro Financial Inst. & Mkts","3","Culverhouse College of Business Courses","Overview of the financial systems in which business operates, with emphasis on financial institutions, instruments, and markets. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"FI302","Business Finance","3","Culverhouse College of Business Courses","Study of financial objectives of business enterprise, sources of capital, and financial management of business assets. Emphasis is on establishing a framework for making financing, investing, and dividend decisions. Students are limited to three attempts for this course, excluding withdrawals. Prerequisite(s):(AC 210orAC 211) and (EC 111orEC 113)"
"FI317","Introduction to Value Investing","3","Culverhouse College of Business Courses","Introduction to fundamental principles of saving and of equity investing with a value-based approach, informing an in-depth study of the idea generation, business/industry analysis and financial statement analysis phases of the equity investment process. This course will provide students with a useful understanding of what a professional in any field requiring business-related research, analysis, and valuation skills does on a daily basis to analyze corporate strategies, understand industry dynamics, assess competitive advantages, and evaluate corporate management and strategy. Students will also be introduced to common methods to value securities. Prerequisite(s):(EN 102orEN 103orEN 104orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247) andFI 302"
"FI331","Principles of Real Estate","3","Culverhouse College of Business Courses","Survey of various aspects of real estate business and economics, including marketing, finance, development, law, appraising, etc. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"FI332","Real Estate Licensing","1","Culverhouse College of Business Courses","This course builds onFI 331- Principles of Real Estate course. It offers an in-depth examination of licensing laws in Alabama and other state specific materials. This course, together withFI 331, satisfy the educational requirement (60 hours of for-credit education) for taking the Alabama Real Estate Salesperson exam, which is required for licensure. Prerequisite(s) with concurrency:FI 331"
"FI360","Personal Asset Management","3","Culverhouse College of Business Courses","To teach students about financial assets as vehicles for saving for the future. Students will also learn how to invest in a combination of assets to meet their objectives and how their objectives may change over their life span. Prerequisite(s):(EN 102; orEN 103; orEN 104; orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247)"
"FI389","Financial Analysis and Modeling","3","Culverhouse College of Business Courses","Introduction to the components of computerized management information systems and applications of computer-based systems to business decisions. Computing proficiency is required for a passing grade in this course. Prerequisite(s):(EN 102orEN 103orEN 104orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247) andFI 302"
"FI400","Financial institutions, Markets, and Investment","3","Culverhouse College of Business Courses","Builds on the foundation laid in the business core to extend the student's knowledge of basic finance into the areas of operation and management of financial institutions and financial markets and investments. Prerequisite(s):(EN 102orEN 103orEN 104orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247) andFI 302"
"FI410","Intermediate Financial Mgt","3","Culverhouse College of Business Courses","Development of advanced practices of financial management and their application to decision making in the business firm. Prerequisite(s):(FI 302orCE 366) and (EN 102orEN 103orEN 104orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247) andFI 302"
"FI412","Money & Capital Markets","3","Culverhouse College of Business Courses","An overall view of the financing process and the role of financial markets. Areas covered are characteristics of instruments traded in money and capital markets; determinants of and the relationships between different asset prices; and international aspects of financial markets. Prerequisite(s):(FI 302orCE 366) and (EN 102orEN 103orEN 104orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247) andFI 302"
"FI414","Investments","3","Culverhouse College of Business Courses","Study of the various investment media together with analysis models of investment management. Emphasis is on investment decision making and portfolio analysis. Prerequisite(s):(EN 102orEN 103orEN 104orEN 121) and (MATH 121orMATH 125orMATH 145) and (EC 110orEC 112) and (EC 111orEC 113) and (AC 210orAC 211) and (LGS 200orLGS 201) andST 260andMIS 200and (GBA 146andGBA 246; orGBA 247) and (FI 302orCE 366)"
"FI415","Advanced Investment Topics","3","Culverhouse College of Business Courses","Advanced models for investment management are developed and their application in decision making is discussed. Emphasis is on the use of models for portfolio selection. Prerequisite(s):FI 414(Grade of C- or better)"
"FI416","Monetary Theory & Policy","3","Culverhouse College of Business Courses","Analysis of the role of money in the economy and the conduct of monetary policy. Emphasis is given to the money supply process, the demand for money, and the choice of monetary-policy strategies and procedures. Prerequisite(s):FI 301"
"FI419","Financial Derivatives","3","Culverhouse College of Business Courses","Addresses managing financial risks such as adverse stock price movements, adverse interest rate changes and adverse commodity price changes with specific attention given to employing futures, options and swap contracts. Prerequisite(s):FI 302andFI 414"
