"code","level","title","credits","description"
"FIN6906","Graduate","Independent Study","1 - 6","Individual conferences; supervised readings; reports on personal investigations. Consent of faculty tutor and Department Chairperson required."
"CHS6905","Graduate","Ind Study Forensic","1 - 6","Independent study and problems in an area of forensic science under faculty supervision. Prerequisite: Permission of instructor. Inactivated per SCNS review, last term offered Summer 2007"
"MAN4690","Undergraduate","Indep Study In Ib",3,"Individual conferences; supervised readings; reports on personal investigations."
"MAR6915","Graduate","Indep Study In Mar",3.33,"Individual conferences; supervised reading; reports on personal investigations. Consent of faculty tutor, Department Chairperson and Dean required."
"MAR4907","Undergraduate","Indepent Study In Mk",3,"Individual conferences; supervised reading; reports on personal investigations. Consent of faculty supervisor and Department Chairperson required."
"MAR6915","Graduate","Indep Study In Mar","1 - 20","Individual conferences; supervised reading; reports on personal investigations. Consent of faculty tutor, Department Chairperson and Dean required."
"NGR5905","Graduate","Indep Study In Nsg","1 - 10","Individually determined, research oriented, in-depth study of a nursing problem or clinical experience as approved by the faculty preceptor."
"PAD4905","Undergraduate","Indep Sty In Pub Adm","1 - 20","(Normally 3 credit hours) Individual conferences, supervised readings; reports on personal investigations; and similar undertakings."
"PAD6907","Graduate","Independent Study In","1 - 6","(Normally 3 credit hours) Individual conferences; supervised readings; reports on personal investigations and similar undertakings. Prerequisites: Completion of required courses in public administration is expected. Consent of faculty sponsor and Program Director required."
"REE4905","Undergraduate","Independent Studies","1 - 20","Individual conferences; supervised readings; reports on personal investigations. Prerequisites: Consent of instructor and Department Chairperson required."
"RLG5907","Graduate","Ind Study Sephardic","1 - 6","For advanced students who possess proven significant knowledge of the field of Sephardic and Oriental Jewry, to engage in a guided research on the topic of their choice within the field. Inactivated per 2024 SCNS review."
"TAX6905","Graduate","Ind Study-Tax","1 - 3","Individual conferences, supervised readings; reports on personal investigations."
"TAX4901","Undergraduate","Ind Study-Tax","1 - 3","Individual conferences, supervised readings, and reports on personal investigations. Prerequisite: Permission of the Director of the School of Accounting. (AA approval, not taught in 5yrs)"
"REL4943","Undergraduate","Ind Study Sephardic","1 - 6","For advanced students who posses proven significant knowledge of the field of Sephardic and Oriental Jewry, to engage in a guided research on the topic of their choice within the field."
"ATR6906","Graduate","Ind Study/Thesis in AT","1 - 9","Faculty supervised project or research thesis that involves an in-depth study of contemporary issues and/or clinical practices relevant to athletic training. Prerequisites: Graduate standing and permission of the instructor."
"MAR4907L","Undergraduate","Ind Stdy Mkg Rsch",3,"This course offers an opportunity to apply marketing knowledge within the context of a consumer research setting. The intention is to be an introductory experience to a marketing research lab."
"PHC6907","Graduate","Ind Study Pub Hlth","1 - 3","Allows student investigations of special topics and issues utilizing literature searches, analysis, or active performance in public health settings under the direction of faculty supervision. Prerequisite: Permission of the faculty advisor."
"MAR5913","Graduate","Independnt Stdy Mktg","1 - 20","Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"REL3343","Undergraduate","Indian Buddhism",3,"The origin and development of Buddhism in India and South - Southeast Asia. Context, life and teachings of the Buddha, Schools of thought and social institutions."
"RLG6697","Graduate","Indian Judaism",3,"The stories, rituals, interactions and identities of four Indian Jewish communities and their implications for Indo-Israeli relations and contemporary American Judaism. Prerequisite: Graduate standing."
"PHH3840","Undergraduate","Indian Philosophy",3,"Metaphysical, epistemological and ethical theories within such major Indian philosophical systems as philosophical Buddhism, Gains, Samkhya dualism, and Vedanta transcendentalism are examined. Inactivated per SCNS review, last term offered Spring 2011"
"AML4640","Undergraduate","Indigenous US Lit",3,"Examines writing by indigenous American authors writing from the eighteenth century to the present in the context of US histories of forced assimilation and the diversity of tribal cultures. Prerequisite: ENC 1101 and ENC 1102"
"ANT4476","Undergraduate","Global Indigenous Peoples",3,"Examines contemporary Indigenous peoples in various parts of the world highlighting commonalities shaping indigenous communities and people's lives in response to globalization."
"ISM7306","Graduate","Individual and Group IS",3,"Doctoral seminar reviews key issues and challenges associated with the implementation and introduction of information systems at the individual and group levels within an organizational environment. Inactivated per 2024 SCNS review. Last term offered fall 2016."
"ECO6938","Graduate","Individual Graduate Study","3 - 9","Supervised readings, tutorial, and preparation of report. Open only to graduate students. Requires consent of supervisor and approval of Department Chairperson. Inactivated per 2024 SCNS review."
"MSL2101L","Undergraduate","Indiv Leadership Lab",0,"Develops knowledge of self, self-confidence, and individual leadership skills, develop problem-solving and critical thinking skills, apply communication, feedback, and conflict resolution skills."
"MSL2101","Undergraduate","Indiv Leadership",2,"Develops knowledge of self, self-confidence, and individual leadership skills, develop problem-solving and critical thinking skills, apply communication, feedback, and conflict resolution skills."
"ADE5386","Graduate","Ind Lrng and AE",3,"Students differentiate learning theories related to teaching adults, contrast characteristics of adults relative to youth, and evaluate the implications of these relative adult learning situations."
"SOW4905","Undergraduate","Individual Study","1 - 3","Individually selected program of supervised study related to specific social work issues. Prerequisite: Permission of the instructor."
"SOW5905","Graduate","Individual Study","1 - 3","Individually selected program of advanced supervised study related to specific issues in social work and social welfare. Prerequisite: Permission of the instructor."
"HSC3905","Undergraduate","Individual Study",2,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"DIE6907","Graduate","Indiv Study Diet/Nut","1 - 3","Intensive individual investigation of a phase of dietetics. Emphasis on recent findings in dietetics and allied disciplines. Prerequisite: Permission of the Instructor."
"EEL6905","Graduate","Individual Work","1 - 4","Special problems or projects selected by the students and a faculty member. The student conducts the project with a minimum of supervision. Consent of Department Chairperson and Faculty Advisor."
"ENV5104","Graduate","Indoor Air Quality",3,"Sources and causes of poor indoor air quality (IAQ). Protocols for IAQ investigations; problem evaluation and solution proposals. Approaches to sustainable construction; best IAQ and energy savings."
"REE6021","Graduate","Indst Real Estate II",3,"SCNS Field Review"
"EIN3355","Undergraduate","Indus Financl Decisn",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"REE6020","Graduate","Indust Real Estate I",3,"SCNS Field Review"
"INP4055L","Undergraduate","Industrial/Organ Lab",3,"Students gain experience with the use of psychometric instruments in the areas of job analysis, personnel selection, performance appraisal, job satisfaction, criteria analysis, and management training and development. (AA approval, not taught in 5yrs)"
"ESI4556","Undergraduate","Ind & Sys Eng In Ofc",3,"Paperwork reduction, overhead and expense cost containment, and white collar productivity through office automation and systems analysis. Inactivated, per SCNS review last term offered Fall 2002"
"EIN6940","Graduate","ISE Internship","1 - 3","To provide graduate students with work experience under approved industrial supervision.  Prerequisite: Departmental approval."
"EIN3600","Undergraduate","Intro To Robotics",2,"Basic concepts of industrial automation and robotics. Performance characteristics, criteria for use, planning, selection, and implementation of computer automated equipment. Open to non-majors. Inactivated per SCNS review, last term offered Spring 2010."
"EIN3600L","Undergraduate","Ind Automation Lab",1,"Experiments in the use of CNC machines and robots demonstrating performance characteristics of CNC equipment and robotic arms. Inactivate per SCNS review, last term offered Spring 2010"
"REE6825","Graduate","Industrial Brokerage",3,"SCNS Field Review"
"EEL6619","Graduate","ICS Sec",3,"It is a cross-disciplinary graduate-level course covering existing and emerging security threats and potential defense strategies to ensure industrial control systems' secure and resilient operations. Prerequisites: It is a cross-disciplinary graduate-level course covering existing and emerging security threats andpotential defense strategies to ensure industrial control systems' secure and resilient operations."
"EEL4658","Undergraduate","Indus Control Systems",3,"To learn the characteristics and the selection of hardware used in industrial control systems design. Various measurement devices, transducers, and actuators used in control systems will be studied."
"TCN6820","Graduate","Ind Dev Of Telecom",3,"This course, from a management perspective, addresses the evolution of the telecom industry, the impact it has on reshaping our world, and the importance of management decisions in telecom."
"EIN3949","Undergraduate","Ind Engr Co-Op","1 - 3","Entry level work experience as an Industrial Engineering intern. Jointly supervised by IE and Industry personnel. Written report required. Student must obtain approval from IE faculty and sign up for course before starting work. Prerequisite: Approval of advisor. Inactivate per SCNS review, last term offered Summer 2004."
"EIN5359","Graduate","Ind Fin Decisions",3,"The use of financial techniques and data in planning, controlling and coordinating industrial activities. This course will familiarize the student with accounting concepts and analytical methods."
"EIN4261","Undergraduate","Industrial Hygiene",3,"A continuation of Safety in Industry. An introduction to OSHA regulations on health hazards. Noise, radiation, and dust problems in industry. Special hazards with solvents, asbestos, lead, silica, and other chemicals. OSHA compliance procedures. (AA approval, not taught in 5yrs)"
"EIN4116","Undergraduate","Ind Info Systems",3,"The integration of information flows and data bases with the production planning and control  systems into productive and manageable systems."
"CHM6949","Graduate","Indust Internship",3,"A semester of supervised work in an outside laboratory. Prerequisite: Permission of the instructor."
"EIN4122","Undergraduate","Ind Marketing",3,"The performance of business activity that directs the flow of goods and services from producer to industrial user. Covers new product development, marketing research, sales engineering, pricing, distribution, and promotion."
"ECP7405","Graduate","Industrial Org",3,"The organization of the industrial economy with particular emphasis as to the type of competition, the bases of monopoly power and the extent of monopoly power. Prerequisites: Advanced Micro and Calculus."
"ECP4403","Undergraduate","Industrial Organization",3,"Theory of the firm, market structure; business strategies and conduct. Topics include information and advertising, product durability, technical change, antitrust and trade policies, and regulation."
"ECO7408","Graduate","Indust Org: Markets",3,"Analysis of the structure, behavior, and performance of industries and markets, and core issues in competition and regulatory policy. Inactivated per 2024 SCNS review."
"ECO7110","Graduate","Industrial Org: Firms",3,"Theoretical and empirical analysis of firm organization and development. Topics include entrepreneurship, firm survival and evolution, spinoffs, industrial geography and dynamics. Inactivated per 2024 SCNS review."
"INP6940","Graduate","l-O Intrnshp/Practicum","1 - 6","Internship in the field of organizational sciences and industrial-organizational psychology. Students will apply what they have learned throughout their time in the master's program."
"JOU4204C","Undergraduate","Industrial Publicati",3,"SCNS Field Review"
"ETI4681","Undergraduate","Industrial Suprvisio",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"ENV6558","Graduate","Indust Wstwtr Treatr",3,"Characteristics and composition of industrial wastewaters. Sampling techniques and analyses. Water conservation and reuse. Joint industrial-commercial collection and treatment of wastewaters. Prerequisite: ENV 6516. Inactivated per SCNS review,last term offered fall 2014"
"INP4055","Undergraduate","Industrial/Organ Lec",2,"Students gain experience with the use of psychometric instruments in the areas of job analysis, personnel selection, performance appraisal, job satisfaction, criteria analysis, and management training and development. (AA approval, not taught in 5yrs)"
"EIN5123","Graduate","Industrial Marketing",3,"Fundamental concepts for industrial marketing including industrial goods, services, customers, and demands; Industrial procurement and buying behavior; and industrial market segmentation and strategy."
"BCN3949","Undergraduate","Industry Internship","0 - 6","This course provides an opportunity for students to gain supervised, practical work experience in their particular field of interest within the industry. Prerequisites: Consent of advisor and School Director."
"REE6946","Graduate","Industry Project",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"MDE7320","College of Medicine","Infectious Disease Elect","1 - 12","This elective rotation is intended to prepare students to obtain, under direct supervision of an infectious disease faculty, the necessary diagnostic and therapeutic skills to effectively care for patients with infectious disorders from the surgical, transplant, intensive care, OB/GYN, hematologic/oncologic, and general medicine services in a community hospital. Prerequisite: Enrolled in Herbert Wertheim College of Medicine."
"PHC6002","Graduate","Infectious Dx Epi",3,"This course covers principles specific to infectious disease epidemiology, explores the application of epidemiologic methods to infectious disease problems, and examines surveillance, and outbreak investigation. Prerequisites: PHC 6000 and PHC 6065"
"MDS7320","College of Medicine","Infectious Disease Selective","1 - 12","This elective rotation is intended to prepare students to obtain, under direct supervision of an infectious disease faculty, the necessary diagnostic and therapeutic skills to effectively care for patients with infectious disorders from the surgical, transplant, intensive care, OB/GYN, hematologic/oncologic, and general medicine services in a community hospital."
"ISM6135","Graduate","Info Require Analysi",3,"Field Review"
"ISM6122","Graduate","Info Systems Design",3,"Field Review"
"HSC5665","Graduate","Information & Comm",3,"Information and communication technology introduces technology and practical computer applications for today's health care professional. This on-line course uses a web-based format. Prerequisite: Basic computer experience."
"HSA4190","Undergraduate","Tech In Health",3,"This online course assists the student in developing information and communication skills using the Internet.  It demonstrates the use of technology in clinical practice, research and education."
"PHT6706","Graduate","Tech In Rehab",3,"An introductory course that focuses on computer rehabilitation technology for clinical practices, research and education, and devices that assist the quality of patient activities. Prerequisite: Student should have a basic understanding of personal computers."
"LAW6092","Law","IDL",3,"The modern world is increasingly being driven by technology and information. This course will explore information privacy law beginning with the history of privacy, the early cases establishing the parameters of the right of privacy and the use of technology. It will then delve more deeply into privacy and its interaction with technology in various contexts such as the media, finance, health, national security, law enforcement, government records, data security, and international tensions. Students will gain an understanding of the legal frameworks that regulate privacy particularly focusing on individuals as citizens and consumers."
"LIS2005","Undergraduate","Info and Internet Res",3,"Development of research skills as they apply to using both academic libraries and internet. Includes critical thinking skills in relation to the use and application of information. Inactivated per SCNS review."
"ISM6326","Graduate","Info Security & Compliance",3,"Provides knowledge and skills needed to protect enterprise assets by mitigating IS/IT related security risks. An exposure to IS/IT security-related Laws, Regulations, and Compliance is also provided. Corequisite: ISM 6222."
"ISM6328","Graduate","Info Security Mgt",3,"Provides knowledge and skills needed to protect enterprise assets by mitigating IS/IT related security risks. Includes application of telecommunication technology and concepts."
"COP4703","Undergraduate","Info Retrieval",3,"Introduction to information management and retrieval concepts.  The design and implementation of a relational database using a commercial DBMS.  Online information retrieval and manipulation.  Not acceptable for credit for Computer Science majors. This course will have additional fees."
"HSC4201","Undergraduate","Information Systems",3.33,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"ISM6155","Graduate","Infor Syst Dev",3,"Concepts and methods used in the analysis and design of MIS. Feasibility study, system flow charting, data requirements analysis, data design, user friendly systems design. Systems design project. Inactivated per 2024 SCNS review. Last term offered spring 2000."
"ISM3949","Undergraduate","Info Systems Internship I","1 - 3","A program enabling MIS majors to work in jobs significantly related to their major area and career goals. Placement must be approved by instructor."
"ISM4949","Undergraduate","Info Systems Internship II","1 - 3","A continuation of ISM 3949. A program enabling MIS majors to work in jobs significantly related to their major area and career goals. Placement must be approved by instructor."
"ISM3011","Undergraduate","Info System Mgt",3,"Course introduces business students to the benefits, deployment, management, and use of information within organizations, particularly business analytics and large stores of data. Prerequisites: (a) ACG3301 and (b) MAC1105 or equivalents with a grade of 'C' or higher, (c) 45 credits earned, (d) business students only."
"ISM6305","Graduate","Info Sys Planning",3,"Overview of the technology acquisition process to define business needs, discover requirements, evaluate technology solutions, select vendors, and manage technology solution implementation."
"ISM4323","Undergraduate","Info Systems Security",3,"Provides knowledge and skills to protect enterprise assets by mitigating IS/IT related security risks. Exposure to IS/IT security regulations and compliance, security policies, and incident response."
"ISM6338","Graduate","Info System Strategy & Governa",3,"From the perspective of the CIO, students will develop and understanding of the strategic use of IS and how to define and implement IS governance to support business/IS alignment and value creation."
"ACG6625","Graduate","It Auditing",3,"Understanding and application of concepts and procedures of auditing computer information systems; analysis, testing, and documentation of computer security and controls for management and financial statement reports. Prerequisites: ACG 4651, ACG 6437, or permission of the Director of the School of Accounting."
"TCN5455","Graduate","Information Theory",3,"Entropy and measure of information.  Proof and interpretation of Shannon's fundamental theorem for various channels, including noiseless, discrete, time-discrete and time-continous channels."
"PHC6004","Graduate","Injury Epidemiology",3,"Analyzes the impact and extent of injuries as a public health problem. Issues of prevention, sources of data, environment, social and occupational aspects are included in an epidemiological approach. Prerequisite: PHC 6000."
"ARC5483L","Graduate","Innov Bldg Tech Lab",1,"Field and laboratory exercises in the evaluation of technical support assemblies for buildings."
"FSS4364","Undergraduate","Inn Fd Analysis Qual Mana",3,"This course focuses on modern perspective of ensuring food product safety and quality to meet industry standards. Students will learn an important skillset required for quality management system using modern tools. Inactivated per SCNS review."
"CHM3610L","Undergraduate","Inorganic Chemistry Lab",1,"Synthesis, purification, and study of coordination and organometallic compounds. Prerequisite: CHM 3610"
"CHM6621","Graduate","Inorg React Mech",3,"Review of kinetics and determination of mechanism. Study of mechanism of reactions of coordination complexes including electron transfer reactions, ligand substitution reactions, coordinated ligand reactions of importance in homogeneous catalysis. Prerequisite: Physical Chemistry I (Kinetics). Inactivated per SCNS review."
"MDE7401","College of Medicine","Inpatient Pediatrics Elective","1 - 12","As a member of the inpatient pediatrics care team, students will hone their history and physical exam skills, work on developing a differential diagnosis, and begin to develop and execute diagnostic and treatment plans. The hospital has organized a program for medical students to expand their practical knowledge of pediatrics. Prerequisite: Enrolled in the Herbert Wertheim College of Medicine. Inactivated per SCNS review, last term offered Spring 2016."
"CHS4702","Undergraduate","Inquiry Instruction",3,"Inquiry chemistry instruction approach incorporating chemistry education research. Includes general topics, scientific discourse, assessment and technology use in teaching. Inactivated per SCNS review, last term offered Summer 2016"
"ESC4052","Undergraduate","Inquiry Learn Earth Sci",3,"Important concepts in the Earth Sciences covered using inquiry based learning techniques. Content delivery using laboratory exercises and technology. Inactivated per SCNS review, last term offered Summer 2016."
"RMI4740","Undergraduate","Ins Undrwrtg Rating",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"ART4842C","Undergraduate","Installation Art",3,"This special topics course explores the genre of installation and site-specific art through history and in terms of its ongoing influence on contemporary visual culture. May be repeated. Prerequisites: ART 1201C, ART 1203C, ART 2300C, ART 3820"
"ART5844C","Graduate","Installation Art",3,"Explores installation and site-specific art and provides the opportunity to realize works in a variety situations and contexts. Prerequisite: Permission of the instructor."
"CJC4310","Undergraduate","Instit Corrections",3,"Surveys history and current status of jails and adult prisons with emphasis on punishment rationales, institutional programs and procedures, inmates' social structures, correctional officers, and contemporary issues. Course inactivated B1 20-21."
"FSS3233C","Undergraduate","Instl Fd Serv Prod",3,"Theory and application of commercial and institutional foodservice in an industrial environment, including large scale purchasing procedure, training in large production equipment, on-the-job training."
"ARE6304","Graduate","Early Child Art",3,"Elective in masters program in Early Childhood Education. Refines skills related to program development, methods of teaching, selection of materials, and review of research, for preschool, kindergarten and primary grades teachers. Lab fees required."
"LAE6305","Graduate","Early Child Lang Art",3,"Required in Master's program in Early Childhood Education. Refines skills related to program development, methods of teaching, selection of materials, and review of research in preschool, kindergarten and primary grades."
"RED6305","Graduate","Inst Early Child Literacy",3,"This course will expose students to instructional approaches and current research surrounding language and literacy development for children from birth to age 8."
"SCE6306","Graduate","Early Child Science",3,"Required in masters program in early childhood education. Refines skills related to program development, methods of teaching, selection of materials, and review of research, in preschool, kindergarten and primary grades. Inactivated per SCNS review, last term offered Summer 2007"
"SSE6305","Graduate","Early Chld Soc Stud",3,"Required in masters program in early childhood education. Refines skills related to program development, methods of teaching, selection of materials, and review of research, in preschool, kindergarten and primary grades. Inactivated per 2024 SCNS review. Last term offered summer 2005."
"ARE6315","Graduate","Elementary Art",3,"Elective in masters program in elementary education. Refines skills related to program development, methods of teaching, selection of art materials, and review of research, for elementary teachers. Lab fees required."
"MAE6318","Graduate","Elementary Math",3,"Required in masters program in elementary education. Refines skills related to program development, methods of teaching, selection of materials, and review of research, in elementary mathematics education."
"MUE6316","Graduate","Instruction Elementary Music",3,"This course is designed to provide a balance and make connections between the study of theory and philosophy and the practice of music education and working with elementary-aged children."
"SCE6315","Graduate","Elementary Science",3,"Required in masters program in elementary education. Refines skills related to program development, methods of teaching, selection of materials, and review of research, in elementary science education."
"SSE6355","Graduate","Elementary Soc Stud",3,"Required in masters program in elementary education. Refines skills related to program development, methods of teaching, selection of materials, and review of research in elementary social studies education."
"LAE6319","Graduate","Integrat Lang Arts",3,"Elective in masters program in Elementary Education. Refines skills related to program development, methods of teaching, selection of materials, and review of research in elementary education."
"SCE6325","Graduate","Instr Mid Sch Science",3,"Refines skills related to program development, methods of teaching, selection of materials, and review of research in middle school science education. Focus is on 6-8 content and methods of teaching. Corequisite: Placement or current teaching in a school."
"HEE4104","Undergraduate","Inst Vctnl Home Ec",3,"Application of educational principles, practices, and techniques to the teaching of vocational home economics in varied educational settings. Subject to approval of the instructor."
"MAE6305","Graduate","Early Child Math",3,"Refines mathematical skills related to program development, methods of teaching, selection of materials and review of research, in children birth to age 8."
"EDG7362","Graduate","Inst: Theo And Res",3,"Theories of instruction and research in the learning process, creativity, the thought process, human relations and group dynamics and other fields related to the development of instructional theory and practice."
"ADE5383","Graduate","Inst Anal & Design",3,"This course includes analyzing models for instructional analysis and design. Identifying the target population, instructional needs, job and task analysis. Developing learning objectives and related design. Prerequisites: ADE 5386, or ADE 5387, or permission of the instructor."
"EEX5766","Graduate","Inst Astv Tech Sped",3,"Provides teachers of students with disabilities instructional and assistive technology skills that enhance student learning and increase access to the general education curriculum."
"EEX3764","Undergraduate","Inst Astv Tech Sped",3,"Provides teachers of students with disabilities instructional and assistive technology skills that enhance student learning and increase access to the general education curriculum.Prerequisite or Corequisite: EEX 3070 or EEX3012."
"ADE6286","Graduate","Inst Dev And Impl",3,"The course includes the following: 1. a systematic approach to developing instructional materials and strategies appropriate to adult and organizational needs and 2. implementation strategies including instructional delivery skills for adult learning. Prerequisite: ADE 5383 or permission of the instructor."
"EDA6504","Graduate","Instr Lead and Learn Env",3,"This course focuses on the role of instructional leadership in schools and the role of school administrators in promoting and sustaining instructional leadership."
"ECT3463","Undergraduate","Inst Mat Voc Ind Ed",3,"Evaluation of existing instructional materials and the planning and development of individualized instructional materials."
"EME5315","Graduate","Instructional Media",3,"Development of competencies for effective selection and utilization of instructional media. Consideration of sources, selection, evaluation, and methods of implementing media. Inactivated per SCNS review, last term offered Summer 1998."
"EEX5068","Graduate","Instr Prac Ese I",3,"This course includes the theoretical basis and principles of appropriate instructional practices and techniques for students with mild disabilities, IEP planning, and curriculum development."
"EEX3066","Undergraduate","Instr Prac Ese I",3,"This course includes the theoretical basis and principles of appropriate instructional practices and techniques for students with mild disabilities, IEP planning, and curriculum development."
"EEX4067","Undergraduate","Inst Practices in ESE II",3,"Practical application of effective instructional practices and strategies for students with disabilities and a 80-hour practicum. Prerequisites:  EEX3066, Student must be program admitted into a School of Education Initial Teacher Education Program  Corequisite:  EEX4240"
"EEX5069","Graduate","Instr Prac Ese II",3,"This course includes the principles of effective instructional practices and strategies for students with mild disabilities, and requires implementation of these strategies in the field."
"EME6407C","Graduate","Inst Prog Teach I",3,"An introductory course for teachers to use BASIC to write educational programs appropriate to the teacher's area of specialization. Inactivated per SCNS review, last term offered Summer 1992."
"ETE6683","Graduate","Inst Proj Dev",3,"Knowledge and skill in developing new and innovative instructional projects for use in technology education programs, grades 6-12. Inactivated per SCNS review, last term offered Spring 2002."
"EEX4291","Undergraduate","ASD: Strategies and Assess",3,"Students will become familiar with current formal and informal assessments used in diagnosis and instructional planning, and educational strategies for students with ASD."
"ECW4312","Undergraduate","Inst Strat & Eval",3,"An intermediate course that focuses on the development of skills and knowledge needed to analyze, plan, develop, execute and evaluate classroom and laboratory teaching and learning activities in health occupations education. Approved for ""special methods of teaching health occupations education""."
"ECW4103","Undergraduate","Inst & Eval Voc Edu",3,"Knowledge and skill in analyzing, planning, developing, executing and evaluation classroom and laboratory teaching and learning activities. For non-degree certification only."
"EDG5414L","Graduate","Instruct Strat Lab",3,"Applies basic knowledge and skills necessary for teaching. Required of all in modified masters programs. Inactivated per 2024 SCNS review. Last term offered spring 2004."
"EEX6765","Graduate","Inst Tech Spec Ed",3,"Provides teachers of students with special needs current knowledge in instructional technology, appropriate to enhance student learning."
"NGR6715","Graduate","Instruct Technology",3,"Provides advanced technological knowledge, skills, and opportunity to develop strategies using technology to improve and enhance student learning in variety of settings. Prerequisites: Admit to Graduate Nursing Department and Nurse Educator Program, NGR 5141, NGR 6002C, NGR 6172, NGR 6713, NGR 6718."
"EDF7442","Graduate","Inst Const Res",3,"Course covers data collection procedures such as surveys, interviews, observation, content analysis, and performance assessments."
"EDF6427","Graduate","Inst Develop and Analysis",3,"Introduces the process of creating a new instrument and providing reliability and validity evidence. Prerequisite: EDF 6472, or permission of the instructor. Inactivated per 2024 SCNS review."
"CHM4130","Undergraduate","Instrument Analysis",3,"Instrumental methods of chemical analysis, including electro-analytical methods, gas and liquid chromatography, mass spectrometry, x-ray fluorescence, and spectrophotometric methods."
"CHM4130L","Undergraduate","Instr Analysis Lab",1,"Instrumental methods of chemical analysis, including electro-analytical methods, gas and liquid chromatography, mass spectrometry, x-ray fluorescence, and spectrophotometric methods."
"MUG4302L","Undergraduate","Instrumental Conduct",1,"With a background in basic theory, and having performed in ensembles, the student will develop a knowledge of baton technique, score reading, and interpretation."
"MUE5923","Graduate","Instr Conduct Wkshp",3,"The study of various topics related to instrumental ensemble literature, conducting, and techniques. Prerequisite: Permission of the instructor."
"MUE3923","Undergraduate","Instr Conduct Wkshp",3,"The study of various topics related to instrumental ensemble literature, conducting and techniques. Prerequisite: Permission of the instructor."
"EML3301","Undergraduate","Instrumentation",3,"A practical study of common instrumentation techniques. The use of instrumentation and measurement methods to solve problems is emphasized."
"EML3301L","Undergraduate","Instrumentation Lab",1,"A practical study of common instrumentation elements and measurement systems used in mechanical and electro-mechanical applications. Prerequisite: EEL 3110C"
"LAW6080","Law","Insurance Law","2 - 3","The course deals with: the making, administration and interpretation of insurance contracts; governmental (including judicial) regulation of insurance; common insurance contract provisions; subrogation; excess liability of insurers; and property, life and liability insurance policies and problems."
"RMI4405","Undergraduate","Insurance Law",3,"Legal environment and essentials of insurance law. Legal and non-legal liabilities. Regulation of insurance in Florida."
"SPN3031","Undergraduate","Int Spanish Medical",3,"Provides intermediate training in the acquisition and application of medical language skills."
"ACG4251","Undergraduate","Int'L Accounting",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"ESI6440","Graduate","Integer Prog",3,"Formulating and solving decision-making problems with discrete decision variables. Methods to solve large-scale integer/mixed-integer models. Prerequisite: ESI 6316. Inactivated per 2024 SCNS review. Last term offered summer 2013."
"RTV4324","Undergraduate","Int Broadcast Newsroom",3,"Students will learn how to research, report, write, shoot, produce, and edit hard news and feature stories for broadcast (capstone course). Prerequisites: MMC 3003, MMC 3123, RTV 3531, JOU 3117, (DIG 4293 or (RTV 4320 and RTV 4350)), 2.85 cumulative GPA."
"ARC5483","Graduate","Integr Building Systems",3,"Exploration of arch systems integration and specifications in design and construction processes; structural, environmental, life-safety, assembly and enclosure systems are included."
"EEE4314","Undergraduate","Integrated Circ Syst",3,"Continuation of Electronics II with major emphasis on applications of integrated circuits and design of analog, control, communication and digital electronic systems."
"EEE4314L","Undergraduate","Integrated Ckt. Lab",1,"Laboratory experiments in integrated circuits. Includes design of filters, analog systems, A/D and D/A systems. Corequisite:  EEE4314"
"MMC4609","Undergraduate","Comm Rsch Strategy",3,"Nature and application of research utilized in advertising and public relations.  Emphasis on gathering and analyzing primary and secondary data to determine situation analysis and communication strategies."
"MMC4410","Undergraduate","Integrated Campaigns",3,"Capstone course for advertising and public relations students.  Students work in teams to identify a client's communication problem.  They then research, strategize, design, and present a communications campaign to a client. Prerequisites: MMC3003,MMC3303,MMC3123 or MMC 3104C,IDS3309, MMC4200, VIC3400 ADV3008, PUR3000, ADV4323, MMC4609, 2.85 cum GPA  Corequisites: MMC4936, PUR4101, PUR4106, ADV4101, ADV4300"
"PUR5602","Graduate","I C Proseminar",0,"Preparatory course providing guidelines and direction to graduate students completing Professional Project. Prerequisites: Completion of 18 credit hours, MMC 5440, full admissions into SJMC graduate program. B #4 2013-2014"
"ARC5361","Graduate","Integr Compreh Design",6,"Exploration of arch systems; structural, environmental, life-safety, assembly and enclosure on building form, content and expression. Students will assess and integrate systems into the design process."
"BMS6500","College of Medicine","Integrated Function-Human Body","1 - 12","The course is designed to introduce first year medical students to essential concepts of physiology and immunology.  The goal is to provide the students with a strong foundation relevant to their understanding of pathological conditions and to their future diagnostic and therapeutic decision making. Physiology is taught using an organ system approach, emphasizing the interplay of molecules, cells, tissues, organs and systems to maintain normal function of the human body. Normal and abnormal functions of the immune system are introduced. Integration of immunology with organ system physiology is emphasized. Prerequisite: Enrolled in the Herbert Wertheim College of Medicine."
