"course_code","course_title","credits","department","description"
"ENGL 112H3","Honors World Literature: 1650CE to Present","3 Hours","English (ENGL)","Study of literature from regions such as East and Central Asia, Europe, the Americas, Africa, and others, to provide students with analytical tools and background information to appreciate literary works from a range of traditions. prerequisite:  (ENGL 10103andENGL 10203) or equivalent; and Honors standing. (Typically offered: Fall, Spring and Summer)This course is equivalent toENGL 11203."
"ENGL 12103","Introduction to Literature","3 Hours","English (ENGL)","Approaches to reading and writing about fiction, drama, and poetry at the college level. (Typically offered: Fall and Spring)"
"ENGL 121H3","Honors Introduction to Literature","3 Hours","English (ENGL)","Approaches to reading and writing about fiction, drama, and poetry at the college level. Prerequisite:  Honors standing. (Typically offered: Fall and Spring)This course is equivalent toENGL 12103."
"ENGL 20003","Advanced Composition","3 Hours","English (ENGL)","Review course in English composition. Exemption for this course may be granted for certain majors that require it by a grade of at least a ""B"" inENGL 10103andENGL 10203(or equivalent courses from an accredited institution), by achieving a score of 4 or 5 on the AP Language and Composition Examination and the AP Literature and Composition Examination, or by achieving a 6 HL or 7 HL on the IB Examination in English. Cannot be counted toward a major in English. Prerequisite:ENGL 10103andENGL 10203. (Typically offered: Fall, Spring and Summer)"
"ENGL 20103","Creative Writing I (ACTS Equivalency = ENGL 2013)","3 Hours","English (ENGL)","Beginning level workshop course in which students write original poems and stories. Reading and detailed discussion of poems and stories in anthologies is required. Designed to teach the student the fundamental techniques of fiction and poetry. Prerequisite:ENGL 10103andENGL 10203. (Typically offered: Fall and Spring)"
"ENGL 20133","Essay Writing","3 Hours","English (ENGL)","Through assignments in Creative Nonfiction, from memoir to personal journalism, students will learn how form affects content, and develop their personal voice and their ability to use rhetorical techniques and strategies in all forms of writing. Prerequisite:ENGL 10103and (ENGL 10203orENGL 10303or equivalent). (Typically offered: Fall and Spring)"
"ENGL 20403","Rethinking Literature","3 Hours","English (ENGL)","Introduces students to groupings of texts that are not usually discussed in traditional English classes, asking why some texts are considered Literature while others are not. Readings will vary based on instructor expertise and interest. Prerequisite:ENGL 10203. (Typically offered: Fall and Spring)"
"ENGL 20503","Transatlantic Literature from Beginnings to 1640","3 Hours","English (ENGL)","A critical and historical survey of transatlantic literature from its beginnings to 1640, with attention to identifying cultural and/or historical trends of the period. Readings will vary based on instructor expertise and interest. Prerequisite:ENGL 10203. (Typically offered: Fall and Spring)"
"ENGL 20603","Transatlantic Literature from 1640 to 1865","3 Hours","English (ENGL)","A critical and historical survey of the development of transatlantic literature from 1640 to 1865, with attention to identifying cultural and/or historical trends of the period. Readings will vary based on instructor expertise and interest. Prerequisite:ENGL 10203. (Typically offered: Fall and Spring)"
"ENGL 20703","Transatlantic Literature from 1865 to 1945","3 Hours","English (ENGL)","A critical and historical survey of the development of transatlantic literature from 1865 to 1945, with attention to identifying cultural and/or historical trends of the period. Readings will vary based on instructor expertise and interest. Prerequisite:ENGL 10203. (Typically offered: Fall and Spring)"
"ENGL 20803","Transatlantic Literature from 1945 to Present","3 Hours","English (ENGL)","A critical and historical survey of the development of transatlantic literature from 1945 to the present, with attention to identifying cultural and/or historical trends of the period. Readings will vary based on instructor expertise and interest. Prerequisite:ENGL 10203. (Typically offered: Fall and Spring)"
"ENGL 21703","Literacy in America","3 Hours","English (ENGL)","A course that examines the myriad definitions of literacy (and illiteracy) and their connections to issues of social class, occupational status, economic and political structures, educational institutions, cultural organizations, and the media. (Typically offered: Spring)"
"ENGL 23203","Survey of Modern and Contemporary British, Irish, and Postcolonial Literature","3 Hours","English (ENGL)","A survey of modern and contemporary literature in English written in Great Britain, Ireland, Africa, Asia, and the Caribbean. Prerequisite:ENGL 10103andENGL 10203. (Typically offered: Fall and Spring)"
"ENGL 24103","Introductory Topics in English","3 Hours","English (ENGL)","Students will understand concepts and issues of theme, form, and motif in literary works about the designated topic. Students will improve in their abilities to read literary works carefully and critically and to write about literature correctly and cogently. Topics and content will vary from semester to semester. (Typically offered: Irregular)"
"ENGL 26503","Survey of American Lit from the Colonial Period through Naturalism (ACTS Equiv=ENGL 2653)","3 Hours","English (ENGL)","A survey of major American writers from the colonial period to 1900. Prerequisite:ENGL 10103andENGL 10203. (Typically offered: Fall and Spring)"
"ENGL 26603","Survey of Modern and Contemporary American Literature (ACTS Equivalency = ENGL 2663)","3 Hours","English (ENGL)","A survey of American writers after 1900. Prerequisite:ENGL 10103andENGL 10203. (Typically offered: Fall and Spring)"
"ENGL 26703","English Literature from the Beginning through the 17th Century (ACTS = ENGL 2673)","3 Hours","English (ENGL)","A critical and historical survey of the development of literature in the British Isles from its beginnings to the end of the seventeenth century. Prerequisite:ENGL 10103andENGL 10203. (Typically offered: Fall and Spring)"
"ENGL 26803","Survey of English Literature from 1700 to 1900 (ACTS Equivalency = ENGL 2683)","3 Hours","English (ENGL)","A critical and historical survey of the development of literature in the British Isles from 1700 to 1900. Prerequisite:ENGL 10103andENGL 10203. (Typically offered: Fall and Spring)"
"ENGL 30103","Creative Writing II","3 Hours","English (ENGL)","Laboratory course for students who wish to attempt original work in the various literary forms. Prerequisite:ENGL 20103or equivalent. (Typically offered: Fall and Spring)"
"ENGL 30503","Technical and Professional Writing (ACTS Equivalency = ENGL 2023)","3 Hours","English (ENGL)","Intensive practice in such types of writing as processes, descriptions of mechanism, abstracts, and laboratory and research reports. The criteria for effective written exposition in the scientific areas, including agriculture and engineering. Prerequisite:ENGL 10103andENGL 10203or equivalent. (Typically offered: Fall and Spring)"
"ENGL 30803","Professional Topics","3 Hours","English (ENGL)","Specialized topics related to professional issues in the humanities, e.g. academic and alternative-academic job searches, publication workshops, public humanities, and/or teaching of humanities disciplines at various levels. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit.This course is cross-listed withHUMN 30803."
"ENGL 31003","Approaches to Critical Thinking About Literature and Culture","3 Hours","English (ENGL)","Introduces students to a selection of critical methods for studying literature and culture, emphasizing careful reflection on methodological choices. Readings will vary based on instructor expertise and interest. (Typically offered: Fall and Spring)"
"ENGL 31103","Folklore","3 Hours","English (ENGL)","Popular literature (ballads, folktales, etc.). Prerequisite:  Junior standing. (Typically offered: Irregular)"
"ENGL 31203","Folk and Popular Music Traditions","3 Hours","English (ENGL)","Introduction to folk and popular music studies. Emphasis on American traditions. (Typically offered: Irregular)"
"ENGL 31703","Introduction to Linguistics","3 Hours","English (ENGL)","Introduction to language study with stress upon modern linguistic theory and analysis. Data drawn from various languages reveal linguistic universals as well as phonological, syntactic, and semantic systems of individual languages. Related topics: language history, dialectology, language and its relation to culture and society, the history of linguistic scholarship. Prerequisite:  Junior standing. (Typically offered: Irregular)This course is cross-listed withCOMM 31703,WLLC 31703."
"ENGL 32003","Poetry","3 Hours","English (ENGL)","A critical introduction to the genre. (Typically offered: Fall and Spring)"
"ENGL 32103","Fiction","3 Hours","English (ENGL)","A critical introduction to the genre. (Typically offered: Fall and Spring)"
"ENGL 32203","Drama","3 Hours","English (ENGL)","The companion course of Theatre in London Study Abroad which immerses scholars in the world of theatre and culture in Britain. Students spend four weeks in London with excursions to Stratford-upon-Avon, Oxford and Bath. Literature, performance, design and history are all explored through lectures, field trips and writing prompts. (Typically offered: Summer)"
"ENGL 32503","The Latinx Image in Media","3 Hours","English (ENGL)","Exploration of the image and experience of Latinx populations as represented in visual and print media, including film, television, news journalism, and art. Topics related to U.S. Latinx history, culture, politics, and socioeconomics will be examined in the analyses of these mediated depictions. (Typically offered: Irregular)"
"ENGL 32603","African Americans in Film","3 Hours","English (ENGL)","A survey of the history of images of African Americans in film, especially as these images are examined in the context of stereotypical renditions and/or realistic representations of African American experiences. Issues of African American history, culture, and socio-political context will be addressed in the analyses of these films. Prerequisite:ENGL 10203and advanced standing. (Typically offered: Irregular)This course is cross-listed withAAST 32603,JOUR 32603,COMM 32603."
"ENGL 32803","Topics in Popular Culture and Popular Genres","3 Hours","English (ENGL)","Survey of a broad topical area in popular culture and popular genres, such as science fiction or detective fiction. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 34303","Introduction to Chaucer","3 Hours","English (ENGL)","Course designed primarily for undergraduates. Extensive reading in Chaucer's major works. (Typically offered: Irregular)"
"ENGL 34403","Topics in Literature, Medicine, and Science","3 Hours","English (ENGL)","Examines the intersections between medical and scientific topics and literature, with attention to specific theories, themes, genres, authors, historical moments, literary movements, or other organizing principles. Prerequisite:ENGL 10103andENGL 10203, or equivalent in both. (Typically offered: Spring Odd Years) May be repeated for up to 9 hours of degree credit."
"ENGL 344H3","Honors Topics in Literature, Medicine, and Science","3 Hours","English (ENGL)","Examines the intersections between medical and scientific topics and literature, with attention to specific theories, themes, genres, authors, historical moments, literary movements, or other organizing principles. Prerequisite:  Honors standing,ENGL 10103andENGL 10203, or equivalent in both. (Typically offered: Spring Odd Years) May be repeated for up to 9 hours of degree credit.This course is equivalent toENGL 34403."
"ENGL 35203","The Quran as Literature","3 Hours","English (ENGL)","The Quran as literary text, its style and form, historical context, translation issues, communities of interpretation, and comparative perspectives. Course's integrated approach includes translations of literature originally in Arabic. All readings in English; students with reading abilities in Arabic encouraged to read original text. (Typically offered: Irregular)"
"ENGL 35403","Topics in U","S Latino/Latina Literature and Culture  3 Hours","English (ENGL)","The study of works of U.S. Latino/Latina literature, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 35503","Topics in Native American Literature and Culture","3 Hours","English (ENGL)","The study of works of Native American literature, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 35703","Special Topics in Diversity","3 Hours","English (ENGL)","The study of literature and culture with specific focus on issues of diversity, inclusion, and equality. Courses may be organized around specific theories, themes, genres, authors, historical moments, artistic movements, comparative and intersectional approaches, or other organizing principles. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 35803","Topics in Arab American Literature and Culture","3 Hours","English (ENGL)","The study of works of Arab American literature, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Content varies. No knowledge of Arabic necessary. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 35903","Topics in Gender, Sexuality, and Literature","3 Hours","English (ENGL)","The study of gender or sexuality and literature, with attention to specific theories, themes, genres, authors, historical moments, literary movements, or other organizing principles. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 36003","Topics in Rhetoric and Composition","3 Hours","English (ENGL)","The study of special topics in the field of Rhetoric and Composition. Content will vary. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 36203","The Bible as Literature","3 Hours","English (ENGL)","The several translations of the Bible; its qualities as great literature; its influence upon literature in English; types of literary forms. (Typically offered: Irregular)"
"ENGL 36233","The Bible as Literature","3 Hours","English (ENGL)","The several translations of the Bible; its qualities as great literature; its influence upon literature in English; types of literary forms. (Typically offered: Irregular)"
"ENGL 36303","Writing on Social Issues","3 Hours","English (ENGL)","The study and application of writing on a range of social issues. Content will vary. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 37103","Literature of Spain","3 Hours","English (ENGL)","Examines the multiple cultural traditions of Spain between 711 and 1615 C.E. Course's integrated approach includes translation of literature originally in Arabic (50%+ of course content), Hebrew, Spanish, and French. All readings in English; students with reading abilities in original languages encouraged to read original text. (Typically offered: Irregular)"
"ENGL 37133","Topics in Medieval Literature and Culture","3 Hours","English (ENGL)","Study of the languages, literature, and civilization of the British Isles from approximately 500 to1500 CE (including Old English, Middle English, Latin, Celtic, Anglo-Norman, and Scandinavian). Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 371H3","Honors Topics in Medieval Literature and Culture","3 Hours","English (ENGL)","Study of the languages, literature, and civilization of the British Isles from approximately 500 to1500 CE (including Old English, Middle English, Latin, Celtic, Anglo-Norman, and Scandinavian). Content varies. Prerequisite:  Honors standing. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit.This course is equivalent toENGL 37133."
"ENGL 37203","Topics in Renaissance Literature and Culture","3 Hours","English (ENGL)","The study of literary works of the English Renaissance, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Course content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 372H3","Honors Topics in Renaissance Literature and Culture","3 Hours","English (ENGL)","The study of literary works of the English Renaissance, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Course content varies. Prerequisite:  Honors standing. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit.This course is equivalent toENGL 37203."
"ENGL 37303","Topics in Restoration and Eighteenth-Century Literature and Culture","3 Hours","English (ENGL)","The study of Restoration and eighteenth-century literature, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 37403","Topics in Nineteenth-Century British Literature and Culture","3 Hours","English (ENGL)","The study of literature of the 19th century, with attention to particular themes, genres, authors, literary movements, historical movements, or other organizing principles. Course content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 37503","Topics in Modern and Contemporary British Literature and Culture","3 Hours","English (ENGL)","The study of a special topic in the field of modern and contemporary British literature and culture. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 38303","Topics in American Literature and Culture to 1900","3 Hours","English (ENGL)","The study of American literature and culture to 1900, with attention to particular themes, genres, authors, or other organizing principles. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 38403","Topics in Modern and Contemporary American Literature and Culture","3 Hours","English (ENGL)","The study of a special topic in the field of modern and contemporary American literature and culture. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 38503","Topics in African-American Literature and Culture","3 Hours","English (ENGL)","The study of works of African American literature, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit.This course is cross-listed withAAST 38503."
"ENGL 38603","Topics in Literature and Culture of the American South","3 Hours","English (ENGL)","The study of works of literature of the American South, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 38703","Seminar in Medical Humanities","3 Hours","English (ENGL)","Combines literary and critical texts that lead students to consider the ways in which literature and the humanities enrich and inform medical education and practice. Students will practice critical analysis and reflection to instill in them a commitment to compassionate, community responsive, and culturally competent medical care. (Typically offered: Spring)"
"ENGL 387H3","Honors Seminar in Medical Humanities","3 Hours","English (ENGL)","Combines literary and critical texts that lead students to consider the ways in which literature and the humanities enrich and inform medical education and practice. Students will practice critical analysis and reflection to instill in them a commitment to compassionate, community responsive, and culturally competent medical care. (Typically offered: Spring)This course is equivalent toENGL 38703."
"ENGL 39003","Special Topics","3 Hours","English (ENGL)","Survey of a broad topical area related to literature and culture but not otherwise encompassed by the curriculum. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 392H3","Honors Colloquium","3 Hours","English (ENGL)","Covers a special topic or issue. Offered as part of the honors program. Prerequisite:  honor candidacy (not restricted to candidacy in English). (Typically offered: Irregular) May be repeated for degree credit."
"ENGL 39803","Special Studies","3 Hours","English (ENGL)","Covers a topic not usually presented in depth in regular courses. Not an independent study. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit."
"ENGL 40003","Style and Grammar for Professional Writers","3 Hours","English (ENGL)","Study of English style and grammar at an advanced level for students who plan to teach writing or practice as professional or technical writers. (Typically offered: Fall Odd Years)"
"ENGL 40103","Undergraduate Poetry Workshop","3 Hours","English (ENGL)","Gives close attention to individual manuscripts in a workshop environment. Prerequisite:ENGL 30103or equivalent. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit."
"ENGL 40203","Undergraduate Fiction Workshop","3 Hours","English (ENGL)","Gives close attention to individual manuscripts in a workshop environment. Prerequisite:ENGL 30103or equivalent. (Typically offered: Irregular)"
"ENGL 41103","Special Themes in Russian","3 Hours","English (ENGL)","Covers topics not normally dealt with in period courses. Sample topics include gender and sexuality, war and memory, Holocaust, art and protest, modernism/post-modernism, Jewish writers, and cinema. Topics announced one semester in advance. This course is taught in English. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit.This course is cross-listed withRUSS 41103."
"ENGL 41153","Undergraduate Independent Study","3 Hours","English (ENGL)","Undergraduate original research and writing. Prerequisite:  'B' average and two-thirds (21 hours) of regular requirements for English major completed. Departmental approval and instructor approval required. (Typically offered: Irregular) May be repeated for up to 3 hours of degree credit."
"ENGL 41303","Survey of Russian Literature Since the 1917 Revolution","3 Hours","English (ENGL)","The instructor will discuss the historical and cultural backgrounds while focusing on major writers and will deal with literature as an outlet for social criticism.  There will be textual analysis. It will be taught in English with readings in English. (Typically offered: Irregular)This course is cross-listed withRUSS 41303."
"ENGL 41353","Writing Nature","3 Hours","English (ENGL)","Study of writings about nature, both scientific and literary. Examination of the basis of each author's relationship with (and definition of) the natural world while examining the literary/aesthetic aspects of that experience. Prerequisite:ENGL 10203. (Typically offered: Spring) May be repeated for up to 9 hours of degree credit."
"ENGL 413H3","Honors Writing Nature","3 Hours","English (ENGL)","Study of writings about nature, both scientific and literary. Examination of the basis of each author's relationship with (and definition of) the natural world while examining the literary/aesthetic aspects of that experience. Prerequisite:ENGL 10203. (Typically offered: Spring) May be repeated for up to 9 hours of degree credit.This course is equivalent toENGL 41353."
"ENGL 41403","American Film Survey","3 Hours","English (ENGL)","A survey of major American genres, major directors, and films that have influenced the development of motion pictures. (Typically offered: Irregular)This course is cross-listed withCOMM 41403."
"ENGL 41903","Undergraduate Internship in English","3 Hours","English (ENGL)","Internship changes depending on availability and student interest. Prerequisite:  Junior standing and department consent. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit."
"ENGL 43003","Introduction to Shakespeare","3 Hours","English (ENGL)","Extensive reading in Shakespeare's comedies, histories, tragedies, and nondramatic poetry. (Typically offered: Fall)"
"ENGL 44403","Queer Theor(ies)","3 Hours","English (ENGL)","Introduction to the complex history and evolution of Queer Theory into Queer Theor(ies) from Foucault to the Present. (Typically offered: Irregular)"
"ENGL 45003","Introduction to Literary Theory","3 Hours","English (ENGL)","A historical survey of literary theory from Plato onwards. (Typically offered: Irregular)"
"ENGL 45103","Studies in Literary Criticism and Theory","3 Hours","English (ENGL)","A survey of contemporary trends in literary criticism.  Emphasis will be placed on engaging the practices of a particular theory. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 45203","Studies in U","S Latino/Latina Literature and Culture  3 Hours","English (ENGL)","The study of works of U.S. Latino/a literature, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Content varies. At least one major research paper will be required. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 45503","Studies in Native American Literature and Culture","3 Hours","English (ENGL)","The study of works of Native American literature, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Content varies. At least one major research paper will be required. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 45603","Studies in Major Authors","3 Hours","English (ENGL)","The concentrated study of works by one or more major authors. At least one major paper will be required. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 45703","Studies in Major Literary Movements","3 Hours","English (ENGL)","This course focuses on the literature either of a major literary movement such as Romanticism or Modernism or of a more specific topic such as Utopianism in twentieth-century writing. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 45803","Studies in Arab American Literature and Culture","3 Hours","English (ENGL)","The study of works of Arab American literature, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Content varies. Research paper required. No knowledge of Arabic necessary. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 45903","Studies in Gender, Sexuality, and Literature","3 Hours","English (ENGL)","The study of gender or sexuality and literature, with attention to specific theories, themes, genres, authors, historical moments, literary movements, or other organizing principles. Content varies. At least one major research paper will be required. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 46003","Special Studies","3 Hours","English (ENGL)","Concentrated study of a specific topical area related to literature and culture but not otherwise encompassed by the curriculum. Content varies. (Typically offered: Irregular) May be repeated for up to 3 hours of degree credit."
"ENGL 460H3","Honors Special Studies","3 Hours","English (ENGL)","Concentrated study of a specific topical area related to literature and culture but not otherwise encompassed by the curriculum.  Content varies. (Typically offered: Irregular) May be repeated for degree credit.This course is equivalent toENGL 46003."
"ENGL 46703","Special Studies in Diversity","3 Hours","English (ENGL)","The study of literature and culture with specific focus on issues of diversity and inclusion. May be organized around specific theories, themes, genres, authors, or other organizing principles. At least one major research paper will be required. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 47103","Studies in Medieval Literature and Culture","3 Hours","English (ENGL)","Study of the languages, literature, and civilization of the British Isles from approximately 500 to 1500 CE (including Old English, Middle English, Celtic, Anglo-Norman, and Scandinavian). Content varies. At least one major research paper will be required. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 47203","Studies in Renaissance Literature and Culture","3 Hours","English (ENGL)","The study of literary works of the English Renaissance, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Course content varies. At least one major research paper will be required. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 47303","Studies in Restoration and Eighteenth-Century Literature","3 Hours","English (ENGL)","The study of Restoration and eighteenth-century literature, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Content varies. At least one major research paper will be required. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 47403","Studies in Nineteenth-Century British Literature and Culture","3 Hours","English (ENGL)","The study of literature of the nineteenth century, with attention to particular themes, genres, authors, literary movements, historical movements, or other organizing principles. Course content varies. At least one major research paper will be required. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 47503","Studies in Modern and Contemporary British Literature and Culture","3 Hours","English (ENGL)","The study of modern and contemporary British literature and culture. Content varies. At least one major research paper will be required. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 48303","Studies in American Literature and Culture to 1900","3 Hours","English (ENGL)","The study of American literature and culture to 1900, with attention to particular themes, genres, authors, or other organizing principles. Content varies. At least one major research paper will be required. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 48403","Studies in Modern and Contemporary American Literature and Culture","3 Hours","English (ENGL)","The study of modern and contemporary American literature and culture, with attention to particular themes, genres, authors, or other organizing principles. Content varies. At least one major research paper will be required. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 48503","Studies in African American Literature and Culture","3 Hours","English (ENGL)","The study of works of African American literature, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. At least one major research paper will be required. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit.This course is cross-listed withAAST 48503."
"ENGL 48603","Studies in Literature and Culture of the American South","3 Hours","English (ENGL)","The study of works of literature of the American South, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Content varies. At least on major research paper will be required. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 49003","Studies in Rhetoric and Composition","3 Hours","English (ENGL)","Concentrated study of a specific topical area related to Rhetoric and Composition. Content varies. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 49203","Modern World Drama","3 Hours","English (ENGL)","Drama from Ibsen to the 1930s. (Typically offered: Irregular)"
"ENGL 49303","Studies in Popular Culture and Popular Genres","3 Hours","English (ENGL)","The study of a focused topical area in popular culture and popular genres, such as science fiction or detective fiction. Content varies. At least one major research paper will be required. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ENGL 498HV","Honors Senior Thesis","1-6 Hour","English (ENGL)","Honors thesis under the direction of a faculty member in the Department of English. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit."
"ENGL 49903","African Literature","3 Hours","English (ENGL)","A study of modern African fiction, drama, poetry, and film from various parts of Africa in their cultural context. Works are in English or English translation. (Typically offered: Irregular)"
"ENGL 50003","Composition Pedagogy","3 Hours","English (ENGL)","Introduction to teaching college composition. Designed for graduate assistants at the University of Arkansas. (Typically offered: Fall)"
"ENGL 50203","Writing Workshop: Fiction","3 Hours","English (ENGL)","Fiction writing workshop. Prerequisite:  Creative Writing MFA students only. (Typically offered: Irregular) May be repeated for up to 24 hours of degree credit."
"ENGL 50303","Writing Workshop: Poetry","3 Hours","English (ENGL)","Poetry writing workshop. Prerequisite:  Creative Writing MFA students only. (Typically offered: Irregular) May be repeated for up to 24 hours of degree credit."
"ENGL 50403","Translation Workshop","3 Hours","English (ENGL)","Problems of translation and the role of the translator as both scholar and creative writer; involves primarily the discussion in workshop of the translations of poetry, drama, and fiction done by the students, some emphasis upon comparative studies of existing translations of well-known works. Primary material will vary. Prerequisite:  Reading knowledge of a foreign language and Creative Writing MFA students only. (Typically offered: Irregular) May be repeated for up to 24 hours of degree credit."
"ENGL 50803","Professional Topics","3 Hours","English (ENGL)","Specialized topics related to professional issues in the humanities, e.g. academic and alternative-academic job searches, publication workshops, public humanities, and/or teaching of humanities disciplines at various levels. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit.This course is cross-listed withHUMN 50803."
"ENGL 5100V","Readings in English and American Literature","1-6 Hour","English (ENGL)","Open to Honors candidates and graduate students. Prerequisite:  Departmental approval and instructor approval required. (Typically offered: Irregular) May be repeated for degree credit."
"ENGL 51703","Advanced Studies in Medieval Literature and Culture","3 Hours","English (ENGL)","Subject matter changes depending on student interest and faculty expertise. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"ENGL 51903","Graduate Internship in English","3 Hours","English (ENGL)","Internship changes depending on availability and student interest. Departmental consent required. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit."
"ENGL 52003","Introduction to Graduate Studies","3 Hours","English (ENGL)","Develop knowledge and strategies for successfully negotiating graduate work and the profession. Topics covered include, but are not limited to, scholarly habits and practices, writing and publishing skills, scholarly associations, journals, conferences, university structures, and career paths. Emphasis on the development of individual academic and professional goals. (Typically offered: Irregular)"
"ENGL 52103","Portfolio Workshop","3 Hours","English (ENGL)","Workshop designed for students in the M.A. Program in English or Comparative Literature and Cultural Studies who are using the Portfolio Option to complete the program. Instructor consent required. (Typically offered: Spring)"
"ENGL 52203","Advanced Studies in Renaissance Literature and Culture","3 Hours","English (ENGL)","Subject matter changes depending on student interest and faculty expertise. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"ENGL 52303","Craft of Translation: I","3 Hours","English (ENGL)","An examination of the principal challenges that confront translators of literature, including the recreation of style, dialect, ambiguities, and formal poetry; vertical translation; translation where multiple manuscripts exist; and the question of how literal a translation should be. (Typically offered: Irregular)"
"ENGL 52403","Special Topics","3 Hours","English (ENGL)","Designed to cover subject matter not offered in other courses. (Typically offered: Irregular) May be repeated for degree credit."
"ENGL 52603","Craft of Fiction: I","3 Hours","English (ENGL)","Such aspects of the genre as scene, transition, character, and conflict. Discussion is limited to the novel. (Typically offered: Irregular)"
"ENGL 52703","Craft of Poetry: I","3 Hours","English (ENGL)","An examination of perception, diction, form, irony, resolution, and the critical theories of the major writers on poetry, such as Dryden, Coleridge, and Arnold. (Typically offered: Irregular)"
"ENGL 52803","Craft of Fiction: II","3 Hours","English (ENGL)","Second part of the study of the techniques of fiction. Discussion is limited to the short story. (Typically offered: Irregular) May be repeated for degree credit."
"ENGL 52903","Craft of Poetry: II","3 Hours","English (ENGL)","Second part of the study of the techniques of poetry; independent study of a poet or a problem in writing or criticism of poetry. (Typically offered: Irregular) May be repeated for up to 15 hours of degree credit."
