"code","title","credits","subject","description"
"56:824:702","QUANTITATIVE METHODS I",3.0,"CM",""
"56:824:703","LOGIC SOCIAL INQUIRY",3.0,"CM",""
"56:824:704","SOLIDARITY ECONOMY",3.0,"CM",""
"56:824:714","QUALITATIVE RESEARCH METHODS",3.0,"CM",""
"56:824:720","DISSERTATION DEVELOPMENT","","CM",""
"56:824:721","COMMUNITY WELL-BEING",3.0,"CM",""
"56:824:725","GEOGRAPHIC INFORMATION SYSTEMS IN THE   PUBLIC SECTOR",3.0,"CM",""
"56:824:726","INEQUALITY AND SEGREGATION",3.0,"CM",""
"56:824:790","DOCTORAL DISSERTATION","","CM",""
"56:824:800","MATRICULATION CONTINUATION",0.0,"CM",""
"56:824:866","GRADUATE ASSISTANTSHIP-PUBLIC AFFAIRS",0.0,"CM",""
"56:830:580","RESEARCH METHODS",3.0,"CM",""
"56:830:590","INDEPENDENT STUDY:  THESIS PROPOSAL",3.0,"CM",""
"56:830:635","GRADUATE SOCIAL PSYCHOLOGY",3.0,"CM",""
"56:830:648","HEALTH PSYCHOLOGY",3.0,"CM",""
"56:830:650","STATS & RSRCH DESIGN",3.0,"CM",""
"56:830:678","ADVANCED TOPICS IN PSYCHOLOGY",3.0,"CM",""
"56:830:690","INDEPENDENT STUDY:  THESIS RESEARCH",3.0,"CM",""
"56:830:701","RESEARCH IN PSYCHOLOGY","","CM",""
"56:830:703","READINGS IN PSYCHOLOGY","","CM",""
"56:830:800","MATRICULATION CONTINUATION",0.0,"CM",""
"56:831:525","PUBLIC AND NONPROFIT MANAGEMENT",3.0,"CM",""
"56:831:536","PUBLIC INFORMATION SYSTEMS",3.0,"CM",""
"56:831:553","FINANCIAL MANAGEMENT OF PUBLIC PROGRAMS",3.0,"CM",""
"56:831:557","HUMAN RESOURCES MANAGEMENT",3.0,"CM",""
"56:831:800","MATRICULATION CONTINUED",0.0,"CM",""
"56:834:501","FOUNDATIONS OF POLICY ANALYSIS",3.0,"CM",""
"56:834:503","LAW & PUBLIC POLICY",3.0,"CM",""
"56:834:505","ORGANIZATIONAL BEHAVIOR",3.0,"CM",""
"56:834:515","INTRODUCTION TO PUBLIC BUDGETING AND FINANCE",3.0,"CM",""
"56:834:521","DIRECTED STUDY",3.0,"CM",""
"56:834:535","RESEARCH METHODS",3.0,"CM",""
"56:834:539","RACE AND PUBLIC ADMINISTRATION",3.0,"CM",""
"56:834:541","INTERNSHIP I",3.0,"CM",""
"56:834:542","INTERNSHIP II",3.0,"CM",""
"56:834:557","HUMAN RESOURCES MANAGEMENT",3.0,"CM",""
"56:834:562","URBAN SOCIAL JUSTICE",3.0,"CM",""
"56:834:604","SOLIDARITY ECONOMY",3.0,"CM",""
"56:834:608","GEOGRAPHIC INFORMATION SYSTEMS PUBLIC   SECTOR",3.0,"CM",""
"56:834:615","HOUSING POLICY",3.0,"CM",""
"56:834:620","INEQUALITY AND SEGREGATION",3.0,"CM",""
"56:834:800","MATRICULATION CONTINUATION",0.0,"CM",""
"56:842:569","PRACT TEACHING WRT",3.0,"CM",""
"56:940:515","ACQUISITION OF SPANISH AS A SECOND      LANGUAGE",3.0,"CM",""
"56:940:557","20TH CENT SOUTHER CO",3.0,"CM",""
"56:940:591","INDEPENDENT STUDY IN SPANISH",3.0,"CM",""
"56:940:592","SPECIAL TOPICS IN SPANISH",3.0,"CM",""
"56:940:800","MATRICULATION CONTINUATION",0.0,"CM",""
"57:705:102","SEMINAR ON PROFESSIONAL NURSING-HONOR",3.0,"CM",""
"57:705:105","SEMINAR IN PROFESSIONAL NURSING",3.0,"CM",""
"57:705:120","IMPACT AND SUCCESS IN NURSING",1.0,"CM",""
"57:705:152","IMPROVING POPULATION HEALTH",3.0,"CM",""
"57:705:153","ISSUES IN NURSING, HEALTH, AND HEALTH   CARE",3.0,"CM",""
"57:705:230","SOCIAL DETERMINANTS OF HEALTH IMPACTING CHILDREN ACROSS US & GLOBAL COMMUNITIES",3.0,"CM",""
"57:705:255","NUTRITION",3.0,"CM",""
"57:705:256","CLINICAL PATHOPHYSIOLOGY",3.0,"CM",""
"57:705:310","HEALTH AND ILLNESS IN ADULT             POPULATIONS-THEORY",3.0,"CM",""
"57:705:311","HEALTH AND ILLNESS IN ADULT             POPULATIONS-LAB",3.0,"CM",""
"57:705:313","AGING AND HEALTH IN GLOBAL COMMUNITIES",3.0,"CM",""
"57:705:332","ABS FOUNDATIONS OF NURSING - THEORY",3.0,"CM",""
"57:705:333","ABS FOUNDATIONS OF NURSING - LABORATORY",2.0,"CM",""
"57:705:336","ABS SEMINAR IN PROFESSIONAL NURSING",3.0,"CM",""
"57:705:338","ABS WELLNESS AND HEALTH ASSESSMENT-     THEORY",3.0,"CM",""
"57:705:339","ABS WELLNESS AND HEALTH ASSESSMENT-LAB",1.0,"CM",""
"57:705:350","ABS COMPLEX HEALTH AND ILLNESS IN ADULT POPULATIONS - THEORY",3.0,"CM",""
"57:705:351","ABS COMPLEX HEALTH AND ILLNESS IN ADULT POPULATIONS - LAB",3.0,"CM",""
"57:705:360","NURSING OF CHILDREN AND ADOLESCENTS     THEORY (ABS)",3.0,"CM",""
"57:705:361","NURSING OF CHILDREN AND ADOLESCENTS LAB (ABS)",3.0,"CM",""
"57:705:380","NURSING OF WOMEN AND THE CHILDBEARING   FAMILY THEORY (ABS)",3.0,"CM",""
"57:705:381","NURSING OF WOMEN AND THE CHILDBEARING   FAMILY LAB (ABS)",3.0,"CM",""
"57:705:385","INDEPENDENT STUDY NURSING","","CM",""
"57:705:403","PSYCHIATRIC-MENTAL HEALTH NURSING-THEORY",3.0,"CM",""
"57:705:404","PSYCHIATRIC MENTAL HEALTH NURSING LAB",3.0,"CM",""
"57:705:410","RN-BS RESEARCH IN EVIDENCEED BASED      PRACTICE",3.0,"CM",""
"57:705:411","RESEARCH AND EVIDENCE-BASED PRACTICE IN NURSING",3.0,"CM",""
"57:705:412","COMMUNITY HEALTH NURSING",3.0,"CM",""
"57:705:416","COMPLEX HEALTH THEORY IN ADULT          POPULATIONS-THEORY",3.0,"CM",""
"57:705:417","COMPLEX HEALTH AND ILLNESS IN ADULT     POPULATIONS-LAB",3.0,"CM",""
"57:705:422","COMMUNITY HEALTH NURSING AND GLOBAL     HEALTH LAB",4.0,"CM",""
"57:705:423","NURSING MANAGEMENT AND LEADERSHIP",4.0,"CM",""
"57:705:432","ABS AGING AND HEALTH IN GLOBAL          COMMUNITIES",3.0,"CM",""
"57:705:434","ABS NURSING MANAGEMENT AND LEADERSHIP",3.0,"CM",""
"57:705:436","INTERMEDIATE HEALTH ASSESSMENT FOR THE RN STUDENT",3.0,"CM",""
"57:705:460","COMMUNITY HEALTH NURSING AND GLOBAL     HEALTH-THEORY (ABS)",3.0,"CM",""
"57:705:461","COMMUNITY HEALTH NURSING AND GLOBAL     HEALTH-LAB (ABS)",3.0,"CM",""
"57:705:468","ABS CAPSTONE THEORY",3.0,"CM",""
"57:705:469","ABS CAPSTONE LAB",3.0,"CM",""
"57:705:481","INTEGRATED PATHOPHYSIOLOGY AND PHARMACOLOGY FOR NURSES",4.0,"CM",""
"57:705:489","PHARMACOLOGY",3.0,"CM",""
"58:705:521","ADVANCED HEALTH/PHYSICAL ASSESSMENT",3.0,"CM",""
"58:705:522","ADV COMPREHENSIVE PHYSICAL ASSESS & HEALTH PROMOTION FOR PEDIATRIC & ADOLESCENT",3.0,"CM",""
"58:705:525","ADVANCED PHARMACOLOGY",3.0,"CM",""
"58:705:551","WOUND OSTOMY CONTINENCE NURSING I",5.0,"CM",""
"58:705:559","SCHOOL NURSE SEMINAR",3.0,"CM",""
"58:705:560","SCHOOL NURSE PRACTICUM 2",3.0,"CM",""
"58:705:561","IMPROVING POPULATION HEALTH",3.0,"CM",""
"58:705:580","INTERPROFESSIONAL ETHICS FOR ADVANCED   PRACTICE",3.0,"CM",""
"58:705:589","SPECIAL TOPICS IN ADVANCED NURSING","","CM",""
"58:705:606","FINANCIAL MANAGEMENT IN HEALTHCARE",3.0,"CM",""
"58:705:660","ADULT GERONTOLOGICAL PRIMARY CARE       THEORY I",3.0,"CM",""
"58:705:662","ADULT GERONTOLOGICAL PRIMARY CARE       RESIDENCY I",5.0,"CM",""
"58:705:672","SCHOLARLY SEMINARY II",3.0,"CM",""
"58:705:675","SPECIALTY RESIDENCY III",3.0,"CM",""
"58:705:678","FAMILY HEALTH THEORY AND RESIDENCY:     PEDIATRICS",6.0,"CM",""
"58:705:695","NATIONAL AND GLOBAL HEALTH POLICIES",3.0,"CM",""
"58:705:698","EPIDEMIOLOGY AND BIOSTATISTICS",3.0,"CM",""
"58:705:800","MATRICULATION CONTINUATION",0.0,"CM",""
