"code","title","credits","subject","description"
"11:550:480","TOPOLOGY SEMINAR - SPECIAL PROBLEMS IN DESIGN HISTORY AND THEORY",3.0,"NB",""
"11:550:499","LANDSCAPE ARCHITECTURE SENIOR SURVEY",0.0,"NB",""
"11:554:111","READINGS IN BIOLOGY",1.0,"NB",""
"11:554:297","HONORS TUTORIAL I",1.0,"NB",""
"11:554:298","HONORS TUTORIAL II",1.0,"NB",""
"11:554:301","ARESTY RESEARCH ASSISTANTSHIP",1.5,"NB",""
"11:554:391","INDEPENDENT STUDY","","NB",""
"11:554:392","INDEPENDENT STUDY","","NB",""
"11:554:397","HONORS TUTORIAL III","","NB",""
"11:554:398","HONORS TUTORIAL IV","","NB",""
"11:554:487","GH COOK HONORS PROG","","NB",""
"11:554:491","INDEPENDENT STUDY","","NB",""
"11:554:492","INDEPENDENT STUDY","","NB",""
"11:554:497","HONORS TUTORIAL V","","NB",""
"11:554:498","HONORS TUTORIAL VI","","NB",""
"11:573:232","FUNDAMENTALS OF GEOMATICS",3.0,"NB",""
"11:573:233","FUNDAMENTALS OF GEOMATICS LAB",1.0,"NB",""
"11:573:362","INTERMEDIATE ENVIRONMENTAL GEOMATICS",3.0,"NB",""
"11:573:409","ADVANCED ENVIRONMENTAL PLANNING",3.0,"NB",""
"11:573:437","SPATIAL DATA VISUALIZATION AND MAP DESIGN",3.0,"NB",""
"11:573:444","WATERSHED PLANNING AND MANAGEMENT: AN INTERDISCIPLINARY APPROACH",3.0,"NB",""
"11:573:493","SPECIAL PROBLEMS ENVIRONMENTAL RESOURCES","","NB",""
"11:607:200","PRINCIPLES OF LEADERSHIP",3.0,"NB",""
"11:607:202","LEADERSHIP AND SOCIAL CHANGE",3.0,"NB",""
"11:607:204","SELF-LEADERSHIP",2.0,"NB",""
"11:607:255","INCLUSIVE LEADERSHIP",1.5,"NB",""
"11:607:380","COMMUNICATION FOR TODAY'S LEADER",3.0,"NB",""
"11:607:382","CONFLICT MANAGEMENT PRACTICUM",3.0,"NB",""
"11:607:384","EMOTIONALLY INTELLIGENT LEADERSHIP",1.5,"NB",""
"11:607:385","THE ETHICAL LEADER",3.0,"NB",""
"11:607:388","LEADERSHIP SKILLS FOR FACILITATING      EFFECTIVE MEETINGS",1.5,"NB",""
"11:628:100","OCEANOGRAPHY HOUSE",1.5,"NB",""
"11:628:120","INTRODUCTION TO OCEANOGRAPHY",3.0,"NB",""
"11:628:130","SEA MONSTERS AND WEIRD BIOLOGY IN EARTH S OCEANS",3.0,"NB",""
"11:628:201","TOPICS IN MARINE SCIENCE",1.5,"NB",""
"11:628:221","HUMAN INTERACTIONS WITH THE COASTAL OCEAN",3.0,"NB",""
"11:628:230","BASIC SCUBA DIVING",1.5,"NB",""
"11:628:320","DYNAMICS OF MARINE ECOSYSTEM",3.0,"NB",""
"11:628:321","ICHTHYOLOGY",4.0,"NB",""
"11:628:346","SCIENTIFIC DIVING II",3.0,"NB",""
"11:628:363","OCEANOGRAPHIC METHODS & DATA ANALYSIS: BIOLOGY & CHEMISTRY",3.0,"NB",""
"11:628:451","PHYSICAL OCEANOGRAPHY",4.0,"NB",""
"11:628:461","THE BIOLOGY OF LIVING IN THE OCEAN: WATER COLUMN ECOSYSTEMS AND PROCESSES",3.0,"NB",""
"11:628:476","HISTORY OF THE EARTH SYSTEM",3.0,"NB",""
"11:628:497","SPECIAL PROBLEMS IN MARINE AND COASTAL SCIENCES","","NB",""
"11:670:101","INTRODUCTION TO METEOROLOGY",3.0,"NB",""
"11:670:102","EARTH'S CHANGING CLIMATE",3.0,"NB",""
"11:670:111","WEATHER, CLIMATE, AND TELEVISION I",1.5,"NB",""
"11:670:211","METEOROLOGICAL ANALYSIS",3.0,"NB",""
"11:670:323","THERMODYNAMICS OF THE ATMOSPHERE",3.0,"NB",""
"11:670:433","WEATHER ANALYSIS AND FORECASTING I: SYNOPTIC METEOROLOGY",4.0,"NB",""
"11:670:451","REMOTE SENSING OF THE OCEAN AND ATMOSPHERE",3.0,"NB",""
"11:670:461","CLIMATE DYNAMICS",3.0,"NB",""
"11:670:481","APPLICATIONS IN INDUSTRIAL METEOROLOGY",1.0,"NB",""
"11:670:493","RESEARCH PROBLEMS IN METEOROLOGY","","NB",""
"11:680:101","LIVING IN THE MICROBIAL WORLD",3.0,"NB",""
"11:680:103","MICROBIAL PRODUCTS IN A SUSTAINABLE     GARDEN STATE AND BEYOND",3.0,"NB",""
"11:680:390","GENERAL MICROBIOLOGY",4.0,"NB",""
"11:680:395","PEER MENTORING IN MICROBIOLOGY",3.0,"NB",""
"11:680:433","INDEPENDENT STUDY IN MICROBIOLOGY","","NB",""
"11:680:491","MICROBIAL ECOLOGY AND DIVERSITY",3.0,"NB",""
"11:680:494","APPLIED MICROBIOLOGY",4.0,"NB",""
"11:680:495","SEMINAR IN MICROBIOL",1.0,"NB",""
"11:680:497","RESCH IN MICROBIOLOG","","NB",""
"11:680:499","MICROBIOLOGY SENIOR EXIT SURVEY",0.0,"NB",""
"11:709:102","CAREERS IN NUTRITION",1.0,"NB",""
"11:709:201","CULINARY NUTRITION",3.0,"NB",""
"11:709:202","LABORATORY FOR CULINARY NUTRITION",1.0,"NB",""
"11:709:235","INTRODUCTION TO SPORTS NUTRITION",3.0,"NB",""
"11:709:245","FOOD CUSTOMS AND NUTRITION EQUITY",3.0,"NB",""
"11:709:255","NUTRITION AND HEALTH",3.0,"NB",""
"11:709:301","FOOD SAFETY AND SANITATION IN FOOD      SERVICE",2.0,"NB",""
"11:709:345","NUTRITION THROUGH THE LIFESPAN",3.0,"NB",""
"11:709:400","ADVANCED NUTRITION: MACRONUTRIENTS",3.0,"NB",""
"11:709:402","ADVANCED NUTRITION: READINGS IN         MACRONUTRIENTS",1.0,"NB",""
"11:709:404","ADVANCED NUTRITION: CLINICAL RESEARCH   PRACTICUM",1.0,"NB",""
"11:709:441","COMMUNITY NUTRITION",3.0,"NB",""
"11:709:442","NUTRITION EDUCATION AND COMMUNICATION",3.0,"NB",""
"11:709:443","METHODS IN SENSORY ANALYSIS",3.0,"NB",""
"11:709:448","FOOD PRODUCTION AND MANAGEMENT",3.0,"NB",""
"11:709:449","FOOD SERVICE LABORATORY",1.0,"NB",""
"11:709:475","NUTRITION AND FITNESS",3.0,"NB",""
"11:709:481","SEMINAR IN NUTRITION",1.5,"NB",""
"11:709:483","MEDICAL NUTRITION THERAPY I: NUTRITION  ASSESSMENT AND DIAGNOSIS",3.0,"NB",""
"11:709:484","NUTRITION THERAPY LAB",1.0,"NB",""
"11:709:489","EXPERIMENTAL FOODS",4.0,"NB",""
"11:709:493","RESEARCH IN NUTR","","NB",""
"11:776:102","SOIL AND SOCIETY",3.0,"NB",""
"11:776:170","PLANTS & PEOPLE",3.0,"NB",""
"11:776:201","PEOPLE-PLANT RELATIONSHIPS",3.0,"NB",""
"11:776:202","APPLIED PHYSIOLOGY OF HORTICULTURAL CROPS",3.0,"NB",""
"11:776:210","PRINCIPLES OF BOTANY",3.0,"NB",""
"11:776:211","INTRODUCTION TO HORTICULTURE",3.0,"NB",""
"11:776:221","PRINCIPLES OF ORGANIC CROP PRODUCTION",3.0,"NB",""
"11:776:242","PLANT SCIENCE",3.0,"NB",""
"11:776:257","EDIBLE & POISONOUS FUNGI",1.0,"NB",""
"11:776:302","GENERAL PLANT PATHOLOGY",3.0,"NB",""
"11:776:305","PLANT GENETICS",4.0,"NB",""
"11:776:306","WEED SCIENCE AND MANAGEMENT",3.0,"NB",""
"11:776:312","MEDICINAL PLANTS",3.0,"NB",""
"11:776:390","HEMP AND MEDICAL CANNABIS",3.0,"NB",""
"11:776:400","FUNGI IN THE ENVIRONMENT",3.0,"NB",""
"11:776:440","SOIL FERTILITY",3.0,"NB",""
"11:776:495","SPEC PROBS PLANT SCI","","NB",""
"11:902:300","SEBS INTERNSHIP I",3.0,"NB",""
"11:902:301","SEBS INTERNSHIP II",3.0,"NB",""
"11:902:400","SEBS COOP",6.0,"NB",""
"13:047:101","AN INTRODUCTION OF DRUG AND ALCOHOL USE DISORDERS",3.0,"NB",""
"13:830:300","INTRODUCTION TO CLINICAL & SCHOOL PSYCHOLOGY",3.0,"NB",""
"13:830:399","PSYCHOLOGY OF INTIMATE RELATIONSHIPS",3.0,"NB",""
"14:125:201","INTRO BIOMEDICAL ENG",3.0,"NB",""
"14:125:255","BIOMEDICAL ENGINEERING SYSTEM PHYSIOLOGY",3.0,"NB",""
"14:125:291","DIRECTED RESEARCH I",3.0,"NB",""
"14:125:303","BIOMED TRANSP PHENOM",3.0,"NB",""
"14:125:304","BIOMATERIAL",3.0,"NB",""
"14:125:305","NUMER MODL&BIOMD SYS",3.0,"NB",""
"14:125:306","BIOMED KINET & THERM",3.0,"NB",""
"14:125:308","INTRODUCTION TO BIOMECHANICS",3.0,"NB",""
"14:125:309","BME DEVICES & SYSTEM",3.0,"NB",""
"14:125:310","BME DEVICE & SYS LAB",1.0,"NB",""
"14:125:401","SENIOR DESIGN I LEC",1.0,"NB",""
"14:125:403","CARDIOVASC ENG",3.0,"NB",""
"14:125:417","MUSCULOSKELETAL MECH",3.0,"NB",""
"14:125:421","SR DESIGN I PROJECTS",2.0,"NB",""
"14:125:424","BIOMED INSTRUMNT LAB",3.0,"NB",""
"14:125:433","FUND OF TISSUE ENGG",3.0,"NB",""
"14:125:445","PRIN DRUG DELIVERY",3.0,"NB",""
"14:125:465","BME MICROFLUIDICS",3.0,"NB",""
"14:125:489","BME HA RESEARCH I",0.0,"NB",""
"14:125:491","INDEPENDENT STUDY IN BIOMEDICAL ENGINEERING","","NB",""
"14:125:493","BME HA ADV RES I",3.0,"NB",""
"14:125:495","INTERNSHIP IN BIOMEDICAL ENGINEERING","","NB",""
"14:125:497","CO-OP IN BIOMEDICAL ENGINEERING","","NB",""
"14:125:499","TOPICS IN BIOMEDICAL ENGINEERING",3.0,"NB",""
"14:155:201","CHEMICAL ENGINEERING MATERIAL AND ENERGYBALANCES",3.0,"NB",""
"14:155:291","UNDERGRADUATE RESEARCH FOR SOPHOMORES","","NB",""
"14:155:298","PROFESSIONAL SKILLS DEVELOPMENT",1.0,"NB",""
"14:155:303","TRANS PHEN CHEM E I",3.0,"NB",""
"14:155:307","COMPUTATIONAL METHODS IN CHEMICAL ENGINEERING",3.0,"NB",""
"14:155:309","CHEM ENG THERMO II",3.0,"NB",""
"14:155:391","UNDERGRADUATE RESEARCH FOR JUNIORS","","NB",""
"14:155:411","BIOCHEMICAL ENGINEERING",3.0,"NB",""
"14:155:415","PROCESS ENGINEERING LABORATORY I",4.0,"NB",""
"14:155:422","PROCESS SIMULATION AND CONTROL",3.0,"NB",""
"14:155:491","UNDERGRADUATE RESEARCH FOR SENIORS","","NB",""
"14:155:495","INTERNSHIP IN CHEMICAL & BIOCHEMICAL ENGINEERING","","NB",""
"14:155:497","CO-OP INTERNSHIP IN CHEMICAL & BIOCHEMICAL ENGINEERING","","NB",""
"14:180:215","ENGINEERING GRAPHICS",1.0,"NB",""
"14:180:243","MECHANICS OF SOLIDS",3.0,"NB",""
"14:180:305","CONSTRUCTION ENGG",3.0,"NB",""
"14:180:318","ELEMTS OF STRUCTURES",3.0,"NB",""
"14:180:331","ELEMTS ENVIRONM ENGG",3.0,"NB",""
"14:180:387","FLUID MECHANICS",3.0,"NB",""
"14:180:389","FLUID MECHANICS LAB",1.0,"NB",""
"14:180:406","CONSTRUC ENG MANAGMT",3.0,"NB",""
"14:180:411","REINFORCED CONCRETE",3.0,"NB",""
"14:180:413","THEORY INDETER STRUC",3.0,"NB",""
"14:180:421","REINFORCED CONCRETE LAB",1.0,"NB",""
"14:180:429","WATER&WASTEWTR ENGG",3.0,"NB",""
"14:180:430","INTRO TRANS PLANNING",3.0,"NB",""
"14:180:473","FOUNDATION ENGINEERING",3.0,"NB",""
"14:180:491","SPECIAL PROBLEMS IN CIVIL ENGINEERING","","NB",""
"14:180:493","SPECIAL PROBLEMS IN ENVIRONMENTAL ENGINEERING","","NB",""
"14:180:497","CO-OP CIVIL ENV ENGG","","NB",""
"14:332:221","PRINCIPLES OF ELECTRICAL ENGINEERING I",3.0,"NB",""
"14:332:222","PRINCIPLES OF ELECTRICAL ENGINEERING II",3.0,"NB",""
"14:332:223","PRINCIPLES OF ELECTRICAL ENGINEERING I LAB",1.0,"NB",""
"14:332:224","PRINCIPLES OF ELECTRICAL ENGINEERING II LAB",1.0,"NB",""
"14:332:231","DIGITAL LOGIC DESIGN",3.0,"NB",""
"14:332:233","DIGITAL LOGIC DESIGN LAB",1.0,"NB",""
"14:332:312","DISCRETE MATHEMATICS ECE",3.0,"NB",""
"14:332:331","COMPUTER ARCHITECTURE & ASSEMBLY LANGUAGE",3.0,"NB",""
"14:332:333","COMPUTER ARCHITECTURE LAB",1.0,"NB",""
"14:332:345","LINEAR SYSTEMS & SIGNALS",3.0,"NB",""
"14:332:351","PROGRM METHODOLOGYII",3.0,"NB",""
"14:332:361","ELECTRONIC DEVICES",3.0,"NB",""
"14:332:363","ELECTRONIC DEVICES LAB",1.0,"NB",""
"14:332:366","DIGITAL ELECTRONICS",3.0,"NB",""
"14:332:368","DIGITAL ELECTRONICS LAB",1.0,"NB",""
"14:332:402","SUSTAINABLE ENERGY",3.0,"NB",""
"14:332:411","ELECTRICAL ENERGY CONVERSION",3.0,"NB",""
"14:332:417","CONTROL SYSTEM DESIGN",3.0,"NB",""
"14:332:421","WIRELESS COMMUNICATION SYSTEMS",3.0,"NB",""
"14:332:424","INTRODUCTION TO INFORMATION & NETWORK SECURITY",3.0,"NB",""
"14:332:435","TOPICS IN ELECTRICAL & COMPUTER ENGINEERING",3.0,"NB",""
"14:332:436","TOPICS IN ELECTRICAL & COMPUTER ENGINEERING",3.0,"NB",""
"14:332:437","DIGITAL SYSTEM DESIGN",3.0,"NB",""
"14:332:443","MACHINE LEARNING FOR ENGINEERS",3.0,"NB",""
"14:332:445","TOPICS IN ELECTRICAL & COMPUTER ENGINEERING",3.0,"NB",""
"14:332:446","TOPICS IN ELECTRICAL & COMPUTER ENGINEERING",3.0,"NB",""
"14:332:448","CAPSTONE DESIGN ECE",3.0,"NB",""
"14:332:449","INTRODUCTION TO CAPSTONE DESIGN IN ECE",1.0,"NB",""
"14:332:451","PARALLEL & DISTRIBUTED PROGRAMMING",3.0,"NB",""
"14:332:452","SOFTWARE ENGINEERING",3.0,"NB",""
"14:332:463","ANALOG ELECTRONICS",3.0,"NB",""
"14:332:465","PHYSICAL ELECTRONICS",3.0,"NB",""
"14:332:472","ROBOTICS & COMPUTER VISION",3.0,"NB",""
"14:332:479","VLSI DESIGN",3.0,"NB",""
"14:332:491","SPECIAL PROBLEMS/INDEPENDENT STUDY","","NB",""
"14:332:493","TOPICS IN ELECTRICAL & COMPUTER ENGINEERING",3.0,"NB",""
"14:332:494","TOPICS IN ELECTRICAL & COMPUTER ENGINEERING",3.0,"NB",""
"14:332:495","INTERNSHIP IN ELECTRICAL AND COMPUTER   ENGINEERING","","NB",""
"14:332:497","CO-OP INTERNSHIP ECE","","NB",""
"14:440:101","INTRODUCTION TO DATA-DRIVEN DESIGN FOR ENGINEERING APPLICATIONS",2.0,"NB",""
"14:440:102","INTEGRATED DATA-DRIVEN DESIGN FOR       ENGINEERING APPLICATIONS",2.0,"NB",""
"14:440:107","METHOD OF INQUIRY FOR ENGINEERS",1.0,"NB",""
"14:440:124","RU FIRST YEAR TRANSITION",1.0,"NB",""
"14:440:221","ENGINEERING MECHANICS: STATICS",3.0,"NB",""
"14:440:222","ENGINEERING MECHANICS: DYNAMICS",3.0,"NB",""
"14:440:291","HONORS ENGINEERING MECHANICS: STATICS",3.0,"NB",""
"14:440:292","HONORS ENGINEERING MECHANICS: DYNAMICS",3.0,"NB",""
"14:440:298","SKILLS TO SUCCEED",1.0,"NB",""
"14:440:301","INTRO PACKAGING ENG",3.0,"NB",""
"14:440:302","CAD FOR PACKAGING ENGINEERING",3.0,"NB",""
"14:440:371","PACKAGING EVAL MTDS",3.0,"NB",""
"14:440:373","PACKAGING MANUFACTURING",3.0,"NB",""
"14:440:378","SUSTAINABLE PACKAGING",3.0,"NB",""
"14:440:419","INNOVATION & DESIGN",3.0,"NB",""
"14:440:470","PACKAGING LAB I",2.0,"NB",""
"14:440:489","SPECIAL PROBLEMS IN PACKAGING","","NB",""
"14:440:497","ENGINEERING CO-OP INTERNSHIP","","NB",""
"14:440:499","PACKAGING ENGINEERING CO-OP/INTERNSHIP","","NB",""
"14:540:201","WORK DESIGN & ERGONOMICS",3.0,"NB",""
"14:540:202","WORK DESIGN LAB",1.0,"NB",""
"14:540:213","INDUSTRIAL ENGINEERING LAB",2.0,"NB",""
"14:540:294","UNDERGRADUATE RESEARCH FOR SOPHOMORES","","NB",""
"14:540:305","HONORS CANDID PROB",3.0,"NB",""
"14:540:320","ENGINEERING STATISTICS",3.0,"NB",""
"14:540:338","PROB MODELS OP RES",3.0,"NB",""
"14:540:343","ENGINEERNG ECONOMICS",3.0,"NB",""
"14:540:382","AUTOMATION AND SYSTEMS DESIGN",3.0,"NB",""
"14:540:383","AUTOMATION AND SYSTEMS DESIGN           LABORATORY",1.0,"NB",""
"14:540:394","UNDERGRADUATE RESEARCH FOR JUNIORS","","NB",""
"14:540:400","DES ENGR SYS II",3.0,"NB",""
"14:540:433","QUALITY ENGINEERING",3.0,"NB",""
"14:540:434","QUALITY ENGR LAB",1.0,"NB",""
"14:540:453","PRODUCTION CONTROL",3.0,"NB",""
"14:540:487","ENERGY SYS MODEL OPT",3.0,"NB",""
"14:540:491","SPECIAL PROBLEMS",3.0,"NB",""
"14:540:492","SPECIAL PROBLEMS",3.0,"NB",""
"14:540:494","UNDERGRADUATE RESEARCH FOR SENIORS","","NB",""
"14:540:496","INTERNSHIP/CO-OP ISE",3.0,"NB",""
"14:540:497","INTERNSHIP AND CO-OP IN INDUSTRIAL AND SYSTEMS ENGINEERING",3.0,"NB",""
"14:635:203","INTRO MATLS SCI ENGG",3.0,"NB",""
"14:635:205","CRYSTAL CHEM& STRUCT",3.0,"NB",""
"14:635:305","MATLS MICROPROC",3.0,"NB",""
"14:635:307","KINETICS OF MAT PROC",3.0,"NB",""
"14:635:309","CHARACT OF MATERIALS",3.0,"NB",""
"14:635:316","EOM PROP OF MATLS",3.0,"NB",""
"14:635:353","LAB II",2.0,"NB",""
"14:635:362","PHYSICAL METALLURGY",3.0,"NB",""
"14:635:402","SENIOR MSE LAB",3.0,"NB",""
"14:635:403","MSE SEMINAR",1.0,"NB",""
"14:635:405","SOLAR CELL DSGN PROC",3.0,"NB",""
"14:635:407","MECHANICAL PROPERTIES OF MATERIALS",3.0,"NB",""
"14:635:412","MSE ENG'G DESIGN II",3.0,"NB",""
"14:635:491","SPECIAL PROBLEMS","","NB",""
"14:635:497","CO-OP CERAM&MAT ENGG","","NB",""
"14:650:210","INTRODUCTION TO AEROSPACE ENGINEERING",3.0,"NB",""
"14:650:289","PROFESSIONAL AND LEADERSHIP DEVELOPMENT IN MAE",1.0,"NB",""
"14:650:291","MECHANICS OF MATERIALS",3.0,"NB",""
"14:650:298","UNDERGRADUATE RESEARCH FOR SOPHOMORES","","NB",""
"14:650:312","FLUID MECHANICS",3.0,"NB",""
"14:650:342","DESIGN OF MECHANICAL COMPONENTS",3.0,"NB",""
"14:650:350","MECH ENG MES W/LAB",4.0,"NB",""
"14:650:351","THERMODYNAMICS",3.0,"NB",""
"14:650:361","INTRO MECHATRONICS",4.0,"NB",""
"14:650:388","CAD IN MECHANICAL ENGINEERING",3.0,"NB",""
"14:650:398","UNDERGRADUATE RESEARCH FOR JUNIORS","","NB",""
"14:650:401","DYNAMIC SYSTEMS AND CONTROL",3.0,"NB",""
"14:650:431","MECH ENGG LAB I",2.0,"NB",""
"14:650:439","MULTIPHYSICS SIMULATIONS",3.0,"NB",""
"14:650:451","VEHICLE DYNAMICS",3.0,"NB",""
"14:650:455","DESIGN OF MECHANISMS",3.0,"NB",""
"14:650:457","SPACECRAFT & MISION DESIGN",3.0,"NB",""
"14:650:462","POWER PLANTS",3.0,"NB",""
"14:650:465","ORBITAL MECHANICS",3.0,"NB",""
"14:650:467","DESIGN & MFG. I",2.0,"NB",""
"14:650:474","ALT ENERGY I",3.0,"NB",""
"14:650:481","HEAT TRANSFER",3.0,"NB",""
"14:650:487","AEROSPACE ENGINEERING DESIGN 1",2.0,"NB",""
"14:650:495","INTERNSHIP IN MECHANICAL AND AEROSPACE ENGINEERING","","NB",""
"14:650:497","CO-OP INTERNSHIP MAE",3.0,"NB",""
"14:650:498","UNDERGRADUATE RESEARCH FOR SENIORS","","NB",""
"15:001:816","PRINCETON EXCHANGE","","NB",""
"15:001:897","FULL TIME STUDY ON CAMPUS",0.0,"NB",""
"15:001:898","FULL TIME STUDY OFF CAMPUS",0.0,"NB",""
"15:001:899","FULL TIME STUDY MATRICULATION CONTINUED",0.0,"NB",""
"15:230:512","ADMINISTRATION AND SUPERVISION OF ELEMENTARY AND SECONDARY SCHOOLS",3.0,"NB",""
"15:230:521","SUPERVISION OF INSTRUCTION",3.0,"NB",""
"15:230:530","INTERNSHIP IN EDUCATIONAL ADMINISTRATIONI",3.0,"NB",""
"15:230:532","INTERNSHIP IN EDUCATIONAL ADMINISTRATIONIII",3.0,"NB",""
"15:230:606","HIGHER EDUCATION LAW",3.0,"NB",""
"15:230:615","ASSESSMENT/DATA/PROBLEM SOLVING",3.0,"NB",""
"15:230:630","READINGS IN THE ADMINISTRATION AND SUPERVISION OF EDUCATION","","NB",""
"15:230:800","MATRICULATION CONTINUED",0.0,"NB",""
"15:233:542","INTRODUCTION TO ADULT AND CONTINUING EDUCATION",3.0,"NB",""
"15:233:543","UNDERSTANDING THE ADULT LEARNER",3.0,"NB",""
"15:233:551","CREATING, MANAGING AND GROWING ADULT ANDCONTINUING EDUCATION PROGRAMS",3.0,"NB",""
"15:233:562","HUMAN RESOURCES DEVELOPMENT: PROFESSION AND PRACTICE",3.0,"NB",""
"15:233:565","EFFECTIVE READING & WRITING INSTRUCTION FOR GED & DEVELOPMENTAL COLLEGE STUDENT",3.0,"NB",""
"15:233:571","DESIGNING LEARNING FOR ADULTS",3.0,"NB",""
"15:233:642","INDEPENDENT STUDY IN ADULT AND CONTINUING EDUCATION","","NB",""
"15:245:501","INTRODUCTION TO STUDENT AFFAIRS",3.0,"NB",""
"15:245:502","STUDENT DEVELOPMENT AND LEARNING: THEORYAND PRACTICE",3.0,"NB",""
"15:245:601","FIELD EXPERIENCE",3.0,"NB",""
"15:245:605","INTERNSHIP SEMINAR",3.0,"NB",""
"15:245:640","SPECIAL TOPICS IN COLLEGE STUDENT AFFAIRS","","NB",""
"15:245:641","SPECIAL TOPICS IN COLLEGE STUDENT AFFAIRS",3.0,"NB",""
"15:245:642","SPECIAL TOPICS IN COLLEGE STUDENT AFFAIRS",3.0,"NB",""
"15:250:800","MATRICULATION CONTINUED",0.0,"NB",""
"15:251:561","MATH METHODS IN EARLY CHILDHOOD & ELEMENTARY",3.0,"NB",""
"15:251:574","INTEGRATED CURRICULUM WITH YOUNG CHILDREN",3.0,"NB",""
"15:251:675","INDEPENDENT STUDY IN EARLY CHILDHOOD/ELEMENTARY EDUCATION","","NB",""
"15:252:615","INDEPENDENT STUDY IN ENGLISH EDUCATION","","NB",""
"15:253:512","TEACHING EMERGING BILINGUALS IN         K-12 CLASSROOMS",3.0,"NB",""
"15:253:513","TEACHING EMERGING BILINGUALS IN PK-6    CLASSROOMS",3.0,"NB",""
"15:253:520","PRINCIPLES OF LANGUAGE LEARNING: SECOND AND WORLD LANGUAGE ACQUISITION",3.0,"NB",""
"15:253:530","FOUNDATIONS OF LANGUAGE",3.0,"NB",""
"15:253:539","METHODS FOR TEACHING AND ASSESSING ENGLISH LANGUAGE LEARNERS",3.0,"NB",""
"15:253:621","INDEPENDENT STUDY IN LANGUAGE EDUCATION","","NB",""
"15:253:624","PRACTICUM IN LANGUAGE EDUCATION II","","NB",""
"15:254:550","PROBLEM SOLVING PROCESSES IN MATHEMATICS",3.0,"NB",""
"15:254:645","INDEPENDENT STUDY IN MATHEMATICS EDUCATION","","NB",""
"15:255:503","INTRODUCTION TO TEACHING WITH DIGITAL TOOLS",3.0,"NB",""
"15:255:506","DEVELOPING DIGITAL E-LEARNING ENVIRONMENTS",3.0,"NB",""
"15:255:532","CLINICAL PRACTICE PHASE 3 SEMINAR",6.0,"NB",""
"15:255:568","INTRODUCTION TO TEACHING IN URBAN       SCHOOLS AND COMMUNITIES",3.0,"NB",""
"15:255:603","INQUIRY I",3.0,"NB",""
"15:255:607","LEARNERS AND LEARNING II (ADULT LEARNING)",3.0,"NB",""
"15:255:632","INDEPENDENT STUDY IN DOCTORAL EDUCATION","","NB",""
"15:255:700","ED.D. DISSERTATION STUDY","","NB",""
"15:256:550","BIOLOGY AND SOCIETY",3.0,"NB",""
"15:256:551","DEVELOPMENT OF IDEAS IN PHYSICAL SCIENCE",3.0,"NB",""
"15:256:555","RESEARCH INTERNSHIP IN SCIENCE EDUCATION",3.0,"NB",""
"15:256:655","INDEPENDENT STUDY IN SCIENCE EDUCATION","","NB",""
"15:257:560","INTRODUCTION TO SOCIAL STUDIES EDUCATION",3.0,"NB",""
"15:259:572","THE TEACHER IN FILM:  AN ONLINE         EXPLORATION",3.0,"NB",""
"15:259:575","TOPICS CREAT ARTS ED",3.0,"NB",""
"15:262:603","DESIGN OF LEARNING ENVIRONMENTS",3.0,"NB",""
"15:262:610","DESIGN-BASED RESEARCH",3.0,"NB",""
"15:267:622","TEACHER LEADERSHIP: THEORY AND PRACTICE",3.0,"NB",""
"15:290:556","INTRODUCTION TO DESIGN THINKING",3.0,"NB",""
"15:290:559","MAKER EDUCATION CAPSTONE",3.0,"NB",""
"15:290:583","BIOLOGICAL BASES OF BEHAVIOR",3.0,"NB",""
"15:290:601","INDEPENDENT STUDY IN EDUCATIONAL PSYCHOLOGY",3.0,"NB",""
"15:290:701","DISSERTATION STUDY IN EDUCATIONAL PSYCHOLOGY","","NB",""
"15:290:800","MATRICULATION CONTINUED",0.0,"NB",""
"15:291:511","INTRODUCTION TO ASSESSMENT, APPLIED STATISTICS, AND RESEARCH",3.0,"NB",""
"15:291:515","PSYCHOMETRIC THEORY I",3.0,"NB",""
"15:291:518","QUANTITATIVE EDUCATIONAL RESEARCH       DESIGNS",3.0,"NB",""
"15:291:520","PROGRAM EVALUATION: AN INTRODUCTION TO METHODS AND PRACTICE",3.0,"NB",""
"15:291:531","STATISTICAL METHODS I",3.0,"NB",""
"15:293:509","EMOTIONAL AND BEHAVIORAL DISORDERS",3.0,"NB",""
"15:293:522","LEARNING DISABILITIES",3.0,"NB",""
"15:293:523","INCLUSIVE TEACHING IN EDUCATION",3.0,"NB",""
"15:293:525","PSYCHOLOGY OF THE EXCEPTIONAL CHILD",3.0,"NB",""
"15:293:526","IDENTIFICATION AND ASSESSMENT OF LEARNING DISABILITIES",3.0,"NB",""
"15:293:533","ASSESSMENT AND MEASUREMENT FOR SPECIAL EDUCATION",3.0,"NB",""
"15:293:534","CLASSROOM ORGANIZATION FOR INCLUSIVE ANDSPECIAL CLASSROOMS",3.0,"NB",""
"15:293:580","LITERACY FOR STUDENTS WITH DISABILITIES",3.0,"NB",""
"15:293:583","INTRODUCTION TO SPECIAL EDUCATION",3.0,"NB",""
"15:293:609","RESEARCH IN SPECIAL EDUCATION",3.0,"NB",""
"15:293:633","INTERNSHIP IN SPECIAL EDUCATION",3.0,"NB",""
"15:294:531","THE GIFTED CHILD",3.0,"NB",""
"15:294:532","THE SOCIAL AND EMOTIONAL DEVELOPMENT OF GIFTED CHILDREN",3.0,"NB",""
"15:294:533","CURRICULUM AND INSTRUCTION FOR THE GIFTED",3.0,"NB",""
