"course_code","course_title","credits","department","description"
"HIST 72103","Reading Seminar in Middle Eastern History","3 Hours","History (HIST)","Historiographical and bibliographical study of special areas of Middle Eastern history. Prerequisite:  Graduate standing. (Typically offered: Irregular) May be repeated for up to 30 hours of degree credit."
"HIST 73703","Reading Seminar in Ancient History","3 Hours","History (HIST)","Historiographical and bibliographical study of special areas in ancient history.  Prerequisite:  Graduate standing. (Typically offered: Irregular) May be repeated for up to 30 hours of degree credit."
"HIST 74103","Reading Seminar in African History","3 Hours","History (HIST)","Historiographical and bibliographical study of selected periods and/or topics in African history.  Prerequisite:  Graduate standing. (Typically offered: Irregular) May be repeated for up to 30 hours of degree credit."
"HIST 74503","Reading Seminar in Global History","3 Hours","History (HIST)","Graduate seminar adopting global perspectives on Europe, US, Asia, Africa, Latin America. Decentering narratives focusing on regional approaches, the course examines the global implications of various historical developments. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit."
"HORT 50001","Seminar","1 Hour","Horticulture (HORT)","Review of scientific literature and oral reports on current research in horticulture. (Typically offered: Fall and Spring) May be repeated for up to 4 hours of degree credit."
"HORT 5010V","Special Topics in Horticulture, Turf or Landscape","1-6 Hour","Horticulture (HORT)","Topics related to horticulture, turfgrass or landscape science or management not covered in other courses or a more intensive study of a specific topic. Graduate degree credit will not be given for bothHORT 4010VandHORT 5010V. (Typically offered: Irregular) May be repeated for degree credit."
"HORT 5030V","Special Problems Research","1-6 Hour","Horticulture (HORT)","Original investigations on assigned problems in horticulture. Prerequisite:  Graduate standing. (Typically offered: Fall, Spring and Summer) May be repeated for up to 6 hours of degree credit."
"HORT 50403","Advanced Plant Breeding","3 Hours","Horticulture (HORT)","Application of genetic principles to the improvement of crop plants. Presentation of conventional plant breeding methods and special techniques such as polyploidy, interspecific hybridization and induced mutation. Lecture 3 hours per week. Prerequisite:BIOL 23373andBIOL 23371or (ANSC 31203andCSES 41003). (Typically offered: Spring Odd Years)"
"HORT 51003","Plant Growth and Development","3 Hours","Horticulture (HORT)","This course will focus on environmental and developmental processes of plant growth and development. A student completing this course should have an understanding of the developmental processes of plant growth and how environmental factors interact to affect and control plant growth and development. (Typically offered: Fall)"
"HORT 51103","Fruit Production Science and Technology","3 Hours","Horticulture (HORT)","The management technologies and cultural practices of fruit crops including (but not limited to) blueberries, blackberries, raspberries, strawberries, grapes, peaches, and apples will be presented. The underlying scientific principles of crop genetics, nutrition, and physiology will be presented as a basis for making management decisions in fruit crop productions. Graduate degree credit will not be given for bothHORT 41003andHORT 51103. Corequisite:  Lab component. Prerequisite:HORT 20003. (Typically offered: Spring Odd Years)"
"HORT 51403","Professional Landscape Management","3 Hours","Horticulture (HORT)","Principles and practices of landscape management and maintenance. Topics include low maintenance and seasonal color design, pruning and hazard tree management, water and fertilizer management, pesticide use, and other maintenance activities. Basic elements of marketing, specifications and contracts, estimating, personnel management, and equipment selection and acquisition relevant for landscape services will be introduced. Preparatory training in agribusiness or business is suggested. Prerequisite:HORT 20003andHORT 31003. (Typically offered: Fall Odd Years)"
"HORT 51503","Sustainable Techniques in Urban Horticulture","3 Hours","Horticulture (HORT)","Student will learn basic techniques in sustainable production of horticultural crops in an urban or small-scale environment. Crops may include vegetables, cut flowers, or small fruits. This course is intended for students who do not have an agricultural production background or for those students wanting to learn more about the production of high-value horticultural crops under sustainable production systems. For graduate credit, students will be expected to design a four-year crop rotation scheme using sustainable techniques. The student will also develop a plan addressing issues such as post-harvest handling and or food safety issues. (Typically offered: Summer)"
"HORT 52003","Temperature Stress Physiology","3 Hours","Horticulture (HORT)","This course will teach students how to apply biological, chemical and physical principles to models of how plants are damaged by temperature extremes and how they change to increase resistance. Student will apply these principles to better understand plant responses to other environmental challenges, including both biotic and abiotic stresses. (Typically offered: Spring)"
"HORT 5300V","Special Problems","1-6 Hour","Horticulture (HORT)","Original investigations on assigned problems in horticulture. Graduate degree credit will not be given for bothHORT 4000VandHORT 5300V. (Typically offered: Fall, Spring and Summer) May be repeated for up to 6 hours of degree credit."
"HORT 53303","Professional Landscape Installation and Construction","3 Hours","Horticulture (HORT)","Principles and practices involved in landscape installation and construction. Topics covered include sequencing construction activities, protecting existing trees, landscape soils, selecting plants, planting and transplanting plant materials, wood construction, cement and masonry construction, and low-voltage lighting. Lecture 3 hours per week. Preparatory training in agribusiness or business is suggested. Graduate degree credit will not be given for bothHORT 40303andHORT 53303. Prerequisite:HORT 20003. (Typically offered: Fall Even Years)"
"HORT 54003","Plant Propagation","3 Hours","Horticulture (HORT)","Principles of plant propagation using seeds, cuttings, grafting, budding, layering, and tissue culture.  The physiological basis of propagation is described. Knowledge of plant growth and physiology is needed. Lecture 2 hours, laboratory 2 hours per week. Graduate degree credit will not be given for bothHORT 44003andHORT 54003. Corequisite:  Lab component.  Prerequisite:BIOL 10303andBIOL 10301. (Typically offered: Spring)"
"HORT 54103","Horticulture Physiology","3 Hours","Horticulture (HORT)","This course provides students with a background into the physiological processes of plants with an emphasis on horticultural crops and how the processes relate to horticultural crop production practices. Among the topics covered are photosynthesis, respiration, water relations and morphogenesis. Graduate degree credit will not be given for bothHORT 44103andHORT 54103. Prerequisite:HORT 20003andCHEM 12103. (Typically offered: Spring)"
"HORT 55003","Sustainable Nursery Production","3 Hours","Horticulture (HORT)","This course addresses issues and practices involved in production of quality woody nursery crops (e.g. trees and shrubs produced in open filed and containerized systems). Graduate degree credit will not be given for bothHORT 45003andHORT 55003. (Typically offered: Spring Even Years)"
"HORT 57001","Greenhouse Management and Controlled Environment Horticulture Laboratory","1 Hour","Horticulture (HORT)","Laboratory involving hands-on experiments designed to demonstrate principles discussed in the lecture section. Includes field trips. Graduate degree credit will not be given for bothHORT 47001andHORT 57001. Corequisite:HORT 57003. (Typically offered: Fall Odd Years)"
"HORT 57003","Greenhouse Management and Controlled Environment Horticulture","3 Hours","Horticulture (HORT)","Operation and management of greenhouses and other controlled environments used in horticultural production. Emphasis on system design and construction, control of light intensity and photoperiod, heating and cooling systems, substrates, mineral nutrition, water quality and irrigation systems. Graduate degree credit will not be given for bothHORT 47003andHORT 57003. Prerequisite:HORT 20003andCHEM 12103. (Typically offered: Fall)"
"HORT 58104","Hydroponic and Soilless Crops","4 Hours","Horticulture (HORT)","Hydroponic and Soilless Crop Production is an online lecture course focusing on greenhouse hydroponic crop production. This course will provide a broad overview of hydroponic and soilless crop production as well as production information for s common crops such as leafy greens (i.e., lettuce, basil, arugula), vegetables and vine crops (i.e. tomatoes, cucumbers, peppers), and hydroponic berry crops (i.e. strawberry). Corequisite:  Lab component. Pre- or corequisite:HORT 20003. (Typically offered: Spring)"
"HORT 59004","Golf and Sports Turf Management","4 Hours","Horticulture (HORT)","Golf and Sports Turf Management will focus on turf management techniques for golf courses and athletic fields, including species selection, turfgrass physiology, soil physical and chemical properties as related to turfgrass management, and environmental management. Corequisite:  Lab component. Prerequisite:CSES 22003andCSES 22001. (Typically offered: Fall Odd Years)"
"HORT 59201","Golf Course Operations","1 Hour","Horticulture (HORT)","This course is designed to cover specific aspects of golf course operations that would not be included in traditional turfgrass management courses.  Topics will include budgeting, personnel management, tournament setup and operation, dealing with golf club committees, communication, and other relevant topics related to managing a golf course maintenance operation. Graduate degree credit will not be given for bothHORT 49201andHORT 59201. Prerequisite:HORT 49004orHORT 59004. (Typically offered: Fall Even Years)"
"HORT 59903","Global Horticulture and Human Nutrition to Enhance Community Resilience and Food Security","3 Hours","Horticulture (HORT)","This course covers three broad areas (Global Horticulture, Sustainable International Development, Human Health and Nutrition) and experts on three campuses created the instruction. The course is intended to be multi-disciplinary, and students should use their contextual knowledge to add to weekly discussions. Prerequisite:  Graduate standing. (Typically offered: Spring Even Years)This course is cross-listed withAGED 59903,FDSC 59903."
"HORT 6000V","Master's Thesis","1-6 Hour","Horticulture (HORT)","Master's Thesis. Prerequisite:  Graduate standing. (Typically offered: Fall, Spring and Summer) May be repeated for degree credit."
"HORT 6020V","Special Topics in Horticulture","1-3 Hour","Horticulture (HORT)","Discussion and advanced studies on selected topics in genetics, plant breeding, physiology and culture of horticultural crops. Prerequisite:  Graduate standing. (Typically offered: Irregular) May be repeated for degree credit."
"HORT 60303","Molecular Plant Breeding","3 Hours","Horticulture (HORT)","In-depth study of genetic improvement and techniques. Covers both current and classical literature. Topics to be discussed: haploidy, genetic control of pairing, somatic instability, tissue culture and protoplast fusion, and male sterility. Lecture discussion 3 hours per week. Prerequisite:BIOL 23373andBIOL 23371(orANSC 31203andCSES 41003or equivalent). (Typically offered: Fall)"
"HORT 7000V","Doctoral Dissertation","1-18 Hour","Horticulture (HORT)","Doctoral Dissertation. May be repeated for degree credit. Prerequisite:  Graduate Standing. (Typically offered: Fall, Spring and Summer) May be repeated for up to 18 hours of degree credit."
"HOSP 56503","Global Travel and Tourism Management","3 Hours","Hospitality Management (HOSP)","The course recounts the history of travel, explores the future, and discusses the components of tourism from a global perspective. (Typically offered: Spring)"
"HOSP 56603","Critical Issues and Trends in Hospitality and Tourism","3 Hours","Hospitality Management (HOSP)","The hospitality industry is arguably one of the most important sources of income and foreign exchange and is growing rapidly.  However, national and international crises have huge negative economic consequences.  This course explores change in the world and applies this to forecasting change in the hospitality and tourism industries.  This course examines the current state of the industry and makes educated predictions to the future of the lodging, cruise, restaurant, technology, and travel and tourism industries. (Typically offered: Spring)"
"HOSP 56703","Destination Marketing and Operations","3 Hours","Hospitality Management (HOSP)","This course is designed to provide students with a basic understanding of the tasks and processes involved in running a successful destination of management organization (DMO). This course places heavy emphasis on destination marketing. Prerequisite:HOSP 16003. (Typically offered: Fall)"
"HOSP 56903","Hospitality Management Internship","3 Hours","Hospitality Management (HOSP)","Supervised experience in an instructor approved work /learning situation relating to the hospitality industry in multiple aspects of a hospitality organization. Emphasis on application of knowledge and skills to actual job roles and responsibilities. Requires employment in a hospitality setting for a minimum of 250 clock hours. Prerequisite:  Instructor consent. (Typically offered: Fall, Spring and Summer)"
"HDFS 50803","Foundations in Integrative Aging Studies","3 Hours","Human Development and Family Sciences (HDFS)","This course introduces foundational concepts to the interdisciplinary field of gerontology and aging studies, including: core theories of aging, how to be critical consumers of aging research, developing writing and other professional skills, and exploring career options in aging. Prerequisite:  Graduate Standing. (Typically offered: Irregular)"
"HDFS 54003","Family Theories and Methods","3 Hours","Human Development and Family Sciences (HDFS)","this course is an introduction to graduate study in families. The course focuses on historical and contemporary family theories and research methods that have influenced research on families. Prerequisite:  Graduate standing. (Typically offered: Spring)"
"HDFS 54103","Adult Development","3 Hours","Human Development and Family Sciences (HDFS)","The course covers physical, cognitive, social, and personal dimensions of adult development. The information is presented from a lifespan developmental framework which encompasses (a) a multidisciplinary perspective, (b) consideration of the impact of prior development on late life as well as socio-historical influences (c) recognition of individual differences among older persons, and (d) concern for promoting optimal functioning. Prerequisite:  Graduate standing. (Typically offered: Spring)"
"HDFS 54203","Theories of Human Development","3 Hours","Human Development and Family Sciences (HDFS)","Classic and contemporary theories and theoretical issues concerning human development across the life span. Prerequisite:  Graduate standing. (Typically offered: Fall Even Years)"
"HDFS 54303","Advanced Studies in Child Development","3 Hours","Human Development and Family Sciences (HDFS)","An in-depth examination of issues in development during infancy, early, and middle childhood. Developmental theory and accomplishments/milestones are studied in the biocultural context. Emphasis is on review and analysis of classic and recent research literature and on evaluation of theoretical perspectives based on research evidence. Prerequisite:  Graduate standing. (Typically offered: Spring)"
"HDFS 54503","Aging in the Family","3 Hours","Human Development and Family Sciences (HDFS)","This course considers theories and research on personal and family transitions and experiences in mid to late life that impact individuals and their family relationships. Applied assignments address these same issues. Prerequisite:  Graduate standing. (Typically offered: Spring)"
"HDFS 54703","Cognitive Health","3 Hours","Human Development and Family Sciences (HDFS)","Cognitive skills form the foundation for functioning in everyday life and these skills take on added importance in older adulthood. This course focuses on selected theoretical approaches and current research related to cognitive aging. We will review normative and non-normative cognitive changes, assessment techniques, and prevention/intervention efforts. Throughout the course we will keep the role of environment and lifespan implications in the forefront of our discussion. Prerequisite:  Graduate standing. (Typically offered: Summer Odd Years)"
"HDFS 54803","Creativity and Aging","3 Hours","Human Development and Family Sciences (HDFS)","What happens to creativity as a person ages? This unique class will help students to understand developmental and pathological changes in the brain that can lead to changes in creative output over time. Through hands-on experiences and direct association with older adults, students will grow an appreciation for creativity produced and inspired by older people. This course is intended to provide experiences that will help the student to be able to create art programs for older adults. Prerequisite:  Graduate standing. (Typically offered: Summer)"
"HDFS 54903","Environments and Aging","3 Hours","Human Development and Family Sciences (HDFS)","Designing for aging is big business. The older population of the U.S. is increasing in numbers, and lives in more varied kinds of housing, from single family homes to specially designed residential units for people experiencing dementia. This course uses interdisciplinary perspectives in an on-line web-based format to explore the preferences and needs of older adults and the attributes of various physical environments that enhance their lives. Students apply this knowledge to the design and management of housing, institutional facilities, neighborhoods, and communities. Prerequisite:  Graduate standing. (Typically offered: Spring)"
"HDFS 55903","Public Policy Advocacy for Children and Families","3 Hours","Human Development and Family Sciences (HDFS)","Public policy advocacy as related to children and family issues.  Strategies for advocacy will be emphasized. Lecture three hours per week. Graduate degree credit will not be given forHDFS 44903andHDFS 55903. (Typically offered: Fall)"
"HDFS 56003","Environmental Sociology","3 Hours","Human Development and Family Sciences (HDFS)","The course provides a social perspective on environmental issues. It examines the linkage between society, ecological systems and the physical environment. It provides conceptual framework(s) for analyzing environmental issues, considers the role of humans in environmental issues, and enhances understanding the complexity of the relationship between societal organization and environmental change. (Typically offered: Fall)This course is cross-listed withSOCI 56003."
"HDFS 57703","Advanced Studies in Family Science","3 Hours","Human Development and Family Sciences (HDFS)","An in-depth examination of patterns and trends in families; adaptive responses in families in light of environmental, economic, political, social and technological changes. Emphasis is on the evaluation of classic, recent and emergent research literature. Prerequisite:  Graduate Standing. (Typically offered: Fall)"
"HDFS 58203","Mental Health and Aging","3 Hours","Human Development and Family Sciences (HDFS)","This is an advanced level course in Mental Health and Aging. The student will be introduced to the range of issues involved in this subject utilizing several theoretical perspectives within an overall systems framework. The major emotional, mental, and psychiatric problems encountered in old age will be examined along with the normal processes of the aging individual's personality, mental and brain functions. Common interventions and treatments available will be explored, as well as the consequences of no or inappropriate services. Challenges and barriers on the macro and micro systems levels will be presented with implications for the future of this field. Prerequisite:  Graduate standing. (Typically offered: Spring)"
"HDFS 58303","Physical Health, Wellness, and Active Aging","3 Hours","Human Development and Family Sciences (HDFS)","Normative biological and physiological changes due to aging are identified with a focus on how environmental factors such as physical activity and nutrition can support healthy aging and prevention of frailty and age-related diseases. Multiple facets of active aging that can augment quality of life will be examined. Resources for implementation of inclusive programs for diverse groups of aging adults will be explored. Prerequisite:  Graduate Standing. (Typically offered: Fall and Spring)"
"HDFS 58403","Physical Health and Nutrition in Aging","3 Hours","Human Development and Family Sciences (HDFS)","This course identifies the basic physiological changes during aging and their impacts in health and disease. The focus will be on successful aging with special emphasis on physical activity and nutrition. Practical application to community settings is addressed. Prerequisite:  Graduate standing. (Typically offered: Fall)"
"HDFS 58503","Policy and Aging","3 Hours","Human Development and Family Sciences (HDFS)","This course introduces much of the history behind the policies and programs targeted at aging individuals. Provides overview of the factors that impact economic well-being in late life, as well as an overview of community resources available to older adults. Prerequisite:  Graduate standing. (Typically offered: Fall)"
"HDFS 58603","Socioemotional and Cognitive Well-being Throughout Adulthood","3 Hours","Human Development and Family Sciences (HDFS)","This course addresses cognitive, social, and emotional health in adulthood and later life including typical and atypical changes such as wisdom, dementia, coping, and depression. Contrasting theoretical frameworks and considering positions of access and resilience, students will examine personality, mental health, and cognitive and brain functioning during adulthood and review methods to enhance psychological health.  Prerequisite:  Graduate Standing. (Typically offered: Spring Odd Years)"
"HDFS 58703","Seminar in Long Term Care-","3 Hours","Human Development and Family Sciences (HDFS)","This course provides valuable information to the person interested in a leadership role in long-term care, but is also useful to persons who think their careers might intersect with senior living organizations or for those students who have a potential interest in long-term care options for their own parents or loved ones. The class is designed to benefit from a very successful intercession course taught each December/January intercession by adjunct professor, Steve Shields. Steve had been CEO at Meadowlark Hills Retirement Community from 1994 until 2010. He is nationally known for his ability to motivate change in long-term care settings. Taped lectures and presentations from the intercession course will provide some of the content for this class. Prerequisite:  Graduate standing. (Typically offered: Fall Odd Years)"
"HDFS 59003","Implementation of Community Programs for Adults","3 Hours","Human Development and Family Sciences (HDFS)","This course addresses theoretical and practical aspects of community-based efforts to influence the well-being of older adults. Examines literature from gerontological, prevention science, human sciences, and community health approaches. Provides an overview of the program development, implementation, evaluation, and management of aging-related programs.  Prerequisite:  Graduate Standing. (Typically offered: Fall)"
"HDFS 59103","Applied Research Methods and Evaluation of Aging Programs","3 Hours","Human Development and Family Sciences (HDFS)","This course will familiarize students to applied research methods as they apply to aging programs, such as: needs assessment, formative research, process evaluation, and impact assessment. Students will learn theories and concepts of evidence-informed practice and program evaluation, perform the skills to conduct methodologically sound program evaluation research, and gain practical experience and strategies for application. (Typically offered: Fall Odd Years)"
"HESC 5000V","Special Problems","1-6 Hour","Human Environmental Sciences (HESC)","Special problems. Graduate degree credit will not be given for bothHESC 4000VandHESC 5000V. (Typically offered: Fall, Spring and Summer) May be repeated for up to 6 hours of degree credit."
"HESC 5020V","Special Problems Research","1-6 Hour","Human Environmental Sciences (HESC)","Individual study or research for graduates in the field of human environmental sciences. (Typically offered: Fall, Spring and Summer)"
"HESC 50503","Survey Design and Scale Development","3 Hours","Human Environmental Sciences (HESC)","This course is designed to provide the expertise required to design and conduct survey research. Students will understand the instruments (scales/questionnaire) used in data collection processes and acquire the statistical skills necessary to develop and test these survey instruments. This course uses both theory and practice. Hands-on training will be provided via SPSS package for data analyses, and Qualtrics will be used for web-based surveys. Prerequisite:  3 hours of graduate-level statistics coursework andHESC 54603orAGED 54603or instructor consent. (Typically offered: Spring)This course is cross-listed withAGED 54903."
"HESC 54603","Research Methodology in Social Sciences","3 Hours","Human Environmental Sciences (HESC)","Logical structure and the method of science. Basic elements of research design; observation, measurement, analytic method, interpretation, verification, presentation of results. Applications to research in the economic and sociological problems of agriculture and Human Environmental Sciences. Prerequisite:  Graduate standing. (Typically offered: Fall)This course is cross-listed withAGED 54603."
"HESC 5550V","Special Topics in Human Environmental Sciences","1-3 Hour","Human Environmental Sciences (HESC)","Topics not covered in other courses or a more intensive study of specific topics in the specializations of human environmental sciences. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"HESC 6000V","Master's Thesis","1-6 Hour","Human Environmental Sciences (HESC)","Master's Thesis. (Typically offered: Fall, Spring and Summer) May be repeated for degree credit."
"HESC 7000V","Doctoral Dissertation","1-18 Hour","Human Environmental Sciences (HESC)","Doctoral Dissertation. Prerequisite:  Candidacy. (Typically offered: Fall, Spring and Summer) May be repeated for degree credit."
"HRDE 51103","Foundations of Human Resource Development","3 Hours","Human Resource Development (HRDE)","An overview of human resource development in organizations. Focus on the integration of training and development, career development, and organization development. Topics include strategic planning for human resource and workforce development, needs assessment, program development, application of workplace learning theories, career development theories and methods, and application of organization learning theories. (Typically offered: Fall and Spring)"
"HRDE 51203","Career Transitions","3 Hours","Human Resource Development (HRDE)","This advanced level course is intended for career development professionals and/or subject-matter experts interested in improving their career development skills within a structured or unstructured learning environment. The emphasis in this course is on gaining career development techniques and planning formal and informal career development strategies for the individual or the organization. (Typically offered: Spring)"
"HRDE 51303","Human Resource Development Diversity Issues","3 Hours","Human Resource Development (HRDE)","This course emphasis is on current trends and case studies of diversity in the workplace. Prerequisite: Graduate standing. (Typically offered: Fall)"
"HRDE 52103","Organizational Analysis","3 Hours","Human Resource Development (HRDE)","This course introduces the analysis process in organizations. The instruction and activities will enable students to develop skills in conducting organizational needs analysis (OA) as a basis for performance improvement in the workplace. (Typically offered: Spring and Summer)"
"HRDE 52203","Strategic Human Resource Development","3 Hours","Human Resource Development (HRDE)","A comprehensive examination of the issues, topics, principles, theories, philosophies and concepts facing tomorrow's Human Resource Development (HRD) professionals. Includes the transformation of strategic HRD; the role of strategic HRD leaders as change agents; the principles of strategic HRD; professional practice do mains of strategic HRD; organizational learning, performance, and change; and analysis, design, and evaluation of HPI interventions. Students will identify practices for informing decisions related to the formation of strategic HRD planning and implementation efforts. (Typically offered: Fall)"
"HRDE 52303","Human Resource Development Employment, Legal, and Ethical Issues","3 Hours","Human Resource Development (HRDE)","This course focuses on employment, legal and ethical issues within the workplace. Students will gain knowledge that should enable them to be effective in understanding current employment concerns, equal employment opportunity (EEO) laws, and ethical practices within the workplace and how these employment concerns, laws, and practices impact society. (Typically offered: Spring)"
"HRDE 53103","Facilitating Learning in the Workplace","3 Hours","Human Resource Development (HRDE)","Facilitation of learning and performance improvement in the workplace. Application of instructional methods, formal and informal learning strategies, coaching, team building, and formal and informal on-the-job learning tactics. Focus on facilitating individual and group learning to affect organizational change. (Typically offered: Spring)"
"HRDE 53203","International Human Resource Development","3 Hours","Human Resource Development (HRDE)","Exploration of how globalization and culture affect the workplace and the human resource development profession. Difference between global HRD and HRD practiced in a single country. Impact of culture on every aspect of HRD implementation and practice. Examination of HRD practices in different regions of the world. (Typically offered: Fall)"
"HRDE 53303","Human Resource Development Technological Resources","3 Hours","Human Resource Development (HRDE)","This course provides students with the tools and abilities to evaluate and understand technology resources used in Human Resource Development (HRD). Primary course elements are instructional design characteristics of technology, theoretical and practical uses of technology resources to facilitate and manage learning, and selecting the best or most appropriate technological resources. The course uses online technologies and learning experiences. (Typically offered: Fall)"
"HRDE 5710V","Independent Study","1-3 Hour","Human Resource Development (HRDE)","Independent study. (Typically offered: Irregular) May be repeated for up to 3 hours of degree credit."
"HRDE 63103","Project and Program Evaluation","3 Hours","Human Resource Development (HRDE)","This course is a doctoral level course designed as an introduction to project and program evaluation in human resource and workforce development. Emphasis is on (a) project design and development, (b) program development and improvement, and (c) the integration of evaluation with strategic planning and performance improvement. (Typically offered: Spring Even Years)"
"HRDE 63203","Qualitative Research Design and Analysis","3 Hours","Human Resource Development (HRDE)","This course is designed to introduce HRD students to qualitative research design, data collection and data analysis. Course content includes data collection through interviews, field observation, records research, ethical issues associated with conducting research in organizational settings, and internal and external validity problems. Prerequisite:ESRM 64003. (Typically offered: Spring Even Years)"
"HRDE 63303","Quantitative Research Design and Analysis","3 Hours","Human Resource Development (HRDE)","This course provides HRD students with the tools and abilities to design and implement an original research project using quantitative measures. Primary course elements are research design application, theoretical settings of research, and nesting research within an appropriate literature base. The course uses online technologies and on-campus learning experiences. Prerequisite:ESRM 50103andESRM 64003. (Typically offered: Fall Even Years)"
"HRDE 63403","Human Resource Development Dissertation Seminar","3 Hours","Human Resource Development (HRDE)","This course is a dissertation seminar. The student will prepare a prospectus and begin the first three chapters of their dissertation. This course is designed to be taken near the end of the doctoral student's course work. The course addresses the principles and techniques underlying organizational research, both experimental and non-experimental. It covers the basic philosophy of science and research methods and gives attention to the practical problems of design, data collection sampling, and data analysis. Prerequisite:ESRM 64003. (Typically offered: Fall Even Years)"
"HRDE 64103","Career Theory and Decision Making","3 Hours","Human Resource Development (HRDE)","This course focuses on comprehensive understanding of career theory and decision making to enhance career development that emphasizes technology, cross-cultural issues, practical application, and the global economy. Career development in both the private and public sectors will be explored. Students will gain knowledge that should enable them to be effective in developing their careers and those of others using multicultural considerations and a global perspective. (Typically offered: Fall)"
"HRDE 64203","Practicum","3 Hours","Human Resource Development (HRDE)","Practicum is designed to allow doctoral students in workforce development education an opportunity to apply the theoretical knowledge, skills and abilities to training, teaching, or research projects. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit."
"HRDE 65103","Organization Development","3 Hours","Human Resource Development (HRDE)","This course teaches development of organization activities that intervene in the interaction of people systems to increase the effectiveness of using a variety of applied behavioral sciences. It includes the dynamics of organizations, the genesis of organizational theory and evolution of organizational dynamics, including examination of system structure, chaos theory, group dynamics and interaction, leadership theories, diversity issues impacting organizations, and techniques of change agent intervention. (Typically offered: Summer Odd Years)"
"HRDE 65203","Leadership Models and Concepts","3 Hours","Human Resource Development (HRDE)","This doctoral course concentrates on using commonly accepted principles of leadership to develop skills needed in workforce development education settings. (Typically offered: Fall Odd Years)"
"HRDE 65303","Human Resource Development Ethical and Legal Issues","3 Hours","Human Resource Development (HRDE)","Focuses on ethical and legal issues within the workplace and behavioral science research. Students gain knowledge that should enable them to be effective in understanding ethical and legal issues within their workplace and how they can impact society. (Typically offered: Fall)"
"HRDE 66103","Learning and Teaching Theories","3 Hours","Human Resource Development (HRDE)","Models and philosophies of important theorists in the field of teaching and learning. (Typically offered: Spring Odd Years)"
"HRDE 66303","Technology Systems in Human Resource Development","3 Hours","Human Resource Development (HRDE)","This course provides students with the tools and abilities to evaluate and understand technology systems in HRD. Primary course elements are instructional design characteristics of technology systems, theoretical and practical settings that use technology systems to facilitate and manage learning, and selecting the best or most appropriate system for organizational use. The course uses online technologies and learning experiences. (Typically offered: Fall Odd Years)"
"HRDE 66403","History and Foundations of Human Resource Development","3 Hours","Human Resource Development (HRDE)","This course focuses on the history of human resource development as a practice and a profession. Particular emphasis in this course is placed on the influence of philosophy on developing HRD theory and practice. As students progress through this course they can expect to gain greater understanding of how HRD developed as a profession, the historical root of its theory and practice, and an understanding of how to evaluate the philosophical assumptions of current HRD theory and practice. (Typically offered: Fall Even Years)"
"HRDE 67103","Human Resource Development Training & Development","3 Hours","Human Resource Development (HRDE)","This course provides a theoretical and practical overview of training design and development in HRD within a range of organizational types. Design strategies used to create learning in organizations and facilitates an understanding of individual development from both an organizational and individual perspective are covered. Topics include designing training needs-assessments, job & task analysis, and evaluation of successful training design. Learning, designing, and evaluating the effectiveness of a variety of T&D programs will be explored. (Typically offered: Summer)"
"HRDE 67303","Theoretical and Conceptual Frameworks in Human Resource Development","3 Hours","Human Resource Development (HRDE)","This course familiarizes students with theoretical and conceptual frameworks in Human Resource Development. We will discuss issues of theoretical and conceptual creation for research studies using various research techniques. This course should equip students to write their own theoretical or conceptual framework for their research projects. It should also prepare them to be able to critically evaluate conceptual and theoretical research frameworks reported by others. Prerequisite:ESRM 64003. (Typically offered: Spring)"
"HRDE 7000V","Doctoral Dissertation","1-18 Hour","Human Resource Development (HRDE)","Doctoral Dissertation. Prerequisite:  Candidacy. (Typically offered: Fall, Spring and Summer) May be repeated for degree credit."
"HUMN 50803","Professional Topics","3 Hours","Humanities (HUMN)","Specialized topics related to professional issues in the humanities, e.g. academic and alternative-academic job searches, publication workshops, public humanities, and/or teaching of humanities disciplines at various levels. (Typically offered: Spring Odd Years) May be repeated for up to 6 hours of degree credit.This course is cross-listed withENGL 50803."
"INEG 5130V","Master's Research Project and Report","1-6 Hour","Industrial Engineering (INEG)","Required course for students electing the report option. (Typically offered: Fall, Spring and Summer)"
"INEG 5140V","Special Topics in Industrial Engineering","1-3 Hour","Industrial Engineering (INEG)","Consideration of current industrial engineering topics not covered in other courses. Prerequisite:  Graduate standing. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit."
"INEG 5150V","Individual Study in Industrial Engineering","1-3 Hour","Industrial Engineering (INEG)","Opportunity for individual study of advanced subjects related to a graduate industrial engineering program to suit individual requirements.  Prerequisite:  Graduate standing. (Typically offered: Fall, Spring and Summer)"
"INEG 51603","Introduction to Modern Statistical Techniques for Industrial Applications","3 Hours","Industrial Engineering (INEG)","This application-oriented course is driven by real problems arising from industry and focuses on problem solving using both modern and classic statistical methods. For both senior undergraduate and graduate students, the main goal of this course is to provide a comprehensive introduction to those most popular statistical learning methods and tools (such as R and Apache Spark) which are widely used in industry today. For graduate students, this course will also cover the fundamental theory behind some of the methodologies. Students will not receive graduate degree credit for bothINEG 4100Vwith the same title, andINEG 51603. (Typically offered: Spring)"
