"code","title","subject"
"HIM6007","Informatics for Health Care Implementation","HIM - Health Information Management"
"HIM6119C","Biostatistics and Decision Analysis","HIM - Health Information Management"
"HIM6121C","Privacy and Security in Health Care Informatics","HIM - Health Information Management"
"HIM6122C","System Analysis and Design","HIM - Health Information Management"
"HIM6123C","Project Management in Health Care Informatics","HIM - Health Information Management"
"HIM6124C","Health Care Data Architecture and Modeling","HIM - Health Information Management"
"HIM6125","Health Care Informatics Capstone","HIM - Health Information Management"
"HIM6217C","Health Care Database Management","HIM - Health Information Management"
"HIM6267","Foundation of Health Services Administration","HIM - Health Information Management"
"HIM6293","Health Care Coding and Diagnosis","HIM - Health Information Management"
"HIM6464C","Epidemiology, Analytics and Quality Management","HIM - Health Information Management"
"HIM6477","Medical Terminology for Informatics Professionals","HIM - Health Information Management"
"HIM6918","Directed Research","HIM - Health Information Management"
"HIM6927","MS Healthcare Informatics Orientation","HIM - Health Information Management"
"HIM6935","Seminar on Current Issues in Health Care Informatics and Enterprise Management","HIM - Health Information Management"
"HIM6947","MS Healthcare Informatics Internship","HIM - Health Information Management"
"HIM6971","Thesis","HIM - Health Information Management"
"HIS5067","Introduction to Public History","HIS - General History and Histriography"
"HIS5069","Colloquium in Historical Theories and Methodologies","HIS - General History and Histriography"
"HIS5073","Oral History","HIS - General History and Histriography"
"HIS5083","Cultural Heritage Management","HIS - General History and Histriography"
"HIS5088","Readings in Curation and Public History","HIS - General History and Histriography"
"HIS5503","History of Technology","HIS - General History and Histriography"
"HIS5917","Directed Research","HIS - General History and Histriography"
"HIS5925","History in the Digital Age","HIS - General History and Histriography"
"HIS5926","Colloquium: History of Women and Gender","HIS - General History and Histriography"
"HIS5937","Special Topics","HIS - General History and Histriography"
"HIS5944","Internship","HIS - General History and Histriography"
"HIS6094","Seminar in Curation and New Media","HIS - General History and Histriography"
"HIS6096","Seminar in Historic Preservation","HIS - General History and Histriography"
"HIS6159","Historiography","HIS - General History and Histriography"
"HIS6165","Digital Tools for Historians","HIS - General History and Histriography"
"HIS6167","Spatial History","HIS - General History and Histriography"
"HIS6592","Seminar in Oral History","HIS - General History and Histriography"
"HIS6905","History Capstone Class","HIS - General History and Histriography"
"HIS6909","Research Report","HIS - General History and Histriography"
"HIS6918","Directed Research","HIS - General History and Histriography"
"HIS6938","Special Topics","HIS - General History and Histriography"
"HIS6942","Internship","HIS - General History and Histriography"
"HIS6946","Teaching Practicum","HIS - General History and Histriography"
"HMG5907","Independent Study","HMG - Hospitality Management Graduate"
"HMG5917","Directed Research","HMG - Hospitality Management Graduate"
"HMG5937","Special Topics","HMG - Hospitality Management Graduate"
"HMG5944","Internship","HMG - Hospitality Management Graduate"
"HMG5947","Experiential Learning Internship","HMG - Hospitality Management Graduate"
"HMG5957","Study Abroad","HMG - Hospitality Management Graduate"
"HMG6002","Advanced Event Design","HMG - Hospitality Management Graduate"
"HMG6010","Relationship Management in Events","HMG - Hospitality Management Graduate"
"HMG6011","Contemporary Issues in Event Management","HMG - Hospitality Management Graduate"
"HMG6012","Events Across Borders","HMG - Hospitality Management Graduate"
"HMG6220","The Reflective Leader","HMG - Hospitality Management Graduate"
"HMG6221","Employees Wellbeing in Hospitality and Tourism","HMG - Hospitality Management Graduate"
"HMG6223","Leading Innovation and Change in Hospitality and Tourism","HMG - Hospitality Management Graduate"
"HMG6224","Leadership in Hospitality and Tourism","HMG - Hospitality Management Graduate"
"HMG6227","Advanced Training and Development in the Hospitality Industry","HMG - Hospitality Management Graduate"
"HMG6228","Critical Issues in Hospitality Human Resources","HMG - Hospitality Management Graduate"
"HMG6229","Corporate Social Responsibility and Ethics in the Hospitality and Tourism Industry","HMG - Hospitality Management Graduate"
"HMG6245","Managing Hospitality and Guest Services Organizations","HMG - Hospitality Management Graduate"
"HMG6251","International Lodging Accommodations Analysis","HMG - Hospitality Management Graduate"
"HMG6267","Case Studies in Lodging and Restaurant Management","HMG - Hospitality Management Graduate"
"HMG6291","Hospitality Entrepreneurship: Concept Creation to Capitalization","HMG - Hospitality Management Graduate"
"HMG6296","Hospitality/Tourism Strategic Issues","HMG - Hospitality Management Graduate"
"HMG6299","Contemporary Issues in Hospitality and Tourism Leadership","HMG - Hospitality Management Graduate"
"HMG6347","Contemporary Issues in the Resort Industry","HMG - Hospitality Management Graduate"
"HMG6446","Hospitality/Tourism Information Technology","HMG - Hospitality Management Graduate"
"HMG6449","Smart Travel and Tourism","HMG - Hospitality Management Graduate"
"HMG6466","Applied Revenue Management Techniques in Hospitality","HMG - Hospitality Management Graduate"
"HMG6476","Feasibility Studies for the Hospitality/Tourism Enterprises","HMG - Hospitality Management Graduate"
"HMG6477","Financial Analysis of Hospitality Enterprises","HMG - Hospitality Management Graduate"
"HMG6481","Hospitality Intelligence and Analytics","HMG - Hospitality Management Graduate"
"HMG6507","Event Trends, Technology and the Macroenvironment","HMG - Hospitality Management Graduate"
"HMG6528","Convention and Conference Sales and Services","HMG - Hospitality Management Graduate"
"HMG6529","Contemporary Issues in Resort Sales Management","HMG - Hospitality Management Graduate"
"HMG6533","Hospitality/Tourism Industry Brand Management","HMG - Hospitality Management Graduate"
"HMG6556","Digital Marketing and Big Data Management for Hospitality and Tourism","HMG - Hospitality Management Graduate"
"HMG6563","Marketing of Events","HMG - Hospitality Management Graduate"
"HMG6565","Social Media in Hospitality and Tourism","HMG - Hospitality Management Graduate"
"HMG6566","Principles of Destination Marketing and Management","HMG - Hospitality Management Graduate"
"HMG6568","Destination Planning for Events","HMG - Hospitality Management Graduate"
"HMG6584","Event Analytics","HMG - Hospitality Management Graduate"
"HMG6585","Data Analysis in Hospitality and Tourism Research","HMG - Hospitality Management Graduate"
"HMG6586","Research Methods in Hospitality and Tourism","HMG - Hospitality Management Graduate"
"HMG6596","Strategic Marketing in Hospitality and Tourism","HMG - Hospitality Management Graduate"
"HMG6604","Legal Environment of Events","HMG - Hospitality Management Graduate"
"HMG6608","Hospitality/Tourism Law and Ethics Seminar","HMG - Hospitality Management Graduate"
"HMG6710","International Tourism Management","HMG - Hospitality Management Graduate"
"HMG6738","Tourism Industry Analysis","HMG - Hospitality Management Graduate"
"HMG6756","Mega-Events","HMG - Hospitality Management Graduate"
"HMG6757","Advanced Theme Park and Attraction Management","HMG - Hospitality Management Graduate"
"HMG6797","Event Administration","HMG - Hospitality Management Graduate"
"HMG6810","Food Supply Chain Management","HMG - Hospitality Management Graduate"
"HMG6811","Beverage Supply Chain Management","HMG - Hospitality Management Graduate"
"HMG6908","Independent Study","HMG - Hospitality Management Graduate"
"HMG6909","Research Report","HMG - Hospitality Management Graduate"
"HMG6918","Directed Research","HMG - Hospitality Management Graduate"
"HMG6938","ST: Food Supply Chain Management","HMG - Hospitality Management Graduate"
"HMG6946","Internship","HMG - Hospitality Management Graduate"
"HMG6958","Study Abroad","HMG - Hospitality Management Graduate"
"HMG6971","Treatise (Thesis OF Research Report)","HMG - Hospitality Management Graduate"
"HMG6973","Thesis-Specialist","HMG - Hospitality Management Graduate"
"HMG7258","Strategies and Tactics: Lodging","HMG - Hospitality Management Graduate"
"HMG7295","Theories in Hospitality and Tourism","HMG - Hospitality Management Graduate"
"HMG7448","Advanced Hospitality Information Technology","HMG - Hospitality Management Graduate"
"HMG7545","Services Marketing and Management in Hospitality and Tourism","HMG - Hospitality Management Graduate"
"HMG7546","Strategies and Tactics: Guest Service Management","HMG - Hospitality Management Graduate"
"HMG7570","Advanced Lodging & Foodservice Management","HMG - Hospitality Management Graduate"
"HMG7587","Foundations in Hospitality and Tourism Research","HMG - Hospitality Management Graduate"
"HMG7588","Research Seminar in Hospitality and Tourism","HMG - Hospitality Management Graduate"
"HMG7589","Advanced Research Methods in Hospitality and Tourism","HMG - Hospitality Management Graduate"
"HMG7598","University Teaching in Hospitality & Tourism","HMG - Hospitality Management Graduate"
"HMG7708","Advanced Travel and Tourism","HMG - Hospitality Management Graduate"
"HMG7715","Strategies and Tactics: Travel and Tourism","HMG - Hospitality Management Graduate"
"HMG7876","Strategies and Tactics: Foodservice","HMG - Hospitality Management Graduate"
"HMG7919","Research","HMG - Hospitality Management Graduate"
"HMG7939","Special Topics","HMG - Hospitality Management Graduate"
"HMG7980","Dissertation","HMG - Hospitality Management Graduate"
"HSA5177","Foundations of Health Care Finance","HSA - Health Services Administration"
"HSA5198","Health Care Decision Sciences and Knowledge Management","HSA - Health Services Administration"
"HSA5436","Foundations of Health Care Economics","HSA - Health Services Administration"
"HSA5504","Health Care Risk Management II","HSA - Health Services Administration"
"HSA5509","Health Care Risk Management I","HSA - Health Services Administration"
"HSA5917","Directed Research","HSA - Health Services Administration"
"HSA5937","Special Topics","HSA - Health Services Administration"
"HSA6108","Health Care Organization and Management II","HSA - Health Services Administration"
"HSA6112","International Health Systems","HSA - Health Services Administration"
"HSA6119","Health Care Organization and Management","HSA - Health Services Administration"
"HSA6128","Health Care Services Management","HSA - Health Services Administration"
"HSA6155","Health Economics and Policy","HSA - Health Services Administration"
"HSA6156","Health Care Economics and Policy","HSA - Health Services Administration"
"HSA6175","Advanced Trends in Health Care Finance and Management","HSA - Health Services Administration"
"HSA6178","Financial Management for Health Care Managers","HSA - Health Services Administration"
"HSA6179","Financial Accounting for Health Care Managers","HSA - Health Services Administration"
"HSA6188","Health Care Capstone and Strategic Management","HSA - Health Services Administration"
"HSA6189","Health Care Procedural Coding and Reimbursement","HSA - Health Services Administration"
"HSA6195","Management and Health Information Systems","HSA - Health Services Administration"
"HSA6197C","Health Care Informatics for Health Care Leaders","HSA - Health Services Administration"
"HSA6342","Health Care Human Resources","HSA - Health Services Administration"
"HSA6345","Leadership for Health Care Executives","HSA - Health Services Administration"
"HSA6346","Health Care Organizational Behavior and Human Resource Management","HSA - Health Services Administration"
"HSA6385","Health Care Quality Management","HSA - Health Services Administration"
"HSA6505","Health Care Quality and Risk Management","HSA - Health Services Administration"
"HSA6512","Health Care Leadership","HSA - Health Services Administration"
"HSA6520","Epidemiology and Health Planning","HSA - Health Services Administration"
"HSA6536","Health and Medical Terminology for Health Administrators","HSA - Health Services Administration"
"HSA6555","Health Care Ethics and Law","HSA - Health Services Administration"
"HSA6752","Health Care Analytics","HSA - Health Services Administration"
"HSA6759","Health Care Outcomes Management","HSA - Health Services Administration"
"HSA6766","Health Care Statistics and Research","HSA - Health Services Administration"
"HSA6909","Research Report","HSA - Health Services Administration"
"HSA6918","Directed Research","HSA - Health Services Administration"
"HSA6925","Capstone in HSA","HSA - Health Services Administration"
"HSA6930","Health Care Management, Professional Skills Seminar","HSA - Health Services Administration"
"HSA6938","Special Topics","HSA - Health Services Administration"
"HSA6949","Cooperative Education in Health Services Administration","HSA - Health Services Administration"
"HSA7116","Theories in Healthcare Management","HSA - Health Services Administration"
"HSA7125","Globalization and Health","HSA - Health Services Administration"
"HSA7930","Special Issues in Health Services Administration","HSA - Health Services Administration"
"HSA7936","Advanced Seminar in Health Economics","HSA - Health Services Administration"
"HSA7938","Advanced Seminar in Health Services Research","HSA - Health Services Administration"
"HSA7939","Special Topics","HSA - Health Services Administration"
"HSC5638","Health and Society","HSC - Health Science"
"HSC5917","Directed Research","HSC - Health Science"
"HSC5937","Special Topics","HSC - Health Science"
"HSC6058","Research Methods in Health Sciences","HSC - Health Science"
"HSC6059","Systematic Reviews and Meta-Analyses in Health Sciences","HSC - Health Science"
"HSC6207","Behavioral and Sociocultural Aspects of Health Equity","HSC - Health Science"
"HSC6248","Community Program Planning and Implementation","HSC - Health Science"
"HSC6508","Quantitative Methods in Epidemiology","HSC - Health Science"
"HSC6513","Statistical Methods for Health and Behavioral Research","HSC - Health Science"
"HSC6570","Clinical Nutrition","HSC - Health Science"
"HSC6585","Theoretical Foundations of Health Promotion and Education","HSC - Health Science"
"HSC6586","Health and Wellness Coaching","HSC - Health Science"
"HSC6597","Human and Applied Metabolism","HSC - Health Science"
"HSC6607","Lifestyle Medicine","HSC - Health Science"
"HSC6616","Clinical Exercise Physiology","HSC - Health Science"
"HSC6626","Healthcare Delivery for Hispanic Populations","HSC - Health Science"
"HSC6636","Issues and Trends in the Health Professions","HSC - Health Science"
"HSC6656","Healthcare Ethics","HSC - Health Science"
"HSC6659","Issues in Geriatric Health Care","HSC - Health Science"
"HSC6667","Health Promotion Advocacy, Communication and Campaigns","HSC - Health Science"
"HSC6717","Community Program Monitoring and Evaluation","HSC - Health Science"
"HSC6737","Introduction to Clinical Trials","HSC - Health Science"
"HSC6742","Introduction to Clinical Research","HSC - Health Science"
"HSC6908","Independent Study","HSC - Health Science"
"HSC6909","Research Report","HSC - Health Science"
"HSC6911","Scientific Inquiry in the Health Profession","HSC - Health Science"
"HSC6918","Directed Research","HSC - Health Science"
"HSC6938","Special Topics","HSC - Health Science"
"HSC6945","Health Promotion Practicum","HSC - Health Science"
"HSC6949","Cooperative Education in Health Science","HSC - Health Science"
"HSC6971","Thesis","HSC - Health Science"
"HSC7919","Research","HSC - Health Science"
"HSC7939","Special Topics","HSC - Health Science"
"HUM5396","Place and Space","HUM - Humanities"
"HUM5917","Directed Research","HUM - Humanities"
"HUM5937","Special Topics","HUM - Humanities"
"HUN5247","Principles of Human Nutrition","HUN - Human Nutrition"
"HUN5917","Directed Research","HUN - Human Nutrition"
"HUN6909","Research Report","HUN - Human Nutrition"
"HUN6918","Directed Research","HUN - Human Nutrition"
"HUN6938","Special Topics","HUN - Human Nutrition"
"IDC5602","Cybersecurity: A Multidisciplinary Approach","IDC - Interdisciplinary Computing"
"IDC6600","Emerging Cyber Issues","IDC - Interdisciplinary Computing"
"IDC6601","Behavioral Aspects of Cybersecurity","IDC - Interdisciplinary Computing"
"IDC6602","Usable Cybersecurity and Privacy","IDC - Interdisciplinary Computing"
"IDC6700","Interdisciplinary Approach to Data Visualization","IDC - Interdisciplinary Computing"
"IDC6941","Capstone in Modeling and Simulation of Behavioral Cybersecurity","IDC - Interdisciplinary Computing"
"IDS5127","Foundation of Bio-Imaging Science","IDS - Interdisciplinary Studies"
"IDS5142","Modeling and Simulation for Instructional Design","IDS - Interdisciplinary Studies"
"IDS5741","Modeling Neuronal Systems","IDS - Interdisciplinary Studies"
"IDS5937","ST: Data Science for Material Scientists","IDS - Interdisciplinary Studies"
"IDS5947","Experiential Learning Internship","IDS - Interdisciplinary Studies"
"IDS5949","Cooperative Education in Interdisciplinary Studies","IDS - Interdisciplinary Studies"
"IDS6126","Interdisciplinarity","IDS - Interdisciplinary Studies"
"IDS6145","Simulation Techniques","IDS - Interdisciplinary Studies"
"IDS6146","Modeling and Simulation Systems","IDS - Interdisciplinary Studies"
"IDS6147","Perspectives on Modeling and Simulation","IDS - Interdisciplinary Studies"
"IDS6148","Human Systems Integration for Modeling and Simulation","IDS - Interdisciplinary Studies"
"IDS6149","Modeling and Simulation for Test and Evaluation","IDS - Interdisciplinary Studies"
"IDS6209","Introduction to Electrochemical Energy Conversion and Storage","IDS - Interdisciplinary Studies"
"IDS6250","Introduction to Nanoscience and Nanotechnology","IDS - Interdisciplinary Studies"
"IDS6251","Computation, Simulation and Modeling in Nanotechnology","IDS - Interdisciplinary Studies"
"IDS6252","Biomedical Nanotechnology","IDS - Interdisciplinary Studies"
"IDS6253","Bioanalytical Technology","IDS - Interdisciplinary Studies"
"IDS6254","Nanofabrication and Characterization","IDS - Interdisciplinary Studies"
"IDS6255","Nanotechnology in Energy and Sustainability","IDS - Interdisciplinary Studies"
"IDS6256","Principles of Nanostructure Quantum Well, Wires, and Dots","IDS - Interdisciplinary Studies"
"IDS6257","Principles and Techniques of Nanobiology","IDS - Interdisciplinary Studies"
"IDS6258","Advanced Materials and Nanotechnology for Rechargeable Batteries","IDS - Interdisciplinary Studies"
"IDS6259","Advanced Energy-Efficient Nanoelectronic Devices","IDS - Interdisciplinary Studies"
"IDS6260","Electrical and Optical Properties of Nanoscale Materials and Devices","IDS - Interdisciplinary Studies"
"IDS6261","Nanotechnology for Sustainable Agriculture","IDS - Interdisciplinary Studies"
"IDS6262","Research Design for Modeling and Simulation","IDS - Interdisciplinary Studies"
"IDS6264","Biointerfaces Enabled by Micro/NanoFabrication","IDS - Interdisciplinary Studies"
"IDS6265","Luminescent Materials and Devices","IDS - Interdisciplinary Studies"
"IDS6267","Understanding Humans for Modeling and Simulation","IDS - Interdisciplinary Studies"
"IDS6308","Ways of Knowing","IDS - Interdisciplinary Studies"
"IDS6351","Critical Thinking and Writing","IDS - Interdisciplinary Studies"
"IDS6503","International Trends in Instructional Systems","IDS - Interdisciplinary Studies"
"IDS6504","Adult Learning","IDS - Interdisciplinary Studies"
"IDS6513","Preparing Tomorrow's Faculty","IDS - Interdisciplinary Studies"
"IDS6516","Leadership Development for Mathematics and Science Teachers","IDS - Interdisciplinary Studies"
"IDS6606","Approaches to Network Analysis and Applications","IDS - Interdisciplinary Studies"
"IDS6657","Professional Collaboration in Language and Literacy","IDS - Interdisciplinary Studies"
"IDS6669","Interdisciplinary Approaches to Research","IDS - Interdisciplinary Studies"
"IDS6694","Experimental Design and Analysis in Biomedical Sciences","IDS - Interdisciplinary Studies"
"IDS6740","Nonlinear Dynamics in the Cognitive and Behavioral Sciences","IDS - Interdisciplinary Studies"
"IDS6908","Directed Independent Studies","IDS - Interdisciplinary Studies"
"IDS6910","Research in Mathematics and Science Education","IDS - Interdisciplinary Studies"
"IDS6916","Simulation Research Methods and Practicum","IDS - Interdisciplinary Studies"
"IDS6933","Seminar in Teaching Mathematics and Science","IDS - Interdisciplinary Studies"
"IDS6937","Teaching Mathematics and Science Using Reform-Based Practices","IDS - Interdisciplinary Studies"
"IDS6938ST1","Hardware Prototyping for Modeling and Simulation","IDS - Interdisciplinary Studies"
"IDS6938ST2","Stereoscopy for Art and Science Using 3D Applications","IDS - Interdisciplinary Studies"
"IDS6938ST3","ST: Interdisciplinary Approaches to Research","IDS - Interdisciplinary Studies"
"IDS6938ST4","ST: Usable Security & Privacy","IDS - Interdisciplinary Studies"
"IDS6938ST5","ST: Nonlinear Dynamics in the Cognitive and Behavioral Sciences","IDS - Interdisciplinary Studies"
"IDS6939","Reforming Curriculum in Mathematics and Science Education","IDS - Interdisciplinary Studies"
"IDS6947"," Experiential Learning Internship","IDS - Interdisciplinary Studies"
"IDS6949","Cooperative Education in Interdisciplinary Studies","IDS - Interdisciplinary Studies"
"IDS6950","Modeling and Simulation Capstone Report Planning","IDS - Interdisciplinary Studies"
"IDS6953","Urban and Regional Planning Capstone I","IDS - Interdisciplinary Studies"
"IDS6954","Urban and Regional Planning Capstone II","IDS - Interdisciplinary Studies"
"IDS6971","Thesis Research","IDS - Interdisciplinary Studies"
"IDS7500","Seminar in Educational Research","IDS - Interdisciplinary Studies"
"IDS7501","Issues and Research in Education","IDS - Interdisciplinary Studies"
"IDS7502","Case Studies in Research Design","IDS - Interdisciplinary Studies"
"IDS7657","Professional Collaboration Around Language Issues","IDS - Interdisciplinary Studies"
"IDS7690","Frontiers in Biomedical Sciences","IDS - Interdisciplinary Studies"
"IDS7692L","Experiments in Biomedical Sciences","IDS - Interdisciplinary Studies"
"IDS7938","Research Cluster Seminar","IDS - Interdisciplinary Studies"
"IDS7939","Special Topics","IDS - Interdisciplinary Studies"
"IHS7103","Leadership in Academic Health Professions and Sciences","IHS - Interdisciplinary Health Professions"
"INP5917","Directed Research","INP - Industrial & Applied Psychology"
"INP5937","Special Topics","INP - Industrial & Applied Psychology"
"INP6005","Overview of Research in Industrial and Organizational Psychology","INP - Industrial & Applied Psychology"
"INP6058","Job Analysis and Performance Appraisal","INP - Industrial & Applied Psychology"
"INP6072","Survey Research Methods and Program Evaluation in Indust. and Org. Psychology","INP - Industrial & Applied Psychology"
"INP6080","Ethical, Legal, and Professional Issues in Industrial and Organizational Psychology","INP - Industrial & Applied Psychology"
"INP6091","Industrial and Organizational Psychology Consulting Practice","INP - Industrial & Applied Psychology"
"INP6215","Assessment Centers and Leadership","INP - Industrial & Applied Psychology"
"INP6317","Work Motivation and Job Attitudes","INP - Industrial & Applied Psychology"
"INP6318","Recruitment, Placement and Selection","INP - Industrial & Applied Psychology"
"INP6605","Training and Team Performance","INP - Industrial & Applied Psychology"
"INP6909","Research Report","INP - Industrial & Applied Psychology"
"INP6918","Directed Research","INP - Industrial & Applied Psychology"
"INP6933","Seminar in Industrial and Organizational Psychology","INP - Industrial & Applied Psychology"
"INP6938","Special Topics","INP - Industrial & Applied Psychology"
"INP6945C","Industrial Psychology Practicum","INP - Industrial & Applied Psychology"
"INP6971","Thesis","INP - Industrial & Applied Psychology"
"INP7071","Research Methods in Industrial and Organizational Psychology","INP - Industrial & Applied Psychology"
"INP7081","Professional Issues in Industrial and Organizational Psychology","INP - Industrial & Applied Psychology"
"INP7089","Human Factors Professional Issues","INP - Industrial & Applied Psychology"
"INP7214","Industrial Psychology I","INP - Industrial & Applied Psychology"
"INP7251","Industrial Psychology II","INP - Industrial & Applied Psychology"
"INP7310","Organizational Psychology I","INP - Industrial & Applied Psychology"
"INP7311","Organizational Psychology II","INP - Industrial & Applied Psychology"
"INP7919","Directed Doctoral Study in Industrial and Organization Psychology","INP - Industrial & Applied Psychology"
"INR5917","Directed Research","INR - International Relations"
"INR5937","Special Topics","INR - International Relations"
"INR6007","Seminar in International Politics","INR - International Relations"
"INR6039","International Political Economy","INR - International Relations"
"INR6062","Peace Studies","INR - International Relations"
"INR6065","Seminar on War","INR - International Relations"
"INR6067","Human Rights and Security","INR - International Relations"
"INR6068","Politics of Civil Wars","INR - International Relations"
"INR6108","Seminar in American Foreign Policy","INR - International Relations"
"INR6136","Seminar in American Security Policy","INR - International Relations"
"INR6137","Terrorism and Politics","INR - International Relations"
"INR6228","International Politics of the Caspian Sea Region","INR - International Relations"
"INR6257","International Relations of Africa","INR - International Relations"
"INR6275","International Politics of the Middle East","INR - International Relations"
"INR6339","Strategic Warning Analysis","INR - International Relations"
"INR6346","Politics of International Terrorism","INR - International Relations"
"INR6352","Global Environmental Politics","INR - International Relations"
"INR6356","Environmental Security","INR - International Relations"
"INR6365","Seminar on Intelligence","INR - International Relations"
"INR6366","The Intelligence Community","INR - International Relations"
"INR6507","International Organization","INR - International Relations"
"INR6726","Political Behavior in International Conflict","INR - International Relations"
"INR6909","Research Report","INR - International Relations"
"INR6918","Directed Research","INR - International Relations"
"INR6938","ST: Politics of Online Security","INR - International Relations"
"INR6938","Special Topics","INR - International Relations"
"INR7139","Issues in Domestic Security","INR - International Relations"
"INR7332","Scientific Study of Security","INR - International Relations"
"INR7337","Issues in International Security","INR - International Relations"
"INR7687","Theoretical Approaches to Security Studies","INR - International Relations"
"ISC5404","Fundamentals of Discipline Based Education Research in STEM Disciplines","ISC - Interdisciplinary Sciences"
"ISC6146","Environmental Education for Educators","ISC - Interdisciplinary Sciences"
"ISC6416","History of Physical Science and Cultural Connections","ISC - Interdisciplinary Sciences"
"ISM5917","Directed Research","ISM - Information Systems Management"
"ISM5937","Special Topics","ISM - Information Systems Management"
"ISM6327","Foundations of Cybersecurity and Privacy","ISM - Information Systems Management"
"ISM6328","Cyber Risk Assessment","ISM - Information Systems Management"
"ISM6375","Cyber Management and Leadership","ISM - Information Systems Management"
"ISM6918","Directed Research","ISM - Information Systems Management"
"ISM6938ST1","ST: Cyber Management and Leadership","ISM - Information Systems Management"
"ISM6938ST2","ST: Cyber Risk Management","ISM - Information Systems Management"
"JOU5917","Directed Research","JOU - Journalism"
"JOU5937","Special Topics","JOU - Journalism"
"LAE5295","Writing Workshop","LAE - Language Arts & English Education"
"LAE5319","Methods of Elementary School Language Arts","LAE - Language Arts & English Education"
"LAE5337","Literacy Strategies for Middle and Secondary Teaching","LAE - Language Arts & English Education"
"LAE5338","Teaching Writing in Middle and High School","LAE - Language Arts & English Education"
"LAE5346","Methods of Teaching English Language Arts","LAE - Language Arts & English Education"
"LAE5369","Literacy Strategies in a Digital Age for Middle and High School","LAE - Language Arts & English Education"
"LAE5415","Children's Literature in Elementary Education","LAE - Language Arts & English Education"
"LAE5465","Literature for Adolescents","LAE - Language Arts & English Education"
"LAE5495","Assessing Writing","LAE - Language Arts & English Education"
"LAE5496","Disciplinary Literacy in the Content Areas","LAE - Language Arts & English Education"
"LAE5917","Directed Research","LAE - Language Arts & English Education"
"LAE5937","Special Topics","LAE - Language Arts & English Education"
"LAE6296","Advanced Writing Workshop","LAE - Language Arts & English Education"
"LAE6366","Advanced Studies in Adolescent Literature","LAE - Language Arts & English Education"
"LAE6417","Investigation in Children's Literature","LAE - Language Arts & English Education"
"LAE6616","Trends in Language Arts Education","LAE - Language Arts & English Education"
"LAE6637","Research in Teaching English","LAE - Language Arts & English Education"
"LAE6909","Research Report","LAE - Language Arts & English Education"
"LAE6918","Directed Research","LAE - Language Arts & English Education"
"LAE6936","Seminar in Language Arts Education","LAE - Language Arts & English Education"
"LAE6938","Special Topics","LAE - Language Arts & English Education"
"LAE6971","Thesis","LAE - Language Arts & English Education"
"LAH5917","Directed Research","LAH - Latin American History"
"LAH5920","Colloquium in Latin American History","LAH - Latin American History"
"LAH5937","Special Topics","LAH - Latin American History"
"LAH6909","Research Report","LAH - Latin American History"
"LAH6918","Directed Research","LAH - Latin American History"
"LEI5917","Directed Research","LEI - Leisure"
"LEI5937","Special Topics","LEI - Leisure"
"LEI6909","Research Report","LEI - Leisure"
"LEI6918","Directed Research","LEI - Leisure"
"LEI6938","Special Topics","LEI - Leisure"
"LIN5137","Linguistics","LIN - Linguistics"
"LIN5675","English Grammar and Usage","LIN - Linguistics"
"LIN5917","Directed Research","LIN - Linguistics"
"LIN5937","Special Topics","LIN - Linguistics"
"LIN6909","Research Report","LIN - Linguistics"
"LIN6918","Directed Research","LIN - Linguistics"
"LIN6938","Special Topics","LIN - Linguistics"
"LIT5917","Directed Research","LIT - Literature"
"LIT5937","Special Topics","LIT - Literature"
"LIT6039","Studies in Contemporary Poetry","LIT - Literature"
"LIT6076","Studies in Contemporary Nonfiction","LIT - Literature"
"LIT6097","Studies in Contemporary Fiction","LIT - Literature"
"LIT6216","Issues in Literary Study","LIT - Literature"
"LIT6276","Teaching College Literature","LIT - Literature"
"LIT6435","Rhetoric of Science","LIT - Literature"
"LIT6909","Research Report","LIT - Literature"
"LIT6918","Directed Research","LIT - Literature"
"LIT6936","Studies in Literary, Cultural, and Textual Theory","LIT - Literature"
"LIT6938","Special Topics","LIT - Literature"
"MAA5210","Topics in Advanced Calculus","MAA - Mathematics Analysis"
"MAA5228","Analysis I","MAA - Mathematics Analysis"
"MAA5237","Mathematical Analysis","MAA - Mathematics Analysis"
"MAA5917","Directed Research","MAA - Mathematics Analysis"
"MAA5937","Special Topics","MAA - Mathematics Analysis"
"MAA6229","Analysis II","MAA - Mathematics Analysis"
"MAA6238","Measure and Probability I","MAA - Mathematics Analysis"
"MAA6245","Measure and Probability II","MAA - Mathematics Analysis"
"MAA6306","Real Analysis","MAA - Mathematics Analysis"
"MAA6404","Complex Analysis","MAA - Mathematics Analysis"
"MAA6405","Complex Variables","MAA - Mathematics Analysis"
"MAA6416","Topology","MAA - Mathematics Analysis"
"MAA6506","Functional Analysis","MAA - Mathematics Analysis"
"MAA6508","Hilbert Spaces with Applications","MAA - Mathematics Analysis"
"MAA6531","Analysis of Manifolds","MAA - Mathematics Analysis"
"MAA6909","Research Report","MAA - Mathematics Analysis"
"MAA6918","Directed Research","MAA - Mathematics Analysis"
"MAA6938","Special Topics","MAA - Mathematics Analysis"
"MAA7239","Asymptotic Methods in Mathematical Statistics","MAA - Mathematics Analysis"
"MAA7919","Doctoral Research","MAA - Mathematics Analysis"
"MAD5205","Graph Theory I","MAD - Mathematics Discrete"
"MAD5917","Directed Research","MAD - Mathematics Discrete"
"MAD5937","Special Topics","MAD - Mathematics Discrete"
"MAD6309","Graph Theory II","MAD - Mathematics Discrete"
