"course_code","course_title","credits","department","description"
"LAWW 7820V","Food Security, Social Justice, & the Law","1-2 Hour","Law (LAWW) courses","Survey of the legal and policy issues raised by the food justice movement. Topics covered include food insecurity and poverty, public health concerns such as obesity, the economics of healthy eating, food deserts, and food waste. Each will be considered in light of the legal and governmental policy issues raised. (Typically offered: Fall Odd Years)"
"LAWW 7850V","Federal Nutrition Law and Policy","1-2 Hour","Law (LAWW) courses","Study of federal nutrition policy, including the development of the federal nutrition standards, the framework for the food assistance programs, the federal school lunch program, and the government's efforts to encourage healthy eating. Prerequisite:LAWW 7860V. (Typically offered: Irregular)"
"LAWW 7860V","Food Law and Policy","1-3 Hour","Law (LAWW) courses","An introduction to the network of laws that govern our food system. An overview of regulation by both the Food & Drug Administration and the USDA is provided. Policy considerations are discussed in light of current issues. (Typically offered: Irregular)"
"LAWW 79302","Environmental Regulation of Agriculture","2 Hours","Law (LAWW) courses","This course examines the major federal environmental statutes applicable to agricultural operations with attention to current cases and controversies under those laws. It also explores the regulatory authority and enforcement practices of the EPA and other agencies. (Typically offered: Spring)"
"LAWW 7940V","Business, Human Rights, & Corporate Social Responsibility","1-3 Hour","Law (LAWW) courses","Business has helped lift people around the world out of poverty. However, businesses can have a serious impact on human rights. This is true for businesses in the food and agricultural sector. Around the globe companies in all sectors are contributing to human rights abuses. With globalization, the proliferation of multinational corporations, and increase in the scale and volume of foreign direct investment, the situation appears to be getting worse. The course explores the business-human rights nexus with a particular focus on the food and agricultural sector and on case studies from around the world. (Typically offered: Irregular)"
"LAWW 7960V","Agriculture and the Environment","1-3 Hour","Law (LAWW) courses","Agriculture is increasingly criticized for its impact on the environment. This course examines the tensions between the desire to produce food and fiber efficiently and concern for sustainability and the protection of natural resources. (Typically offered: Fall)"
"BLAW 20003","The Legal Environment of Business (ACTS Equivalency = BLAW 2003)","3 Hours","Business Law (BLAW) courses","Introduction to the legal and ethical environment in which business operates. Topics covered in this survey course include:  introduction to the legal system and the judicial resolution of disputes, constitutional law, administrative law, criminal law, torts, contracts, property law, advertising and marketing law, bankruptcy and credit transactions, business organizations, antitrust, employment law and ethics. (Typically offered: Fall, Spring and Summer)"
"BLAW 200H3","Honors The Legal Environment of Business","3 Hours","Business Law (BLAW) courses","Introduction to the legal and ethical environment in which business operates. Topics covered in this survey course include:  introduction to the legal system and the judicial resolution of disputes, constitutional law, administrative law, criminal law, torts, contracts, property law, advertising and marketing law, bankruptcy and credit transactions, business organizations, antitrust, employment law and ethics. (Typically offered: Fall, Spring and Summer)This course is equivalent toBLAW 20003."
"BLAW 30303","Commercial Law","3 Hours","Business Law (BLAW) courses","A study of the laws applicable to commercial transactions. Topics covered include the common law of contracts, Articles Two (Sales) and Three (Commercial Paper) of the Uniform Commercial Code, secured transactions, suretyship, and bankruptcy. (Typically offered: Spring)"
"BLAW 50003","Commercial Transactions","3 Hours","Business Law (BLAW) courses","A study of laws applicable to business. Topics covered include the law of Contracts and UCC Sales, Payment Systems (checking accounts and E-payments), Bankruptcy, Intellectual Property, Principal-Agency Relationships, Business Entities, Data Security, Federal Securities Law, and Accountant's Legal Liability. Prerequisite:  Graduate standing in the Master of Accountancy or Master of Professional Accounting program. (Typically offered: Irregular)"
