"course_code","course_name","description","department","credits"
"GNS/​JEWISH  105","FIRST SEMESTER YIDDISH","Introduction to the Yiddish language through speaking, listening, reading, and writing. Emphasis on communication with attention to cultural and historical context.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS/​JEWISH  106","SECOND SEMESTER YIDDISH","Introduction to the Yiddish language through speaking, listening, reading, and writing. Emphasis on communication with attention to cultural and historical context.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS/​FOLKLORE  200","FOLKLORE OF CENTRAL, EASTERN AND NORTHERN EUROPE","Folklore of Central, Eastern and Northern Europe and among emigrants from these regions in North America. A survey of genres of folklore, history of research, and modes of interpretation, past and present.","German, Nordic, and Slavic (GNS)","3 credits."
"GNS/​ENVIR ST  210","CULTURES OF SUSTAINABILITY: CENTRAL, EASTERN, AND NORTHERN EUROPE","Exploration of the ideals and realities of sustainability in Central, Northern and East European contexts. Cultural, historical, environmental and other perspectives on sustainability on a local and global scale.","German, Nordic, and Slavic (GNS)","3 credits."
"GNS/​HISTORY  265","AN INTRODUCTION TO CENTRAL ASIA: FROM THE SILK ROUTE TO AFGHANISTAN","Examination of human geography, ethnicity, nomadism and pastoralism, oases cultures, religion and international politics of the silk routes of central Asia. Not open to students with credit for HIST 265 prior to Fall 2018.","German, Nordic, and Slavic (GNS)","3 credits."
"GNS 270","INTRODUCTORY TOPICS IN GNS","Elementary topics in German, Nordic, and/or Slavic culture, folklore, linguistics, and/or language.","German, Nordic, and Slavic (GNS)","3 credits."
"GNS 324","LITERATURES OF CENTRAL ASIA","Critical survey of the development of medieval and modern literatures of the peoples of Central Asia from pre-Islamic times to the present with selected readings in English translation.  Not open to students with credit for LCA 314 prior to fall 2019.","German, Nordic, and Slavic (GNS)","3 credits."
"GNS 329","ELEMENTARY SUMMER IMMERSION TURKISH","Provides students with an introduction to the Turkish language, which is  spoken by more than 80 million people in Turkey and Europe. Work within four language skills: listening, reading, writing, and speaking. Provides to communicate in more extended situations in Turkish. Information on holidays, traditions and colloquial phrases will be introduced. Besides everyday Turkish, learn written Turkish such as formal letters, orders and messages. Pays special attention to reading and writing and to vocabulary expansion.","German, Nordic, and Slavic (GNS)","8 credits."
"GNS 331","FIRST SEMESTER KAZAKH","Provides an introduction to the Kazakh language, which is a Turkic language spoken by about 11 million people in Kazakhstan, China, Mongolia, Turkey, Uzbekistan, Tajikistan, Turkmenistan, Russia, and Iran. Work within four language skills: listening, reading, writing, and speaking. Learn to communicate in Kazakh in authentic situations. Kazakh will be used as the primary language in classroom instructions, with minimal use of English for explanations of grammar.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 332","SECOND SEMESTER KAZAKH","Building on skills learned in first semester Kazakh, learn to communicate in more extended situations. Information on holidays, traditions and colloquial phrases will be introduced. Pays special attention to reading and writing and to vocabulary expansion.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 339","FIRST SEMESTER TURKISH","Provides an introduction to the Turkish language, which is spoken by more than 80 million people in Turkey and Europe. Work within four language skills: listening, reading, writing, and speaking. Learn to communicate in Turkish in authentic situations. Turkish will be used as the primary language in classroom instructions, with minimal use of English.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 340","SECOND SEMESTER TURKISH","Building on skills learned in first semester Turkish, learn to communicate in more extended situations. Information on holidays, traditions and colloquial phrases will be introduced. Besides everyday Turkish, learn written Turkish such as formal letters, orders and messages. Pays special attention to reading and writing and to vocabulary expansion.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 351","FIRST SEMESTER CENTRAL EURASIAN LANGUAGE","Introductory study of a Central Eurasian study, including introductory grammar to read, write and speak about daily life and interactions in the topic language. Upon completion, student can expect to possess a firm grammatical foundation for further study of oral and written Tajik, Uyghur, or Uzbek.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 352","SECOND SEMESTER CENTRAL EURASIAN LANGUAGE","Introductory study of a Central Eurasian study, including introductory grammar to read, write and speak about daily life and interactions in the topic language. Upon completion, student can expect to possess a firm grammatical foundation for further study of oral and written Tajik, Uyghur, or Uzbek.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 370","TOPICS IN GNS (INTERMEDIATE)","Intermediate topics in German, Nordic, and/or Slavic culture, folklore, lingusitics, and/or language.","German, Nordic, and Slavic (GNS)","3 credits."
"GNS 375","PHILOSOPHY, THEORY, CRITICISM","Selected studies in critical theory, continental philosophy, and/or literary criticism; topics may include German idealism, psychoanalysis, phenomenology, linguistics, Marxism, gender theory, critical race studies, religion, translation, poetics, media, migration studies, etc.","German, Nordic, and Slavic (GNS)","3 credits."
"GNS/​JEWISH  405","FIRST SEMESTER YIDDISH FOR GRADUATE STUDENTS","Introduction to the Yiddish language through speaking, listening, reading, and writing. Emphasis on communication with attention to cultural and historical context. Includes tasks designed to facilitate Yiddish-related research.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 429","INTERMEDIATE SUMMER IMMERSION TURKISH","Continues the study of the Turkish language with an emphasis on four language skills: listening, reading, writing, and speaking in order to develop proficiency at the intermediate level. Improve communication in Turkish. Instruction will emphasize the language that is relevant to situations that students are likely to encounter if they travel to or live in Turkey. The secondary goal of the course is to improve students' understanding of Turkish  society and culture. Students  are deeply engaged in Turkish culture through history, literature, art and politics.","German, Nordic, and Slavic (GNS)","8 credits."
"GNS 431","THIRD SEMESTER KAZAKH","Continues the study of the Kazakh language with an emphasis on four language skills: listening, reading, writing, and speaking in order to develop proficiency at the intermediate level. The primary goal is to improve communication in Kazakh. Instruction will emphasize the language that is relevant to situations that students are likely to encounter if they travel to or live in Kazakhstan. The secondary goal of the course is to improve students' understanding of Kazakh society and culture.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 432","FOURTH SEMESTER KAZAKH","Continue to learn more about the Kazakh language through history, literature and art, in order to better understand its cultural codes.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 439","THIRD SEMESTER TURKISH","Continues the study of the Turkish language, focusing on four language skills--listening, reading, writing, and speaking--in order to develop proficiency at the intermediate level. Improve communication in Turkish. Instruction will emphasize the language that is relevant to situations that students are likely to encounter if they travel to or live in Turkey. The secondary goal of the course is to improve students' understanding of Turkish society and culture.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 440","FOURTH SEMESTER TURKISH","Continues the study of the Turkish language, focusing on four language skills--listening, reading, writing, and speaking--in order to develop proficiency at the intermediate level. In addition to the topics covered in previous semesters, learn more about the language through history, literature and art, in order to better understand its cultural codes.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 451","THIRD SEMESTER CENTRAL EURASIAN LANGUAGE","Third semester level language taught in an intensive 8-week summer language program.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 452","FOURTH SEMESTER CENTRAL EURASIAN LANGUAGE","Introduces intermediate-level communication skills in Central Eurasian languages in varying settings. Students will learn a wide range of vocabulary, grammar structure and pragmatic usage in situated dialogues. They will improve four language skills (listening, speaking, reading and writing) and pragmatic competence through interactive and meaningful in-class activities and after-class assignments.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 460","READINGS IN TURKISH: CONTEMPORARY TURKEY THROUGH LITERATURE AND MEDIA","Improve reading skills in Turkish by also developing and employing analytical skills to comprehend, identify and respond to salient features of the contemporary Turkish society. Acquire skills to comprehend a variety of texts within Turkey's social and political framework. Designed for students participating in the Turkish Overseas Flagship Program.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 471","ADVANCED TOPICS IN EAST EUROPEAN AND CENTRAL ASIAN LANGUAGES AND CULTURES","Advanced topics in East European and Central Asian culture, folklore, lingusitics, and/or language.","German, Nordic, and Slavic (GNS)","1-4 credits."
"GNS 529","ADVANCED SUMMER IMMERSION TURKISH","Continues the study of the Turkish language with an emphasis on four language skills: listening, reading, writing, and speaking in order to develop proficiency at the advanced level. Improve communication in Turkish. Instruction will emphasize the language that is relevant to situations that students are likely to encounter if they travel to or live in Turkey. The secondary goal of the course is to improve students' understanding of Turkish society and culture. Students are deeply engaged in Turkish culture through history, literature, art and politics.","German, Nordic, and Slavic (GNS)","8 credits."
"GNS 531","FIFTH SEMESTER KAZAKH","Enhance speaking, listening, writing and reading skills. Build confidence in speaking about issues related to daily life.","German, Nordic, and Slavic (GNS)","3-4 credits."
"GNS 532","SIXTH SEMESTER KAZAKH","Enhance speaking, listening, writing and reading skills. Build confidence in speaking about issues related to daily life.","German, Nordic, and Slavic (GNS)","3-4 credits."
"GNS 539","FIFTH SEMESTER TURKISH AND AZERI","Continues the study of the Turkish languages combined with Azerbaijani, which is a Turkic language closely related to Turkish. Learn Azerbaijani written in the Latin alphabet and its minor differences from Turkish.  Develop proficiency at the advanced level in listening, speaking, reading and writing in Turkish and in Azerbaijani.","German, Nordic, and Slavic (GNS)","3-4 credits."
"GNS 540","SIXTH SEMESTER TURKISH AND AZERI","A continuation of the study of Turkish language with Azerbaijani. Practice in understanding and employing Turkish at an advanced level, including spoken and written language in colloquial and professional modes. Analysis and interpretation of texts from a grammatical and cultural perspective.","German, Nordic, and Slavic (GNS)","3-4 credits."
"GNS 551","FIFTH SEMESTER CENTRAL EURASIAN LANGUAGE","Introduces advanced-level communication skills in Central Eurasian languages in varying settings. Students will learn a wide range of vocabulary, grammar structure and pragmatic usage in situated dialogues. They will improve four language skills (listening, speaking, reading and writing) and pragmatic competence through interactive and meaningful in-class activities and after-class assignments.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 552","SIXTH SEMESTER CENTRAL EURASIAN LANGUAGE","Introduces advanced-level communication skills in Central Eurasian languages in varying settings. Students will learn a wide range of vocabulary, grammar structure and pragmatic usage in situated dialogues. They will improve four language skills (listening, speaking, reading and writing) and pragmatic competence through interactive and meaningful in-class activities and after-class assignments.","German, Nordic, and Slavic (GNS)","4 credits."
"GNS 624","PROSEMINAR IN CENTRAL ASIAN HISTORY","Introduction to the historiography of the Golden Horde and the Tatar, Kazak, and Uzbek nations; impact on Russia; Russian colonialism in Central Asia; innovative approaches to social and economic history. Not open to students with credit for LCA 640 prior to Fall 2019","German, Nordic, and Slavic (GNS)","3 credits."
"GNS 700","GRADUATE SEMINAR IN PROFESSIONAL DEVELOPMENT","Promotes the academic and professional development of graduate students in the humanities, in particular in the fields of German, Scandinavian, and Slavic studies. Students create and critique conference presentations, grant proposals, books reviews, CVs, and other important academic documents. The seminar includes visits from faculty in the various programs of German, Nordic, and Slavic.","German, Nordic, and Slavic (GNS)","3 credits."
"GREEK 103","FIRST SEMESTER ANCIENT GREEK","An introduction to ancient Greek grammar and the development of basic reading skills.","Greek (Classics) (GREEK)","4 credits."
"GREEK 104","SECOND SEMESTER ANCIENT GREEK","An introduction to ancient Greek grammar and the development of basic reading skills.","Greek (Classics) (GREEK)","4 credits."
"GREEK 303","FIRST SEMESTER ANCIENT GREEK","An introduction to ancient Greek grammar and the development of basic reading skills.","Greek (Classics) (GREEK)","4 credits."
"GREEK 304","SECOND SEMESTER ANCIENT GREEK","An introduction to ancient Greek grammar and the development of basic reading skills.","Greek (Classics) (GREEK)","4 credits."
"GREEK 305","THIRD SEMESTER ANCIENT GREEK","Selections from Plato's Dialogues, the New Testament, Homer's Iliad, or Herodotus.","Greek (Classics) (GREEK)","3 credits."
"GREEK 306","FOURTH SEMESTER ANCIENT GREEK","Selections from Plato's Dialogues, the New Testament, Homer's Iliad, or Herodotus.","Greek (Classics) (GREEK)","3 credits."
"GREEK 401","READINGS IN GREEK LITERATURE","Selected readings in ancient Greek poetry or prose.","Greek (Classics) (GREEK)","3 credits."
"GREEK 505","ELEMENTARY PROSE COMPOSITION","The study of Greek grammar and style through composition.","Greek (Classics) (GREEK)","3 credits."
"GREEK 510","HOMER","Extensive reading in both Iliad and Odyssey.","Greek (Classics) (GREEK)","3 credits."
"GREEK 511","HESIOD","The writings of Hesiod in Greek.","Greek (Classics) (GREEK)","3 credits."
"GREEK 512","GREEK LYRIC POETS","The complete corpus of Alcman, Ibycus, Stesichorus, Sappho, Alcaeus, Corinna, Anacreon, Praxilla, and Simonides. Selections from Bacchylides and Pindar.","Greek (Classics) (GREEK)","3 credits."
"GREEK 520","GREEK COMEDY","Close reading of several plays with attention to Aristophanes' lyric genius and political opinions.","Greek (Classics) (GREEK)","3 credits."
"GREEK 521","GREEK TRAGEDY","Close reading of selected plays of Aeschylus, Sophocles or Euripides.","Greek (Classics) (GREEK)","3 credits."
"GREEK 530","HERODOTUS","Close reading of selections from Herodotus, with a focus on developing skills in reading and interpreting historical texts.","Greek (Classics) (GREEK)","3 credits."
"GREEK 532","THUCYDIDES","Close reading of selections from Thucydides, with a focus on developing skills in reading and interpreting historical texts.","Greek (Classics) (GREEK)","3 credits."
"GREEK 541","GREEK PHILOSOPHICAL WRITERS","Featuring close reading in the original language of canonical works for classical Greek philosophy, including but not limited to Plato and Aristotle, develop proficiency in the Greek language of the classical and post-classical periods, emphasizing grammar, style, socio-historical context, and the history of ideas.","Greek (Classics) (GREEK)","3 credits."
"GREEK 551","ATTIC ORATORS","Selected speeches from Antiphon to Hypereides, with emphasis upon the contribution of rhetoric to the intellectual life of the fourth century.","Greek (Classics) (GREEK)","3 credits."
"GREEK 560","HELLENISTIC GREEK","A selection of texts, chiefly religious in content, pagan, Jewish, and Christian.","Greek (Classics) (GREEK)","3 credits."
"GREEK 571","ADVANCED READINGS IN GREEK LITERATURE","Advanced practice in analyzing, evaluating, and interpreting ancient Greek texts.","Greek (Classics) (GREEK)","3 credits."
"GREEK 681","HONORS THESIS","Individual mentored study for completing theses for Honors in the Major as arranged with a faculty member.","Greek (Classics) (GREEK)","3 credits."
"GREEK 682","SENIOR HONORS THESIS","Individual mentored study for seniors completing theses for Honors in the Major as arranged with a faculty member.","Greek (Classics) (GREEK)","3 credits."
"GREEK 691","SENIOR THESIS","Individual mentored study for seniors completing theses, as arranged with a faculty member.","Greek (Classics) (GREEK)","3 credits."
"GREEK 692","SENIOR THESIS","Individual mentored study for seniors completing theses, as arranged with a faculty member.","Greek (Classics) (GREEK)","3 credits."
"GREEK 699","DIRECTED STUDY","Independent study as arranged with a faculty member.","Greek (Classics) (GREEK)","1-3 credits."
"GREEK 890","INDIVIDUAL RESEARCH THESIS","Individual mentored study for completing theses, as arranged with a faculty member.","Greek (Classics) (GREEK)","1-12 credits."
"GREEK 910","SEMINAR-POETRY","Advanced study in Greek poetry, secondary scholarship, and ancient and modern literary interpretation.","Greek (Classics) (GREEK)","3 credits."
"GREEK 930","SEMINAR-HISTORY","Advanced study in Greek historiography, secondary scholarship, and ancient and modern literary interpretation.","Greek (Classics) (GREEK)","3 credits."
"HEBR-BIB 103","ELEMENTARY BIBLICAL HEBREW, I","Introduction to the language of the Hebrew Bible (Biblical Hebrew). Serves as basis for later forms of Classical Hebrew.","Hebrew-Biblical (HEBR-BIB)","4 credits."
"HEBR-BIB 104","ELEMENTARY BIBLICAL HEBREW, II","Introduction to the language of the Hebrew Bible (Biblical Hebrew). Serves as basis for later forms of Classical Hebrew.","Hebrew-Biblical (HEBR-BIB)","4 credits."
"HEBR-BIB 303","ELEMENTARY BIBLICAL HEBREW, I","Forms and syntax, reading of Classical Hebrew prose in preparation for research.","Hebrew-Biblical (HEBR-BIB)","3 credits."
"HEBR-BIB 304","ELEMENTARY BIBLICAL HEBREW, II","Forms and syntax, reading of Classical Hebrew prose in preparation for research.","Hebrew-Biblical (HEBR-BIB)","3 credits."
"HEBR-BIB 323","INTERMEDIATE BIBLICAL HEBREW, I","Review of grammar, introduction to reading narrative texts in Biblical Hebrew.","Hebrew-Biblical (HEBR-BIB)","4 credits."
"HEBR-BIB 324","INTERMEDIATE BIBLICAL HEBREW, II","Review of grammar, introduction to reading narrative texts in Biblical Hebrew.","Hebrew-Biblical (HEBR-BIB)","4 credits."
"HEBR-BIB/​CLASSICS/​JEWISH/​LITTRANS/​RELIG ST  332","PROPHETS OF THE BIBLE","An introduction to the thought, literature, and history of the prophets of ancient Israel (in English).","Hebrew-Biblical (HEBR-BIB)","4 credits."
"HEBR-BIB 391","INTENSIVE ELEMENTARY  BIBLICAL HEBREW","An intensive introduction to the grammar and vocabulary of Classical (Biblical) Hebrew, the language of the Hebrew Bible and Ancient Israel, equivalent toHEBR-BIB 103and104. Gain skills in preparation for reading the Hebrew Bible in the original language. Focus on translation of Hebrew text (written grammar and lexicon). Includes aspects of ancient Israelite culture, history, and literature.","Hebrew-Biblical (HEBR-BIB)","4 credits."
"HEBR-BIB/​JEWISH  513","BIBLICAL TEXTS, POETRY","Critical reading of selected texts from the Minor Prophets and the Writings.","Hebrew-Biblical (HEBR-BIB)","3 credits."
"HEBR-BIB/​JEWISH  514","BIBLICAL TEXTS, POETRY","Critical reading of selected texts from the Latter Prophets and the Writings.","Hebrew-Biblical (HEBR-BIB)","3 credits."
"HEBR-BIB 700","ADVANCED NEAR EASTERN LANGUAGES","Provides graduate-level instruction in languages required for research in the literature, history, and culture of the Ancient Near East. Languages typically offered include Akkadian, Phoenician, Sumerian, Hittite, and Egyptian.","Hebrew-Biblical (HEBR-BIB)","3 credits."
"HEBR-BIB 701","ARAMAIC I","Grammar and readings in Biblical Aramaic (Daniel, Ezra).","Hebrew-Biblical (HEBR-BIB)","3 credits."
"HEBR-BIB 702","ARAMAIC II","Selections from non-biblical Aramaic texts: Inscriptions, Elephentine letters, Ahiqar, Targumim.","Hebrew-Biblical (HEBR-BIB)","3 credits."
"HEBR-BIB 705","SYRIAC I","Syriac grammar and reading.","Hebrew-Biblical (HEBR-BIB)","3 credits."
"HEBR-BIB 723","CLASSICAL HEBREW LINGUISTICS:  HISTORICAL AND DESCRIPTIVE","The phonology, morphology and syntax of biblical Hebrew; viewed from historical and descriptive linguistic perspectives.","Hebrew-Biblical (HEBR-BIB)","3 credits."
"HEBR-BIB 799","INDEPENDENT STUDY","Independent study as arranged with a faculty member.","Hebrew-Biblical (HEBR-BIB)","1-3 credits."
"HEBR-BIB 990","RESEARCH AND THESIS","Individual study for research and completing theses, as arranged with a faculty member.","Hebrew-Biblical (HEBR-BIB)","2-9 credits."
"HEBR-MOD 101","FIRST SEMESTER HEBREW","Basic communication skills; speaking, reading, writing modern Hebrew; elements of grammar and syntax.","Hebrew-Modern (HEBR-MOD)","4 credits."
"HEBR-MOD 102","SECOND SEMESTER HEBREW","Basic communication skills; speaking, reading, writing modern Hebrew; elements of grammar and syntax.","Hebrew-Modern (HEBR-MOD)","4 credits."
"HEBR-MOD 201","THIRD SEMESTER HEBREW","Readings from modern Hebrew texts, intermediate grammar and syntax, development of oral proficiency, emphasis on class discussions.","Hebrew-Modern (HEBR-MOD)","4 credits."
"HEBR-MOD 202","FOURTH SEMESTER HEBREW","Readings from modern Hebrew texts, intermediate grammar and syntax, development of oral proficiency, emphasis on class discussions.","Hebrew-Modern (HEBR-MOD)","4 credits."
"HEBR-MOD/​JEWISH  301","INTRODUCTION TO HEBREW LITERATURE","Selected works from different periods and genres. Taught in Hebrew.","Hebrew-Modern (HEBR-MOD)","3 credits."
"HEBR-MOD/​JEWISH  302","INTRODUCTION TO HEBREW LITERATURE","Selected works from different periods and genres. Taught in Hebrew.","Hebrew-Modern (HEBR-MOD)","3 credits."
"HEBR-MOD 310","FIRST SEMESTER INTENSIVE MODERN HEBREW","Intensive study of the fundamental structure of Hebrew language, using the four language skills (listening, speaking, reading, and writing) to improve Hebrew proficiency.  Grammar, pronunciation and vocabulary are incorporated into the daily activities, with an emphasis on speaking and using the language for communication. The Hebrew alphabet is also introduced.","Hebrew-Modern (HEBR-MOD)","4 credits."
"HEBR-MOD 311","SECOND SEMESTER INTENSIVE MODERN HEBREW","Intensive study of the fundamental structure of Hebrew language, using the four language skills (listening, speaking, reading, and writing) to improve Hebrew proficiency.  Grammar, pronunciation and vocabulary are incorporated into the daily activities, with an emphasis on speaking and using the language for communication. The Hebrew alphabet is also introduced.","Hebrew-Modern (HEBR-MOD)","4 credits."
"HEBR-MOD/​JEWISH  401","TOPICS IN MODERN HEBREW / ISRAELI LITERATURE AND CULTURE I","Readings in Hebrew literature. Taught in Hebrew.","Hebrew-Modern (HEBR-MOD)","3 credits."
"HEBR-MOD/​JEWISH  402","TOPICS IN MODERN HEBREW / ISRAELI LITERATURE AND CULTURE II","Readings in Hebrew literature. Taught in Hebrew.","Hebrew-Modern (HEBR-MOD)","3 credits."
"HISTORY 100","HISTORICAL STUDIES: INTRODUCTORY","Introduction to elementary-level historical studies at the research university. Emphasis on interpretation and critical thinking. Topics vary.","History (HISTORY)","3 credits."
"HISTORY 101","AMER HIST TO THE CIVIL WAR ERA, THE ORIGIN & GROWTH OF THE U S","American political, economic, and social development from the founding of the colonies to the Civil War.","History (HISTORY)","4 credits."
"HISTORY 102","AMERICAN HISTORY, CIVIL WAR ERA TO THE PRESENT","American political, economic and social development from the Civil War to the present.","History (HISTORY)","4 credits."
"HISTORY/​ASIAN  103","INTRODUCTION TO EAST ASIAN HISTORY: CHINA","Survey of major developments in Chinese history from 1500 B.C. to the founding of the Communist state in 1949. Emphasis on patterns and themes; equal time devoted to the classical and traditional period and the modern era.","History (HISTORY)","3-4 credits."
"HISTORY/​ASIAN  104","INTRODUCTION TO EAST ASIAN HISTORY: JAPAN","Survey of major cultural, social, political and economic developments in Japanese history from ancient to recent times.","History (HISTORY)","3-4 credits."
"HISTORY/​AFRICAN  106","INTRODUCTION TO AFRICAN HISTORY","Introductory exploration of a thematic or chronological area of African history. Topics vary by instructor.","History (HISTORY)","3-4 credits."
"HISTORY/​ED POL  107","THE HISTORY OF THE UNIVERSITY IN THE WEST","Traces the development of higher education and, specifically, the institution known as the ""university,"" in the United States and Europe since the Middle Ages. Concentrates on the intellectual, political, and social history of higher education, focusing particularly on the history of the ""university"" as an IDEA, an INSTITUTION, and as a community of PEOPLE, including students and faculty.","History (HISTORY)","3 credits."
"HISTORY/​ASIAN  108","INTRODUCTION TO EAST ASIAN HISTORY - KOREA","Survey of major cultural, social, political, and intellectual developments in Korea from the 10th century to the 21st century.","History (HISTORY)","3-4 credits."
"HISTORY 109","INTRODUCTION TO U.S. HISTORY","Exploration of a thematic or chronological area of United States history from a variety of critical historical perspectives. Topics vary by instructor.","History (HISTORY)","3-4 credits."
"HISTORY/​CLASSICS  110","THE ANCIENT MEDITERRANEAN","An examination of the evolution of the human community in the Mediterranean Basin, from the beginning of the earliest civilizations in the Near East (3,000 B.C.E.) until the collapse of the Roman Empire in the West (500 C.E.).","History (HISTORY)","4 credits."
"HISTORY 115","MEDIEVAL EUROPE 410-1500","From the later Roman Empire to the end of the Middle Ages.","History (HISTORY)","4 credits."
"HISTORY 119","EUROPE AND THE WORLD, 1400-1815","Introduces Europe when it entered the global stage economically, politically, socially, and culturally. How Europeans took to the seas and developed new forms of empire. How did this wave of contact, encounter, and conquest affect Europeans, indigenous peoples of the Americas, and Africans? Examine the early global economy and the development of plantation slavery. How did Europeans develop new ways to make sense of their world, its size, its peoples, its flora and fauna? Explore new forms of Christianity, the Jewish diaspora, and the globalization of Christianity. As thinkers debated how rulers should wield political power, monarchs strove to expand their authority and territory, and ordinary people demanded a greater share of political power, provoking revolutions across the Atlantic world. Encounter the lives of women and men from many backgrounds, from peasants to queens, and all kinds of people on the move.","History (HISTORY)","4 credits."
"HISTORY 120","EUROPE AND THE MODERN WORLD 1815 TO THE PRESENT","Political, economic, social, and cultural history of modern Western civilization.","History (HISTORY)","4 credits."
"HISTORY 123","ENGLISH HISTORY: ENGLAND TO 1688","Political, economic, social, and cultural history from earliest historic times.","History (HISTORY)","3-4 credits."
"HISTORY 124","BRITAIN SINCE 1688","Introduction to the major themes in the history of imperial Britain and the modern world. Themes include (but are not limited to) the changing patterns of life during those centuries, the development of modern identities and notions of the self, the emergence of a modern, commercial civil society, the rise of industrial capitalism, liberalism, the modern state, and imperial and total war.","History (HISTORY)","3-4 credits."
"HISTORY/​ENVIR ST/​HIST SCI  125","GREEN SCREEN: ENVIRONMENTAL PERSPECTIVES THROUGH FILM","From Teddy Roosevelt's 1909 African safari to the Hollywood blockbuster King Kong, from the world of Walt Disney to The March of the Penguins, cinema has been a powerful force in shaping public and scientific understanding of nature throughout the twentieth and twenty-first century. How can film shed light on changing environmental ideas and beliefs in American thought, politics, and culture? And how can we come to see and appreciate contested issues of race, class, and gender in nature on screen? Explore such questions and come to understand the role of film in helping to define the contours of past, present, and future environmental visions in the United States, and their impact on the real world struggles of people and wildlife throughout the world.","History (HISTORY)","3 credits."
"HISTORY/​AFRICAN  129","AFRICA ON THE GLOBAL STAGE","Explores the interplay between Africa and the World from the 19th century to the present, covering subjects such as the slave- trade, repatriation, Africanizing of culture in the Americas and Europe, the spread and revival of world religions, colonialism, global capitalism, the rise of global popular culture such as pop music and video films, environmental concerns and global epidemics.","History (HISTORY)","3-4 credits."
"HISTORY 130","AN INTRODUCTION TO WORLD HISTORY","Introduction to major themes in world history. Such themes might include: empire and imperialism, environmental impacts, global trade and globalization, war, migration, gender, race, religion, nationalism, class, and the like.","History (HISTORY)","3-4 credits."
"HISTORY/​HIST SCI/​MED HIST  132","BEES, TREES, GERMS, AND GENES: A HISTORY OF BIOLOGY","How did today's biology emerge out of the diverse traditions of agriculture and natural history (bees and trees), biomedicine and molecular biology (germs and genes), which stretch back into the eighteenth century? Examines classic texts and ""game-changers"" in the history of biology, putting them into broader scientific and social contexts to see how these different ways of knowing intertwined, competed, and yielded novel approaches to the study of life that still shape today's life sciences.","History (HISTORY)","3 credits."
"HISTORY 133","GLOBAL MILITARY HISTORY (5000 BCE - PRESENT)","Introductory examination of the role of war and peace in human history from the earliest forms of organized violence to the 21st century ""War on Terror."" Rather than center on tactics, key battles, or even particular critical conflicts, instead focuses on how different military cultures and technologies emerged over time across the globe. Explores how organized violence shaped not just the lives of soldiers, but all members of society by examining key pieces of popular culture including poetry, propaganda, music, movies, and social media. Takes a deliberately global approach by examining the connections and commonalities of war across different world regions.","History (HISTORY)","3-4 credits."
"HISTORY/​GEN&WS  134","WOMEN AND GENDER IN WORLD HISTORY","A global (comparative and transnational) survey of women and gender from the ancient world to the modern period. Introduces students to key issues in the history of women and gender, including the historical construction of identities, roles, symbols, and power relationships.","History (HISTORY)","3-4 credits."
"HISTORY 136","SPORT, RECREATION, & SOCIETY IN THE UNITED STATES","As much as we may try to convince ourselves that sport offers an escape from the ""real world,"" constant news of players' strikes, stadium financing controversies, and the lack of diversity in league management remind us that we cannot separate the games we play and watch from the political, social, and cultural contexts in which they are embedded. Explore how sport has shaped and been shaped by major trends in American social, political, and economic history. The focus is not on player stats or the morning edition of SportsCenter, rather with serious historical arguments and debates about sport's relationship to American capitalism, social movements, and urban development. Readings also provide a diverse set of perspectives on the politics of race, gender, and class in American sport in the twentieth century.","History (HISTORY)","3-4 credits."
"HISTORY 137","THE HISTORY OF WAR IN FILM","Is there such a thing as a genuinely anti-war movie? The acclaimed, late French filmmaker Francois Truffaut thought not, as even the most brutal and honest depictions of war in film cannot help but valorize sacrifice and arouse something primordial in certain members of the audience. Nevertheless, some of the greatest films of all time are regarded as ""anti-war classics"" and not a few might be labeled ""pro-war."" Critically examine more than fifteen full movies (and parts of many more) from across this spectrum and from around the world. In addition to testing the ""Truffaut Rule,"" evaluate the movies as both fictionalized secondary sources (conveying knowledge and influencing memory) and as primary sources that shed light on the moment and place in which they were created.","History (HISTORY)","3 credits."
"HISTORY 139","INTRODUCTION TO THE MODERN MIDDLE EAST","Traces the formation of the states and societies that compose the contemporary Middle East. How have global phenomena, including two world wars, the Cold War, women's movements, and modern science, technology, and fossil fuels, affected the politics, culture, and daily lives of Middle Eastern people? What is Islamism, and how should we explain its influence? Why has the United States had such a troubled relationship with this part of the world? Balances a generally thematic approach with several weeks of country-specific studies, including Iran, Saudi Arabia, Egypt, Syria, and Israel and the Palestinian territories.","History (HISTORY)","3-4 credits."
