"course_code","course_title","department","credits","description"
"MUS 475","^CREATIVITY AND THE CONTEMPORARY MUSICAL IMAGINATION","Music (MUS)","3 Credits","Examines both the theory and practice of creativity. Explores how musical thinking, and real-time sonic practices, in particular can be applied to those seeking new ways to discover and develop innovative and generative works. Utilizes an interdisciplinary framework in order to focus, apply and connect those ideas to musical outcomes through production and performativity and practice. Examines a variety of writings on creativity and synthesize ideas about creativity from various fields through both reflective and critical writing. Attributes:CSWC – Core Ed - Writing Intensive Curriculum (WIC); CWIC – Bacc Core, Skills, Writing Intensive Curriculum (WIC)"
"MUS 481","PIANO LITERATURE I: 18TH THROUGH EARLY 19TH CENTURIES","Music (MUS)","3 Credits","Examines the evolution of piano literature from the Baroque period through the early 19th Century. Examines individual styles and composers' works in the context of the surrounding cultural and social history, beginning with the birth of the piano and continuing with the piano’s growing popularity in Western European society. An emphasis will be placed on listening experience and the aural identification of landmark piano works. Students to gain familiarity with a rich body of piano repertoire in the historical and social context in which it was composed."
"MUS 482","PIANO LITERATURE II: 19TH AND 20TH CENTURIES","Music (MUS)","3 Credits","Examines the evolution of piano literature in the 19th and 20th centuries. Students will learn about individual styles and composers’ works in the context of the surrounding cultural and social history of the piano. An emphasis will be placed on listening experience and the aural identification of landmark piano works. The overall objective of the course is for students to gain familiarity with a rich body of piano repertoire in the historical and social context in which it was composed."
"MUS 488","SENSOR TECHNOLOGIES AND THE ARTS","Music (MUS)","2 Credits","Create interactive arts, design, or communication projects using sensor technologies in combination with sound, video, lights, video games, and generative digital art. Translate gestures of the physical world into interactive control using plug and play wireless sensors. Apply the iterative design process to ideate, prototype, implement, reflect and then re-imagine the sensor technologies project. Explore the breadth and range of interactive art from a historical and contemporary art practice. CROSSLISTED asART 488/GD 488/MUS 488/NMC 488/TA 488andART 588/MUS 588. Equivalent to:ART 488,GD 488,NMC 488,TA 488 This course is repeatable for 16 credits. Recommended:MUS 111orART 121"
"MUS 493","BASIC RECORDING TECHNIQUES","Music (MUS)","3 Credits","The first of a three-term sequence on analog and digital recording and editing techniques. The first term deals with issues such as signal processing, microphone design and placement, and an introduction to Digidesign Pro-Tools. This course is repeatable for 9 credits. Recommended:MUS 123"
"MUS 494","INTERMEDIATE RECORDING TECHNIQUES","Music (MUS)","3 Credits","The second of a three-term sequence on analog and digital recording and editing techniques. The second term deals with multi-track recording, MIDI interfacing and recording, advanced microphone placement, intermediate Pro-tools, and an introduction to E-magic Logic. Recommended:MUS 493"
"MUS 495","ADVANCED RECORDING TECHNIQUES","Music (MUS)","3 Credits","The third of a three-part sequence on analog and digital recording and editing techniques. The third term deals with advanced multi-track recording, sampling MIDI interfacing and recording, mixing and mastering using Waveburner, advanced Pro-Tools, advanced use of E-magic Logic recording and editing and portable ADAT recording and editing. Recommended:MUS 494"
"MUS 499","SPECIAL STUDIES","Music (MUS)","1-16 Credits"," This course is repeatable for 18 credits."
"MUS 501","RESEARCH AND SCHOLARSHIP","Music (MUS)","1-6 Credits"," This course is repeatable for 18 credits."
"MUS 502","INDEPENDENT STUDY","Music (MUS)","1-6 Credits"," This course is repeatable for 18 credits."
"MUS 503","THESIS","Music (MUS)","1-6 Credits"," This course is repeatable for 999 credits."
"MUS 505","READING AND CONFERENCE","Music (MUS)","1-6 Credits"," This course is repeatable for 18 credits."
"MUS 506","PROJECTS","Music (MUS)","1-6 Credits"," This course is repeatable for 18 credits."
"MUS 507","SEMINAR","Music (MUS)","1-6 Credits"," This course is repeatable for 18 credits."
"MUS 508","WORKSHOP","Music (MUS)","1-6 Credits"," This course is repeatable for 18 credits."
"MUS 510","INTERNSHIP","Music (MUS)","3 Credits","Provides experience in field settings, opportunity to develop personal and professional skills. See school for details. This course is repeatable for 12 credits."
"MUS 516","ADVANCED CONDUCTING: CHORAL","Music (MUS)","3 Credits","Baton technique, interpretation and the study of major choral scores. Recommended:MUS 317"
"MUS 518","ADVANCED CONDUCTING: INSTRUMENTAL","Music (MUS)","3 Credits","Baton technique, interpretation and the study of major instrumental scores. Recommended:MUS 319"
"MUS 519","ADVANCED CONDUCTING: INSTRUMENTAL","Music (MUS)","3 Credits","Baton technique, interpretation and the study of major instrumental scores. Recommended:MUS 319"
"MUS 539","SONIC ARTS","Music (MUS)","2 Credits","Create experimental sonic art projects using analog and digital technologies to make natural, artificial, and curated sound installations within an arts, design, or communication context. Apply the iterative design process to ideate, prototype, implement, reflect and then re-imagine the sound art project. Develop collaborative skills by working with people from other disciplines. Demonstrate competency through describing and applying sound art concepts including those that involve active listening practices. Explore the breadth and range of sonic-art from a historical and contemporary art practice. CROSSLISTED asART 439/GD 439/MUS 439/NMC 439/TA 439andART 539/MUS 539. Equivalent to:ART 539 This course is repeatable for 16 credits."
"MUS 540","OSU CHAMBER CHOIR","Music (MUS)","1-2 Credits","A select ensemble of approximately 40 mixed voices. Performance each term. Annual tours. This course is repeatable for 6 credits."
"MUS 543","THEORY AND COMPOSITION STUDIES","Music (MUS)","3 Credits","Intensive study of selected subjects, such as analysis, composition, choral arranging, band arranging, and orchestration. This course is repeatable for 18 credits. Recommended:MUS 223"
"MUS 546","TREBLE CHOIR","Music (MUS)","1-2 Credits","A soprano/alto ensemble designed for vocal development and exploration of treble choral literature. Performances each term. This course is repeatable for 9 credits."
"MUS 547","TENOR/BASS CHOIR","Music (MUS)","1-2 Credits","A tenor/bass ensemble designed for vocal development and exploration of TTBB choral literature. Performances each term. This course is repeatable for 9 credits."
"MUS 550","SYMPHONIC BAND","Music (MUS)","1 Credit","A select ensemble of approximately 80 wind and percussion players. Performance winter and spring terms. This course is repeatable for 6 credits."
"MUS 557","OFF THE SCREEN - VIDEO INSTALLATION ART","Music (MUS)","2 Credits","Create experimental video-art installations within an arts, design, or communication context. Apply the iterative design process to ideate, prototype, implement, reflect and then re-imagine the video art project. Explore the breath and range of experimental approaches to video installations, multi-screen projections, immersive visual and sound environments, and projection-mapping from a historical and contemporary art perspective. Develop collaborative skills by working with people from other disciplines. CROSSLISTED asART 457/GD 457/MUS 457/NMC 457/TA 457andART 557/MUS 557. Equivalent to:ART 557 This course is repeatable for 16 credits."
"MUS 560","UNIVERSITY SYMPHONY ORCHESTRA","Music (MUS)","1 Credit","An ensemble of 65-80 players. Performance of orchestral repertoire from the 18th, 19th, and 20th centuries. Performance each term. This course is repeatable for 6 credits."
"MUS 588","SENSOR TECHNOLOGIES AND THE ARTS","Music (MUS)","2 Credits","Create interactive arts, design, or communication projects using sensor technologies in combination with sound, video, lights, video games, and generative digital art. Translate gestures of the physical world into interactive control using plug and play wireless sensors. Apply the iterative design process to ideate, prototype, implement, reflect and then re-imagine the sensor technologies project. Explore the breadth and range of interactive art from a historical and contemporary art practice. CROSSLISTED asART 488/GD 488/MUS 488/NMC 488/TA 488andART 588/MUS 588. Equivalent to:ART 588 This course is repeatable for 16 credits."
"MUS 599","SPECIAL STUDIES","Music (MUS)","1-16 Credits"," This course is repeatable for 6 credits."
"MUP 170","INDIVIDUAL LESSONS: INTERMEDIATE PIANO","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 190","INDIVIDUAL LESSONS: KEYBOARD","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 191","INDIVIDUAL LESSONS: VOICE","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 192","INDIVIDUAL LESSONS: STRINGS","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 193","INDIVIDUAL LESSONS: WOODWINDS","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 194","INDIVIDUAL LESSONS: BRASS","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 195","INDIVIDUAL LESSONS: PERCUSSION","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 196","INDIVIDUAL LESSONS: GUITAR","Music (Studio) (MUP)","1-2 Credits","Private studio guitar lessons designed to explore effective practice strategies, technique, and repertoire. This course is repeatable for 12 credits. Recommended:MUS 162orMUS 362"
"MUP 290","INDIVIDUAL LESSONS: KEYBOARD","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 291","INDIVIDUAL LESSONS: VOICE","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 292","INDIVIDUAL LESSONS: STRINGS","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 293","INDIVIDUAL LESSONS: WOODWINDS","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 294","INDIVIDUAL LESSONS: BRASS","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 295","INDIVIDUAL LESSONS: PERCUSSION","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 296","INDIVIDUAL LESSONS: GUITAR","Music (Studio) (MUP)","1-2 Credits","Private studio guitar lessons designed to explore effective practice strategies, technique, and repertoire. This course is repeatable for 12 credits. Recommended:MUS 164"
"MUP 390","INDIVIDUAL LESSONS: KEYBOARD","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 391","INDIVIDUAL LESSONS: VOICE","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 392","INDIVIDUAL LESSONS: STRINGS","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 393","INDIVIDUAL LESSONS: WOODWINDS","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 394","INDIVIDUAL LESSONS: BRASS","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 395","INDIVIDUAL LESSONS: PERCUSSION","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 396","INDIVIDUAL LESSONS: GUITAR","Music (Studio) (MUP)","1-2 Credits","Private studio guitar lessons designed to explore effective practice strategies, technique, and repertoire. This course is repeatable for 12 credits. Recommended:MUS 162orMUS 362"
"MUP 398","JUNIOR RECITAL","Music (Studio) (MUP)","1 Credit","Time is dedicated towards the applied music project for junior music performance majors. A public recital will be given during junior-level applied study with the approval of the applied teacher."
"MUP 490","INDIVIDUAL LESSONS: KEYBOARD","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 491","INDIVIDUAL LESSONS: VOICE","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 492","INDIVIDUAL LESSONS: STRINGS","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 493","INDIVIDUAL LESSONS: WOODWINDS","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 494","INDIVIDUAL LESSONS: BRASS","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 495","INDIVIDUAL LESSONS: PERCUSSION","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 496","INDIVIDUAL LESSONS: GUITAR","Music (Studio) (MUP)","1-2 Credits","Private studio guitar lessons designed to explore effective practice strategies, technique, and repertoire. This course is repeatable for 12 credits. Recommended:MUS 162orMUS 362"
"MUP 498","SENIOR RECITAL","Music (Studio) (MUP)","1 Credit","Time is dedicated towards the final applied music project for instrumental and voice music majors. A public recital will be given after the completion of junior-level applied study with the approval of the applied teacher."
"MUP 591","INDIVIDUAL LESSONS: VOICE","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUP 592","INDIVIDUAL LESSONS: STRINGS","Music (Studio) (MUP)","1-2 Credits"," This course is repeatable for 12 credits."
"MUED 100","MUSIC EDUCATION IN PUBLIC SCHOOLS","Music Education (MUED)","3 Credits","An introduction to the practice of teaching music in public schools in the United States. Participants will learn about teaching and learning music through reading, discussion, creative projects, field observations, and peer teaching experiences. Provides a breadth of experiences so prospective teachers can make informed decisions regarding their career path. While completion of this course does not guarantee admittance to the Music Education Program at OSU, it will prepare candidates for the admission process. Prerequisite:MUS 121with C or better"
"MUED 275","PROFESSIONAL SEMINAR IN MUSIC EDUCATION I","Music Education (MUED)","1 Credit","Provides a professional community for emerging music educators. Students will complete field-work, interact with field specialists and practitioners, and study emerging topics and contemporary practices in music education. Students will begin to develop their professional portfolios. This course begins a series of seminars, which will be dedicated to professional development the exploration of trends in music education. Prerequisite:MUED 100with B- or better"
"MUED 276","PROFESSIONAL SEMINAR IN MUSIC EDUCATION II","Music Education (MUED)","1 Credit","Continued engagement in field-work, interaction with field specialists and practitioners, and a study of emerging topics and contemporary practices in music education. Prerequisite:MUED 100with B- or better"
"MUED 277","PEDAGOGIC TECHNIQUES FOR THE MUSIC EDUCATOR","Music Education (MUED)","1 Credit","Focuses on pedagogic techniques of Brass, Woodwind, String, Voice (Instrumentalist), Vocal Pedagogy, Percussion and Guitar. Performance using proper beginning technique for each instrument, and description/assessment of proper technique for each instrument at the intermediate and advanced level. Emphasis is on techniques for teaching in classroom settings. This course is repeatable for 7 credits."
"MUED 350","JAZZ PEDAGOGY","Music Education (MUED)","1 Credit","Explores basic concepts and pedagogies of jazz music as applicable to the school jazz ensemble. Establishes a basic foundation of jazz knowledge and pedagogy that can be built upon in future independent learning endeavors. Prerequisite:MUED 100with B- or better"
"MUED 353","MUSIC EDUCATION IN PUBLIC SCHOOLS","Music Education (MUED)","3 Credits","Examines historical practices, philosophical differences and pedagogical approaches that influence public school music programs. Field experiences provide contextual models with genuine teaching opportunities each week. Prerequisite:MUS 121with D- or better"
"MUED 375","PROFESSIONAL SEMINAR IN MUSIC EDUCATION III","Music Education (MUED)","1 Credit","Continued interaction with field specialists and practitioners, and study of emerging topics and contemporary practices in music education. Fieldwork focuses on instructional strategies for guiding critical thinking and creative music listening. Prerequisite:MUED 100with B- or better"
"MUED 376","PROFESSIONAL SEMINAR IN MUSIC EDUCATION IV","Music Education (MUED)","1 Credit","Continued interaction with field specialists and practitioners, and study of emerging topics and contemporary practices in music education. Fieldwork focuses on observation, leadership of composition, and improvisation activities. Prerequisite:MUED 100with B- or better"
"MUED 391","SECONDARY GENERAL MUSIC FOUNDATIONS","Music Education (MUED)","3 Credits","Prepares the teacher candidate to design and facilitate experiences in music learning appropriate for secondary students (grades 6 to 12). Prerequisite:MUED 100with B- or better"
"MUED 400","^PROFESSIONAL WRITING IN MUSIC EDUCATION","Music Education (MUED)","3 Credits","Examines, reviews, and engages in professional writing in music education as it relates to research, theory, and practical application. Reads and responds to relevant literature pertaining to teaching and learning in music. Provides basis of knowledge for writing assignments throughout the term and promotes critical thinking in music education. Focuses on writing formal and informal texts related to teaching music, including a review of related literature, lesson and unit plans, and teaching reflections. Attributes:CSWC – Core Ed - Writing Intensive Curriculum (WIC); CWIC – Bacc Core, Skills, Writing Intensive Curriculum (WIC) Prerequisite:MUED 376with C- or better Corequisites:MUED 410 Recommended:Completion of a WR II course"
"MUED 401","RESEARCH AND SCHOLARSHIP","Music Education (MUED)","1-16 Credits"," This course is repeatable for 18 credits."
"MUED 402","INDEPENDENT STUDY","Music Education (MUED)","1-16 Credits"," This course is repeatable for 18 credits."
"MUED 405","READING AND CONFERENCE","Music Education (MUED)","1-16 Credits"," This course is repeatable for 18 credits."
"MUED 406","PROJECT","Music Education (MUED)","1 Credit"," This course is repeatable for 18 credits."
"MUED 408","WORKSHOP","Music Education (MUED)","1-16 Credits"," This course is repeatable for 18 credits."
"MUED 410","INTERNSHIP/STUDENT TEACHING","Music Education (MUED)","1-10 Credits","An immersive 60-day experience. Daily experience with communicating content, planning, assessment, and classroom management in a guided field setting. Student teaching is a requirement for Oregon licensure. This course is repeatable for 99 credits."
"MUED 413","THEORY AND PRACTICUM: FIELD","Music Education (MUED)","1-4 Credits","Field experience in music classroom. For pre-MAT students taking 4 credits, the experience is approximately 10 hours per week in elementary-level classroom."
"MUED 450","SURVEY OF WIND LITERATURE","Music Education (MUED)","1 Credit","Examines different time periods of wind band literature from the Renaissance through current repertoire. Explores wind band literature through study of the music and historical practices. Prerequisite:MUS 326with B- or better"
"MUED 469","MARCHING BAND TECHNIQUES LABORATORY","Music Education (MUED)","1 Credit","Provides an in-depth study of the unique techniques and demands of running a marching band. Prerequisite:MUS 121with C or better"
"MUED 470","METHODS AND MATERIALS FOR THE PUBLIC SCHOOL WIND BAND","Music Education (MUED)","3 Credits","Includes examination of method books, instructional materials, and music for middle school and high school band. Class format is lecture, discussions, and microteaching demonstrations. Includes study of past and current methods of improving student musical understanding and performance through band literature and rehearsal techniques. Recommended:MUS 318andMUS 319"
"MUED 473","METHODS FOR TEACHING ELEMENTARY MUSIC","Music Education (MUED)","3 Credits","Focuses on pedagogical content knowledge in music for specialists preparing to teach Kindergarten through grade five. Students will focus on the developmental characteristics of learners, repertoire and instructional techniques appropriate for the elementary music classroom, and lesson planning incorporating state and national standards. Issues related to diverse and special needs populations will be interwoven throughout each segment of the course. Prerequisite:MUED 353with D- or better"
"MUED 474","ELEMENTARY APPROACHES SEMINAR I","Music Education (MUED)","1 Credit","Topics include practical applications of varied teaching methods, lesson planning, curricular design, repertoire, and resources for the general music classroom at the elementary level. Prerequisite:MUED 473with B- or better"
"MUED 475","ELEMENTARY APPROACHES SEMINAR II","Music Education (MUED)","1 Credit","Provides the foundation for teacher candidates to develop a critical disposition regarding contemporary issues in the general music classroom. Prerequisite:MUED 473with B- or better"
"MUED 480","CLASSROOM CHORAL METHODS","Music Education (MUED)","3 Credits","Examines research, theory, and pedagogical methods of choral classrooms. Primary topics: the role of choral music in various school settings and the responsibilities of the music teacher in developing/implementing goals and objectives for a choral music education curriculum. Prerequisite:MUED 100with B- or better"
"MUED 499","SPECIAL STUDIES","Music Education (MUED)","1-16 Credits"," This course is repeatable for 18 credits."
"MUED 501","RESEARCH AND SCHOLARSHIP","Music Education (MUED)","1-16 Credits"," This course is repeatable for 18 credits."
"MUED 502","INDEPENDENT STUDY","Music Education (MUED)","1-16 Credits"," This course is repeatable for 18 credits."
"MUED 503","THESIS","Music Education (MUED)","1-16 Credits"," This course is repeatable for 999 credits."
"MUED 505","READING AND CONFERENCE","Music Education (MUED)","1-16 Credits"," This course is repeatable for 18 credits."
"MUED 506","PROJECTS","Music Education (MUED)","1-16 Credits"," This course is repeatable for 18 credits."
"MUED 507","THEORY AND PRACTICUM SEMINAR","Music Education (MUED)","1-4 Credits"," This course is repeatable for 10 credits."
"MUED 508","WORKSHOP","Music Education (MUED)","1-16 Credits"," This course is repeatable for 18 credits."
"MUED 510","PROFESSIONAL INTERNSHIP","Music Education (MUED)","3-15 Credits"," This course is repeatable for 15 credits."
"MUED 521","SPECIAL TOPICS IN MUSIC ED","Music Education (MUED)","3 Credits","Advanced pedagogy in one particular area within music education, such as jazz band techniques, computer design of marching band drills, advanced technology in music education. Topics will vary."
"MUED 573","METHODS FOR TEACHING ELEMENTARY MUSIC","Music Education (MUED)","3 Credits","Focuses on pedagogical content knowledge in music for specialists preparing to teach Kindergarten through grade five. Students will focus on the developmental characteristics of learners, multiple representations of the subject matter, and lesson planning incorporating state and national standards. Issues related to diverse and special needs populations will be interwoven throughout each segment of the course. Recommended:MUED 353"
"MUED 580","SECONDARY VOCAL MUSIC EDUCATION","Music Education (MUED)","3 Credits","This methods course focuses on vocal music education, grades nine through twelve.  Students explore relationships between teaching and learning in order to effectively plan for instruction."
"MUED 581","SECONDARY INSTRUMENTAL MUSIC EDUCATION","Music Education (MUED)","3 Credits","This methods course focuses on instrumental music education, grades nine through twelve. Students explore relationships between teaching and learning in order to effectively plan for instruction."
"MUED 591","CURRICULUM FOUNDATIONS IN MUSIC EDUCATION","Music Education (MUED)","3 Credits","Examination of historical, philosophical, and social influences on contemporary music education emphasizing 1950 through the present, culminating in the National Standards for Arts Education."
"MUED 592","CURRICULUM IMPLEMENTATION AND EVALUATION","Music Education (MUED)","3 Credits","Design and construct a comprehensive music education curriculum grounded in current research, the National Standards for Arts Education and Oregon's Common Curriculum Goals."
"MUED 599","SPECIAL STUDIES","Music Education (MUED)","1-16 Credits"," This course is repeatable for 18 credits."
"NR 201","MANAGING NATURAL RESOURCES FOR THE FUTURE","Natural Resources (NR)","3 Credits","Overview of the complexities involved in managing natural resources of the Pacific Northwest. Exposure to major natural resource issues of the region. Development of critical thinking skills useful in seeking solutions."
"NR 202","NATURAL RESOURCE PROBLEMS AND SOLUTIONS","Natural Resources (NR)","3 Credits","Exploration of the multiple components (ecological, social, political, ethical) of selected natural resource problems. Uses case studies to illustrate how social and biophysical characteristics of environmental problems influence the methods used to try to solve these problems and their potential for success. Recommended:NR 201"
"NR 312","CRITICAL THINKING FOR NATURAL RESOURCE CHALLENGES","Natural Resources (NR)","3 Credits","Provides an introduction to critical thinking as it applies to issues and problems in natural resources. Attention is given to formal argument analysis, fallacies of argumentation, and critical scientific and philosophical concepts. Recommended:Sophomore standing"
"NR 325","SCIENTIFIC METHODS FOR ANALYZING NATURAL RESOURCE PROBLEMS","Natural Resources (NR)","3 Credits","Approaches to disciplinary and interdisciplinary problem analysis in natural resources. Introduces systems thinking and the benefits and limitations of different tools used to integrate information from multiple disciplines and stakeholders. Applications of alternative analysis tools are illustrated through selected forest-related case studies. Prerequisite:MTH 111with C- or better orMTH 111Zwith C- or better or Math Placement - ALEKS with a score of 060 Recommended:NR 201and (ST 243ZorST 351)"
"NR 351","*WHEN SCIENCE ESCAPES THE LAB: SCIENCE AND RESOURCE MANAGEMENT","Natural Resources (NR)","3 Credits","Role of science in solving natural resource problems. Selecting the ""best available science."" How science is portrayed, filtered, and used by the media and interests groups to affect policy and management. Analysis of case studies on use of science in natural resource decision making. (Bacc Core Course) Attributes:CSST – Bacc Core, Synthesis, Science/Technology/Society Recommended:Sophomore standing andNR 312"
"NR 380","NATURE IN STORYTELLING OVER THE CENTURIES","Natural Resources (NR)","3 Credits","Examines the historic tendency across cultures to mythologize elements of the natural world, resulting in celebrated myths, fables, and stories. The course examines nature-based folklore from past centuries, uncovering early perceptions of landscapes, creatures, and plants held by societies and cultures. Focus then shifts to exploration of how elements of the natural world have been portrayed in contemporary film, television, and advertising, revealing how perceptions of nature have evolved over the past century. Connections between contemporary popular culture and old-world myths, fables, and stories will thus be revealed."
"NR 399","SPECIAL TOPICS","Natural Resources (NR)","1-16 Credits"," This course is repeatable for 16 credits."
"NR 401","RESEARCH AND SCHOLARSHIP","Natural Resources (NR)","1-16 Credits"," This course is repeatable for 16 credits."
"NR 403","THESIS","Natural Resources (NR)","1-16 Credits"," This course is repeatable for 16 credits."
"NR 405","READING AND CONFERENCE","Natural Resources (NR)","1-9 Credits"," This course is repeatable for 18 credits."
"NR 406","PROJECTS","Natural Resources (NR)","1-9 Credits"," This course is repeatable for 16 credits."
"NR 407","SEMINAR","Natural Resources (NR)","1-9 Credits"," This course is repeatable for 18 credits."
"NR 410","INTERNSHIP","Natural Resources (NR)","1-6 Credits"," This course is repeatable for 12 credits."
"NR 455","NATURAL RESOURCE DECISION MAKING","Natural Resources (NR)","4 Credits","Students will participate on collaborative planning teams that effectively engage stakeholders in the decision making process, and offer sound natural resource decisions that are supported by multiple interests. Prerequisite:FES 485with D- or better and (BI 371[D-] orBI 373[D-] or ENSC 479 [D-] orENSC 321[D-] orFE 460[D-] orFES 486[D-] orFOR 460[D-] orFW 435[D-] orFW 439[D-] orFW 454[D-] orFW 497[D-] orGEOG 323[D-] orHORT 318[D-] orSOIL 395[D-] orWR 462[D-])"
"NR 477","*AGROFORESTRY","Natural Resources (NR)","3 Credits","Theory and worldwide practice of multiple-crop low input sustainable systems involving concurrent production of tree and agricultural products. Biological, economic, social, and political factors that underlie the application of agroforestry technology. CROSSLISTED asFES 477/NR 477andFES 577. Attributes:CSGI – Bacc Core, Synthesis, Contemporary Global Issues Equivalent to:FES 477, RNG 477 Recommended:Introductory course in biology"
"NR 499","SPECIAL TOPICS","Natural Resources (NR)","1-16 Credits"," Equivalent to:NR 499H This course is repeatable for 16 credits."
"NR 499H","SPECIAL TOPICS","Natural Resources (NR)","1-16 Credits"," Attributes:HNRS – Honors Course Designator Equivalent to:NR 499 This course is repeatable for 16 credits."
"NS 002","LEADERSHIP","Naval Science (NS)","0 Credits","Provides students with basic personal and interpersonal leadership skills that can be used within and outside of a work setting. Through practice, the leadership experience help students explore motivation, decision-making, time management, power, team building, conflict, ethics, dealing with change, communication skills, and diversity issues."
"NS 111","INTRO TO NAVAL SCIENCE","Naval Science (NS)","3 Credits","Emphasizes the mission, organization, regulations and warfare components of the Navy and Marine Corps. Includes a discussion of the responsibilities and commitments of an officer in the Navy or Marine Corps; an overview of enlisted rank and rating structures; and a synopsis of officer designators and the training, education, ranks, promotion and career paths for each. Introduces the basic tenets of naval customs, discipline, and naval leadership, as well as ship’s nomenclature, organization, basic damage control, and basic military equipment identification."
"NS 112","U.S. NAVAL HISTORY I","Naval Science (NS)","3 Credits","Surveys the evolution of sea power, with an emphasis on the development of the United States as a world class sea power. Covers the period from the American Revolution up through World War I. Examines sea power via the following eight themes: foreign policy, leadership, Congress, inter-service relationships, coalitions, technology, tactics, and strategy. Creates an understanding of the historical impact of these themes on maritime warfare and has direct application to present day and future maritime warfare."
"NS 113","U.S. NAVAL HISTORY II","Naval Science (NS)","3 Credits","Surveys the evolution of sea power, with an emphasis on the development of the United States as a world class sea power. Covers the period from World War I to the present. Examines sea power via the following eight themes: foreign policy, leadership, Congress, inter-service relationships, coalitions, technology, tactics, and strategy. Creates an understanding of the historical impact of these themes on maritime warfare has direct application to present day and future maritime warfare. Prerequisite:NS 112with D- or better"
"NS 211","LEADERSHIP AND MANAGEMENT","Naval Science (NS)","5 Credits","Explore the principles, philosophies, and methodologies of effective Naval leadership with emphasis on moral, ethical actions with respect to the principles of authority, responsibility, and accountability as they apply to military organizations."
"NS 212","NAVAL ENGINEERING","Naval Science (NS)","5 Credits","Explore how concepts in physics are applied to the design of naval vessels and aircraft. Prepare students for their future role as division officers by examining topics such as maintenance, engineering documentation, and ethical issues. Prerequisite:NS 111with D- or better"
"NS 311","NAVIGATION","Naval Science (NS)","5 Credits","Explore the geographic qualities of space and time within the maritime domain through an introductory treatment of navigation. Piloting, dead reckoning, voyage planning, rules of the road, external communications, case studies and relative motion problems provide a fundamental background for interpreting maritime law, management of forces, spatial and motion relationships, and handling uncertainty. Recommended:Critical thinking, organization, and reasoning skills"
"NS 313","NAVAL OPERATIONS AND SEAMANSHIP","Naval Science (NS)","3 Credits","Illustrates the theory of shiphandling, interpret communications, explain shipboard evolutions, and classify heavy weather. Includes case study discussions and comparisons of naval operations. Prerequisite:NS 311with D- or better"
"NS 321","EVOLUTION OF WARFARE","Naval Science (NS)","5 Credits","Examines how warfare philosophies, domains, tactics and technology have either endured or changed. Affirms the fundamental human dimension of warfare, exploring the moral forces at play within warrior cultures. Through the study of history, seeks to illuminate the timeless lessons of warfare. Utilizes case study, lecture, and war gaming in order to set conditions for doctrinal training and professional refinement in subsequent training. Equips students with a strong mental foundation for leading in future conflicts. Recommended:Critical thinking, problem-solving, and writing skills"
"NS 323","NAVAL SCIENCE III: MARINE CORPS OPTION","Naval Science (NS)","3 Credits","Explores a fundamental understanding of the basic military skills required for completion of the commissioning course at Officer Candidate School (OCS). Examines USMC history, mission and organization, map reading, land navigation, small unit leadership and tactics, 5-paragraph order, and M16 familiarization, in order to face the environment expected during OCS. Prerequisite:NS 321with D- or better"
"NS 405","READING AND CONFERENCE","Naval Science (NS)","1-16 Credits","To prepare midshipmen returning from a leave of absence from the Naval ROTC program for commissioning and entrance into the fleet. This course is repeatable for 16 credits."
