"course_code","course_name","credits","college_name","description"
"MGT625","Foundations of Strategic Management","3","Culverhouse College of Business Courses","This seminar provides students with the theoretical foundation necessary to conduct empirical research in strategic management through the study of seminal works and current literature. "
"MGT633","Entrepreneurship Research","3","Culverhouse College of Business Courses","This course offers a systematic overview of the research literature on entrepreneurship. As is the case with the academic field of entrepreneurship, the course takes an interdisciplinary approach, building on research in economics, sociology, psychology, geography, and other academic disciplines. "
"MGT690","Research Methods I","3","Culverhouse College of Business Courses","The purpose of this class is to build skills in the design, conduct and evaluation of research.  Students are introduced to the basics of designing studies to test hypotheses and research. "
"MGT691","Research Methods II","3","Culverhouse College of Business Courses","Research Methods II. "
"MGT698","Research in Management","3","Culverhouse College of Business Courses","A supervised study and investigation of specific problems in management. Open to students nearing the completion of coursework for the PhD. "
"MGT699","Dissertation Research","1-15","Culverhouse College of Business Courses","This independent research course partially fulfills required doctoral-level research dissertation hours toward the doctoral degree. Under the guidance of their dissertation advisor, students conduct research toward the completion of their doctoral dissertation. Employing various research techniques and methodologies, students work on theoretical and/or applied research topics with the aim of making a novel contribution to the field. "
"MIS501","Application Development for the Data-Driven Organization","3","Culverhouse College of Business Courses","This course will highlight one or more core programming languages (e.g., Java, Python) used within modern, data-driven organizations for the purpose of data collection, manipulation, and analysis. The first portion of the course will focus on essential programming knowledge and practices. The second portion of the course will emphasize the development of programmatic solutions, which will acquire data (e.g., web content, social media data, geospatial data, sensor-based data) through the integration of APIs and/or web services as well as ethical scraping techniques and then store the data in a modern backend database. "
"MIS502","Database Design and Management in the Data-Driven Organization","3","Culverhouse College of Business Courses","This course will cover the essentials of database design and management in modern, data-driven organizations. The first portion of the course will focus on relational database design as well as SQL for the storage and access of structured data. The focus of the second portion of the course will highlight modern database structures/systems (e.g., Apache Hadoop, graph databases) as well as their query languages for storing, accessing, and analyzing more unstructured data or data having relationships not easily queried by traditional databases. Additional topics may include data cleansing, query optimization, and extract-transform-load (ETL) processes. "
"MIS505","Enterprise Networking and Security","3","Culverhouse College of Business Courses","Data communications and networks; impact on business enterprises and issues pertaining to design and implementation. Security and operational requirements evaluated in multiple network architectural configurations. "
"MIS511","Management Information Systems","1-3","Culverhouse College of Business Courses","Motivation for, construction of, and application of MIS. Topics include IS strategic alignment, information intensive business processes, and decision making. Business analysis techniques are emphasized for systems such as TPS, e-business, management reporting systems, and data warehouses. "
"MIS515","Intro to Application Development","3","Culverhouse College of Business Courses","This bridge course intends to introduce students into the basics of application development using Python programming language. Students will gain a fundamental understanding of contemporary application development using Python as the programming language. Students will gain proficiency in creating functional Python scripts to build variety of applications in the area of system development. Python provides a simple and versatile development environment suitable for projects ranging from simple scripting applications to large-scale enterprise applications. In addition to core programming fundamentals, the course will also incorporate system development best practices such as team collaboration, version management, documentations, unit testing, styles and standards. In the process, students will explore the multitude of standard libraries available in the Python development ecosystem to accomplish various problem-solving tasks. "
"MIS520","Systems Analysis And Design","3","Culverhouse College of Business Courses","Techniques and methodologies of systems analysis and design are introduced, including conducting project scoping, requirements elicitation, requirements definition, and operations specifications. "
"MIS521","Enterprise Application Development","3","Culverhouse College of Business Courses","The study, application, and analysis of advanced software engineering, application patterns, and file structures. Students design, construct and test software structures for effective information management. Prerequisite(s):Admission into the MSMIS program.MIS 321Business Programming II andMIS 330Database Administration"
"MIS525","Informatn Systems Project Mgt","3","Culverhouse College of Business Courses","Techniques and methodologies of project level scoping, staffing, planning, scheduling, monitoring, and controlling the development of value-added information technology business solutions on time and within budget. "
"MIS527","Emerging Info Technologies Sem","3","Culverhouse College of Business Courses","Course covers fundamental purchasing systems applications, supplier relations and evaluation, strategic planning in purchasing, purchasing techniques, value analysis and cost analysis. "
"MIS530","Sys Development/Implementation","3","Culverhouse College of Business Courses","Techniques and methodologies of project-level systems development and delivery are introduced including interface design, platform constraints, application architecture, testing, quality control, security, and performance evaluation. Prerequisite(s):MIS 520"
"MIS531","Health IT","3","Culverhouse College of Business Courses","The fragmented healthcare environment is going through a profound shift in its approach to delivering better healthcare services through the implementation of healthcare IT (HIT).  This course  provides an overview of the healthcare environment and the role of HIT in enabling service delivery capabilities. Specifically, this course is designed to provide students with the knowledge and skill to understand the role of HIT in creating and managing the cross-continuum systems of care. Furthermore, the course prepares students with the knowledge and skills essential to managing HIT and its assimilation in the complex domain of healthcare. "
"MIS535","Information Systems Consulting","3","Culverhouse College of Business Courses","Techniques and methodologies in client relationship management, proposal development, scope negotiation, component-based costing, knowledge management, software module and deliverable integration, systems deployment, and change management. Prerequisite(s):MIS 520"
"MIS540","Dbase Design/Construction/Oper","3","Culverhouse College of Business Courses","Emphasizes commercial business application of relational DBMS. Topics include semantic data modeling, normalization, process triggers, enterprise integrated, ODBC, n-tier architecture, e-business application, and performance tuning. "
"MIS541","Business Analytic Support Sys","3","Culverhouse College of Business Courses","System level concepts, methods, tools and techniques for model-driven, data-intensive decision making.  Topics include: structuring data, information and knowledge in data warehouses and dat marts, and analytic procedures. "
"MIS560","Enterprise Integration Methods","3","Culverhouse College of Business Courses","Introduction to techniques and methodologies of enterprise-level governance, architecture, analysis, design, procurement, integration and deployment. "
"MIS561","Applied Cyber Security","3","Culverhouse College of Business Courses","This course examines management issues and practical implications related to securing information systems. This course focuses on the Threat Environment, security Policy and Planning, Cryptography, Secure Networks, Access Control, Firewalls, Host Hardening, Application Security, Data Protection, Incident Response, and Networking and Review of TCP/IP. A clear theoretical understanding supports a large practical component where students learn to use contemporary security software to secure and assess information systems and network infrastructure using a hands-on approach. "
"MIS563","Behavioral Cyber Security","3","Culverhouse College of Business Courses","This course provides students with a solid foundation of information security management, with an emphasis on its human element. As part of this understanding, we will explore how humans, as employees of an organization and consumers of organizational products and services, perceive threats to themselves, their digital assets, their privacy, and to their organizational affiliations. We also explore how these perceptions are operationalized in their behaviors as organizational insiders, serving to either undermine or facilitate security management practices. "
"MIS564","Organizational Security Management","3","Culverhouse College of Business Courses","The course is intended to teach students how to develop and apply an information security management plan to an organization. Topics include governance and security policy, threat and vulnerability management, incident management, risk management, information leakage, crisis management and business continuity, compliance management, and security awareness and security implementation considerations. Students will also be exposed to the national and international policy and legal considerations related to cybersecurity and cyberspace such as privacy, intellectual property, and cybercrime. "
"MIS566","Introduction to Cybercrime and Digital Forensics","3","Culverhouse College of Business Courses","This course introduces the topics of cybercrime and digital forensics. Students will learn different aspects of cybercrime and methods to uncover, protect and analyze digital evidence. They will be exposed to different types of software and hardware tools and use them to perform rudimentary investigations. Cybercrime and digital forensics are increasingly important areas of study. Students will also gain an understanding of evidentiary law from the perspective of first responders. Tools are becoming more powerful and attacks more sophisticated. Consequently, there is a growing need for graduates with the skills to investigate these crimes. "
"MIS591","Independent Study Mgt Info Sys","3","Culverhouse College of Business Courses","No description available. Special Topics Course"
"MIS592","Internship In Mgt Info Systems","3","Culverhouse College of Business Courses","No description available. "
"MIS597","Spec Top Mgt Info Systems","1-6","Culverhouse College of Business Courses","No description available. Special Topics Course"
"MIS598","Res In Management Info Systems","1-6","Culverhouse College of Business Courses","Open to students nearing completion of coursework for the master's degree. A supervised study and investigation of specific problems in management and management information systems. "
"MIS601","Theory Development Seminar","3","Culverhouse College of Business Courses","This course focuses on the characteristics of scientific theory, particularly in the field of Management Information Systems (MIS). We also discuss strategies for discovering theories, often referred to as ‘theorizing’ or ‘theory development’ in the MIS literature. The use or development of a theory and theoretical contributions are typically necessary for publishing papers in MIS journals. The course explains the rationale behind this requirement, some of its limitations, and how it can be fulfilled. A solid understanding of MIS theories assists students in successfully publishing their papers. "
"MIS603","Research Methods 1 Seminar","3","Culverhouse College of Business Courses","This course introduces students to quantitative and qualitative methods utilized in Management Information Systems (MIS) research. The seminar equips students with the knowledge and skills to start conducting OM/MIS research effectively. It focuses on the most widely used quantitative and qualitative methods in the academic discipline. Students will (1) develop a scholarly understanding of these techniques and the skill to apply them in their research, (2) develop data analysis skills using statistical software such as R and SPSS, and (3) read seminal papers in the OM/MIS discipline applying these techniques to “see them in action”. The entire course is organized around a set of readings that will be assigned for every session. "
"MIS605","MIS- Research Methods 2 Seminar","3","Culverhouse College of Business Courses","Ever since the beginning of research into information systems (IS), economics has been recognized as one of the most important reference disciplines. Economics has made useful contributions to the understanding of IS research and applications. Some examples include the theory of information, decision analysis, game theory, and econometric methodologies. These methodologies help IS researchers to understand the implementation, adoption, and management of information systems, such as the economics of standards and network configurations, privacy, and information technology’s contribution to firms’ productivity. Students must be familiar with basic probability theory and statistical inference concepts. Prerequisite(s) with concurrency:MIS 603"
"MIS607","MIS Foundations Seminar","3","Culverhouse College of Business Courses","This course introduces students to the foundational elements of Management Information Systems (MIS) research including its history, focal phenomena, theories, and frameworks. "
"MIS609","MIS- Individual-level Research Seminar","3","Culverhouse College of Business Courses","This seminar is a discussion of the different theories and views about the human agents of organizations and the information and communication systems with which they engage. The course is designed to provide an overview of research on individual behavior with specific emphasis on MIS behavioral theories and research designs. "
"MIS611","MIS Research Methods - Organizations and Information Systems","3","Culverhouse College of Business Courses","This seminar delves into the intricate interplay between human agents within an organization and the design and security of the information and communication systems with which they engage. The aim is to provide a comprehensive understanding of the various theories and perspectives that shape our comprehension of these foundational components of contemporary business environments. By exploring the multifaceted domain of human agents, organizational structure, and their interplay with information systems, students aim to shed light on the complex challenges of designing secure and efficient information security systems.  All students should also be certified to conduct human subjects research by the University of Alabama Institutional Research Board (IRB). Prerequisite(s):By permission only."
"MIS613","MIS Emerging Trends Seminar","3","Culverhouse College of Business Courses","This advanced seminar is designed to provide a comprehensive exploration of emerging trends, cutting-edge research, and the future of MIS research. Students read the latest MIS literature published in premier MIS journals. The seminar equips students with the knowledge and skills to navigate and contribute to the dynamic field of MIS effectively. It focuses on the most current research trends and topics within the IS academic discipline. Thus, it aims to introduce students to exemplary published studies on emerging topics in IS and help students 1) develop a scholarly understanding of these topics, 2) understand gaps being left behind, and 3) identify potential ways in which to further research in these areas. The entire course is organized around a set of readings that will be assigned for every session. "
"MIS691","MIS Directed Individual Study","3","Culverhouse College of Business Courses","This individualized course provides students with the opportunity to explore advanced topics of interest, tailored to their focused area or path of learning. Students will engage in independent research, critical analysis, and the development of scholarly work in their chosen area of interest. The flexible nature of this course provides students the freedom to pursue specialized topics that support their dissertation or broader research agenda. "
"MIS697","MIS- Special Topics","3","Culverhouse College of Business Courses","This independent study course is designed to allow students enrolled in the Operations Management doctoral program with a focal area of study in MIS to pursue independent exploration of a particular field or topical area, under the guidance of an advisor. Material covered will be of an advanced nature aimed at providing students with an understanding of current research systems, methods and theories. "
"MIS699","Dissertation Research","1-12","Culverhouse College of Business Courses","This independent research course partially fulfills required doctoral-level research dissertation hours toward the doctoral degree. Under the guidance of their dissertation advisor, students conduct research toward the completion of their doctoral dissertation. Employing various research techniques and methodologies, students work on theoretical and/or applied research topics with the aim of making a novel contribution to the field. "
"MKT510","Product Design Marketing Strategy","3","Culverhouse College of Business Courses","An intensive investigation of the process of new product development, including its role in the organization, analysis of market opportunities, creative idea generation, concept screening, design, forecasting, manufacturing, and launch. Teaching emphasis is on processes, tools, and techniques. A group project provides real-world product development experience. "
"MKT518","Marketing Management & Decision Making","3","Culverhouse College of Business Courses","A combination of lectures and cases is used to examine and analyze the marketing process. Emphasis is on decision making: the refinement of skills needed to recognize and solve marketing problems, and to effectively communicate recommendations both within and without the organization. The following components of the marketing mix are examined: product management, pricing, promotion, personal selling, buyer behavior, marketing channels, distribution, and segmentation. "
"MKT530","Advanced Marketing Analysis","3","Culverhouse College of Business Courses","This course for Master of Science in Marketing and second-year MBA students concerns the generation of marketing research results to help make marketing decisions. The course is designed to complement and build on the skills acquired in Marketing 518, the Survey of Marketing course. The core of Marketing 530 is decision-relevant data; planning its acquisition; getting it from a variety of internal, secondary and primary sources; analyzing it; and using it as the basis of decisions. The course also provides students with marketing analytics-centered skills (ANOVA, regression, factor and cluster analysis). Knowledge developed in the courses can be applied in the fields of market management, product management and project management. This course also helps prepare students to successfully complete team-based projects (Marketing 581) in the spring semester. "
"MKT531","Consumer Insights","3","Culverhouse College of Business Courses","An examination of how service firms achieve and maintain marketing excellence via customer insights. This course will help students become astute discoverers of business-relevant consumer insights through the use of framework, concepts, tools, and techniques to understand the hearts, minds, and motives of consumers. "
"MKT537","Personal Selling","3","Culverhouse College of Business Courses","To understand the basic concepts and principles surrounding personal selling including the sales process and emerging advanced sales topics. "
"MKT538","Sales Management","3","Culverhouse College of Business Courses","The Sales Management course builds on the basic sales process taught in Professional Sales by focusing on Account Management and Team Management. Prerequisite(s) with concurrency:MKT 537"
"MKT539","Customer Relationship Management","3","Culverhouse College of Business Courses","This course focuses on key account management from a foundations, technology, and real world perspective. The course will provide students a deep dive into how to best manage customer relationships to drive ongoing “customer success” with products that keeps customer buying and using products. Prerequisite(s):MKT 537"
"MKT540","Intro to Digital/Social Media","3","Culverhouse College of Business Courses","This course will address the distinct needs of digital and social media in the area of marketing. Opportunities for application of these skills to real-world business situations will be given to students. The course covers theory along with the tactical elements of creating and branding digital and social media content for companies and organizations. Prerequisite(s):Master's"
"MKT542","Digital and Social Media Analytics","3","Culverhouse College of Business Courses","This course will give students experience and exposure to advertising analytics in digital and social media. Special focus will be placed on Google AdWords and Google Analytics – the premiere digital advertising and analytics program online at this time. Students will analyze current professional literature on digital and social media analytics and focus on return on investment of online advertising and analytics for businesses and organizations. Prerequisite(s):Master's"
"MKT543","Advanced Digital and Social Media Projects and Studies","3","Culverhouse College of Business Courses","This course will give students real world experience in using social media professionally. Students will work in teams on live social media projects with a professional organization while learning Return on Investment strategies and analytical skills. Prerequisite(s):Masters,MKT 540"
"MKT587","Advanced Market Strategies","3","Culverhouse College of Business Courses","An in-depth examination and evaluation of strategic thinking behind marketing decisions. This course focuses on utilizing market intelligence in problem identification, analysis, solving, and communication in order to plan effective and customized tactics constructing a company's marketing strategy. This course uses a combination of cases and marketplace simulation to deeply examine and analyze strategic marketing problems. The course is designed to be completed in small teams with heavy emphasis on applied learning. "
"MKT591","Independent Study","1-6","Culverhouse College of Business Courses","This course allows students to work one-on-one with faculty on a topic mutually agreed on by the faculty and student. Special Topics Course"
"MKT592","Internship","3","Culverhouse College of Business Courses","Students work for an organization in an approved business or public sector setting. The internship is administered through the Master of Science in Marketing program. "
"MKT595","Client-Based Mkt Consult Proj","3","Culverhouse College of Business Courses","This course is devoted entirely to the completion of real-world marketing projects for specific organizational clients. Teams are created based on skills and interests as well as the needs of the clients. The scope of each project is determined by the needs of the client, but it typically is based in decision-making insights from marketing research and involves one or more of such marketing-oriented tasks as:market segmentation and target marketing activities associated with a proposed new product, service, or strategic initiative; the gathering and application of marketing research pertinent to an important GO/NO GO decision by the firm; gauging specific reaction from the potential customer market regarding a proposed new initiative by the client; evaluating the potential competitive advantage of a strategic or tactical move by the firm; creation of and implementation of a plan for research, promotion, launch, pricing, and/or distribution for some aspect of the firm’s business. This course is unique. It allows students to use the skills and knowledge that they have acquired in graduate marketing courses as well as build new skills in marketing analysis, project management, client relationship building/maintenance skills, communications, decision-making, and leadership. "
"MKT596","Capstone Project","1-3","Culverhouse College of Business Courses","This course requires the student to apply his/her knowledge of the field of Marketing to recognize operational problems in the field.  Further, the student must provide evidence of his/her abilities to communicate understanding of the problem, describe the analysis performed and organize this material effectively for both a written report and corresponding oral presentation. "
"MKT597","Special Topics In Marketing","1-6","Culverhouse College of Business Courses","This course offers faculty a chance to present topics of interest to themselves and to marketing students. Special Topics Course"
"MKT599","Thesis Research","1-6","Culverhouse College of Business Courses","A course designed to focus on student's independent research projects. "
"MKT613","Consumer Behavior","3","Culverhouse College of Business Courses","This course will focus on exposing PhD students to academic research related to understanding how and why people consider, choose, use, and evaluate goods and services. Offered spring semester, every other year. "
"MKT614","Consumer Psychology Seminar","3","Culverhouse College of Business Courses","This PhD seminar introduces students to research on consumer psychology. Readings will cover a wide range of classic and contemporary approaches to consumer psychology research and prepare students to conceptualize research projects in the consumer psychology domain. Prerequisite(s):Admission to the Ph.D. program in Business Administration or with instructor approval"
"MKT621","Marketing Management","3","Culverhouse College of Business Courses","This PhD seminar introduces students to research that explores how marketing can create value for consumers and the firm. Topics could include discussions of the effects of service, sales, marketing technology, product, pricing, promotion, and other marketing investments on consumer attitudes, spending, and firm performance. Prerequisite(s):Admission into the Business Administration Ph.D. Program"
"MKT622","Marketing Strategy Seminar","3","Culverhouse College of Business Courses","The PhD seminar introduces students to research that explores the influence of marketing on the strategic direction of the firm and the effects of marketing assets, investments, and decisions on firm performance. Prerequisite(s):Admission to the Ph.D. program in Business Administration or with instructor approval"
"MKT670","Introduction to Research Methods in Marketing ","3","Culverhouse College of Business Courses","This PhD seminar introduces various research methods to studying marketing phenomena. Students will be exposed to the varying methodologies, learn about their core assumptions, and discuss how they are applied to study consumer behavior and marketing strategy research questions. Prerequisite(s):Admission to the Ph.D. program in Business Administration or with instructor approval"
"MKT671","Behavioral Research Methods in Marketing","3","Culverhouse College of Business Courses","This course is intended to introduce doctoral students to commonly used behavioral research methods in marketing. An emphasis will be placed on the design and analysis of experimental research in marketing. Prerequisite(s):Admission to the Ph.D. program in Business Administration or with instructor approval"
"MKT672","Strategy Research Methods in Marketing","3","Culverhouse College of Business Courses","This course is intended to introduce doctoral students to commonly used strategy research methods in marketing. An emphasis will be placed on collecting, analyzing, and reporting the results from secondary data. Prerequisite(s):Admission to the Ph.D. program in Business Administration or with instructor approval"
"MKT688","Quantitative Modeling in Marketing","3","Culverhouse College of Business Courses","This course covers multiple approaches to quantitative analysis of marketing data.  Modeling skills are developed through analysis of actual data and examination of published applications.  Analysis approaches include assessments of reliability and validity, multiple regression, ANOVA, PLS, and structural equation modeling. "
"MKT697","Marketing- Special Topics","3","Culverhouse College of Business Courses","This course offers faculty a chance to present contemporary research and practice topics of interest to marketing students. Special Topics Course"
"MKT698","Research In Marketing","1-9","Culverhouse College of Business Courses","A course designed to focus on students' independent research projects. "
"MKT699","Dissertation Research","1-12","Culverhouse College of Business Courses","This independent research course partially fulfills required doctoral-level research dissertation hours toward the doctoral degree. Under the guidance of their dissertation advisor, students conduct research toward the completion of their doctoral dissertation. Employing various research techniques and methodologies, students work on theoretical and/or applied research topics with the aim of making a novel contribution to the field. "
"OM500","MGT Science & Spreadsheet Mod","3","Culverhouse College of Business Courses","This course provides Operations Management concepts and applications in data-driven decision making. Emphasis is on data clean-up, data analysis, problem formulation, and interpretation of results using spreadsheet-based modeling and solution procedures including optimization and simulation approaches. Prerequisite(s) with concurrency:ST 509orST 560"
"OM501","Advanced Applied Modeling and Analysis","3","Culverhouse College of Business Courses","Building on the foundations of spreadsheet modeling analysis, this course provides a deeper understanding of optimization and simulation. Course topics include discrete optimization, duality and sensitivity, large scale optimization, multi-objective optimization, dynamic programming, and Monte Carlo and process simulations with an emphasis on practical applications. In addition to spreadsheets, the students will learn specialty optimization and simulation software, including heuristic methods and algorithms. Extensive use of software. Prerequisite(s):OM 500"
"OM506","Business Spreadsheet Analytics","1-3","Culverhouse College of Business Courses","This course provides Operations Management concepts and applications in data-driven decision making. Emphasis is on data clean-up, data analysis, problem formulation, and interpretation of results using spreadsheet-based modeling and solution procedures including optimization and simulation approaches. Prerequisite(s) with concurrency:ST 509orST 560"
"OM516","Operations Management","3","Culverhouse College of Business Courses","This course will address the important concepts and issues related to the design and management of business operations including manufacturing, distribution, logistics, transportation, and service operations. The course will demonstrate how certain quantitative methods can be applied to the analysis and solution of problems that arise in operations management. "
"OM517","Supply Chain Modeling & Analys","3","Culverhouse College of Business Courses","This course provides a framework and quantitative methods for designing, managing, and analyzing the supply chain operations needed to support a firm's business strategy. Students will study the structure of supply chain operations in terms of six supply chain drivers (facilities, inventory, transportation, information, sourcing, and pricing). Students will develop analytical models and analyze the relationship between supply chain structure and performance through case studies and examples. Prerequisite(s) with concurrency:OM 500orOM 506"
"OM522","Operations Scheduling Problems","3","Culverhouse College of Business Courses","A broad investigation of a variety of scheduling activities in production, logistics or service environment are discussed. Typical topics include project scheduling, job-shop scheduling, routing related problems and manpower scheduling. Prerequisite(s):OM 500orOM 506"
"OM523","Inventory Management","3","Culverhouse College of Business Courses","Principles, models, and techniques for planning, analyzing, and controlling inventory systems are discussed. Topics include in depth analysis of deterministic and stochastic inventory models and their applications. The limitations and usefulness of these models in practice are addressed. Prerequisite(s):ST 509orST 550orST 560"
"OM524","Mfg Sched & Control Systems","3","Culverhouse College of Business Courses","An in-depth, analytical study of the systems used in manufacturing planning and control are covered. Alternative approaches used in practice (such as MRP and JIT) are studied. Prerequisite(s):OM 500orOM 506;  andST 509orST 550orST 560"
"OM525","Effective Quality Management","3","Culverhouse College of Business Courses","Provide participants with a broad understanding of philosophies and methods used to enhance organizational effectiveness in a wide range of organizational settings. "
"OM527","Purchasing and Sourcing","3","Culverhouse College of Business Courses","Course covers fundamental purchasing concepts and quantitative techniques for analyzing procurement practices, selecting suppliers, managing supply risk, and improving operational procurement decisions. Prerequisite(s):OM 500orOM 506"
"OM540","Systems Simulation","3","Culverhouse College of Business Courses","A study of the management applications of stochastic and deterministic mathematical and computer models in systems design and analysis. Computing proficiency is required for a passing grade in this course. Prerequisite(s):ST 509orST 550orST 560"
"OM592","Internship","3","Culverhouse College of Business Courses","No description available. "
"OM596","Capstone Project","3","Culverhouse College of Business Courses","This course requires the student to apply his/her knowledge of the field of Operations Management to recognize and model operational problems and/or processes targeted for improvement. Further, the student must provide evidence of his/her abilities to communicate understanding of the problem or process, describe the analysis performed, and organize this material effectively for both a written report and corresponding oral presentation. "
"OM597","Special Topics in OM","1-6","Culverhouse College of Business Courses","No description available. Special Topics Course"
"OM598","Research","1-6","Culverhouse College of Business Courses","Open to students nearing completion of coursework for the master's degree. A supervised study and investigation of specific problems in management and operations management. "
"OM600","Linear Program: Theory & Appli","3","Culverhouse College of Business Courses","The theory and application of linear programming are rigorously studied. Software tools such as AMPL and OPL Studio for solving linear programs are introduced. "
"OM601","Stochastic Decision Models","3","Culverhouse College of Business Courses","Probabilistic models in the decision-making process are discussed. Attention is given to the assumptions, development, and administrative implications of dynamic programming, queuing analysis, and decision analysis. Prerequisite(s):MATH 557"
"OM602","Nonlinear Modeling and Optimization","3","Culverhouse College of Business Courses","Theoretical and applied aspects of nonlinear modeling and optimization such as unconstrained and constrained optimization, duality, barrier and interior point methods, and large-scale optimization. Prerequisite(s):OM 600"
"OM603","Integer Modeling and Optimization","3","Culverhouse College of Business Courses","Theoretical and applied aspects of integer and discrete modeling and optimization such as valid inequalities, transformations, branch and bound, column generation, and branch and cut. Prerequisite(s):OM 600"
"OM620","Production Management Models","3","Culverhouse College of Business Courses","A quantitative study of models and procedures used in various decision problems addressed by production and operations managers is completed in this course. Mathematical modeling and optimization software packages are used in solving these models. Prerequisite(s):OM 500"
"OM695","Operations Management Seminar","1","Culverhouse College of Business Courses","A learning environment designed to expose Ph.D. students to a wide array of issues and topics related to operations management research. "
"OM697","Special Topics","1-6","Culverhouse College of Business Courses","Special Topics. Special Topics Course"
"OM699","Dissertation Research","1-12","Culverhouse College of Business Courses","No description available. "
"ST509","Stat For Business Appl","3","Culverhouse College of Business Courses","A broad introduction to statistical and probabilistic methods useful for managerial decision making. Topics include graphical displays, numerical summaries, basic probability models, confidence intervals, hypothesis testing, and regression analysis. "
"ST521","Statistical Data Management","3","Culverhouse College of Business Courses","Introduction to the management of data using SAS. The collection and management of data from business or scientific research projects are emphasized. "
"ST522","Adv Statistical Data Mgt","3","Culverhouse College of Business Courses","This course provides students with insight and understanding into the advanced aspects of data management. Emphasis will be placed on computer techniques for the preparing and cleaning of data from scientific research projects as well as for business-oriented projects in order to conduct advanced level analyses. Techniques for detecting, quantifying, and correcting data quality will be covered. Prerequisite(s):ST 521"
"ST531","Data Mining I","3","Culverhouse College of Business Courses","Data mining is the process of selecting, exploring, and modeling large amounts of data to uncover previously unknown patterns of data. Techniques for accomplishing these tasks in a business setting will be discussed. Prerequisite(s):ST 550orST 560orST 509"
"ST532","Advanced Data Mining","3","Culverhouse College of Business Courses","A detailed study of data mining techniques including logistic regression, neural networks, decision trees, general classifier theory, and unsupervised learning methods. Mathematical details and computer techniques are examined. The SAS programming language and SAS's Enterprise Miner will be used to accomplish these tasks. Other packages may also be used. Prerequisite(s):ST 531"
"ST540","Statistical Programming and Computing with R","3","Culverhouse College of Business Courses","This course explores the syntax of the R language and its capabilities for statistical data analysis, computing, and graphics. Prerequisite(s):ST 260"
"ST541","Applied Statistical Modeling for Analytics I","3","Culverhouse College of Business Courses","Emphasis is on practical methods of statistical data analysis and their interpretation. Topics include simple and multiple linear regression, regression model interpretation, regression diagnostics, transformations on dependent and independent variables, qualitative independent variables, regression inference, strategies for model building, methods for forecasting time series data. Extensive use of statistical software. Prerequisite(s):ST 560"
"ST542","Applied Statistical Modeling for Analytics II","3","Culverhouse College of Business Courses","Emphasis is on practical methods of statistical data analysis and their interpretation. Topics include design and analysis of experiments (completely randomized design, randomized block design, factorial designs, 2^(k−p) fractional factorial designs, response surface optimization), multivariate inference, dimension reduction, classification, and clustering. Extensive use of statistical software. Prerequisite(s):ST 541- Applied Statistical Modeling for Analytics 1 (or equivalent)"
"ST545","Introduction to Statistical Learning and Data Mining","3","Culverhouse College of Business Courses","This course offers an introduction to the field of statistical learning, an essential toolkit for making sense of vast and complex data sets. Prerequisite(s):ST 452orST 552orST 560"
"ST547","Data Visualization and Analytics in R","3","Culverhouse College of Business Courses","Data visualization is one of powerful tools to explore and understand data. This course is intended to introduce students to useful visualization techniques for data exploration and presentation using the free and open-source R computer programming. Basic syntax and capabilities of the R language are also covered. Prerequisite(s):ST 550orST 560orST 509"
"ST550","Stat Methods In Res I","3","Culverhouse College of Business Courses","Development of fundamental concepts of organizing, exploring, and summarizing data; probability; common probability distributions; sampling and sampling distributions; estimation and hypothesis testing for means, proportions, and variances using parametric and nonparametric procedures; power analysis; goodness of fit; contingency tables. Statistical software packages are used extensively to facilitate valid analysis and interpretation of results. Emphasis is on methods and on selecting proper statistical techniques for analyzing real situations. "
"ST552","Applied Regression Analy","3","Culverhouse College of Business Courses","Modeling issues for multiple linear regression are discussed in the context of data analysis. These include the use of residual plots, transformations, hypothesis tests, outlier diagnostics, analysis of covariance, variable selection techniques, weighted least squares and colinearity. The uses of multiple logistic regression are similarly discussed for dealing with binary-valued dependent variables. Prerequisite(s):ST 450orST 550orST 560orST 509"
"ST553","Appld Multivariate Analy","3","Culverhouse College of Business Courses","Methods and business applications of multivariate analysis, discriminant analysis, canonical correlation, factor analysis, cluster analysis, and principal components. Prerequisite(s):ST 554"
"ST554","Math Statistics I","3","Culverhouse College of Business Courses","The course introduces probability theory. It covers fundamental concepts and theorems, such as probability distribution; random variable; mathematical expectation, variance, moments, independence, and transformations of random variables; multivariate distributions, sampling distributions, central limit theorem and law of large numbers. Prerequisite(s):MATH 227"
"ST555","Math Statistics II","3","Culverhouse College of Business Courses","Theory of order statistics, point estimation, interval estimation, and hypothesis testing. Prerequisite(s):ST 554"
"ST560","Statistical Methods","3","Culverhouse College of Business Courses","Statistical methods for summarizing data; probability; common probability distributions; sampling and sampling distributions; estimation and hypothesis testing for means, proportions, and variances using parametric and nonparametric procedures; power analysis; goodness of fit; contingency tables; and simple regression and one-way analysis of variance. "
"ST561","Applied Design Expermnts","3","Culverhouse College of Business Courses","An introduction to the design and analysis of experiments. Topics include factorial, fractional factorial, block, incomplete block, and nested designs. Other methods discussed include Taguchi Methods, response surface methods, and analysis of covariance. Prerequisite(s):GES 400orGES 500orBER 540orPOPH 422orPOPH 522orST 509orST 550orST 560"
