"code","name","department","description","credits","url","college","subject"
"Engr 659","Advanced Information Retrieval","School of Engineering","Theoretical aspects of information retrieval.  Comparison and evaluation
of techniques for enhancement of recall and precision performance.
Design of user/system interface; applications of natural language
processing.  Experimental and intelligent information retrieval systems.","3 Credits","https://catalog.olemiss.edu/engineering/engr-659","School of Engineering",""
"Engr 660","Software Engineering II","School of Engineering","Software quality assurance, software testing techniques, software
testing strategies, software maintenance, and configuration management.","3 Credits","https://catalog.olemiss.edu/engineering/engr-660","School of Engineering",""
"Engr 661","Computer Networks II","School of Engineering","Continued analysis of loosely coupled computer communication,
constraints on intercomputer communication, communication protocols, and
network services.  LAN data link protocols, transport services, and
other high-level network functions are examined in detail.","3 Credits","https://catalog.olemiss.edu/engineering/engr-661","School of Engineering",""
"Engr 662","Advanced Artificial Intelligence","School of Engineering","Advanced aspects of artificial intelligence.  Logical foundations of AI.
Machine learning, planning, representation of common-sense knowledge,
image understanding.  Intensive study of artificial intelligence
programming techniques and languages.","3 Credits","https://catalog.olemiss.edu/engineering/engr-662","School of Engineering",""
"Engr 663","Advanced Rate and Equilibrium Processes","School of Engineering","Selected topics in fluid mechanics, heat transfer, mass transfer, and
other physical separations important to chemical plant design and
operation.  May be repeated for credit.","3 Credits","https://catalog.olemiss.edu/engineering/engr-663","School of Engineering",""
"Engr 664","Theory of Concurrent Programming","School of Engineering","Topics in the theory of concurrent programming.  Models of concurrency.
Programming logics.  Emphasis on the formal specification and
verification of concurrent programs.  Case studies drawn from several
areas of computer science.","3 Credits","https://catalog.olemiss.edu/engineering/engr-664","School of Engineering",""
"Engr 665","Thermodynamics of Chemical Systems","School of Engineering","Phase and reaction equilibria in multicomponent chemical engineering
applications; non-ideal considerations.","3 Credits","https://catalog.olemiss.edu/engineering/engr-665","School of Engineering",""
"Engr 666","Fault Tolerant Computing","School of Engineering","Reliability, safety, availability, maintainability, and performance
modeling; fault-tolerant design in VLSI; software reliability growth
models; fault-tolerant data structures and algorithms; design diversity;
self-stabilizing fault tolerance; Byzantine failures; performance and
reliability tradeoffs.","3 Credits","https://catalog.olemiss.edu/engineering/engr-666","School of Engineering",""
"Engr 667","Mass Transfer I","School of Engineering","Unified treatment of momentum, energy, and mass transport with emphasis
on mass transport and transfer in flowing, non-isothermal,
multicomponent, reacting systems.","3 Credits","https://catalog.olemiss.edu/engineering/engr-667","School of Engineering",""
"Engr 669","Chemical Reaction and Reactor Analysis I","School of Engineering","Single and multiple reacting systems.","3 Credits","https://catalog.olemiss.edu/engineering/engr-669","School of Engineering",""
"Engr 670","Chemical Reaction &  Reactor Analysis II","School of Engineering","Single and multiple reacting systems.","3 Credits","https://catalog.olemiss.edu/engineering/engr-670","School of Engineering",""
"Engr 671","Elasticity","School of Engineering","Classical solutions; complex variable solutions, nonlinear elasticity,
thermoelasticity, crack propagation, punch problems.","3 Credits","https://catalog.olemiss.edu/engineering/engr-671","School of Engineering",""
"Engr 672","Viscoelasticity","School of Engineering","Integral and differential operator forms of constitutive relationships,
relaxation and creep characteristics, integran and Fourier transform
methods.  Laplace transform methods and approximate inversion
techniques.  Dynamic response problems and temperature-dependent
effects.  Nonlinear behavior characterization.","3 Credits","https://catalog.olemiss.edu/engineering/engr-672","School of Engineering",""
"Engr 673","Plasticity","School of Engineering","Introduction to the physical foundations of plasticity.  Modern
treatments of constitutive theory (including thermodynamics and internal
variables).  Theory of yield plasticity and dynamic plasticity.","3 Credits","https://catalog.olemiss.edu/engineering/engr-673","School of Engineering",""
"Engr 674","Fracture Mechanics","School of Engineering","Stress fields near crack tips; modes of fracture; stress intensity
factors; numerical methods.  Critical stress intensity; fracture
toughness.  Energy considerations; the J-Integral.  Crack-tip
plasticity; small-scale yielding; crack-opening displacement.  Fatigue;
cyclic deformation; fatigue crack initiation.","3 Credits","https://catalog.olemiss.edu/engineering/engr-674","School of Engineering",""
"Engr 677","Plates and Shells","School of Engineering","Classical plate history; variational methods; thick plates; large
deflections; membrane theory of shells.","3 Credits","https://catalog.olemiss.edu/engineering/engr-677","School of Engineering",""
"Engr 678","Elasticstability","School of Engineering","Concepts of stability of equilibrium; buckling of beams, plates and
shells under various loadings; approximations of eigenvalues; flutter of
elastic systems, wings, panels, and hydrofoils.","3 Credits","https://catalog.olemiss.edu/engineering/engr-678","School of Engineering",""
"Engr 679","Wave Propagation","School of Engineering","Elastic waves, loss mechanisms and attenuation, sources for elastic
waves, waves in layered media, effects of gravity, curvature and
viscosity, Rayleigh's principle.","3 Credits","https://catalog.olemiss.edu/engineering/engr-679","School of Engineering",""
"Engr 680","Advanced Acoustics","School of Engineering","Advanced course in theoretical acoustics. The course will treat the
acoustic wave equations for a variety of actual physical situations.","3 Credits","https://catalog.olemiss.edu/engineering/engr-680","School of Engineering",""
"Engr 683","Advanced Physical Metallurgy","School of Engineering","Discussion of microstructural relationships for understanding material
behavior.  Topics include defect structure, solidification,
transformation mechanisms and kinetics, and microstructural modification
techniques.","3 Credits","https://catalog.olemiss.edu/engineering/engr-683","School of Engineering",""
"Engr 684","Advanced Mechanical Metallurgy","School of Engineering","Discussion of mechanical and metallurgical fundamentals to explain the
mechanical behavior of engineering materials.  Applications to tensile
and torsional loading, hardness, fatigue, creep, and embittlement
included.","3 Credits","https://catalog.olemiss.edu/engineering/engr-684","School of Engineering",""
"Engr 685","Mechanics of Composite Materials II","School of Engineering","Advanced techniques of modeling and analyzing the behavior and response
of composite material systems.  Nonlinear behavior, both constitutive
and geometric.  Emphasis on the use of finite element analysis,
computational simulation.","3 Credits","https://catalog.olemiss.edu/engineering/engr-685","School of Engineering",""
"Engr 686","Multimedia Technologies II","School of Engineering","The design of appropriate instructional material using interactive video
production techniques including sound and graphics.  Technical analysis
of requirements and design tradeoffs.  The economics of video disc
production will be discussed.","3 Credits","https://catalog.olemiss.edu/engineering/engr-686","School of Engineering",""
"Engr 687","Special Functions for Applications","School of Engineering","Polynomials, basic special functions, series and integral solutions of
differential equations, asymptotic methods, properties of major special
functions, applications.","3 Credits","https://catalog.olemiss.edu/engineering/engr-687","School of Engineering",""
"Engr 688","Current Issues in Telecommunications","School of Engineering","Survey of modern communication systems, practices, technology, business
applications, and regulatory issues.  Wireless systems, protocols,
problems in propagation, spectral allocation, and modulation techniques.
Asynchronous Transfer Mode and B-ISDN.  Use of satellites for personal
communications.","3 Credits","https://catalog.olemiss.edu/engineering/engr-688","School of Engineering",""
"Engr 689","Control of Robotics Manipulators","School of Engineering","Covers topics of robot control such as the linearization of nonlinear
models, controller design, adaptive control of robot arm motion, and
control of forces and torques exerted on an object by the end-effector.","3 Credits","https://catalog.olemiss.edu/engineering/engr-689","School of Engineering",""
"Engr 690","Finite Element Analysis II","School of Engineering","Three-dimensional element formulations; nonlinear analysis; dynamic
response, time-dependent behavior; advanced mesh-generation techniques.","3 Credits","https://catalog.olemiss.edu/engineering/engr-690","School of Engineering",""
"Engr 691","Special Topics in Engineering Science I","School of Engineering","May be repeated for credit.","1 - 3 Credits","https://catalog.olemiss.edu/engineering/engr-691","School of Engineering",""
"Engr 692","Special Topics in Engineering Science II","School of Engineering","May be repeated for credit.","1 - 3 Credits","https://catalog.olemiss.edu/engineering/engr-692","School of Engineering",""
"Engr 693","Research Topics in Engineering Science I","School of Engineering","Individual research in selected areas of interest. May be repeated for
credit.","1 - 3 Credits","https://catalog.olemiss.edu/engineering/engr-693","School of Engineering",""
"Engr 694","Research Topics in Eng. Science II","School of Engineering","Individual research in selected areas of interest.","1 - 3 Credits","https://catalog.olemiss.edu/engineering/engr-694","School of Engineering",""
"Engr 695","Seminar","School of Engineering","Papers by faculty, visiting lecturers, and graduate students. May be
repeated for credit.","1 Credit","https://catalog.olemiss.edu/engineering/engr-695","School of Engineering",""
"Engr 696","Seminar  in Environmental Engineering","School of Engineering","Presentations on topics in environmental engineering/science by faculty,
visiting lecturers, and graduate students.","1 Credit","https://catalog.olemiss.edu/engineering/engr-696","School of Engineering",""
"Engr 697","Thesis","School of Engineering","No grade","1 - 12 Credits","https://catalog.olemiss.edu/engineering/engr-697","School of Engineering",""
"Engr 699","Special Topics in Engineering Science","School of Engineering","Individual design or research projects in selected areas of interest.
May be repeated for credit.","1 - 6 Credits","https://catalog.olemiss.edu/engineering/engr-699","School of Engineering",""
"Engr 702","Finite Element Analysis of Fluid Flows","School of Engineering","Applications of FEM for fluid flow simulation; discussion on current
developments; research on individual projects.","3 Credits","https://catalog.olemiss.edu/engineering/engr-702","School of Engineering",""
"Engr 706","Adv  Waste Treat Proc in Sanitary Eng","School of Engineering","An intensive study of the biological processes used for the treatment of
domestic sewage and intensive study of the biological processes used for
the treatment of domestic sewage and industrial wastes, with special
emphasis on environmental factors that affect process rates and
efficiencies.","3 Credits","https://catalog.olemiss.edu/engineering/engr-706","School of Engineering",""
"Engr 711","Turbulence","School of Engineering","Introduction to probability theory; stochastic processes and statistical
continuum theory; kinematics and dynamics of homogeneous turbulence;
isotropic turbulence; turbulent shear flows.","3 Credits","https://catalog.olemiss.edu/engineering/engr-711","School of Engineering",""
"Engr 712","Statistical Theory Turbulent Diffusion","School of Engineering","Molecular and turbulent diffusion theories; dispersion of dissolved and
suspended matter in closed conduits, streams, lakes, estuaries, oceans.","3 Credits","https://catalog.olemiss.edu/engineering/engr-712","School of Engineering",""
"Engr 713","Hydrodynamic Stability","School of Engineering","General theory of stability; stability of a hydrodynamic system; normal
mode analysis; initial value problems; energy dissipation; small and
finite disturbances.","3 Credits","https://catalog.olemiss.edu/engineering/engr-713","School of Engineering",""
"Engr 714","Coastal Hydrodynamics","School of Engineering","Water wave theory; tides, hurricane surges, harbor resonance,
interaction of waves and structures; estuary dynamics; stratified flows;
salinity intrusion; modeling.","3 Credits","https://catalog.olemiss.edu/engineering/engr-714","School of Engineering",""
"Engr 715","Applied Hydro- and Aeromechanics I","School of Engineering","Subsonic internal and external hydro- and aeromechanics; effects of
compressibility, cavitations and viscosity; airfoils and finite wings,
turbomachinery, slender bodies, wakes and trails.","3 Credits","https://catalog.olemiss.edu/engineering/engr-715","School of Engineering",""
"Engr 716","Applied Hydro- and Aeromechanics II","School of Engineering","Transonic, supersonic, and hypersonic aerodynamics including viscous
effects; blunt bodies and the associated shock layer, aerodynamic
heating, ablation.","3 Credits","https://catalog.olemiss.edu/engineering/engr-716","School of Engineering",""
"Engr 717","Special Topics in Thermal Science","School of Engineering","Selected topics of an advanced nature.  May be repeated for credit.","1 - 3 Credits","https://catalog.olemiss.edu/engineering/engr-717","School of Engineering",""
"Engr 718","Coding for Error Code","School of Engineering","This course provides a working knowledge of the use of codes to minimize
error in the transmission of data using block and convolutional codes.","3 Credits","https://catalog.olemiss.edu/engineering/engr-718","School of Engineering",""
"Engr 719","Advanced Microwave Measurements","School of Engineering","Modern microwave measurement techniques for passive and active microwave
circuits, materials scatters and antennas.","3 Credits","https://catalog.olemiss.edu/engineering/engr-719","School of Engineering",""
"Engr 720","Advanced Turbulence","School of Engineering","Analytical, theoretical, and numerical approaches to turbulence;
turbulence modeling.","3 Credits","https://catalog.olemiss.edu/engineering/engr-720","School of Engineering",""
"Engr 721","Advanced Electrodynamics","School of Engineering","Boundary-value problems.  Green's functions, general transmission
systems, coupled transmission systems, microwave optics, scattering.","3 Credits","https://catalog.olemiss.edu/engineering/engr-721","School of Engineering",""
"Engr 723","Passive Microwave Circuits","School of Engineering","Guided electromagnetic waves, linear multiports, computer analysis and
optimization of microwave circuits, multiconductor transmission lines,
filters.","3 Credits","https://catalog.olemiss.edu/engineering/engr-723","School of Engineering",""
"Engr 725","Antennas","School of Engineering","Aperture antennas, array synthesis, linear antennas, thin-wire antennas,
traveling-wave antennas, frequency independent antennas; reciprocity
principle and receiving antennas.","3 Credits","https://catalog.olemiss.edu/engineering/engr-725","School of Engineering",""
"Engr 728","Adv Numerical Methods in Electromagnetic","School of Engineering","Advanced topics in the formulation and numerical solution of
electromagnetic problems using current computational tools.","3 Credits","https://catalog.olemiss.edu/engineering/engr-728","School of Engineering",""
"Engr 729","Special Topics in Electromagnetic Theory","School of Engineering","May be repeated for credit.","1 - 3 Credits","https://catalog.olemiss.edu/engineering/engr-729","School of Engineering",""
"Engr 749","Special Topics in Soil Science","School of Engineering","May be repeated for credit.","1 - 3 Credits","https://catalog.olemiss.edu/engineering/engr-749","School of Engineering",""
"Engr 779","Special Topics in Solid Mechanics","School of Engineering","May be repeated for credit.","1 - 3 Credits","https://catalog.olemiss.edu/engineering/engr-779","School of Engineering",""
"Engr 797","Dissertation","School of Engineering","No grade","1 - 18 Credits","https://catalog.olemiss.edu/engineering/engr-797","School of Engineering",""
"Engs 501","Geospatial Primer","School of Engineering","This is a course in analysis of spatial measurement systems.  Emphasis
is placed upon analysis of measurement systems required to produce
geodetic reference frameworks (e.g., baseline networks) and map products
(e.g., orthophotos, feature databases, and surface models).","1 Credit","https://catalog.olemiss.edu/engineering/engs-501","School of Engineering",""
"Engs 504","Remote Sensing Fundamentals","School of Engineering","This course is focused on providing an introduction to the basic
principles and techniques of digital image processing.  Included is
treatment of: digital data storage formats, data volumes, and elements
of digital image processing systems; geometric and radiometric
correction; image enhancement; image classification; and multitemporal
image analysis.","1 Credit","https://catalog.olemiss.edu/engineering/engs-504","School of Engineering",""
"Engs 523","Sensors and Platforms","School of Engineering","This course introduces students to the basic design attributes of
imaging sensor systems and the various platforms on which they operate.
In this course, the student will gain an understanding of remote sensing
systems, review the history of sensor technology, and familiarize
themselves with the characteristics of remote sensing sensors and
platforms.","3 Credits","https://catalog.olemiss.edu/engineering/engs-523","School of Engineering",""
"Engs 603","Analysis of Algorithms","School of Engineering","Introduction of the analysis of computer algorithms as well as concepts
of computational complexity; sorting, matrix multiplication, other (for
computer engineering/telecommunications majors).","3 Credits","https://catalog.olemiss.edu/engineering/engs-603","School of Engineering",""
"Engs 606","Computer Networks","School of Engineering","Analysis of loosely coupled computer communication; communication
protocols and network services, an open systems interconnection model is
presented and compared to selected examples of computer networks (for
computer engineering/telecommunications majors).","3 Credits","https://catalog.olemiss.edu/engineering/engs-606","School of Engineering",""
"Engs 610","Telecommunication Network Engineering","School of Engineering","Team design project developed in cooperation with industry.  Students
accomplish the design and document the results in a report and in an
oral presentation.","3 Credits","https://catalog.olemiss.edu/engineering/engs-610","School of Engineering",""
"Engs 611","Geospatial Science Primer","School of Engineering","This is a course in analysis of spatial measurement systems.  Emphasis
is placed upon analysis of measurement systems required to produce
geodetic reference frameworks (e.g., GPS baseline networks) and map
products (e.g., orthophotos, feature databases, and surface models).","1 Credit","https://catalog.olemiss.edu/engineering/engs-611","School of Engineering",""
"Engs 612","Remote Sensing Fundamentals","School of Engineering","This course emphasizes basic remote sensing concepts and aerial
photographic data collection and analysis.  The Remote Sensing
Fundamentals course is focused on understanding the basic
principles on which remote sensing is based in general, and how
aerial photographic data are acquired and analyzed in particular.
Included is treatment of: electromagnetic radiation principles; energy
interaction with the atmosphere and earth surface features; analog vs.
digital imagery; ground truth considerations; films, analog and
digital cameras; basic principles of photogrammetry; mapping from aerial
photographs and digital orthophoto production; and an introduction to
aerial photographic interpretation.","1 Credit","https://catalog.olemiss.edu/engineering/engs-612","School of Engineering",""
"Engs 613","Introduction to Remote Sensing Systems","School of Engineering","This course is an introduction to electro-optical, microwave, and lidar
remote sensing systems.  Introduction to Remote Sensing Systems is
focused on understanding the basic principles, characteristics, and
applications of electro-optical, microwave (radar), and lidar remote
sensing systems.  Included is treatment of: airborne multispectral,
thermal, and hyperspectral sensing; earth resource satellites operating
in the optical portion of the spectrum (including moderate resolution
systems, high resolution systems, and the Earth Observing System);
airborne and satellite radar systems, image characteristics, and basic
interferometric radar principles; lidar system operation and sample
applications.","1 Credit","https://catalog.olemiss.edu/engineering/engs-613","School of Engineering",""
"Engs 614","Remote Sensing and Digital Images","School of Engineering","This course is an introduction to digital image processing.  Remote
Sensing and Digital Images is focused on providing an introduction to
the basic principles and techniques of digital image processing.
Included is treatment of: digital data storage formats, data volumes,
and elements of digital image processing systems; geometic and
radiometric correction; image enhancement; image classification; and
multitemporal image analysis.","1 Credit","https://catalog.olemiss.edu/engineering/engs-614","School of Engineering",""
"Engs 620","Geospatial Information Technology","School of Engineering","This course is an introduction to the integration of the foundational
components of geo-spatial information science and technology into a
geopraphic information system (GIS).  Numerous practical and applied
geospatial techniques are introduced to demonstrate the use of
geospatial information technology to the real world.  As a case based
course, students work through four distinct sections in the geospatial
information technology workflow:
1. Data Collection
2. Data Preparation
3. Data Analysis
4. Data Presentation
The components include the fundamentals of geodesy, GPS, cartographic
design and presentation, image interpretation, and spatial
statistics/analysis.  The course addresses the manner in which the
components are merged in a geospatial information system.","3 Credits","https://catalog.olemiss.edu/engineering/engs-620","School of Engineering",""
"Engs 621","Orbital Mechanics","School of Engineering","Since the beginning of civilization orbital mechanics has played a large
role in a person's grasp of what happens in the universe. People like
Aristotle, Ptolemy, Copernicus, Kepler, Newton, and Einstein were giants
in this field, but with the advent of the Space Age on October 4, 1957,
a familiarity with orbital mechanics became essential for space
scientists and especially scientists concerned with remote sensing to
understand satellite applications. Today, a good knowledge of orbital
mechanics enables a remote sensing technologist to locate where an image
has been taken, determine what hour the image was taken, and when the
next imaging opportunity will be possible. Additionally a student can
determine what happens to a remote sensing satellite when an orbit
changes due to a deliberate maneuver or an orbital perturbation. This
course uses elementary principles of mathematics, physics, and mechanics
to introduce the student to the traditional science required to place a
spacecraft into orbit, keep it there, determine its position, and
maneuver it.","3 Credits","https://catalog.olemiss.edu/engineering/engs-621","School of Engineering",""
"Engs 624","Introduction to Digital Image Processing","School of Engineering","This course introduces students to the fundamental principles of
digital image processing applied to remotely sensed data.  The course
begins with a review of the remote sensing process.  Methods of
obtaining digital remotely sensed data are then reviewed including
digital systems (e.g., scanners, pushbroom sensors) and the process of
hardcopy digitzation.  Fundamental statistical analysis techniques are
then reviewed.  Typical digital image processing system characteristics
are described with reference to the major software providers.  Methods
of radiometric correction are introduced including those based on
radiative transfer modeling and image-to-image normalization.  Image-to-
image and image-to-map geometric correction algorithms are described.
Image enhancement algorithms that can be used to enhance subtle
characteristics for improved visual examination are discussed.  Digital
methods of extracting information from remotely sensed data are
summarized including the key elements of supervised and unsupervised
classification and accuracy assessment.  The final module describes the
logic and algorithms used to perform digital change detection.","3 Credits","https://catalog.olemiss.edu/engineering/engs-624","School of Engineering",""
"Engs 626","Community Growth","School of Engineering","This course focuses on the use of remote sensing and GIS technologies to
facilitate urban planning and infrastructure development for community
growth.  It introduces to students various aspects of urban growth, such
as the effect of urbanization on local and regional environments, and
the impact of urbanization on the biophysical characteristics that
influence human health.  Other important issues, such as urban growth
and economic development, public health and safety, traffic and
transportation infrastructure, and quality of the life are also
explored.","3 Credits","https://catalog.olemiss.edu/engineering/engs-626","School of Engineering",""
"Engs 627","Applied Probability Modeling","School of Engineering","Concepts of probability modeling for applications.  Fundamentals of
statistical experiments, events, probability laws, conditional
probability, random variables, expectation and conditional expectation,
introduction to and applications of Markov chains, papers from
literature.","3 Credits","https://catalog.olemiss.edu/engineering/engs-627","School of Engineering",""
"Engs 633","Microwave Filters","School of Engineering","Error correction for microwave network analyzers.  Multiconductor
transmission lines, voltage, and current eigenvectors.  Lumped element
filter prototypes, commensurate filters, impedance inverters.","2 Credits","https://catalog.olemiss.edu/engineering/engs-633","School of Engineering",""
"Engs 671","Digital Topographic Mapping","School of Engineering","This course introduces students to the fundamental concepts and methods
of topographic mapping. Maps have being used for centuries to catalog
and view the arrangement of things on the Earth's surface. Topographic
maps are the most widely used form of all maps as they portray both
natural features, manmade objects, and the stage and elevation of the
land. Unit 1 describes the role of mapping in ancient and modern society
along with the nature of maps and the basic principles of coordinate
systems and map projections. Unit 2 reviews data collection techniques
including: land surveying techniques, the Global Positioning System, and
remote sensing data collection. Unit 3 focuses on cartographic
operations; it explains methods of graphic communication and techniques
for labeling, generalization and map conflation. Unit 4 familiarizes
students with Digital Elevation Models and surface modeling. Triangular
Irregular Network and Grid data structures are studied along with
various interpolation techniques to reconstruct digital surfaces from
measured points. Unit 5 explores various tools to visualize and analyze
topographic data.","3 Credits","https://catalog.olemiss.edu/engineering/engs-671","School of Engineering",""
"Engs 672","Remote Sensing and the Environment","School of Engineering","This course introduces the fundamental principle and applications of
remote sensing of terrestrial and aquatic environments. The course
starts with principles of electromagnetic radiation, its interaction
with the atmosphere, and its interaction with Earth's surface. Next is
an overview of various remote sensing data, including different sensor
platforms and data characteristics. There are three separate units that
focus on applications of remote sensing of land cover, land use, and
aquatice environments. These are followed by a review of methods for
transforming and classifying spectral data, including principal
components analysis, supervised and unsupervised algorithms, and
multispectral and multi-temporal transformations. Next is a discussion
of detection of environmental change and a module on accuracy assessment
that focuses on how to assess the quality of remote sensing analyses and
their results. Finally, the volume concludes with several units on real
life case studies around the world and the use of remote sensing to
evaluate them.","3 Credits","https://catalog.olemiss.edu/engineering/engs-672","School of Engineering",""
"Engs 673","Advanced Digital Image Processing","School of Engineering","This course teaches students advanced concepts in digital image
processing, with explanations and examples that demonstrate how the
topics can be applied to remotely sensed images. The course begins with
a review of resolution, including spatial, spectral, temporal, and
radiometric resolutions. Then the student has the option to choose
between the next two modules; discrete image transforms and image
quality metrics. The coverage of discrete image transforms includes
theory and examples of sinusoidal, rectangular-waveform, eigen-based,
and wavelet transforms. The unit on image quality metrics includes
information about manual ratings, mean-square-error, signal-to-noise
ratios, etc. After these two modules are completed, the student has the
option of three more modules: image enhancement and restoration, image
compression, and automated image analysis. For image enhancement, the
student is introduced to noise models, as well as various spatial and
spectral filters for noise removal. The image compression module
introduces the student to transform-based compression schemes, with
examples of lossy and lossless schemes. Finally, the automated image
analysis module introduces the theory and practical application of 1)
segmentation methods, including windowing, thresholding, edge detection,
and morphological processing; 2) feature extraction methods, such as
shape and texture features; and 3) feature reduction and optimization
methods.","3 Credits","https://catalog.olemiss.edu/engineering/engs-673","School of Engineering",""
"Engs 674","Geospatial Data Synthesis and Modeling","School of Engineering","The analysis and synthesis of geospatial data require complex operations
in a variety of data processing environments. This can effectively lead
to direct scientific results, policy decisions, or to specific
combination of data sets which can serve as input to spatial, process,
or simulation models with explanatory and predictive capabilities. This
course provides students with detailed conceptual and analytical
methods, and the knowledge to support synthesis and modeling of
geospatial data in the solution of scientific and policy problems.
Typically, these problems require a variety of data sources, each with
unique characteristics, models, formats, and error levels. Combination
of the data sources is a significant difficulty and requires expertise
concerning the data themselves and the methods of data integration,
processing, error correction and modeling. After attaining a thorough
understanding of geospatial data concepts, some of the specific tools
such as spatial modeling, geo-statistics, spatial statistics,
simulation, visualization, and integrated raster/vector environments,
are examined. The application of these tools to specific data sets forms
the concluding phase of the course and leads to application.","3 Credits","https://catalog.olemiss.edu/engineering/engs-674","School of Engineering",""
"Engs 675","Microwave Data","School of Engineering","In this course the student is introduced to the basic concepts, theory
and applications of microwave remote sensing. The course begins with an
explanation of why microwave remote sensing is utilized. Its advantages
over visible and infrared remote sensing are described and typical
applications are presented. Passive microwave remote sensing is then
described beginning with the theory of natural microwave emissions from
the Earth's surface and atmosphere. Some of the more widely used sensors
are discussed, and many remote sensing applications are presented. The
remainder of the course focuses on the other type of microwave remote
sensing, active or radar remote sensing. The fundamental principles of
radar and the concepts and vocabulary necessary to understand a radar
image are presented. The most commonly used type of imaging radar, the
Synthetic Aperture Radar (SAR), is described in detail from the
principles of operation, interpretation of images, current SAR sensors,
to science applications. A recent application of SAR that can measure
topography and surface displacement at fine spatial resolution,
Interferometric Synthetic Aperture Radar (InSAR), is presented in the
following section. The last section is dedicated to the combination and
integration, fusion, of microwave remote sensing.","3 Credits","https://catalog.olemiss.edu/engineering/engs-675","School of Engineering",""
"Engs 681","Advanced Sensor Systems Data Collection","School of Engineering","Advanced sensors in remote sensing contribute every day to the imaging
capabilities for monitoring Earth's environment and what effect humans
are having on it. This course assumes that the student has taken the
basic sensors and platforms course which has introduced the sensors and
platforms that accomplish essential data collection and have done it
masterfully for years. Advanced Sensors is organized into several units
that demonstrate the newest active and passive sensors including
advanced synthetic aperture radar, lidar, radiometers, spectrometers,
microwave sounders, advanced hyperspectral sensors, and the advanced
platforms which carry these sensors. This course will delve deeper into
the mathematical theory behind sensors such as RADAR, LIDAR, and
synthetic aperture radar interferometry operations and will illustrate
sensors and platforms using as examples the current advanced sensors
aboard satellites such as ENVISAT, GRACESAT, and ADEOS I and II.
Operation of advanced aircraft and balloon payloads such as TOP HAT and
BOOMERANG will also be investigated. The course will close by looking at
the future to determine tomorrow's advanced sensors and students will
realize that today's advanced technologies will become tomorrow's basic
technologies.","3 Credits","https://catalog.olemiss.edu/engineering/engs-681","School of Engineering",""
"Engs 682","Remote Sensing to Ecological Modeling","School of Engineering","Remote sensing offers the opportunity to track episodic and catastrophic
events in landscapes through time crop maturation, variation in
precipitation, floods and to monitor long-term changes resulting from
vegetation succession, climatic variation, and human land use.
Variables derived from remote sensing can be combined with empirical
models to estimate biophysical parameters, which, in turn, can be used
to assess ecosystem status and predict species distributions based on
resource requirements.  This course trains students in cutting-edge
techniques and applications of remote sensing to a broad spectrum of
issues related to ecological modeling.  Students are introduced to the
components of an ecosystem and interactions among those components, the
suite of data sets available for mapping terrestrial and aquatic
ecosystems, ecosystem metrics that can be derived from the latter data,
and methods for modeling individual species, multiple species,
communities, and ecosystems.  The course addresses not only the many
opportunities for applying remote sensing data but also the constraints,
and considers how such applications can be used to guide ecological
assessments, decision making, and adaptive management.  Concepts are
reinforced with case studies at multiple spatial and temporal levels.","3 Credits","https://catalog.olemiss.edu/engineering/engs-682","School of Engineering",""
"Engs 683","Land Use and Land Cover Applications","School of Engineering","The purpose of this course is to introduce to students the
fundamental considerations in creating, updating, assessing, and using
land cover and land use information that has been derived from remotely
sensed data. Each unit addresses multiple concepts that allow students
to answer important questions concerning land cover and land use
applications. Students begin with an introduction to the definitions,
delineations, and brief histories of land use and land cover
information. Next, students focus on data exploration and image
classification, including the creation process. The method of detecting
change in land use and land cover and the associated updates are
outlined and reviewed. Accuracy and assessment of land use and land
cover information is also examined, including a discussion on analysis
systems. The course also addressed the use of information for
predictions of the impact of future decisions and prescriptions for best
land management practices and goals. Concepts are illustrated with
detailed real world case studies and student exercises.","3 Credits","https://catalog.olemiss.edu/engineering/engs-683","School of Engineering",""
"Engs 684","Agricultural Applications Remote Sensing","School of Engineering","This course discusses the application of remote sensing to agricultural
production and the supporting technologies that provide for an
information-based decision-making process. With the help of this new
technology, some producers have adopted precision agriculture and
changed field size into smaller, more precise management zones. This
course covers the role of remote sensing in crop production, along with
the methods it helps create to manage and conserve the natural resources
of vegetation, soil, and water. While specific examples of agricultural
applications are identified in various types of production, the actual
use of precision agriculture technologies is only limited by the
imagination of the enduser. What works in one setting for monitoring on
a local basis may be utilized in a different manner for inventorying
crop production on a regional or global basis. It is under varying
conditions of spatial, spectral, radiometric, and temporal resolutions s
that new technologies are being used. Examples illustrate possibilities
for use and adoption by others. These new technologies are being used
under varying spatial, spectral, radiometric and temporal resolutions.
Throughout the course, examples will illustrate the current uses of
these tools and other areas in which they could be adopted.","3 Credits","https://catalog.olemiss.edu/engineering/engs-684","School of Engineering",""
