"department","course_code","course_name","course_hours","course_description"
"Mechanical Engineering Courses (ME)","ME:7248","Combustion Theory","3 s.h.","Laminar flame theory; turbulent combustion; spray combustion; thermal ignition; pollutant formation, oxidation; combustion diagnostics. Prerequisites: ME:5145 and ME:5160 ."
"Mechanical Engineering Courses (ME)","ME:7250","Advanced Fracture Mechanics","3 s.h.","Fracture of modern engineering materials; linear-elastic fracture; computational methods; functionally graded materials; elastic-plastic fracture; multiscale fracture and fatigue crack initiation. Prerequisites: ME:5113 and ( ME:5159 or CEE:4533 ). Same as CEE:7250 ."
"Mechanical Engineering Courses (ME)","ME:7256","Computational Solid Mechanics","3 s.h.","Advanced computational methods for nonlinear and dynamic analysis of solids, structures; new space- and time-discretization methods for problems, including highly nonlinearities, large deformation, contact/impact conditions. Prerequisites: ME:5113 and CEE:4533 ."
"Mechanical Engineering Courses (ME)","ME:7257","Probabilistic Mechanics and Reliability","3 s.h.","Stochastic and reliability analysis of mechanical systems; computational methods for structural reliability; random eigenvalue problem; random field and stochastic finite element methods. Prerequisites: CEE:4533 and ME:5113 ."
"Mechanical Engineering Courses (ME)","ME:7266","Interfacial Flows and Transport Processes","3 s.h.","Physics of fluid interfaces and numerical techniques to simulate interface dynamics; interfacial flow coupled with thermal-fluid transport, from molecular interactions to continuum approximations; development of computer code segments to track and represent interface-flow interactions. Prerequisites: ME:5145 and ME:5160 ."
"Mechanical Engineering Courses (ME)","ME:7267","Multiphase Flow and Transport","3 s.h.","Thermodynamic and mechanical aspects of interfacial phenomena and phase transitions; nucleation, phase-change, species transport, particulate flows, liquid-vapor systems, solidification, porous media. Prerequisites: ME:5145 and ME:5160 ."
"Mechanical Engineering Courses (ME)","ME:7268","Turbulent Flows","3 s.h.","Origin; need for modeling, averages, Reynolds equations, statistical description; experimental methods and analysis; turbulence modeling; free shear layers and boundary layers; complex shearflows; development of computational strategies; recent literature on theory and applications, chaos phenomena. Prerequisites: ME:5160 ."
"Mechanical Engineering Courses (ME)","ME:7269","Computational Fluid Dynamics and Heat Transfer","3 s.h.","Development of numerical and algebraic approximations for elliptic, parabolic, hyperbolic partial differential equations; finite-volume, spectral, pseudo-spectral, Galerkin techniques; stability of numerical methods; CFL condition; stiff problems; adaptive grid generation and boundary-fitted coordinates; numerical solutions for one- and two-dimensional compressible and incompressible fluid flow and heat transfer problems. Prerequisites: ME:4111 and ME:5160 ."
"Mechanical Engineering Courses (ME)","ME:7299","Research: Mechanical Engineering PhD Dissertation","arr.","Experimental and/or analytical investigation of an approved topic for partial fulfillment of requirements for PhD in mechanical engineering."
"Medical Scientist Training Program Courses (MSTP)","MSTP:8511","Medical Scientist Training Program Research","arr.","Research experience. Requirements: Medical Scientist Training Program enrollment."
"Medical Scientist Training Program Courses (MSTP)","MSTP:8512","Medical Scientist Training Program Clinical Connections","arr.","Experience with physician-scientist preceptor in medical interviewing, physical examination, patient presentation through direct patient interaction. Requirements: Medical Scientist Training Program graduate phase enrollment."
"Medical Scientist Training Program Courses (MSTP)","MSTP:8513","Sitting in the Middle: Physician Scientist 101","1 s.h.","Physician scientists have a unique role in the processes of medical research and patient care. Students study a variety of topics crucial to becoming an effective physician scientist, including critical interpretation of medical literature, time management, imposter syndrome, data presentation, and interactions with patients."
"Medical Scientist Training Program Courses (MSTP)","MSTP:8514","Grant Writing Basics: A Focus on Predoctoral Applications","1 s.h.","Introduction to practical and conceptual aspects of grant-writing process, with the goal of completing an NIH F30-like grant; encourages critical thinking about significance, innovation, and experimental design; relate critical information and study design in concise and clear language; practical concepts of grant writing such as specific aims, experimental design, and the grant review process; trainees will present their research ideas, establishing opportunities to give and receive scientific criticism. Requirements: Medical Scientist Training Program enrollment."
"Medical Scientist Training Program Courses (MSTP)","MSTP:8515","Medical Scientist Training Program Topics","1 s.h.","Workshops and speakers; focus on a variety of topics including wellness, research presentations, professional development, and on-going faculty research partnerships. Requirements: Medical Scientist Training Program enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:0006","Summer Health Professions Education Program","0 s.h.","Summer Health Professions Education Program (SHPEP) for students interested in health professional careers. Requirements: Summer Health Professions Education Program enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:1100","Introduction to Health Care Professions","3 s.h.","Introduction to current U.S. health care system and changes that are likely in the near future; information about distinct health care professions grouped by discipline (e.g., nursing, pharmacy, public health), and less traditional career pathways in health care fields; how health care professionals across disciplines coordinate to deliver better health care; instruction by prominent health care faculty at the University of Iowa; for students considering a career in the health care field."
"Medicine Courses (Carver College of Medicine) (MED)","MED:3740","End-of-Life Care for Adults and Families","3 s.h.","End-of-life issues in care of adults, older adults, and their families. Same as ASP:3740 , NURS:3740 ."
"Medicine Courses (Carver College of Medicine) (MED)","MED:5416","Foundations in Healthcare Ethics","3 s.h.","Major ethical traditions, ideas, and frameworks that have shaped contemporary approaches to healthcare ethics in morally pluralistic Western cultures; four prominent frameworks in healthcare ethics include virtue based, principle based, circumstance based, and consequence based that emphasize four aspects of ethical decision-making—agent, action, context, and outcome."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8001","Medical Elective","arr.",""
"Medicine Courses (Carver College of Medicine) (MED)","MED:8003","Clinical Clerkships","arr.",""
"Medicine Courses (Carver College of Medicine) (MED)","MED:8005","Medical Student Research Fellowships","0 s.h.",""
"Medicine Courses (Carver College of Medicine) (MED)","MED:8010","Introduction to Medical Education at Iowa","0 s.h.","Introduction to first-year fall courses; advanced concepts in anatomy, biochemistry, cell biology, and clinical reasoning skills; for MD students."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8021","Community Health Outreach I","0-1 s.h.","Presentations and practical experience working with agencies that provide health care and wellness promotion to communities; substance abuse; child, adolescent, and adult health; aging; interpersonal violence; homelessness."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8022","Community Health Outreach II","1-2 s.h.","Presentations, patient-based learning groups, readings, and practical experience working with agencies that provide health care and wellness promotion to communities; substance abuse; child, adolescent, and adult health; aging; interpersonal violence; homelessness."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8023","Community Health Outreach III","1-2 s.h.","Presentations, patient-based learning groups, readings, and practical experience working with agencies that provide health care and wellness promotion to communities; substance abuse; child, adolescent, and adult health; aging; interpersonal violence; homelessness."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8028","Introduction to U.S. Health Care System","1 s.h.","Structure, function, and finance of U.S. health care system; access, cost, quality, finance mechanisms, reform process."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8029","Disruptive Forces in Medicine","1 s.h.","Exploration of the pathogenesis of COVID-19 and its impact on medicine at University of Iowa Health Care; students gain perspective and knowledge about the virus, its impact on medical practice, and future consequences; mechanisms of COVID-19 pathogenesis; racial and social inequities highlighted by the pandemic; insight into clinical challenges (i.e., telemedicine); best practices for patient education and clinician safety in different fields. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8031","Reproductive and Gynecological Health Seminar","1 s.h.","Education on reproductive and gynecological health topics, service opportunities, and mentorship. Requirements: MD standing."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8033","Clinical Skills for Responding to Sexual Violence","1 s.h.","Training that focuses specifically on epidemiology, screening, clinical presentation, initial evaluation, and medical management of sexual violence and interpersonal violence victimization; opportunity to apply preclinical and/or concurrent coursework to true-to-reality, clinically relevant, and medically complex health problems with sexual violence as the underlying cause; development of communication and clinical skills necessary to address sexual and interpersonal violence in a clinical setting. Requirements: MD standing or physician assistant standing or enrollment in degree-seeking graduate or health professional program."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8070","The Examined Life: Writing and Medicine","1 s.h.","Literature, essays, poetry; discussion of participants' writing; students prepare portfolios of their own writing."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8071","Career Life Planning","1 s.h.","Students' individual interests, values, and decision-making processes important in selecting a specialty, engaging in the match process, and integrating oneself into the medical profession; personal career development, culture and climate in which physicians work and learn."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8073","Biomedical Innovation","1 s.h.","Introduction to all phases of medical device/technology development; development of knowledge of entire medical innovation process through didactic sessions, faculty, interactions, and interdisciplinary collaboration; interdisciplinary approach; research and development of a novel medical device, therapy, or model of care. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8074","Research Skills Seminar","1 s.h.","Seminar series designed to bridge gap from undergraduate and medical student experiences to research during residency and beyond; topics include identification of projects and mentors, leadership, collaboration, translation, evidence-based medicine, project development, statistical analysis, presentation, publication, and career progression."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8076","Bioethics and Humanities Seminar","1 s.h.","Broad range of topics in bioethics and medical humanities, including philosophical principles, clinical ethics, research ethics, medical professionalism, narrative ethics, and historical and cultural aspects of medicine. Requirements: enrollment in Carver College of Medicine humanities distinction track."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8077","Personal-Professional Compass","1 s.h.","Provides help for medical students to understand, articulate, and integrate personal and professional values and goals while making their way through medical school; promote student growth as humanistic professionals through written reflections on personal experience, readings from medicine and the humanities, and discussions with peers and mentors; preparation to write an authentic and compelling personal statement for residency applications. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8081","Global Health Issues I","1 s.h.","Core issues in the current field of global health, including history of global health, health and development, social determinants of health, measuring health and disease, disparities in the American health care system, poverty and health, gender issues and reproductive health, child health, immigrant and migrant health issues, and introduction of major players in global health. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8082","Global Health Issues II","1 s.h.","Core issues in the current field of global health, including health care as a human right, why the Third World is the Third World, communicable disease issues, outbreaks and pandemics, noncommunicable issues, malnutrition and obesity, cultural context of health care, violence as a health issue, and emergency response and transition to development. Prerequisites: MED:8081 . Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8083","Global Cross-Cultural Elective","arr.","Cross-cultural medical program with focus on health care problems of a domestic or international community; individually arranged."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8084","Global Health Seminar","1 s.h.","Presentations by faculty members, university special guests, and alumni on their current work in global medicine/global health; implementation of global health concepts. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8121","Clinical and Professional Skills I","3 s.h.","Introduction to concepts of clinical reasoning, communication, physical examination, and evidence-based clinical practice; principles of biomedical ethics; early clinical interactions and placement of classroom experiences into context of patient care through the Early Clinical Experiences (ECE) program; interaction with students from other health sciences colleges to explore the interprofessional approach to caring for patients. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8122","Medicine and Society I","3 s.h.","Delivery of individual disease prevention/health promotion services; introduction to social determinants of health; influence and impact of culture and community on health care; community resources; application of health and risk assessment to individual patients and self. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8123","Foundations of Cellular Life","5 s.h.","Genetics, embryology, molecular biology, biochemistry, cell biology and histology; molecular events required for cellular life; how cells grow and interact to form basic tissues of human body; necessary framework to explore six mechanisms of health and disease. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8124","Mechanisms of Health and Disease I","8 s.h.","Normal and healthy processes within and among mechanisms of oxygenation, metabolism, and genetics/development; first in a series on multisystem mechanisms of health and disease. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8131","Clinical and Professional Skills II","4 s.h.","Interpersonal skills, lifelong learning, interviewing skills, physical examination skills, ethical issues in patient care, and basic approach to patients in terms of prevention, treatment, and follow-up care. Second in a sequence during preclinical semesters of medical school and continuing as an integrated strand throughout curriculum. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8132","Medicine and Society II","4 s.h.","Knowledge and skills related to health promotion and disease prevention from a medicine and society perspective, including impact of behavior, environment, culture, and socioeconomics; identification of major public health problems associated with mechanisms of health and disease. Second in a sequence during preclinical semesters of medical school and continuing as an integrated strand throughout curriculum. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8133","Mechanisms of Health and Disease II","7 s.h.","Normal and healthy processes within and among mechanisms of Immunology/Inflammation, locomotion/integument, and neuropsychiatry; second in a series on mechanisms of health and disease. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8134","Mechanisms of Health and Disease III","11 s.h.","Abnormalities or disruptions leading to disease within and among mechanisms of oxygenation, metabolism, and genetics/development; third in a series on multisystem mechanisms of health and disease. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8199","First-Year Special Study","arr.","First-year special study. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8221","Clinical and Professional Skills III","4 s.h.","Advanced clinical reasoning skills through focused patient encounters and interactions with special patient populations; emphasis on integration and use of concepts for cost conscious, patient-centered, interdisciplinary care. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8222","Medicine and Society III","4 s.h.","Health services organization and delivery; emphasis on community dimensions of medical practice and patient safety. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8223","Mechanisms of Health and Disease IV","10 s.h.","Abnormalities or disruptions leading to disease within and among mechanisms of immunology/inflammation, locomotion/integument, and neuropsychiatry; fourth in a series on multisystem mechanisms of health and disease. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8224","Mechanisms of Health and Disease Keystone","7 s.h.","Transition between classroom instruction in mechanisms of health and disease and clinical practice; foundational information from mechanisms of health and disease sequence approached from perspective of what is commonly encountered in clinics; application of information to making diagnostic and management decisions of common important clinical problems. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8299","Second-Year Special Study","arr.","Second-year special study. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8320","Transition to Clerkships","1-2 s.h.","Two weeks of skills training prior to start of core clinical clerkships. Requirements: MD or MPA enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8401","Medicine, Literature, and Writing","arr.","Insights, freedom, joy, responsibilities, and challenges of a life in medicine; reading, discussion, individual creative writing."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8403","Teaching Skills for Medical Students","4 s.h.","Practical teaching techniques; opportunity for students to develop teaching skills before they become medical residents."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8404","Advanced Teaching Skills for Medical Students","2 s.h.","Opportunity to expand knowledge and experience in medical education; investigation of medical education in students' specialty of interest through literature research and interaction with faculty; primary focus is to design and successfully complete a faculty approved project. Prerequisites: MED:8403 . Requirements: fourth-year MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8405","Leadership for Future Physicians","2 s.h.","Formal training in multiple aspects of leadership; offers future leaders in health science specialties an earlier opportunity to consider leadership abilities and perspectives; for fourth-year medical, physician assistant, nursing, pharmacy, public health, and dental students. Requirements: health science enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8410","Quality Improvement and Patient Safety","2 s.h.","Students work with faculty and staff involved in quality improvement and patient safety (QI/PS) at University of Iowa Health Care; readings, didactic sessions, and hands-on activities to advance knowledge and practice of QI/PS in health care; activities include review of ongoing QI/PS projects at UI Health Care, application of QI/PS methodologies to project development and analysis, individual and team-based simulations, interdisciplinary collaboration and communication, participating in conferences related to QI/PS, and reflecting on these experiences with peers."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8411","Foundational Science and Drug Therapy","2 s.h.","Advanced medical students partner with advanced pharmacy students and work together to devise evidence-based treatments for patients suffering from common illnesses; foundational science concepts from each student's respective discipline—including mechanisms of health and disease and principles of pharmacokinetics and pharmacodynamics—are used to design and explain proposed treatments; two weeks, case-based."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8412","Improvisation: A Life Skill","4 s.h.","Drawing from interpersonal communication techniques, experiences that help students communicate more empathically with their patients, patients' families, and other health care team members in order to create a safe and trusting exchange."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8413","Oaths and Ethics","4 s.h.","History and purpose of medical oaths; medical oaths compared with professional codes; content of medical oaths in terms of ethical principles and virtues; review of ethical values communicated in ethics-related seminars at University of Iowa Health Care; students write a medical oath that crystallizes their own most important professional commitments."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8414","Health Policy Advocacy Des Moines","4 s.h.","Health policy advocacy experience in Des Moines while Iowa Legislature is in session; students choose an area of interest in health policy advocacy and work with senior legislators, policy advisors, state health department representatives, or advocates of various professional organizations involved in advocacy efforts for health policy; students receive prior approval regarding which health policy issue they want to work on and which individual or professional organization they plan to work with during their onsite experience. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8415","Financial Management for Rising Interns","2 s.h.","Foundational concepts of personal financial management; topics include personal budgeting, educational loan management, investing, risk management and mitigation, medical practice investment, taxation, and additional relevant areas of interest for rising resident physicians. Requirements: MD enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8416","Foundations in Healthcare Ethics","3 s.h.","Major ethical traditions, ideas, and frameworks that have shaped contemporary approaches to healthcare ethics in morally pluralistic Western cultures; four prominent frameworks in healthcare ethics include virtue based, principle based, circumstance based, and consequence based that emphasize four aspects of ethical decision-making—agent, action, context, and outcome."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8423","Teaching Skills for Teaching Distinction Students","4 s.h.","Practical teaching techniques; opportunity for students to develop teaching skills before they become medical residents. Requirements: MD enrollment. Recommendations: enrollment in the teaching distinction track."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8470","Self-Directed Learning in Advanced Clinical Topics","0 s.h.","Online learning modules on advanced clinical topics; for students in MD program."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8480","Global Health Clerkship","arr.","Cross-cultural medical program at an international site; focus on health care problems of a specific community; individual educational objectives set in advance."
"Medicine Courses (Carver College of Medicine) (MED)","MED:8499","Individually Arranged Medicine Elective","arr.","Individually arranged elective through the Office of Student Affairs and Curriculum."
"Medicine Courses (Carver College of Medicine) (MED)","MED:9701","Instructional Design and Technology","3 s.h.","Skills and techniques necessary for analysis, design, development, implementation, and evaluation of effective instruction."
"Medicine Courses (Carver College of Medicine) (MED)","MED:9702","Clinical Teaching in Medical Education","3 s.h.","Principles and methods for teaching individuals and small groups in outpatient and inpatient settings. Prerequisites: MED:9701 or PSQF:6205 . Recommendations: educational psychology course."
"Medicine Courses (Carver College of Medicine) (MED)","MED:9703","Educational Research and Evaluation","3 s.h.","Research design and program evaluation; approaches relevant to medical education."
"Medicine Courses (Carver College of Medicine) (MED)","MED:9711","Teaching Methods in Medical Education","3 s.h.","Principles and methods for teaching in large and small classrooms. Recommendations: educational psychology course."
"Medicine Courses (Carver College of Medicine) (MED)","MED:9712","Introduction to Educational Measurement in Medical Education","3 s.h.","Classical test theory; overview of medical education assessment methods; practical information for designing and critiquing assessments."
"Medicine Courses (Carver College of Medicine) (MED)","MED:9713","Assessment in Medical Education","3 s.h.","Medical education assessment methods; research methods and literature that support current practices; research project. Prerequisites: MED:9712 ."
"Medicine Courses (Carver College of Medicine) (MED)","MED:9714","Current Issues in Medical Education","3 s.h.","Selected issues, policies, and research."
"Medicine Courses (Carver College of Medicine) (MED)","MED:9720","Portfolio Project","3 s.h.","Production of individual student portfolios used to integrate knowledge across courses; capstone activity."
"Medicine Courses (Carver College of Medicine) (MED)","MED:9721","Study in Faculty Development","3 s.h.","Academic credit for approved project or other assigned activities for students in the Teaching Scholars program."
"Medicine Courses (Carver College of Medicine) (MED)","MED:9722","Independent Study","arr.",""
"Medicine Courses (Carver College of Medicine) (MED)","MED:9724","Leadership in Medicine","3 s.h.","Introduction to basic leadership and management theories pertaining to a health care setting; focus on the history of leadership development, various components of leadership, and how these components can be used to be a successful leader/administrator. Requirements: Master in Medical Education degree program enrollment ."
"Medicine Courses (Carver College of Medicine) (MED)","MED:9725","Simulation in Medical Education","3 s.h.","Appropriate use of various types of simulation in medical education; how to design, deliver, and debrief a simulation activity; literature supporting use of simulation in medical education. Requirements: Master in Medical Education degree program enrollment."
"Medicine Courses (Carver College of Medicine) (MED)","MED:9726","Curriculum Development in Medical Education","3 s.h.","Curriculum development using knowledge and experience gained from MED:9701 and MED:9711 ; identify an area/topic for creation of curriculum; conduct a needs assessment to identify topics and/or components of curriculum; create a plan with curriculum goals, learning objectives, and methods for evaluation; develop preliminary planning and aspects of implementation and evaluation phases of the model."
"Medicine Courses (Carver College of Medicine) (MED)","MED:9727","Teaching and Assessing Communication Skills in Medical Education","3 s.h.","Explores broad issues related to both teaching and assessing clinician-patient communication skills in medical education; review literature on best practices in clinician-patient communication and on teaching and/or assessing skills among medical learners; explore observation and feedback as key technique in addressing communication skills through observation of peers and learners; video recording of interactions with patients."
"Medieval Studies Courses (MDVL)","MDVL:3226","Literature and Culture of the Middle Ages","3 s.h.","Study of literature and culture of the Middle Ages. Same as ENGL:3226 ."
"Medieval Studies Courses (MDVL)","MDVL:3409","Medieval Civilization I","3 s.h.","Europe from the decline of Roman empire to the eleventh century; cultural, political, economic, artistic and architectural foundations of Western civilization. Same as HIST:3409 ."
"Medieval Studies Courses (MDVL)","MDVL:3410","Medieval Civilization II","3 s.h.","Europe from the eleventh century to the Italian Renaissance; cultural, political, economic, artistic, and architectural foundations of Western civilization. Same as HIST:3410 ."
"Medieval Studies Courses (MDVL)","MDVL:3425","Peasants in the Middle Ages","3 s.h.","Examination of the social, economic, and cultural history of peasants in medieval Europe. Same as HIST:3425 ."
"Medieval Studies Courses (MDVL)","MDVL:4412","History of the Medieval Church","3 s.h.","Development of Christianity to end of great schism; rise of Roman primacy, development of monasticism, orthodox and heterodox groups. Same as HIST:4412 ."
"Microbiology and Immunology Courses (MICR)","MICR:2157","General Microbiology","3 s.h.","Principles of bacterial and viral diversity, structure, genetics, physiology, and metabolism in contexts of molecular biology, immunology, infectious disease, and environmental microbiology; for students majoring in microbiology and biology-related fields and students pursuing health professions and research-focused graduate programs. Prerequisites: BIOL:1411 and CHEM:1110 ."
"Microbiology and Immunology Courses (MICR)","MICR:2158","General Microbiology Laboratory","2 s.h.","Practice of basic techniques commonly used today for study of easy-to-grow microorganisms; variety of individual and group lab activities that challenge students to apply observations about bacteria and viruses. Corequisites: MICR:2157 , if not taken as a prerequisite."
"Microbiology and Immunology Courses (MICR)","MICR:3145","Honors in Microbiology Thesis Preparation","1 s.h.","Guidance and constructive criticism on written and oral presentation of honors research project; submission of thesis introduction; multiple presentations and updates of research project in preparation for final oral presentation at departmental Undergraduate Research Symposium; for honors in the major students and taken final semester before graduation. Prerequisites: MICR:4171 ."
"Microbiology and Immunology Courses (MICR)","MICR:3147","Immunology and Human Disease","3 s.h.","Important principles and key concepts in immunology with a focus on the involvement of the immune system in disease pathogenesis; overview of innate and adaptive immune systems and their functions at cellular and molecular levels. Prerequisites: BIOL:1412 with a minimum grade of C or MICR:2157 with a minimum grade of C."
"Microbiology and Immunology Courses (MICR)","MICR:3159","Bacteria and Human Disease","3 s.h.","Infection and replication strategies of diverse bacteria with an emphasis on how host-pathogen interactions facilitate disease and pathogenesis. For students interested in microbiology or other biological sciences including epidemiology and/or health-related occupations. Prerequisites: MICR:2157 with a minimum grade of C."
"Microbiology and Immunology Courses (MICR)","MICR:3162","Bacterial Physiology and Cell Biology","2 s.h.","Bacterial physiology and its consequences for health and disease; examines the structure, metabolism, growth, and regulatory mechanisms of bacteria, focusing on how they acquire energy and nutrients to live and reproduce. Students will integrate biochemistry, genetics, and cell biology to gain an appreciation for the fundamental processes that drive bacterial life and discuss how these fundamental life processes dictate interactions with the microbial world. Prerequisites: MICR:2157 with a minimum grade of C."
"Microbiology and Immunology Courses (MICR)","MICR:3164","Microbiology and Human Health","4 s.h.","Microbiology for nursing, pharmacy, and certain other health professions. Prerequisites: ( BIOL:1411 or BIOL:1140 or BIOL:1141 with a minimum grade of C) and ( CHEM:1070 or CHEM:1110 with a minimum grade of C)."
"Microbiology and Immunology Courses (MICR)","MICR:3165","Genetics of Bacterial Pathogens Lab and Discussion","3 s.h.","Use of bacterial genetics and molecular biology techniques and methodologies to study bacteria which cause human disease; development of skills in data analysis and presentation, reading scientific literature, and writing scientific abstracts; for students interested in microbiology or other biological sciences, epidemiology, and/or health-related occupations. Prerequisites: MICR:2157 with a minimum grade of C and MICR:2158 with a minimum grade of C. Corequisites: MICR:3159 or MICR:3170 , if not taken as a prerequisite."
"Microbiology and Immunology Courses (MICR)","MICR:3168","Viruses and Human Disease","3 s.h.","Infection and replication strategies of viruses with an emphasis on human disease; for microbiology majors as well as students interested in pre-medicine, biological sciences, epidemiology, and/or other health-related occupations. Prerequisites: BIOL:1412 with a minimum grade of C or MICR:2157 with a minimum grade of C. Recommendations: basic understanding of molecular biology and immunology."
"Microbiology and Immunology Courses (MICR)","MICR:3170","Bacterial Genetics","3 s.h.","Genetics of bacteria and bacteriophages including classical, molecular, and genome-wide approaches. Prerequisites: BIOL:2512 with a minimum grade of C or MICR:2157 with a minimum grade of C."
"Microbiology and Immunology Courses (MICR)","MICR:3177","Virology Discussion","2 s.h.","Students read, present, and discuss papers from virology literature that address classic and current issues in virology research. Students will learn how to critically evaluate and present methods and results from virology research papers. Prerequisites: MICR:3168 with a minimum grade of C."
"Microbiology and Immunology Courses (MICR)","MICR:3178","Virology Laboratory","2 s.h.","Practical approaches to studying viruses; basic techniques in virology including virus detection, virus growth measurement, and virus genetics; introduction to bioinformatic analysis of virus genomes and infections. Prerequisites: MICR:2157 with a minimum grade of C and MICR:2158 with a minimum grade of C. Corequisites: MICR:3168 (if not taken as a prerequisite)."
"Microbiology and Immunology Courses (MICR)","MICR:3182","From Data to Discovery: Hands-On Code-Free Computational Biology","2 s.h.","Learning and applying user-friendly and coding-free computational tools to analyze and manipulate protein structures, analyze large datasets of DNA and protein sequences, and utilize machine learning algorithms to computationally address biological questions. Prerequisites: BIOL:1411 with a minimum grade of C and CHEM:1110 with a minimum grade of C. Recommendations: major in biomedical science-related field."
"Microbiology and Immunology Courses (MICR)","MICR:4161","Undergraduate Research in Microbiology","arr.","Experimental research under faculty supervision. Prerequisites: BIOL:1411 ."
"Microbiology and Immunology Courses (MICR)","MICR:4171","Honors Undergraduate Research in Microbiology","arr.","Experimental research under faculty supervision. Prerequisites: BIOL:1411 . Requirements: microbiology major, junior or senior standing, 3.33 overall GPA, and 3.33 GPA in microbiology courses."
"Microbiology and Immunology Courses (MICR)","MICR:4175","Topics in Parasitism","1 s.h.","Molecular and immunologic mechanisms by which bacteria, viruses, and protozoa cause human diseases; based on manuscript readings and/or student presentations. Requirements: junior or higher standing in microbiology or related discipline, and current or prior research in a microbiology and immunology laboratory."
"Microbiology and Immunology Courses (MICR)","MICR:5218","Microscopy for Biomedical Research","arr.","Basic microscopy methods for research including optics, preparation, and analysis of biomedical specimens; light, fluorescence, confocal, transmitting electron, scanning electron, atomic force microscopes, elemental analysis; immunochemistry and stereology techniques; individualized laboratory instruction. Prerequisites: BIOL:2723 . Same as ACB:5218 , BIOL:5218 ."
"Microbiology and Immunology Courses (MICR)","MICR:5264","Directed Study in Microbiology","arr.","Advanced-level experimental research or teaching under faculty supervision."
"Microbiology and Immunology Courses (MICR)","MICR:5875","Perspectives in Biotechnology","1 s.h.","Topics related to careers in biotechnology with an emphasis on preparing graduate students for careers outside of academia; discussions led by a series of guest speakers from leading biotech industries; understanding the societal impact of basic research; participation in round-table discussions; and presentation of student research findings. Requirements: graduate standing and good academic standing in a participating department supported by the Predoctoral Training Program in Biotechnology. Same as BMB:5875 , CBE:5875 , CEE:5875 , CHEM:5875 , PHAR:5875 ."
